id,source,reply_settings,created_at,lang,possibly_sensitive,public_metrics,text,conversation_id,author_id,context_annotations,entities,in_reply_to_user_id,referenced_tweets,attachments,geo
1521300082758492164,Twitter for iPhone,everyone,2022-05-03T01:26:18.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #50 5/6

⬜⬜⬜⬜🟩
🟨⬜⬜⬜🟩
⬜🟨⬜⬜🟩
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/r92pRtBo5z",1521300082758492164,571238633,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/r92pRtBo5z', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521300080527130625,Twitter for iPhone,everyone,2022-05-03T01:26:18.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛🟨🟩⬛⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521300080527130625,391073214,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521300069697585152,Twitter for Android,everyone,2022-05-03T01:26:15.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛🟩⬛⬛🟨
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1521300069697585152,307228858,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521300059064659968,Twitter for Android,everyone,2022-05-03T01:26:13.000Z,et,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

🟨⬛⬛🟨⬛
⬛🟨🟨🟨⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Katla 103 4/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/jtJ6uHcj26",1521300059064659968,129587240,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/jtJ6uHcj26', 'expanded_url': 'https://katla.vercel.app/', 'display_url': 'katla.vercel.app'}]}",,,,
1521300014441517056,Twitter for iPhone,everyone,2022-05-03T01:26:02.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

🟨⬛⬛⬛⬛
⬛🟨🟨🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Shut your mouth.",1521300014441517056,179873379,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521300007302926337,Twitter for iPhone,everyone,2022-05-03T01:26:00.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛🟨⬛🟨🟨
🟩⬛🟩🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521300007302926337,26162746,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521300000319418368,Twitter for iPhone,everyone,2022-05-03T01:25:59.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩",1521300000319418368,1383597896642088963,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299973177962496,Twitter for Android,everyone,2022-05-03T01:25:52.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1521299973177962496,1408651607793831937,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299972410548225,Twitter for Android,everyone,2022-05-03T01:25:52.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@IndiaWilloughby Wordle 318 3/6

🟩⬜🟨🟩⬜
🟩🟨⬜🟩🟨
🟩🟩🟩🟩🟩",1521277253283467266,619071322,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 16, 'username': 'IndiaWilloughby', 'id': '292891307'}]}",292891307,"[{'type': 'replied_to', 'id': '1521277253283467266'}]",,
1521299971529609218,Twitter for iPhone,everyone,2022-05-03T01:25:52.000Z,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1500159196868005890,2437057064,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,2437057064,"[{'type': 'replied_to', 'id': '1520025494414012417'}]",,
1521299951308840960,Twitter for Android,everyone,2022-05-03T01:25:47.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 6/10
4連外しのときは焦った
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛

https://t.co/6tvOcSvHxh
 #ポケモンWordle",1521299951308840960,1179011151524331520,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'hashtags': [{'start': 91, 'end': 102, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/6tvOcSvHxh', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1521299939061510144,Twitter Web App,everyone,2022-05-03T01:25:44.000Z,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬛⬛🟨⬛🟩
⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟩
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",1521299939061510144,1344832448065110016,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299936582967296,Twitter for iPad,everyone,2022-05-03T01:25:43.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
⬛🟩⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521299936582967296,977450657060827137,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299922678558721,Twitter for Android,everyone,2022-05-03T01:25:40.000Z,und,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#WORDLE_TAMIL 98  4/8
#வேடல்

⬜⬜⬜⬜
⬜⬜⬜🟩
⬜🟦⬜🟩
🟩🟩🟩🟩
 https://t.co/UvSBeLdNeM",1521299922678558721,136886136,,"{'hashtags': [{'start': 0, 'end': 13, 'tag': 'WORDLE_TAMIL'}, {'start': 22, 'end': 28, 'tag': 'வேடல்'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/UvSBeLdNeM', 'expanded_url': 'https://solladal.github.io/wordle-tamil/', 'display_url': 'solladal.github.io/wordle-tamil/'}]}",,,,
1521299879725006849,Twitter for iPhone,everyone,2022-05-03T01:25:30.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521299879725006849,362517373,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299873647058945,Twitter for iPhone,everyone,2022-05-03T01:25:28.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 5/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟨⬜🟨⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩styles",1521299873647058945,33823871,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299868027060225,Twitter for Android,everyone,2022-05-03T01:25:27.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","ポケモンWordle 5/10
\(*^•ω•^*)/
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩

https://t.co/yAQthGK2zD
 #ポケモンWordle",1521299868027060225,849271507175972864,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'hashtags': [{'start': 84, 'end': 95, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/yAQthGK2zD', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1521299843913715714,Twitter for Android,everyone,2022-05-03T01:25:21.000Z,ko,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","우리말 Wordle 122 4/6 
https://t.co/Sr9CmbjbAP

⬜⬜🟨
🟨🟨🟨
🟨🟨🟨
🟩🟩🟩",1521299843913715714,1240997774226685953,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/Sr9CmbjbAP', 'expanded_url': 'https://plan9.kr/wordle/', 'display_url': 'plan9.kr/wordle/'}]}",,,,
1521299807821701121,Twitter for iPhone,everyone,2022-05-03T01:25:13.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜⬜⬜⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1521299807821701121,93439859,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299805691015168,Twitter for Android,everyone,2022-05-03T01:25:12.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #50 3/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/lVuUsbfGgj",1521299805691015168,330709633,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/lVuUsbfGgj', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521299790226771969,Twitter Web App,everyone,2022-05-03T01:25:09.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

⬛⬛🟨⬛🟩
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩",1521299790226771969,812119139124998145,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299789333381120,Twitter for iPhone,everyone,2022-05-03T01:25:08.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521299789333381120,1138707044,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299789001859072,Twitter for iPhone,everyone,2022-05-03T01:25:08.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬜🟨⬜⬜
⬜🟨⬜🟨⬜
⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521299789001859072,1585176476,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299788884594690,Twitter Web App,everyone,2022-05-03T01:25:08.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521299788884594690,830563718538854403,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299782211448835,Twitter for iPhone,everyone,2022-05-03T01:25:07.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6*

🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 wordle makes me suicid*l on god",1521299782211448835,954573337,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299773575155718,Twitter for Android,everyone,2022-05-03T01:25:05.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬜⬜⬜⬜
⬜⬜🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521299773575155718,3267878574,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299771625197569,Twitter for iPhone,everyone,2022-05-03T01:25:04.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜🟨🟩⬜⬜
⬜⬜⬜⬜⬜
⬜⬜🟨⬜🟨
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",1521299771625197569,6247002,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299763865571328,Twitter Web App,everyone,2022-05-03T01:25:02.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 4/6

⬜⬜⬜⬜🟩
⬜🟨⬜🟨⬜
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩

Never too late @lilisabel15 @alexjones1520 @GxB37 @datvenezuelan",1521299763865571328,411917546,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 56, 'end': 68, 'username': 'lilisabel15', 'id': '1832339431'}, {'start': 69, 'end': 83, 'username': 'alexjones1520', 'id': '523827275'}, {'start': 84, 'end': 90, 'username': 'GxB37', 'id': '1425576241'}, {'start': 91, 'end': 105, 'username': 'datvenezuelan', 'id': '257236071'}]}",,,,
1521299744462884865,Twitter for Android,everyone,2022-05-03T01:24:58.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬜⬜⬜🟩🟩
⬜🟨🟩⬜🟨
⬜⬜⬜🟩🟩
⬜⬜⬜🟨⬜
🟨⬜🟩⬜⬜
🟩🟩🟩🟩🟩",1521299744462884865,471115926,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299720559333377,Twitter for Android,everyone,2022-05-03T01:24:52.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜⬜🟨⬜⬜
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",1521299720559333377,107153074,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299710354542595,Twitter for Android,everyone,2022-05-03T01:24:49.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6
Goddamn 😵
🟨⬜⬜⬜🟨
🟩⬜🟩⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1521299710354542595,1240806805804068864,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299705455599617,Twitter for iPhone,everyone,2022-05-03T01:24:48.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521299705455599617,1231253632470933505,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299624455458817,Twitter for iPhone,everyone,2022-05-03T01:24:29.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521299624455458817,86746300,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299615865532416,Twitter for iPhone,everyone,2022-05-03T01:24:27.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜🟨⬜🟨⬜
⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1521299615865532416,41760871,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299610412625920,Twitter for iPhone,everyone,2022-05-03T01:24:26.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Soy tarada. Más fácil no había. 

Wordle 317 X/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜",1521299610412625920,270907292,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299607497576448,Twitter Web App,everyone,2022-05-03T01:24:25.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩

https://t.co/zag6kUIaJj
 #ポケモンWordle",1521299607497576448,468187871,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/zag6kUIaJj', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1521299607426269185,Twitter Web App,everyone,2022-05-03T01:24:25.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

⬜🟩⬜⬜⬜
⬜⬜🟨⬜🟩
⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩",1521299607426269185,1445723874864234505,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299585628614658,Twitter for iPhone,everyone,2022-05-03T01:24:20.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜🟨
⬜🟨⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",1521299585628614658,25517437,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521299552535556100,Twitter for iPhone,everyone,2022-05-03T01:24:12.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛🟨⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521299552535556100,20683402,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
