id,protected,verified,description,name,pinned_tweet_id,url,username,profile_image_url,public_metrics,entities,location
796354953535254528,False,False,chica guapa toco el piano y rockera,motomamu,1.3969274963067576e+18,,mamunasty,https://pbs.twimg.com/profile_images/1489950263431553029/1Vl9vqhg_normal.jpg,"{'followers_count': 474, 'following_count': 472, 'tweet_count': 8560, 'listed_count': 1}",,
1356689166,False,False,,Linda,,,Lindastrasser,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 4, 'following_count': 62, 'tweet_count': 173, 'listed_count': 0}",,
18403067,False,False,I enjoy Sci-Fi.,Troy Robbins,,,troyrobbins,https://pbs.twimg.com/profile_images/1433145179406438403/zeNxCrHB_normal.jpg,"{'followers_count': 191, 'following_count': 537, 'tweet_count': 4950, 'listed_count': 12}",,
881014034,False,False,,Moi Pérez,,,MoiPerez11,https://pbs.twimg.com/profile_images/1267115094367969286/mp3QmCRq_normal.jpg,"{'followers_count': 263, 'following_count': 203, 'tweet_count': 3763, 'listed_count': 0}",,Trabubulandia
19867037,False,False,,Kevin D,,,kevindel,https://pbs.twimg.com/profile_images/1360339926164918275/zUAZOGl8_normal.jpg,"{'followers_count': 8, 'following_count': 46, 'tweet_count': 2334, 'listed_count': 0}",,Derby
1731933528,False,False,Estoy loca y no finjo otra cosa.,crmnbelen,1.494302318677971e+18,https://t.co/zDRu2T09sV,BelenLupion,https://pbs.twimg.com/profile_images/1314670648585846784/tAF8KeSn_normal.jpg,"{'followers_count': 280, 'following_count': 245, 'tweet_count': 13798, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zDRu2T09sV', 'expanded_url': 'http://instagram.com/crmnbelen', 'display_url': 'instagram.com/crmnbelen'}]}}","Andalucía, SPAIN"
434338582,False,False,🇦🇷 ☕,Claudio El Mago,8.91477410734121e+17,,claudioelmago2,https://pbs.twimg.com/profile_images/1417099479082278918/0Vv0b6rX_normal.jpg,"{'followers_count': 266, 'following_count': 698, 'tweet_count': 5107, 'listed_count': 2}",,
23509809,False,False,"Sports. Math. Wrestling. Video games. Books. Music. Game of Thrones. Yacht Rock. Husband, father, teacher, deacon.",Brandon Cayton,1.5161917586858066e+18,,Chet_Lemon,https://pbs.twimg.com/profile_images/1360376143329828869/kTo9KbYZ_normal.jpg,"{'followers_count': 167, 'following_count': 242, 'tweet_count': 8917, 'listed_count': 5}",,"Kentucky, USA"
2522609053,False,False,"Deberia poner algo, pero me da mucha pereza.
 ~ULL~

📍Tenerife aka el paraíso",Jorge 🇮🇨,,,Egroxamin,https://pbs.twimg.com/profile_images/1503012100700086279/eEDC2LWs_normal.jpg,"{'followers_count': 348, 'following_count': 170, 'tweet_count': 20559, 'listed_count': 3}",,San Cristóbal de la Laguna
49180195,False,False,"Owner of White Lightning Productions, convention vendor, writer, former third-party activist, current free-enterprise socialist. He/him.",Kristan Overstreet,,http://t.co/PtgZvnaEPn,RedneckGaijin,https://pbs.twimg.com/profile_images/1152361902/kris2010_normal.jpg,"{'followers_count': 281, 'following_count': 118, 'tweet_count': 20827, 'listed_count': 9}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/PtgZvnaEPn', 'expanded_url': 'http://www.wlpcomics.com/', 'display_url': 'wlpcomics.com'}]}}","Livingston, Texas"
1083836388653568000,False,False,"Husband, dad, proud Poppy to six wonderful grands, & Christ follower. Retired from Ga. Dept. of Education.",Bill Gambill,,,GambillBill,https://pbs.twimg.com/profile_images/1510679076490600451/kSYqzKDC_normal.jpg,"{'followers_count': 30, 'following_count': 50, 'tweet_count': 82, 'listed_count': 0}",,
1388179748,False,False,|Looking for gay in all the right places |she/her/hers|.,Mo,1.1556243802543022e+18,https://t.co/KaNrLjo3Zj,Fiitdcontact,https://pbs.twimg.com/profile_images/3588442522/49a179616dff2dd495174a9d3871817b_normal.png,"{'followers_count': 138, 'following_count': 471, 'tweet_count': 6535, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KaNrLjo3Zj', 'expanded_url': 'http://www.fandominthedetails.com', 'display_url': 'fandominthedetails.com'}]}}",
1264494380288634880,False,False,"aerospace @ uoa. improv, urbanism and 🌶️ memes.  He/Him.",Ryan Stickland 🇺🇦,1.4503941556249764e+18,,RyanSticky,https://pbs.twimg.com/profile_images/1474542094677004289/6gFInLtE_normal.jpg,"{'followers_count': 146, 'following_count': 471, 'tweet_count': 2631, 'listed_count': 2}",, Tāmaki Makaurau
499063326,False,False,"PhD in Folk Horror at Massey Uni. Lancs lad in Auckland. THE WITCHFINDER’S MARK, pub by Brio, June 2022. Preorder https://t.co/XBaLopluoZ 
REP @HighSpotLit",Paul M Clark,,https://t.co/bkLdXE2ifB,vikingpaul169,https://pbs.twimg.com/profile_images/1490985719661092865/L34ECKmN_normal.jpg,"{'followers_count': 1190, 'following_count': 1407, 'tweet_count': 6561, 'listed_count': 10}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bkLdXE2ifB', 'expanded_url': 'http://www.paulmclark.com/', 'display_url': 'paulmclark.com'}]}, 'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/XBaLopluoZ', 'expanded_url': 'http://booktopia.kh4ffx.net/JroEoe', 'display_url': 'booktopia.kh4ffx.net/JroEoe'}], 'mentions': [{'start': 143, 'end': 155, 'username': 'HighSpotLit'}]}}","Auckland, New Zealand"
4922631,False,False,"Bernie is a father, runner, chief cook, bottlewasher, Cape Bretoner, & IT Architect working for IBM in Toronto. Tweets are mine, not employer.",Bernie Michalik,1.5073196677901312e+18,https://t.co/rfLgUmY9e4,blm849,https://pbs.twimg.com/profile_images/1455929622781169666/tIeSxpCz_normal.jpg,"{'followers_count': 1972, 'following_count': 1115, 'tweet_count': 110665, 'listed_count': 98}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rfLgUmY9e4', 'expanded_url': 'http://bernieMichalik.ca', 'display_url': 'bernieMichalik.ca'}]}}",Toronto
240616296,False,False,Covid-19 sucks,Felix,,,wtf65536,https://pbs.twimg.com/profile_images/1295840838430232576/o4kOQPSZ_normal.jpg,"{'followers_count': 45, 'following_count': 286, 'tweet_count': 3420, 'listed_count': 0}",,Earth
1146495374858883072,False,False,I have loved weather since I was 8. Aspiring meteorologist. I love movies as well! I do impressions too. | NVU 2026 | 17 years old | ❤️ @Dandeesaturn |,Everything Weather & Movies,1.4513088071335813e+18,https://t.co/TQJLSI2f2D,EW_2021,https://pbs.twimg.com/profile_images/1522053900525883393/V_K6Uo5n_normal.jpg,"{'followers_count': 1432, 'following_count': 1961, 'tweet_count': 11103, 'listed_count': 13}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TQJLSI2f2D', 'expanded_url': 'https://youtube.com/channel/UCOCbZPEKf8BLeW5wXh0UESQ', 'display_url': 'youtube.com/channel/UCOCbZ…'}]}, 'description': {'mentions': [{'start': 136, 'end': 149, 'username': 'Dandeesaturn'}]}}","Norwalk, Connecticut, USA"
278004219,False,False,🇺🇸 I remembered the fox. One runs the risk of crying a bit if one allows oneself to be tamed. 🇺🇸,Lois Morrison,,https://t.co/M7n00SDfS8,vipinvinayan830,https://pbs.twimg.com/profile_images/1501577350969917444/2ZihTBJK_normal.jpg,"{'followers_count': 61, 'following_count': 20, 'tweet_count': 4955, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/M7n00SDfS8', 'expanded_url': 'http://bit.ly/manifest__2022', 'display_url': 'bit.ly/manifest__2022'}]}}","CHICAGO, IL 🇺🇸"
4539593594,False,False,I've been hurt so many times It got to a point When I decided I can't do this anymore 🥰😅,Maria,,https://t.co/ZS2ErGfQE8,DesertFoxCal,https://pbs.twimg.com/profile_images/1500736411527376899/AwGW6nYe_normal.jpg,"{'followers_count': 62, 'following_count': 74, 'tweet_count': 4700, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZS2ErGfQE8', 'expanded_url': 'http://bit.ly/manifest__2022', 'display_url': 'bit.ly/manifest__2022'}]}}","El Paso, TX"
1505948756352643072,False,False,Simplemente me aburro y voy a soltar aqui toda la mierda que se me pasa por la cabeza,unsimplecacahuete,,,unfrutos3co,https://pbs.twimg.com/profile_images/1505953520683524097/ELjGOi5c_normal.jpg,"{'followers_count': 0, 'following_count': 4, 'tweet_count': 101, 'listed_count': 0}",,
3973647365,False,False,#Denkmanufaktur. Zählbar endlich. #Musik #Hörspiel #Life #Privacy #Edu #FOSS #Satire #Optimism #English #German RT!=approval #nomenEstomen.,Randalf 🐦🇺🇦🕊️☮️🎶🎹🕯️,,https://t.co/iZctib1UIK,randalf_XLNZR,https://pbs.twimg.com/profile_images/1364659945740845059/UETqbp6a_normal.jpg,"{'followers_count': 434, 'following_count': 1692, 'tweet_count': 23896, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iZctib1UIK', 'expanded_url': 'https://freesound.org', 'display_url': 'freesound.org'}]}, 'description': {'hashtags': [{'start': 0, 'end': 15, 'tag': 'Denkmanufaktur'}, {'start': 34, 'end': 40, 'tag': 'Musik'}, {'start': 41, 'end': 50, 'tag': 'Hörspiel'}, {'start': 51, 'end': 56, 'tag': 'Life'}, {'start': 57, 'end': 65, 'tag': 'Privacy'}, {'start': 66, 'end': 70, 'tag': 'Edu'}, {'start': 71, 'end': 76, 'tag': 'FOSS'}, {'start': 77, 'end': 84, 'tag': 'Satire'}, {'start': 85, 'end': 94, 'tag': 'Optimism'}, {'start': 95, 'end': 103, 'tag': 'English'}, {'start': 104, 'end': 111, 'tag': 'German'}, {'start': 125, 'end': 138, 'tag': 'nomenEstomen'}]}}",Planet #TERRA
2599935926,False,False,,carlos,1.257073796235907e+18,,carloslledog,https://pbs.twimg.com/profile_images/1511950589772640260/sf0ucna8_normal.jpg,"{'followers_count': 161, 'following_count': 447, 'tweet_count': 5676, 'listed_count': 0}",,"Alicante, Spain"
824121211,False,False,,Nick,9.453897379463741e+17,,NicholasThotmas,https://pbs.twimg.com/profile_images/1493989480533053442/125mcjkX_normal.jpg,"{'followers_count': 385, 'following_count': 264, 'tweet_count': 39118, 'listed_count': 1}",,
716235626534801408,False,False,"🧩     🔞
Socially inept. Probably annoying.
Likes games, appreciates Pancakes.
Possibly Demisexual/Asexual
Variety Games | MMORPG

1995 - (26)",Boxie,,,BoxieBoomkin,https://pbs.twimg.com/profile_images/1486372958826373132/CVZ8uQrb_normal.jpg,"{'followers_count': 50, 'following_count': 49, 'tweet_count': 7391, 'listed_count': 0}",,United Kingdom
1016766411371372544,False,False,LG(B)T 🏳️‍🌈. he/him,Roberto,,,RATAFIA2010,https://pbs.twimg.com/profile_images/1458122234673913860/Lcq3KUqN_normal.jpg,"{'followers_count': 102, 'following_count': 769, 'tweet_count': 5565, 'listed_count': 0}",,"Berlin, Germany"
63992676,False,False,FGOととうらぶとライトノベルとときどきお絵かき。ポストアンドアウェイするほう／月曜日は忍者と極道の話をします(先読み勢)／さにしん垢(@shiro_lilium)／https://t.co/k6yW5nknUS,くらきしろ,,https://t.co/bFJv39kdhp,Sr_krk,https://pbs.twimg.com/profile_images/1210205051899133955/-tfx_-kb_normal.png,"{'followers_count': 142, 'following_count': 214, 'tweet_count': 72461, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bFJv39kdhp', 'expanded_url': 'http://pixiv.me/cap-s730', 'display_url': 'pixiv.me/cap-s730'}]}, 'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/k6yW5nknUS', 'expanded_url': 'http://twpf.jp/Sr_Krk', 'display_url': 'twpf.jp/Sr_Krk'}], 'mentions': [{'start': 68, 'end': 81, 'username': 'shiro_lilium'}]}}",尾張⇔大和国⇔カルデア
529449987,False,False,HARTA,Jane Doe💚💜✊🏼🧡,1.4910529739419976e+18,,unaxnn,https://pbs.twimg.com/profile_images/1234267682255577088/bQgHQtDj_normal.jpg,"{'followers_count': 149, 'following_count': 772, 'tweet_count': 3825, 'listed_count': 0}",,
136559176,False,False,"Your focus determines your reality... Think less, feel more!",u-mood,,,UmutServi,https://pbs.twimg.com/profile_images/1249700006023565318/dLCHoMrH_normal.jpg,"{'followers_count': 298, 'following_count': 483, 'tweet_count': 3772, 'listed_count': 2}",,Kaş
542035425,False,False,,mohammed lasheen,,,lasheen911,https://pbs.twimg.com/profile_images/794509097483771904/F5x3bgVi_normal.jpg,"{'followers_count': 114, 'following_count': 187, 'tweet_count': 755, 'listed_count': 1}",,
260510507,False,False,sometimes there are things I need to say and most of them are what I think.,Ephriam Gadsby,,,ephriamgadsby,https://pbs.twimg.com/profile_images/534087557307695104/nPLgnoLf_normal.jpeg,"{'followers_count': 16, 'following_count': 62, 'tweet_count': 290, 'listed_count': 2}",,somewhere i have not travelled
837519075504947200,False,False,Certified Old Head 🗿 - 23 - Music Account @0designerbelts - Priv: @NormieCone,Papa Cone: 2,8.375283041438925e+17,https://t.co/140hDs0tDp,FuckPapaCone,https://pbs.twimg.com/profile_images/1516030499365527559/wyTNIqa8_normal.jpg,"{'followers_count': 2947, 'following_count': 1373, 'tweet_count': 110086, 'listed_count': 18}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/140hDs0tDp', 'expanded_url': 'https://open.spotify.com/artist/0RLFlWlFOWCsVgZTMCjxYA?si=3d9WN-ceRgWLZlw7lJPQhQ', 'display_url': 'open.spotify.com/artist/0RLFlWl…'}]}, 'description': {'mentions': [{'start': 42, 'end': 57, 'username': '0designerbelts'}, {'start': 66, 'end': 77, 'username': 'NormieCone'}]}}",Elf Dimension Style
107839086,False,False,"Licensed Marriage and Family Therapist — Founder of MicroSteps® Therapy — Provider of #OnlineTherapy.

Sunny, my mischievous cat, often slips in her own tweets.","Sue Speake, LMFT 💙💛",1.2804974722387927e+18,https://t.co/BfUkxoHJ2l,SueSpeakeLMFT,https://pbs.twimg.com/profile_images/1061609358969102336/klMfQYeV_normal.jpg,"{'followers_count': 641, 'following_count': 79, 'tweet_count': 23094, 'listed_count': 143}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BfUkxoHJ2l', 'expanded_url': 'http://microstepstherapy.com', 'display_url': 'microstepstherapy.com'}]}, 'description': {'hashtags': [{'start': 86, 'end': 100, 'tag': 'OnlineTherapy'}]}}","California, USA"
18004168,False,False,"I won't interest you, move along.",HandsomeB,1.0871811968938476e+18,,HandsomeB,https://pbs.twimg.com/profile_images/1324362256675676160/4qm0NQT0_normal.jpg,"{'followers_count': 38, 'following_count': 630, 'tweet_count': 3113, 'listed_count': 4}",,Rural Ohio
798274190310772736,False,False,"I’ve got four kids and two cats at home, and a fantastic teaching job in CT. Loving Marvel movies, trying new foods, being cozy at home or out with friends...",DebraGK,1.229603798810792e+18,,debragkidder,https://pbs.twimg.com/profile_images/1504478137911943173/5zl4_wFy_normal.jpg,"{'followers_count': 128, 'following_count': 503, 'tweet_count': 4416, 'listed_count': 2}",,"Connecticut, USA"
57670626,False,False,Family Guy / English Teacher / Professional Development / Cybils Awards YA Fiction Chair / https://t.co/r3gwTPGf4M,Gary Anderson,,https://t.co/tTAAWaBnI9,AndersonGL,https://pbs.twimg.com/profile_images/1411871386734321665/N3rhUgYH_normal.jpg,"{'followers_count': 4391, 'following_count': 2083, 'tweet_count': 23718, 'listed_count': 199}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tTAAWaBnI9', 'expanded_url': 'http://tinyurl.com/hmotpnb', 'display_url': 'tinyurl.com/hmotpnb'}]}, 'description': {'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/r3gwTPGf4M', 'expanded_url': 'http://WhatsNotWrong.wordpress.com', 'display_url': 'WhatsNotWrong.wordpress.com'}]}}",Suburban Chicago
971136447616045056,False,False,Real life is boring. We love to design the edited version of it.,Fahri Bahşi,,https://t.co/IG2OZ3mrhZ,curcuna86,https://pbs.twimg.com/profile_images/1502165070880526344/qOlyiZdA_normal.jpg,"{'followers_count': 185, 'following_count': 124, 'tweet_count': 282, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IG2OZ3mrhZ', 'expanded_url': 'https://linktr.ee/fahribahsi', 'display_url': 'linktr.ee/fahribahsi'}]}}","İstanbul, Türkiye"
2900943435,False,False,"womanly always, discouraged never. XO. she/her",Stephanie Blake 🌻🇺🇦💙💛,,,snazzblake,https://pbs.twimg.com/profile_images/1509534231495684097/AceBfV95_normal.jpg,"{'followers_count': 100, 'following_count': 249, 'tweet_count': 4479, 'listed_count': 0}",,"Mt. Airy, MD"
144391386,False,False,Supporting character. || Some form of permanently exhausted pigeon. || Fracaso en todos los estereotipos. || #003B6F,Raven clown 🐦🤡,1.0973510197914132e+18,https://t.co/y26oAC5Pfd,Igre117,https://pbs.twimg.com/profile_images/1509012402968403971/xbo6ffb4_normal.jpg,"{'followers_count': 311, 'following_count': 466, 'tweet_count': 54092, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/y26oAC5Pfd', 'expanded_url': 'https://bit.ly/37TVwYB', 'display_url': 'bit.ly/37TVwYB'}]}, 'description': {'hashtags': [{'start': 109, 'end': 116, 'tag': '003B6F'}]}}",Liyue Harbor
2279322432,False,False,"@NEOMFA graduate, mother, writer, teacher, adjunct, occasional blogger, #FFTFellow18 #WritingCommunity #amwriting",Susan Rae Howard,,,susanraehoward,https://pbs.twimg.com/profile_images/463418342355652608/BJsfwjzY_normal.jpeg,"{'followers_count': 729, 'following_count': 1076, 'tweet_count': 2995, 'listed_count': 10}","{'description': {'hashtags': [{'start': 72, 'end': 84, 'tag': 'FFTFellow18'}, {'start': 85, 'end': 102, 'tag': 'WritingCommunity'}, {'start': 103, 'end': 113, 'tag': 'amwriting'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'NEOMFA'}]}}","Cleveland, OH"
2951204213,False,False,proud lifelong resident of the 802.,BlueView802,1.4903026836050452e+18,,BlueView802,https://pbs.twimg.com/profile_images/1021514711387570176/KvEyTmmU_normal.jpg,"{'followers_count': 202, 'following_count': 560, 'tweet_count': 78176, 'listed_count': 10}",,
243846588,False,False,She/her   Loves doing puzzles,Lisa,,,LisaDH1976,https://pbs.twimg.com/profile_images/1452413855641055235/NnTPMFQ6_normal.jpg,"{'followers_count': 25, 'following_count': 456, 'tweet_count': 932, 'listed_count': 2}",,Newfoundland and Labrador
820361714659160064,False,False,TPWK,Bian CTV,,,bianquita_05,https://pbs.twimg.com/profile_images/1515733315113787394/5-dnJ2sI_normal.png,"{'followers_count': 676, 'following_count': 645, 'tweet_count': 9927, 'listed_count': 6}",,
479447103,False,False,,Inma Llamas R-C.,,https://t.co/3BvZiuYoha,LlamasRC,https://pbs.twimg.com/profile_images/1499501766165024769/_hTSHUAO_normal.jpg,"{'followers_count': 26, 'following_count': 114, 'tweet_count': 2090, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3BvZiuYoha', 'expanded_url': 'http://elpopurrideinma.blogspot.com/', 'display_url': 'elpopurrideinma.blogspot.com'}]}}",España
147998436,False,False,"宮野真守さん/田村ゆかりさんが大好き♡なワーママ育休中(子ども3人1y,4y,7y)。公文/スイミング/おうち英語/英検TOEIC勉強/横浜流星さん推し。アプリ→人狼J、スタオケ銀河さん刑部さん推し。雀魂。スプラ2ヴァリアブルローラー使い",きゃなみ,,,kanami02,https://pbs.twimg.com/profile_images/1458955208592171018/cDpAlV1U_normal.jpg,"{'followers_count': 453, 'following_count': 496, 'tweet_count': 45156, 'listed_count': 22}",,"Maryland, USA"
3166022000,False,False,"USF, Chevrolet, Live PD, Disney, Architecture",eric,,,emagic813,https://pbs.twimg.com/profile_images/1008853794233430017/Xmy-1k6I_normal.jpg,"{'followers_count': 107, 'following_count': 871, 'tweet_count': 1676, 'listed_count': 0}",,"Tampa, FL"
1227346699624030208,False,False,,Brent Walston,,,brent_walston,https://pbs.twimg.com/profile_images/1485778953625378825/UvNh2afy_normal.jpg,"{'followers_count': 55, 'following_count': 212, 'tweet_count': 1845, 'listed_count': 0}",,"Wilson, NC"
1396950684684193792,False,False,beyazı rakıda maviyi denizde sevdik,BO®️@,1.4798667740699525e+18,,mnkeyshoulder,https://pbs.twimg.com/profile_images/1503812426424270855/Wc5jjsy9_normal.jpg,"{'followers_count': 51, 'following_count': 370, 'tweet_count': 1027, 'listed_count': 0}",,"Kocaeli, Türkiye"
255180922,False,False,"Show a little faith, there's magic in the night",Pat,,,patsard,https://pbs.twimg.com/profile_images/1253725391/ojo-BiN_normal.jpg,"{'followers_count': 85, 'following_count': 496, 'tweet_count': 1065, 'listed_count': 1}",,
56782848,False,False,"Chemical Engineer, die hard Liberal, 90 day fan, Bravoholic. I trust scientists! 🇵🇸🇺🇸#blacklivesmatter",Rhonda 🇵🇸🇵🇸,1.3475323528058102e+18,,reefahbaby,https://pbs.twimg.com/profile_images/1369458885476638724/_rIJcLdy_normal.jpg,"{'followers_count': 293, 'following_count': 526, 'tweet_count': 3867, 'listed_count': 5}","{'description': {'hashtags': [{'start': 85, 'end': 102, 'tag': 'blacklivesmatter'}]}}",Chicago
1697197806,False,False,Sorcerer's Apprentice || Security Diva 💅🏼,alvaroneverwas♥️,1.4299474249535406e+18,https://t.co/xLtuvRLsld,alvaroneverwas,https://pbs.twimg.com/profile_images/1417043521232687105/suT2SkdG_normal.jpg,"{'followers_count': 199, 'following_count': 533, 'tweet_count': 15499, 'listed_count': 4}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xLtuvRLsld', 'expanded_url': 'https://Instagram.com/alvaroneverwas/', 'display_url': 'Instagram.com/alvaroneverwas/'}]}}",The World That Never Was
1365756725148717056,False,False,si hombre,Javier🌒,,https://t.co/dZoMttaIZD,JvCuentaSegura,https://pbs.twimg.com/profile_images/1492911906239262720/QFX9WNRF_normal.jpg,"{'followers_count': 124, 'following_count': 181, 'tweet_count': 6081, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dZoMttaIZD', 'expanded_url': 'https://www.youtube.com/watch?v=QJJYpsA5tv8', 'display_url': 'youtube.com/watch?v=QJJYps…'}]}}",
1111111079344508928,False,False,,JR,,,jisuryu_,https://pbs.twimg.com/profile_images/1111247485022855168/wytwY4Gb_normal.jpg,"{'followers_count': 2, 'following_count': 130, 'tweet_count': 113, 'listed_count': 0}",,
21959670,False,False,JD. MPS. Indian Child Welfare policy. On a list. Internet addict. Dog mom. Sugpiaq. OR-OH-OR-DC. Hilarious in my mind. OWU/WUCL/GWU Grad. Oregonian ❤️,Meghan “Just Winging it Fairy 🧚‍♂️” Bishop,1.3298479933449093e+18,https://t.co/uS4XqMgNDy,msbishop,https://pbs.twimg.com/profile_images/552021651454308352/fS9PAnj3_normal.jpeg,"{'followers_count': 2727, 'following_count': 1706, 'tweet_count': 32928, 'listed_count': 28}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uS4XqMgNDy', 'expanded_url': 'http://www.meghanbishop.com', 'display_url': 'meghanbishop.com'}]}}","Washington, DC"
44524787,False,False,"Man of many hats at @megadigitalpy, Marathon runner, Basketball fan, Sports Lover, Dreamer, Thinker, Sarcastic and a little bit of everything else.",Diógenes Caraballo 🚣🏻,4.57550408496726e+17,https://t.co/rDicFVhqnA,DIOCaraballo,https://pbs.twimg.com/profile_images/1337410589858082818/PNpOJ1uq_normal.jpg,"{'followers_count': 1030, 'following_count': 508, 'tweet_count': 18567, 'listed_count': 54}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rDicFVhqnA', 'expanded_url': 'https://www.megadigital.com.py', 'display_url': 'megadigital.com.py'}]}, 'description': {'mentions': [{'start': 20, 'end': 34, 'username': 'megadigitalpy'}]}}",Paraguay
24622214,False,False,You step to a Goddess with no offerings? And you call yourself a follower.. Learn life. #LavenderMOB 💜#KeepCalmAromatherapy 🧘🏾‍♀️,Sassy Sazon 💃🏾,1.4980966495619113e+18,https://t.co/QZE8dEP9BD,OohCrissy,https://pbs.twimg.com/profile_images/1519489728948711425/t1XoibdS_normal.jpg,"{'followers_count': 2618, 'following_count': 811, 'tweet_count': 355895, 'listed_count': 42}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QZE8dEP9BD', 'expanded_url': 'https://linktr.ee/thelustgoddess', 'display_url': 'linktr.ee/thelustgoddess'}]}, 'description': {'hashtags': [{'start': 88, 'end': 100, 'tag': 'LavenderMOB'}, {'start': 102, 'end': 123, 'tag': 'KeepCalmAromatherapy'}]}}",Keep Calm Headquarters
36458513,False,False,,Cuby Poldark,,,CubyPoldark,https://pbs.twimg.com/profile_images/232951819/flying_normal.jpg,"{'followers_count': 130, 'following_count': 281, 'tweet_count': 18198, 'listed_count': 5}",,"here, there and everywhere"
1483957493772406784,False,False,착한사람 좋아함,모힁,1.4839638045938237e+18,,mheee22,https://pbs.twimg.com/profile_images/1483970502997671936/Nlq-UBgr_normal.jpg,"{'followers_count': 33, 'following_count': 28, 'tweet_count': 3157, 'listed_count': 0}",,
755649077552025600,False,False,26 | she/they | nb lesbian | header by https://t.co/GY80eDASYF,ari 🌌,,https://t.co/LtTan2uM7a,neoncomets,https://pbs.twimg.com/profile_images/1363786953410273282/Clk3AKCe_normal.jpg,"{'followers_count': 35, 'following_count': 328, 'tweet_count': 3516, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LtTan2uM7a', 'expanded_url': 'http://neoncomets.tumblr.com', 'display_url': 'neoncomets.tumblr.com'}]}, 'description': {'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/GY80eDASYF', 'expanded_url': 'http://zandraart.tumblr.com', 'display_url': 'zandraart.tumblr.com'}]}}","Roseville, CA"
15457214,False,False,,ididoth,,,ididoth,https://pbs.twimg.com/profile_images/1053487368148262912/VQmlVqpr_normal.jpg,"{'followers_count': 29, 'following_count': 585, 'tweet_count': 888, 'listed_count': 1}",,
1255642734028828672,False,False,23 | Voice Actor | Cover Artist | Neptunic Dummy| Pokemon Lover | DMs open for advice/voice roles ❤️ | He/Him | Banner by @ArtArtzy | Cyndaquil in #PokemonSquad,The Mallowverse,1.5220317626201702e+18,https://t.co/rVE0pbjeNo,CilanSteele,https://pbs.twimg.com/profile_images/1522204145205317634/U5Om1YzW_normal.jpg,"{'followers_count': 191, 'following_count': 460, 'tweet_count': 13993, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rVE0pbjeNo', 'expanded_url': 'https://www.youtube.com/user/CrusherofBugs10', 'display_url': 'youtube.com/user/Crusherof…'}]}, 'description': {'hashtags': [{'start': 147, 'end': 160, 'tag': 'PokemonSquad'}], 'mentions': [{'start': 122, 'end': 131, 'username': 'ArtArtzy'}]}}",
462163656,False,False,Tattoo Artist from the UK working in the US. Dad from Tamworth so Aston Villa is in our blood #AVFC #UTV #VTID,Becky,,,Batestat2,https://pbs.twimg.com/profile_images/1483172103620907014/lUYe6ePy_normal.jpg,"{'followers_count': 916, 'following_count': 1219, 'tweet_count': 1424, 'listed_count': 3}","{'description': {'hashtags': [{'start': 94, 'end': 99, 'tag': 'AVFC'}, {'start': 100, 'end': 104, 'tag': 'UTV'}, {'start': 105, 'end': 110, 'tag': 'VTID'}]}}",Virginia
