id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,author_id,referenced_tweets,in_reply_to_user_id,entities,attachments,geo
1520997540853858304,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T05:24:07.000Z,"Wordle Científico #50 3/6

⬜⬜⬜🟨🟩
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩
 https://t.co/PMMUqW1GS8",Twitter for Android,1520997540853858304,everyone,14339798,,,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/PMMUqW1GS8', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1520997540308697089,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:24:07.000Z,"Wordle 317 3/6

⬛🟨⬛🟨🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩😊",Twitter for iPhone,1520997540308697089,everyone,22618359,,,,,
1520997532331122688,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:24:05.000Z,"Wordle 317 3/6

⬛⬛🟨🟨⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997532331122688,everyone,1361505634303303681,,,,,
1520997527276990464,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:24:03.000Z,"Wordle (ES)  #116 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜🟩🟨
⬜🟩🟨🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/P4aXGGchhh",Twitter for Android,1520997527276990464,everyone,577614775,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/P4aXGGchhh', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520997504870932483,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T05:23:58.000Z,"Me ha costado verla...

Wordle (ES)  #116 5/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/Sa4sZcBfls",Twitter for Android,1520997504870932483,everyone,3172214662,,,"{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/Sa4sZcBfls', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,
1520997504367710209,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:58.000Z,"Wordle 317 2/6

🟩⬛⬛🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1520997504367710209,everyone,1411326074,,,,,
1520997476995452928,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:51.000Z,"Wordle 317 4/6

⬜⬜⬜🟨🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520997476995452928,everyone,800381153735680001,,,,,
1520997472432275457,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:50.000Z,"Wordle 317 2/6
WHAT?!?!  No way!!!! 😁😁😁
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997472432275457,everyone,36945619,,,,,
1520997467793367040,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:49.000Z,"wordle 317 5/6

i would like to thank one of my favorite one direction songs for this one 

⬛🟨⬛⬛🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997467793367040,everyone,744788216985751553,,,,,
1520997465461243906,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:49.000Z,"Wordle 317 5/6

⬛🟨⬛🟨⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997465461243906,everyone,106145323,,,,,
1520997454589616128,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:46.000Z,"Wordle 317 5/6

⬜⬜🟨⬜🟨
🟨🟨🟩⬜⬜
🟩⬜⬜⬜🟩
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997454589616128,everyone,4791995087,,,,,
1520997454296014848,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:46.000Z,"Wordle 317 6/6

🟩⬛⬛⬛⬛
🟩⬛⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Tweetlogix,1520997454296014848,everyone,76462794,,,,,
1520997453176410112,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:46.000Z,"Wordle 317 5/6

🟨⬛⬛⬛🟨
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,1520997453176410112,everyone,121092405,,,,,
1520997444305121280,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:44.000Z,"Wordle 316 5/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜⬜
⬜⬜⬜🟩⬜
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Tweetbot for iΟS,1520997444305121280,everyone,16740465,,,,,
1520997442371698693,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T05:23:43.000Z,"Wordle Científico #50 3/6

⬜🟨⬜⬜⬜
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/nN4YbqlRvc",Twitter for iPhone,1520997442371698693,everyone,469550978,,,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/nN4YbqlRvc', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1520997438085074945,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",et,2022-05-02T05:23:42.000Z,"Wordle 317 3/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩

 EID MUBARAKKKK !!!!",Twitter for iPhone,1520997438085074945,everyone,787037249867251714,,,,,
1520997432863211521,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:41.000Z,"Feels like a wasted tee shot. +2 thru 3, 115-2 overall.

Wordle 317 4/6

🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter Web App,1519908498326364161,everyone,158185584,"[{'type': 'replied_to', 'id': '1520642382932451328'}]",158185584,,,
1520997431588134915,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:41.000Z,"Wordle 317 3/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩
Well how about that.",Twitter for iPhone,1520997431588134915,everyone,75354542,,,,,
1520997430824771584,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:40.000Z,"Wordle 317 3/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,1520997430824771584,everyone,307438030,,,,,
1520997423543427072,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:39.000Z,"Wordle 317 4/6

🟩⬜⬜🟨⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997423543427072,everyone,261047907,,,,,
1520997421983092736,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-02T05:23:38.000Z,"Hoy no toca...

#Wordle (ES)  #116 5/6

🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1481584986360848389,everyone,488653597,"[{'type': 'replied_to', 'id': '1520665370687946752'}]",488653597,"{'hashtags': [{'start': 16, 'end': 23, 'tag': 'Wordle'}]}",,
1520997421928566786,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:38.000Z,"Wordle (ES)  #116 5/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟩⬜
⬜🟩🟨🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/JAEKCufiLo
??????",Twitter for Android,1520997421928566786,everyone,1398519771407212551,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/JAEKCufiLo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520997418959093760,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,und,2022-05-02T05:23:38.000Z,"#WordleCAT 122 3/6

🟨⬜⬜🟨⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/H27ZIPGyZr",Twitter for iPhone,1520997418959093760,everyone,714788023,,,"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/H27ZIPGyZr', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",,
1520997418036523008,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:37.000Z,"Wordle 317 4/6

🟨⬛⬛🟨⬛
⬛⬛⬛⬛🟩
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997418036523008,everyone,1860025903,,,,,
1520997409492549632,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:35.000Z,"Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩⬜🟩⬜🟨
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520997409492549632,everyone,34300591,,,,,
1520997401267425280,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:33.000Z,"Wordle 317 5/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1520997401267425280,everyone,305452640,,,,,
1520997385656225798,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:30.000Z,"Wordle 317 5/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997385656225798,everyone,63820210,,,,,
1520997378748211200,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:28.000Z,"Wordle 317 X/6

🟩⬛⬛⬛⬛
⬛🟨🟩⬛⬛
🟩⬛🟩⬛⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨",Twitter for iPhone,1520997378748211200,everyone,20330096,,,,,
1520997378731429888,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:28.000Z,"Wordle (ES)  #116 4/6

🟨⬜🟨🟨⬜
🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/knYLBwL0Si",Twitter for iPhone,1520997378731429888,everyone,1063056812440780801,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/knYLBwL0Si', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520997369101398018,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:26.000Z,"@mark_jetson2005 Wordle 317 5/6

⬛⬛🟩⬛🟨
⬛🟨🟩🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520986984654819329,everyone,152385408,"[{'type': 'replied_to', 'id': '1520986984654819329'}]",1493784265,"{'mentions': [{'start': 0, 'end': 16, 'username': 'mark_jetson2005', 'id': '1493784265'}]}",,
1520997367239135234,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:25.000Z,"Wordle (ES)  #116 5/6

🟨⬜🟨🟨⬜
🟩⬜🟨⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/sPEdT9eqQ7",Twitter for Android,1508426159150800897,everyone,4874491499,"[{'type': 'replied_to', 'id': '1520277853149052929'}]",4874491499,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/sPEdT9eqQ7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520997361589313536,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:24.000Z,"Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997361589313536,everyone,1345861602046861313,,,,,
1520997360486264832,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:24.000Z,"Wordle (ES)  #116 4/6

🟩⬜⬜⬜🟨
🟩🟨⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/oxAGDmj8Lk",Twitter for iPhone,1520997360486264832,everyone,593754458,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/oxAGDmj8Lk', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,
1520997359144034304,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:23.000Z,"Wordle 317 4/6

⬛🟨⬛⬛⬛
🟩⬛🟩⬛🟨
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997359144034304,everyone,1486426392724185090,,,,,
1520997358804389888,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:23.000Z,"Wordle 317 3/6

⬜⬜⬜⬜🟩
🟨⬜🟨🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997358804389888,everyone,391072145,,,,,
1520997348297814017,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T05:23:21.000Z,"Wordle 317 6/6
危なかったー
#wordle
⬜⬜⬜🟨🟨
🟨🟨⬜⬜⬜
🟨🟨⬜🟨⬜
⬜⬜🟨⬜🟩
🟩⬜⬜🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997348297814017,everyone,107424578,,,"{'hashtags': [{'start': 22, 'end': 29, 'tag': 'wordle'}]}",,
1520997343327313920,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:20.000Z,"Wordle 317 4/6

🟨⬛⬛🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

107/107",Twitter for iPhone,1520997343327313920,everyone,1037471498263556097,,,,,
1520997343188901890,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:20.000Z,"Wordle 317 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟨🟩🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997343188901890,everyone,715702995669766144,,,,,
1520997341536337927,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,2022-05-02T05:23:19.000Z,"@ulasdifficile @mdemircikoglu Wordle Türkçe 317 4/6

⬛⬛⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/0gIWfrdjUt",Twitter for iPhone,1520946037921390598,everyone,922531742589816832,"[{'type': 'replied_to', 'id': '1520946037921390598'}]",259403476,"{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/0gIWfrdjUt', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'ulasdifficile', 'id': '259403476'}, {'start': 15, 'end': 29, 'username': 'mdemircikoglu', 'id': '805630644'}]}",,
1520997323144314891,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:15.000Z,"Wordle (ES)  #116 5/6

🟨⬜🟨🟨⬜
🟨🟨⬜🟩🟨
🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩

 https://t.co/vfbKGslGs7",Twitter for Android,1520997323144314891,everyone,3012787295,,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfbKGslGs7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520997322666172416,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T05:23:15.000Z,"Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520997322666172416,everyone,1243066333253611523,,,,,
