id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,entities,author_id,referenced_tweets,in_reply_to_user_id,attachments,geo
1522080403305242624,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:07:01.000Z,"@SheilaCalbo7 Wordle Tildes #66 3/6

⬜⬜⬜⬜⬜⬜
🟩⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩🟩

https://t.co/n8hTEPX9Ny",Twitter for Android,1506016298073223168,everyone,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/n8hTEPX9Ny', 'expanded_url': 'https://wordle.danielfrg.com/tildes/', 'display_url': 'wordle.danielfrg.com/tildes/'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'SheilaCalbo7', 'id': '224736574'}]}",227724036,"[{'type': 'replied_to', 'id': '1522071760220340224'}]",224736574,,
1522080401870798849,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:07:01.000Z,"Wordle 320 X/6

⬛🟩⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
⬛🟩🟩🟩🟩 https://t.co/ylw2Ob6wYO",Twitter for Android,1522080401870798849,everyone,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/ylw2Ob6wYO', 'expanded_url': 'https://twitter.com/songmingies/status/1522080401870798849/photo/1', 'display_url': 'pic.twitter.com/ylw2Ob6wYO', 'media_key': '3_1522080399316463616'}]}",4909581242,,,{'media_keys': ['3_1522080399316463616']},
1522080400855678976,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:07:01.000Z,"Wordle 320 6/6
phew is right 
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080400855678976,everyone,,190508941,,,,
1522080400427859969,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:07:01.000Z,"🥵

Wordle 320 6/6

⬛🟩⬛🟨🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080400427859969,everyone,,1031958811735674880,,,,
1522080399635193856,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:07:00.000Z,"Wordle 320 6/6

⬛🟨🟨⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522080399635193856,everyone,,751922227,,,,
1522080398842339330,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:07:00.000Z,"Wordle 320 X/6

⬛⬛🟨⬛⬛
⬛🟨🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩 

😩",Twitter for iPhone,1522080398842339330,everyone,,880525759,,,,
1522080396057673729,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:59.000Z,"Wordle 320 3/6

⬛⬛🟨⬛🟩
🟨⬛⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080396057673729,everyone,,931215976120619008,,,,
1522080393930887169,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:59.000Z,"Wordle 320 6/6

⬜⬜⬜⬜🟨
⬜🟨🟨⬜⬜
🟨🟩⬜⬜🟨
⬜🟩⬜⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Fenix for iOS,1522080393930887169,everyone,,4892800395,,,,
1522080387962441729,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:58.000Z,"Wordle 320 4/6

⬛⬛⬛🟨🟨
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522080387962441729,everyone,,4747464995,,,,
1522080387937280002,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:58.000Z,"Wordle 320 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522080387937280002,everyone,,1482814298124697603,,,,
1522080385403863040,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-05T05:06:57.000Z,"Wordle (ES)  #119 4/6
tan fácil 
⬜🟨🟨🟨🟨
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/MPO9MeLh8T",Twitter for iPhone,1522080385403863040,everyone,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/MPO9MeLh8T', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",1256250683155714048,,,,
1522080382619090944,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1096135323195568129', 'name': 'Tetris', 'description': 'Tetris'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-05T05:06:56.000Z,"テトリスでよくやるやつ。
Wordle 320 6/6

⬜⬜⬜🟩⬜
⬜🟨🟨🟨⬜
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080382619090944,everyone,,75959291,,,,
1522080378063888384,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:55.000Z,"Wordle 320 6/6*

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩 breh",Twitter Web App,1522080378063888384,everyone,,225034921,,,,
1522080375878701058,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:55.000Z,"Wordle (ES)  #119 4/6

⬜⬜⬜🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/jfj5sGdsGL",Twitter for iPhone,1485256735350796293,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/jfj5sGdsGL', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",896142525127413761,"[{'type': 'replied_to', 'id': '1521762829728165893'}]",896142525127413761,,
1522080375383760896,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:55.000Z,"Wordle (ES)  #119 4/6

🟨⬜⬜⬜🟨
🟨⬜⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/mv4XCEUWda",Twitter Web App,1522080375383760896,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/mv4XCEUWda', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1388040169882886146,,,,
1522080373559209986,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:54.000Z,"Wordle 320 6/6

⬛⬛🟨⬛🟨
⬛⬛⬛⬛🟨
🟨🟩🟩⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
The heck?😆",Twitter for iPhone,1522080373559209986,everyone,,772474852318048256,,,,
1522080364885610497,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:52.000Z,"Piece o’ cake

Wordle 320 3/6

⬛⬛⬛⬛🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080364885610497,everyone,,178582264,,,,
1522080362112946176,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:51.000Z,"Wordle 320 4/6

⬛🟩⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080362112946176,everyone,,1148841976562946048,,,,
1522080358015062017,False,"{'retweet_count': 6, 'reply_count': 50, 'like_count': 237, 'quote_count': 1}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1011692848746393601', 'name': 'Stephanie Ruhle', 'description': 'Stephanie Ruhle'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1011692848746393601', 'name': 'Stephanie Ruhle', 'description': 'Stephanie Ruhle'}}]",en,2022-05-05T05:06:50.000Z,"She was nasty tonight #11thhourinsomnia Wordle 320 5/6

⬜🟨🟨⬜⬜
🟨⬜⬜🟩⬜
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080358015062017,everyone,"{'hashtags': [{'start': 22, 'end': 39, 'tag': '11thhourinsomnia'}]}",382685028,,,,
1522080357234970624,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:50.000Z,"Wordle 320 X/6

⬜🟨⬜⬜🟨
⬜⬜⬜⬜🟨
⬜⬜🟨🟨🟨
⬜🟨🟨🟨⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter for Android,1522080357234970624,everyone,,1264222939567751168,,,,
1522080354424791040,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:50.000Z,"Wordle 320 6/6

🟨⬜⬜🟨⬜
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩 stupid… #Wordle320",Twitter for iPhone,1522080354424791040,everyone,"{'hashtags': [{'start': 60, 'end': 70, 'tag': 'Wordle320'}]}",26690184,,,,
1522080351597834243,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:49.000Z,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜⬜🟩🟩⬜
⬜⬜🟩🟩⬜
🟩🟩🟩🟩🟩
didnt know that was a word ngl",Twitter Web App,1522080351597834243,everyone,,2990447274,,,,
1522080348947070976,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:48.000Z,"Wordle 320 6/6

⬛🟨⬛🟨⬛
⬛🟨🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Mama this is garbage",Twitter for iPhone,1522080348947070976,everyone,,1663087940,,,,
1522080346778517505,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:48.000Z,"Wordle 320 6/6

⬛🟨🟨⬛⬛
🟨⬛⬛🟨⬛
⬛⬛🟨🟩⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩
this was a real gamble",Twitter Web App,1522080346778517505,everyone,,1003344443838271489,,,,
1522080342567530498,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-05T05:06:47.000Z,"#Wordle 320 4/6*

🟨⬜⬜🟩⬜
⬜⬜🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522080342567530498,everyone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",18844698,,,,
1522080341711851520,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:47.000Z,"Wordle 320 5/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080341711851520,everyone,,1935048158,,,,
1522080338016677888,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:46.000Z,"Wordle 320 6/6*

⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1480970553452281862,everyone,,1116005237893021701,"[{'type': 'replied_to', 'id': '1521755814469554178'}]",1116005237893021701,,
1522080337836269570,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:46.000Z,"Listen Mr Average you’re a jerk
Wordle 320 4/6

⬜🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080337836269570,everyone,,2269497820,,,,
1522080334996725760,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:45.000Z,"Wordle 320 4/6

🟨⬛🟨⬛⬛
🟨🟩⬛🟩⬛
⬛🟩🟨🟩⬛
🟩🟩🟩🟩🟩",Twitter Web App,1522080334996725760,everyone,,469485578,,,,
1522080324846563329,False,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 13, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:42.000Z,"Wordle 320 6/6

⬜🟨⬜🟨⬜
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩Really???????",Twitter for iPad,1522080324846563329,everyone,,2152565638,,,,
1522080310963453952,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:39.000Z,"Wordle 320 4/6

⬛⬛🟨⬛🟨
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080310963453952,everyone,,1333076870,,,,
1522080308014858240,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:38.000Z,"Wordle 320 4/6

🟨⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522080308014858240,everyone,,860529102,,,,
1522080302667116545,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:37.000Z,"Wordle 320 6/6

⬜⬜⬜⬜🟨
⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080302667116545,everyone,,1054936394,,,,
1522080298783100928,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:36.000Z,"Wordle 320 5/6

⬛🟨⬛⬛⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080298783100928,everyone,,142690174,,,,
1522080296790896640,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:36.000Z,"super sucky wordle today, ngl

Wordle 320 X/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter for iPad,1522080296790896640,everyone,,15634707,,,,
1522080296757350402,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:36.000Z,"Wordle 320 6/6

⬛⬛⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522080296757350402,everyone,,243817539,,,,
1522080296589570048,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:36.000Z,"Wordle 320 6/6

⬜⬜⬜⬜🟨
⬜⬜🟨⬜⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080296589570048,everyone,,133526985,,,,
1522080295612260358,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:36.000Z,"Wordle 320 6/6

⬛🟨⬛🟨⬛
🟨⬛⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080295612260358,everyone,,19487996,,,,
1522080294806904833,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:35.000Z,"Wordle 320 X/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter for iPhone,1522080294806904833,everyone,,1312430120855105541,,,,
1522080294794371073,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:35.000Z,"Wordle 320 4/6

⬜🟨⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522080294794371073,everyone,,233693811,,,,
1522080283843080194,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:06:33.000Z,"Wordle 320 6/6

⬜⬜🟨⬜⬜
⬜🟨⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

#Wordle320 
#Wordle",Twitter for iPad,1522080283843080194,everyone,"{'hashtags': [{'start': 53, 'end': 63, 'tag': 'Wordle320'}, {'start': 65, 'end': 72, 'tag': 'Wordle'}]}",15225356,,,,
