id,referenced_tweets,possibly_sensitive,public_metrics,context_annotations,lang,created_at,geo,text,source,in_reply_to_user_id,conversation_id,reply_settings,entities,author_id,attachments
1522144318638764034,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:21:00.000Z,,"Wordle 320 4/6

⬛🟩⬛⬛🟨
🟩🟩⬛⬛🟨
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522144318638764034,everyone,,1026220671951626240,
1522144315312590848,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:59.000Z,,"Fail today not a word I am familiar with.

Wordle 320 X/6

🟨🟩⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter for Android,,1522144315312590848,everyone,,883189880,
1522144307976994817,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:57.000Z,,"Wordle 320 5/6

🟨⬛⬛⬛🟨
🟨⬛⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522144307976994817,everyone,,1632033110,
1522144303824396289,"[{'type': 'retweeted', 'id': '1520318572844699648'}]",False,"{'retweet_count': 41, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,ca,2022-05-05T09:20:56.000Z,,"RT @roser1pujol: #WordleCAT 120 5/6 M""ha costat molt!!!!! I no sabia que volia dir!!!! Genial!

🟨⬜⬜⬜🟩
🟨⬜🟨⬜🟩
⬜🟨⬜🟨🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩

https://t.co…",Twitter Web App,,1522144303824396289,everyone,"{'mentions': [{'start': 3, 'end': 15, 'username': 'roser1pujol', 'id': '3183797859'}], 'hashtags': [{'start': 17, 'end': 27, 'tag': 'WordleCAT'}]}",1522143682677571584,
1522144299495870465,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:55.000Z,,"Wordle 320 6/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛🟨
🟩⬛🟨🟩⬛
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩 sheesh",Twitter for iPhone,,1522144299495870465,everyone,,114623386,
1522144297138548736,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:55.000Z,,"Should have figured it out sooner
Wordle 320 4/6

⬜⬜🟨⬜⬜
⬜⬜🟨🟨🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitterrific for Mac,,1522144297138548736,everyone,,3433541242,
1522144287785459717,"[{'type': 'replied_to', 'id': '1522130194949197824'}]",False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:52.000Z,,"@LeftyBanker Wordle 320 6/6

⬜🟨⬜⬜⬜
⬜🟨🟨⬜🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩 🤦🏽‍♀️",Twitter for iPhone,835979991087198209,1522130194949197824,everyone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'LeftyBanker', 'id': '835979991087198209'}]}",199706049,
1522144285428178944,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,und,2022-05-05T09:20:52.000Z,,"#WordleCAT 125 5/6

⬜🟨⬜⬜⬜
⬜⬜🟨🟩🟩
🟩⬜⬜🟩🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/cwnO9h4jZh",Twitter for iPhone,,1522144285428178944,everyone,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/cwnO9h4jZh', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",1849365620,
1522144281166712833,,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:51.000Z,,"🌿🌸
Wordle 320 6/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1522144281166712833,everyone,,1012657018484584448,
1522144278679781377,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:50.000Z,,"Wordle 320 6/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩⬛🟨⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,,1522144278679781377,everyone,,131437181,
1522144263282298880,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:47.000Z,,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜🟨🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,,1522144263282298880,everyone,,1426773804,
1522144237818683392,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:41.000Z,,"Wordle 320 4/6
little frog 🐸 

🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter Web App,,1522144237818683392,everyone,,47286669,
1522144228356378625,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-05T09:20:38.000Z,,"que clase de chiste es este??
Wordle (ES)  #119 4/6

⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/bG6t9LAAB0",Twitter Web App,,1522144228356378625,everyone,"{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/bG6t9LAAB0', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",882712994127466496,
1522144223226650624,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:37.000Z,,"Wordle 320 6/6

⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

Odd one today.",TweetDeck,,1522144223226650624,everyone,,19712283,
1522144220781453314,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:36.000Z,,"Wordle 320 6/6 phew :/

⬛🟨🟨⬛🟨
🟨⬛🟨🟨⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1522144220781453314,everyone,,93484541,
1522144218277244928,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:36.000Z,,"Wordle (ES) #119 6/6

🟨⬜🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter Web App,,1522144218277244928,everyone,,2584948163,
1522144216670945282,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:35.000Z,,"Wordle 320 5/6

⬛🟨⬛⬛🟨
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522144216670945282,everyone,,436894381,
1522144211306532864,"[{'type': 'retweeted', 'id': '1520318572844699648'}]",False,"{'retweet_count': 41, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,ca,2022-05-05T09:20:34.000Z,,"RT @roser1pujol: #WordleCAT 120 5/6 M""ha costat molt!!!!! I no sabia que volia dir!!!! Genial!

🟨⬜⬜⬜🟩
🟨⬜🟨⬜🟩
⬜🟨⬜🟨🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩

https://t.co…",Twitter Web App,,1522144211306532864,everyone,"{'mentions': [{'start': 3, 'end': 15, 'username': 'roser1pujol', 'id': '3183797859'}], 'hashtags': [{'start': 17, 'end': 27, 'tag': 'WordleCAT'}]}",1522143593917730816,
1522144206558482435,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:33.000Z,,"Wordle (ES)  #119 6/6

⬜⬜🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/ZFBMbe0kVC",Twitter for iPhone,,1522144206558482435,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/ZFBMbe0kVC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1958792191,
1522144204759212037,"[{'type': 'replied_to', 'id': '1522104053173469184'}]",False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:33.000Z,,"@Gazpics76 Wordle 320 5/6

⬜🟨⬜⬜🟨
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

For me too 😞",Twitter for iPad,1454723599948976137,1522104053173469184,everyone,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Gazpics76', 'id': '1454723599948976137'}]}",747881430626213889,
1522144203551260672,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-05T09:20:32.000Z,,"Jaja no ¿en serio? 😵‍💫
Wordle (ES)  #119 X/6

🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
 https://t.co/gkhRJnudGA",Twitter for iPhone,,1522144203551260672,everyone,"{'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/gkhRJnudGA', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",120260025,
1522144194768384002,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:30.000Z,,":( Wordle (ES)  #119 5/6

🟨⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/HEqBO9XEQN",Twitter for Android,,1522144194768384002,everyone,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/HEqBO9XEQN', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1314602507730145289,
1522144191173775361,,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:29.000Z,,"Wordle 320 X/6

⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩

Thanks a bunch to #Wordle320 for being the most poorly timed streak breaker yet. It was my 99th #Wordle played… I’m not ok. https://t.co/uPAAgYTxEW",Twitter for iPhone,,1522144191173775361,everyone,"{'urls': [{'start': 177, 'end': 200, 'url': 'https://t.co/uPAAgYTxEW', 'expanded_url': 'https://twitter.com/BlakeMenke/status/1522144191173775361/photo/1', 'display_url': 'pic.twitter.com/uPAAgYTxEW', 'media_key': '3_1522144188044910593'}], 'hashtags': [{'start': 71, 'end': 81, 'tag': 'Wordle320'}, {'start': 149, 'end': 156, 'tag': 'Wordle'}]}",237952164,{'media_keys': ['3_1522144188044910593']}
1522144180792967168,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:27.000Z,,"Wordle (ES)  #119 4/6

⬜⬜⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/0efjJIF4el",Twitter Web App,,1522144180792967168,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/0efjJIF4el', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",1043464284745998336,
1522144177353633794,,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-05T09:20:26.000Z,,"Wordle (ES)  #119 X/6

🟨🟩🟨🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
me voy a cortar los cojones
https://t.co/2BhqYsVn8k",Twitter Web App,,1522144177353633794,everyone,"{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/2BhqYsVn8k', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1514387482959306757,
1522144176133005313,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:26.000Z,,"Wordle 320 5/6

⬛⬛⬛🟩⬛
⬛🟩🟨⬛⬛
⬛⬛⬛🟨⬛
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1522144176133005313,everyone,,936782737993797632,
1522144172043640832,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:25.000Z,,"Wordle 320 X/6

⬜🟨⬜⬜🟨
🟨⬜⬜🟩⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩

The undefeated streak is over 😢",Twitter for iPhone,,1522144172043640832,everyone,,616094176,
1522144165080879104,,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:23.000Z,,"#Wordle 320 X/6

🟩🟨⬛🟨⬛
🟩⬛🟨🟩⬛
🟩⬛⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩

What.  
I was going to guess it but overthought myself out of it.  Booooooooooooooooo.

I feel like this one doesn’t count. 😅",Twitter for iPhone,,1522144165080879104,everyone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",27165103,
1522144149742530560,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-05T09:20:20.000Z,,"Wordle (ES)  #119 2/6

🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/7LrDzepgkC No me lo puedo creer!!! 🤪🤩 @raulrubiop 💃🏽🕺🏽",Twitter for iPhone,,1522144149742530560,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/7LrDzepgkC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 87, 'end': 98, 'username': 'raulrubiop', 'id': '266095660'}]}",367969675,
1522144134592704512,"[{'type': 'replied_to', 'id': '1522143589190582273'}]",False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:16.000Z,,"Hmm. Curling my lip at this one.

Wordle 320 4/6

⬜⬜⬜🟨🟨
⬜🟩⬜⬜⬜
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPad,106725571,1522143589190582273,everyone,,106725571,
1522144129060384768,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:15.000Z,,"Wordle 320 3/6

⬜🟨⬜🟨⬜
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1522144129060384768,everyone,,3000041730,
1522144119119921155,,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:12.000Z,,"Didn’t think i would get this Wordle 320 6/6

🟨⬜⬜⬜🟨
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPad,,1522144119119921155,everyone,,68295834,
1522144116859019264,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:12.000Z,,"Wordle (ES)  #119 4/6

⬜⬜⬜⬜🟩
⬜⬜🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Yhy1d9w1aG",Twitter for Android,,1522144116859019264,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/Yhy1d9w1aG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",166276984,
1522144116301303808,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:12.000Z,,"Wordle (ES)  #119 4/6

🟨⬜🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/a2hvpp2HLB",Twitter for Android,,1522144116301303808,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/a2hvpp2HLB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",2910903959,
1522144114728443904,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:11.000Z,,"Wordle 320 6/6

🟨⬛⬛⬛🟨
⬛🟩🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522144114728443904,everyone,,36486802,
1522144110819295232,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:10.000Z,,"Wordle 320 6/6    Whew!  Got it on the last try!

⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522144110819295232,everyone,,1554413384,
1522144100488777728,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:08.000Z,,"Wordle 320 3/6

🟩🟩⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522144100488777728,everyone,,294277236,
1522144096902651904,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:07.000Z,,"Wordle (ES)  #119 4/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/GsC4ucJ8Of",Twitter Web App,,1522144096902651904,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/GsC4ucJ8Of', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",281020598,
1522144095182929921,,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:20:07.000Z,,"Sometimes a good first guess makes it more difficult! Just randomly guessing consonants. 😂

Wordle 320 X/6*

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter for Android,,1522144095182929921,everyone,,239597408,
