id,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1521074956574113797,1521074956574113797,en,False,everyone,"Wordle 317 3/6*

⬛⬛⬛⬛🟩
⬛🟨🟩🟨🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",14367026,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:44.000Z,Twitter for iPhone,,,,,
1521074954787303425,1521074954787303425,en,False,everyone,"Wordle 317 3/6

🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

✅","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1216666471,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:44.000Z,Twitter for iPhone,,,,,
1521074953118007297,1521074953118007297,en,False,everyone,"Wordle 317 5/6

🟨🟨⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩🟩
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",992468021020188678,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:43.000Z,Twitter for Android,,,,,
1521074950823682048,1480711799641157642,en,False,everyone,"Wordle 317 2/6

🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",14689781,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:43.000Z,Twitter for Android,,,"[{'type': 'replied_to', 'id': '1520761986275028995'}]",14689781,
1521074943408103426,1521062829570375680,en,False,everyone,"@paulsinha Not my best work...
Wordle 317 5/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1176523613287194624,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:41.000Z,Twitter Web App,"{'mentions': [{'start': 0, 'end': 10, 'username': 'paulsinha', 'id': '20481697'}]}",,"[{'type': 'replied_to', 'id': '1521062829570375680'}]",20481697,
1521074935803875328,1521074935803875328,en,False,everyone,"Wordle 317 6/6

⬜🟨🟩⬜⬜
⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1951804700,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:39.000Z,Twitter for Android,,,,,
1521074935690584065,1521068750463807488,en,False,everyone,"@kilopondia_ 👀👀
Wordle (ES)  #116 3/6

🟩🟨⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩🟩🟩
 https://t.co/wITP6B2Vw2","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",999259010,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:39.000Z,Twitter for Android,"{'mentions': [{'start': 0, 'end': 12, 'username': 'kilopondia_', 'id': '885428547803906048'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/wITP6B2Vw2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"[{'type': 'replied_to', 'id': '1521068750463807488'}]",885428547803906048,
1521074932612018176,1521074932612018176,en,False,everyone,"Wordle 317 6/6

⬜⬜⬜🟨🟨
🟨🟨⬜⬜⬜
⬜🟨🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

PHEW 😵‍💫😅","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1487061665984167940,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:38.000Z,Twitter for iPhone,,,,,
1521074926660341761,1521074926660341761,en,False,everyone,"Wordle 317 5/6

🟨🟨⬛🟨⬛
🟨🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",207627938,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:37.000Z,Twitter for iPhone,,,,,
1521074926635134976,1521074926635134976,en,False,everyone,"Phew indeed! 
Wordle 317 6/6

🟨⬛⬛⬛🟨
⬛⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",174807985,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:37.000Z,Twitter for iPhone,,,,,
1521074923644481537,1521074923644481537,en,False,everyone,"Wordle 317 4/6

🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

*sighs*","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1466172786,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:36.000Z,Twitter Web App,,,,,
1521074919056023553,1521074919056023553,es,False,everyone,"Wordle Científico #50 3/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/d3qK10Y4k9","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3122351777,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:35.000Z,Twitter Web App,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/d3qK10Y4k9', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521074914853376000,1521074914853376000,ru,False,everyone,"Игра Wordle (RU) День #116 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
🟩🟨🟩⬜🟨
🟩🟩🟩🟩🟩

#вордли 

Ну ладно","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1275738342089515009,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:34.000Z,Twitter for Android,"{'hashtags': [{'start': 57, 'end': 64, 'tag': 'вордли'}]}",,,,
1521074911590199299,1521074911590199299,en,False,everyone,"Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",445739486,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:33.000Z,Twitter for Android,,,,,
1521074902958329856,1521074902958329856,en,False,everyone,"Wordle (ES)  #116 4/6

🟨⬜🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/x3s5Uwz9ys","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1119278153074118657,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:31.000Z,Twitter for iPhone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/x3s5Uwz9ys', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521074895484231680,1521074895484231680,en,False,everyone,"Wordle 317 3/6

🟩⬜⬜🟩⬜
🟩⬜⬜🟩🟨
🟩🟩🟩🟩🟩

📜","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1036340857979523072,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:29.000Z,Twitter for iPhone,,,,,
1521074894485831682,1521069219739312129,en,False,everyone,"@AnnMLipton Wordle 317 2/6*

🟩⬛🟨⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",345034745,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:29.000Z,Twitter Web App,"{'mentions': [{'start': 0, 'end': 11, 'username': 'AnnMLipton', 'id': '911591246677889024'}]}",,"[{'type': 'replied_to', 'id': '1521069219739312129'}]",911591246677889024,
1521074880619417600,1521074880619417600,en,False,everyone,"Wordle 317 3/6*

⬛⬛⬛⬛🟨
⬛⬛🟩⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",1353702729164718080,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:26.000Z,Twitter for iPhone,,,,,
1521074867235434497,1521074867235434497,en,False,everyone,"Wordle Tildes #63 6/6

⬜⬜⬜🟨🟨🟩
⬜⬜⬜🟨⬜🟩
🟨⬜🟨⬜⬜🟩
⬜🟨🟩⬜⬜🟩
⬜⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/626BcnvJ6E","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1065492524,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:23.000Z,Twitter Web App,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/626BcnvJ6E', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521074866962665473,1521074866962665473,en,False,everyone,"Wordle 317 5/6

⬛⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",7741472,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:23.000Z,Twitter for iPhone,,,,,
1521074861568897026,1521074861568897026,en,False,everyone,"Wordle 317 5/6

⬛⬛⬛⬛⬛
🟩⬛⬛⬛🟨
⬛🟨⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1110281673965535233,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:21.000Z,Twitter for iPhone,,,,,
1521074858783920128,1521074858783920128,en,False,everyone,"Wordle (ES)  #116 4/6

⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟨
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/n9058F1ZDx","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2840049453,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:21.000Z,Twitter for Android,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/n9058F1ZDx', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521074851900973062,1521041270415798275,en,False,everyone,"@arechenews Wordle personalizado 2/6

⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/NkmSGDEpVl","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1289663826376433671,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:19.000Z,Twitter for Android,"{'mentions': [{'start': 0, 'end': 11, 'username': 'arechenews', 'id': '277080218'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/NkmSGDEpVl', 'expanded_url': 'https://wordle.danielfrg.com/personalizada/?p=U2FsdGVkX1%2Bc6VgTkMJE6cv5lNonN5jUeHihEhMuWrE%3D&t=false', 'display_url': 'wordle.danielfrg.com/personalizada/…'}]}",,"[{'type': 'replied_to', 'id': '1521041270415798275'}]",277080218,
1521074851024359426,1521074851024359426,en,False,everyone,"This one threw me. Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15626067,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:19.000Z,Twitter for iPad,,,,,
1521074844808404992,1521074844808404992,en,False,everyone,"Wordle (ES)  #116 5/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/2FTeMDbLJW","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2273394072,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:17.000Z,Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/2FTeMDbLJW', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521074844166758400,1521074844166758400,en,False,everyone,"Wordle 317 6/6

⬛⬛⬛⬛🟨
⬛🟨⬛⬛🟨
⬛⬛🟨⬛⬛
🟨🟨🟨⬛🟩
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3364854988,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:17.000Z,Twitter for iPhone,,,,,
1521074843789180929,1521074843789180929,en,False,everyone,"Wordle 317 4/6

⬛🟨⬛⬛⬛
🟨🟨⬛🟨🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",242849684,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:17.000Z,Twitter for iPhone,,,,,
1521074834696019970,1521059678536544257,en,False,everyone,"@Onnie336 Wordle 317 3/6

⬜🟨⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",431946337,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:15.000Z,Twitter for Android,"{'mentions': [{'start': 0, 'end': 9, 'username': 'Onnie336', 'id': '1702607252'}]}",,"[{'type': 'replied_to', 'id': '1521059678536544257'}]",1702607252,
1521074831927640065,1521074831927640065,en,False,everyone,"Katla #293  3/6
⬛🟨🟨⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

Download Katla Wordle Indonesia
https://t.co/ZVlCCig6kB","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1209009034671448065,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:14.000Z,Twitter for Android,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/ZVlCCig6kB', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.joykeratif.developer.word.katla', 'display_url': 'play.google.com/store/apps/det…'}]}",,,,
1521074813829529601,1521074813829529601,en,False,everyone,"Very quick! 
Wordle 317 3/6

🟨🟨⬜⬜🟨
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",20838395,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:10.000Z,Twitter Web App,,,,,
1521074810809466882,1521074810809466882,en,False,everyone,"Wordle 317 5/6

🟩⬛⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",778895669973188608,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:09.000Z,Twitter for iPhone,,,,,
1521074809886679041,1521074809886679041,en,False,everyone,"Grrr. 

Wordle 317 4/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2533266120,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:09.000Z,Twitter for Android,,,,,
1521074808313856000,1521074808313856000,en,False,everyone,"Wordle 317 6/6

⬛🟨⬛🟨⬛
🟨⬛🟨⬛⬛
🟨⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1417929073150603264,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:09.000Z,Twitter Web App,,,,,
1521074805931393025,1521074805931393025,und,False,everyone,"#Wordle 317 3/6*

⬜🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18844698,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:08.000Z,Twitter for Android,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1521074804291477508,1521074804291477508,en,False,everyone,"Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩
🥰","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1379609213534674944,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:08.000Z,Twitter for iPhone,,,,,
1521074777309466624,1521074777309466624,en,False,everyone,"Wordle 317 4/6

🟩⬛🟨⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60436226,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:01.000Z,Twitter for Android,,,,,
1521074770477043712,1521074770477043712,en,False,everyone,"Wordle (ES)  #116 5/6

⬜⬜🟨⬜🟨
🟩🟩⬜⬜🟨
🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/ZKljRfeguQ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",362600948,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:31:00.000Z,Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/ZKljRfeguQ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521074767306137600,1521074767306137600,en,False,everyone,"Wordle 317 4/6

🟩⬛⬛⬛🟩
🟩⬛⬛⬛🟩
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

kind of humiliating. such a simple word","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1342183524250607621,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:30:59.000Z,Twitter for iPhone,,,,,
1521074753120919555,1521074753120919555,en,False,everyone,"Wordle 317 5/6*

⬛⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",365996752,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:30:56.000Z,Twitter for Android,,,,,
1521074744023527426,1521074744023527426,en,False,everyone,"Wordle 317 4/6 

🟩⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2172885509,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:30:53.000Z,Twitter for iPhone,,,,,
1521074734062092290,1521074734062092290,en,False,everyone,"Wordle 317 5/6

⬜🟨🟨🟨⬜
🟨🟨⬜🟩🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1156431,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:30:51.000Z,Twitter Web App,,,,,
1521074726688280576,1491027856004055042,en,False,everyone,"Wordle 317 6/6*

⬛⬛⬛⬛🟨
🟨🟨⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Eme","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",890041320546246656,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:30:49.000Z,Twitter for Android,,{'place_id': '0100aeb0349ffc9c'},"[{'type': 'replied_to', 'id': '1520185969273565184'}]",890041320546246656,
1521074702726352896,1521074702726352896,en,False,everyone,"Wordle 317 6/6

🟨⬜⬜⬜⬜
🟩⬜🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",957017967203684353,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:30:43.000Z,Twitter for iPhone,,,,,
