id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,entities,attachments,referenced_tweets,in_reply_to_user_id,geo
1520804238561009665,2022-05-01T16:36:00.000Z,everyone,1520752126024167424,False,"@GuildedGuy Wordle 316 4/6

⬛⬛⬛⬛🟨
🟩🟨⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩
NOOOOOOOOOO
AAAAAAAAAAAAA",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1360782916322697216,en,"{'mentions': [{'start': 0, 'end': 11, 'username': 'GuildedGuy', 'id': '1191926070150389760'}]}",,"[{'type': 'replied_to', 'id': '1520752126024167424'}]",1191926070150389760,
1520804238103920641,2022-05-01T16:36:00.000Z,everyone,1520804238103920641,False,"Wordle 316 5/6

⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",21068698,en,,,,,
1520804232412241920,2022-05-01T16:35:58.000Z,everyone,1520804232412241920,False,"Wordle 316 4/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
🟩🟨🟨🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2357411,en,,,,,
1520804227911946240,2022-05-01T16:35:57.000Z,everyone,1520804227911946240,False,"Wordle 317 3/6

🟨⬛⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",577381964,en,,,,,
1520804227098058752,2022-05-01T16:35:57.000Z,everyone,1520804227098058752,False,"Wordle 316 4/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",26586854,en,,,,,
1520804226833608705,2022-05-01T16:35:57.000Z,everyone,1520804226833608705,False,"Wordle 317 5/6

🟨🟨⬜⬜⬜
🟨⬜⬜⬜🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
大枠がわかってからが長かった",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1623546811,ja,,,,,
1520804224866689026,2022-05-01T16:35:57.000Z,everyone,1520804224866689026,False,"Wordle 316 4/6

⬜🟨⬜⬜⬜
🟩⬜🟨🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",285760618,en,,,,,
1520804222630916096,2022-05-01T16:35:56.000Z,everyone,1520804222630916096,False,"Wordle 316 5/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩tough one",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1003467157357846528,en,,,,,
1520804221066657792,2022-05-01T16:35:56.000Z,everyone,1520804221066657792,False,"Wordle (ES)  #115 6/6

⬜⬜⬜⬜🟨
🟨🟨⬜🟨⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/GwxFWJcvnV",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1611496231,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/GwxFWJcvnV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520804209150488576,2022-05-01T16:35:53.000Z,everyone,1520804209150488576,False,"Wordle (ES)  #115 6/6

⬜🟨⬜⬜🟨
⬜🟨🟨⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/3xmWiTP8fM",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",33079841,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/3xmWiTP8fM', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1520804207304974336,2022-05-01T16:35:52.000Z,everyone,1520804207304974336,False,"Wordle 316 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",172462335,en,,,,,
1520804204306374657,2022-05-01T16:35:52.000Z,everyone,1520804204306374657,False,"Wordle 317 5/6

⬜⬜⬜⬜🟨
⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1274737657059381249,en,,,,,
1520804193631571968,2022-05-01T16:35:49.000Z,everyone,1520804193631571968,False,"こんなオチある？！

What a nice day !

Wordle 317 X/6

⬜🟨🟨⬜⬜
⬜⬜⬜⬜🟨
🟨🟨⬜⬜⬜
⬜🟨🟨⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",154870371,ja,,,,,
1520804183728812033,2022-05-01T16:35:47.000Z,everyone,1520804183728812033,False,"Wordle 317 5/6

⬜⬜⬜⬜⬜
⬜🟨🟩⬜⬜
🟩⬜⬜⬜⬜
🟨⬜⬜⬜🟨
🟩🟩🟩🟩🟩
なんとかなった",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",119068401,ja,,,,,
1520804181879271425,2022-05-01T16:35:46.000Z,everyone,1520804181879271425,False,"Wordle 316 5/6

🟩⬜⬜⬜⬜
🟩🟨🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",84928787,en,,,,,
1520804171103973377,2022-05-01T16:35:44.000Z,everyone,1520804171103973377,False,"Wordle 316 4/6

⬛⬛⬛⬛⬛
🟩🟨⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1436643836,en,,,,,
1520804166196731904,2022-05-01T16:35:43.000Z,everyone,1520804166196731904,False,"Wordle 316 5/6

⬜⬜⬜🟨⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4880156662,en,,,,,
1520804162807930880,2022-05-01T16:35:42.000Z,everyone,1500683636571787270,False,"Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩⬜⬜🟨⬜
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",68133592,en,,,"[{'type': 'replied_to', 'id': '1520479816868192256'}]",68133592,
1520804159540240385,2022-05-01T16:35:41.000Z,everyone,1520804159540240385,False,"Wordle 316 3/6

🟨⬛⬛🟩⬛
🟩🟨🟨🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",24974773,en,,,,,
1520804157673799681,2022-05-01T16:35:41.000Z,everyone,1483972549885108229,False,"#Wordle 316 5/6*

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

TFW you get the buzzer in row 4…

#dailywordleclub #WeekendWordle https://t.co/v6FrezUUX1",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4842324798,en,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}, {'start': 83, 'end': 99, 'tag': 'dailywordleclub'}, {'start': 100, 'end': 114, 'tag': 'WeekendWordle'}], 'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/v6FrezUUX1', 'expanded_url': 'https://twitter.com/d_aasheim/status/1520804157673799681/photo/1', 'display_url': 'pic.twitter.com/v6FrezUUX1', 'media_key': '16_1520804152300900352'}]}",{'media_keys': ['16_1520804152300900352']},"[{'type': 'replied_to', 'id': '1520424514160447488'}]",4842324798,
1520804150497497088,2022-05-01T16:35:39.000Z,everyone,1520804150497497088,False,"Wordle (ES)  #115 X/6
Puto juego de mierda 
🟨⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
 https://t.co/D159VoytRS",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1219372608426258432,es,"{'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/D159VoytRS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520804150052802560,2022-05-01T16:35:39.000Z,everyone,1520804150052802560,False,"Wordle 316 3/6
Still wordling 🫠
⬛⬛⬛🟨⬛
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",77696161,en,,,,,
1520804148198797312,2022-05-01T16:35:38.000Z,everyone,1520804148198797312,False,"Wordle 317 5/6

⬛⬛⬛⬛⬛
⬛⬛🟩🟨⬛
🟨🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1189017741509808128,en,,,,,
1520804141693607936,2022-05-01T16:35:37.000Z,everyone,1520804141693607936,False,"Wordle 316 5/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",300850824,en,,,,,
1520804137570557954,2022-05-01T16:35:36.000Z,everyone,1520804137570557954,False,"Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",899744458912272384,en,,,,,
1520804134299271168,2022-05-01T16:35:35.000Z,everyone,1520804134299271168,False,"Wordle 317 5/6

⬛🟨⬛⬛⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

#WynonnaEarp 🍩🌮🏆  #BringWynonnaHome 📬",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1293801209707393025,en,"{'hashtags': [{'start': 47, 'end': 59, 'tag': 'WynonnaEarp'}, {'start': 65, 'end': 82, 'tag': 'BringWynonnaHome'}]}",,,,
1520804131920912385,2022-05-01T16:35:34.000Z,everyone,1520685687699300353,False,"@nslisa It was!!! Wordle 316 4/6

⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2994822208,en,"{'mentions': [{'start': 0, 'end': 7, 'username': 'nslisa', 'id': '204563458'}]}",,"[{'type': 'replied_to', 'id': '1520685687699300353'}]",204563458,
1520804123154726913,2022-05-01T16:35:32.000Z,everyone,1507329375930400770,False,"Le Mot (@WordleFR) #112 6/6

⬛🟨🟨⬛🟨
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/6uqbFI4o2e",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",992043981130346504,fr,"{'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/6uqbFI4o2e', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me', 'status': 200, 'title': 'Le Mot - Wordle en français', 'description': 'Wordle, mais en français. Devinez le mot du jour ! Totalement gratuit, en ligne, et sans pub.', 'unwound_url': 'https://wordle.louan.me'}]}",,"[{'type': 'replied_to', 'id': '1520507037016334339'}]",992043981130346504,
1520804120483221504,2022-05-01T16:35:32.000Z,everyone,1520804120483221504,False,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
🟨⬛⬛🟩⬛
⬛🟨⬛⬛🟨

https://t.co/he11nlCo9E
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1035203307449413632,ja,"{'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/he11nlCo9E', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520804116070469632,2022-05-01T16:35:31.000Z,everyone,1520804116070469632,False,"Wordle 316 5/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",18970951,en,,,,,
1520804109225705472,2022-05-01T16:35:29.000Z,everyone,1520804109225705472,False,"ポケモンWordle 9/10

⬛⬛⬛⬛⬛  ⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛  ⬛⬛⬛⬛🟨
⬛⬛⬛🟩⬛  🟨⬛⬛🟩⬛
⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛

https://t.co/Gb5HMolMZe
 #ポケモンWordle
あぶない",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",83006470,ja,"{'hashtags': [{'start': 101, 'end': 112, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/Gb5HMolMZe', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520804105937207298,2022-05-01T16:35:28.000Z,everyone,1520804105937207298,False,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
what",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1578113382,en,,,,,
1520804100937588738,2022-05-01T16:35:27.000Z,everyone,1520804100937588738,False,"Wordle 316 5/6

⬛⬛⬛⬛🟩
🟨⬛⬛⬛🟩
⬛🟩🟨⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",73207599,en,,,,,
1520804092595306496,2022-05-01T16:35:25.000Z,everyone,1520804092595306496,False,"Wordle 317 5/6*

⬛⬛⬛⬛🟨
⬛⬛⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",594499713,en,,,,,
1520804086312243205,2022-05-01T16:35:24.000Z,everyone,1492178790981636105,False,"Wordle 317 X/6

⬜🟨⬜⬜⬜
⬜⬜🟩⬜🟨
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜

Kakainis talaga ‘yung ganitong wordle 🤦🏻‍♀️",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1409146592200847360,tl,,,"[{'type': 'replied_to', 'id': '1520456621864157185'}]",1409146592200847360,
1520804078959435777,2022-05-01T16:35:22.000Z,everyone,1520804078959435777,False,"Wordle 316 4/6

⬛⬛⬛⬛⬛
🟩⬛⬛🟨⬛
🟩🟨🟨🟩⬛
🟩🟩🟩🟩🟩

Elite 🧠",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1320120621985124353,en,,,,,
1520804075595771904,2022-05-01T16:35:21.000Z,everyone,1520804075595771904,False,"Wordle 317 2/6

🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩

Look @DkRanay 123/123, took less than 30 seconds and I’m not even joking!",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",271765081,en,"{'mentions': [{'start': 34, 'end': 42, 'username': 'DkRanay', 'id': '1362237969931804680'}]}",,,,
1520804064304508929,2022-05-01T16:35:18.000Z,everyone,1484049975789207556,False,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟨🟨⬛⬛
🟩⬛🟨⬛🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2337775831,en,,,"[{'type': 'replied_to', 'id': '1520380231240097793'}]",2337775831,
