id,entities,lang,text,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,in_reply_to_user_id,referenced_tweets,attachments,geo
1520971619178811392,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/T2kkpJ2r8T', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",en,"Wordle (ES)  #115 X/6

⬜⬜⬜🟨🟨
🟨🟨⬜🟨⬜
🟨🟩⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
 https://t.co/T2kkpJ2r8T",2022-05-02T03:41:06.000Z,1520971619178811392,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,264544486,everyone,,,,
1520971611486113794,"{'mentions': [{'start': 0, 'end': 12, 'username': 'SherlockH85', 'id': '280151510'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/Eq0UBtHybG', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",de,"@SherlockH85 Wördl 317 3/6 🔥53

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟩🟩🟩🟩🟩

https://t.co/Eq0UBtHybG",2022-05-02T03:41:05.000Z,1520887549417472000,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1379761680,everyone,280151510,"[{'type': 'replied_to', 'id': '1520887549417472000'}]",,
1520971570994302977,,en,"Wordle 317 4/6*

🟨⬛🟨⬛⬛
🟩🟨⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",2022-05-02T03:40:55.000Z,1520971570994302977,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2328953532,everyone,,,,
1520971570302365696,,en,"Wordle 316 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",2022-05-02T03:40:55.000Z,1520971570302365696,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,84962313,everyone,,,,
1520971568137994241,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/ZwhY8jdt6N', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",tr,"Wordle Türkçe 317 5/6

⬜⬜⬜⬜🟨
⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/ZwhY8jdt6N",2022-05-02T03:40:54.000Z,1520971568137994241,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,373870479,everyone,,,,
1520971563381575680,,en,"Wordle 316 4/6

⬜⬜⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-02T03:40:53.000Z,1520971563381575680,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,29051962,everyone,,,,
1520971561582620674,,en,"Wordle 316 4/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",2022-05-02T03:40:53.000Z,1485304773364563977,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1014667662893486080,everyone,1014667662893486080,"[{'type': 'replied_to', 'id': '1520578225990160386'}]",,
1520971542569521152,,en,"Wordle 317 5/6

⬛⬛🟨🟨🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-02T03:40:48.000Z,1490887667130970116,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,96564997,everyone,96564997,"[{'type': 'replied_to', 'id': '1520636928818749440'}]",,
1520971528837693440,,en,"Wordle 317 4/6

⬜⬜🟨⬜🟩
⬜⬜🟨⬜⬜
⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩",2022-05-02T03:40:45.000Z,1520971528837693440,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1145117300,everyone,,,,
1520971522986418177,,en,"Wordle 317 4/6

⬛⬛⬛⬛🟨
🟨⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",2022-05-02T03:40:44.000Z,1520971522986418177,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1427337819429736453,everyone,,,,
1520971510269104129,"{'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/Al8thgek2P', 'expanded_url': 'https://onelink.to/wordlegame', 'display_url': 'onelink.to/wordlegame'}], 'hashtags': [{'start': 110, 'end': 117, 'tag': 'wordle'}, {'start': 118, 'end': 137, 'tag': 'dailywordchallenge'}, {'start': 138, 'end': 154, 'tag': 'dailywordleclub'}]}",fr,"Word #122 (🇫🇷 - Classique) - 6/6

⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩⬛🟨⬛⬛
🟩⬛⬛🟩🟨
🟩🟩🟩🟩🟩

Jouez-le ici!
https://t.co/Al8thgek2P

#wordle #dailywordchallenge #dailywordleclub",2022-05-02T03:40:40.000Z,1520971510269104129,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,554766830,everyone,,,,
1520971499850833922,,en,"Wordle 317 4/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜🟩
🟩🟨⬜🟩🟩
🟩🟩🟩🟩🟩",2022-05-02T03:40:38.000Z,1520971499850833922,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,629099852,everyone,,,,
1520971496185020416,,en,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",2022-05-02T03:40:37.000Z,1520971496185020416,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,4638040507,everyone,,,,
1520971450743668741,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}, {'start': 49, 'end': 57, 'tag': 'Heardle'}, {'start': 81, 'end': 97, 'tag': 'LoveLiveHeardle'}, {'start': 122, 'end': 139, 'tag': 'BanGDreamHeardle'}, {'start': 161, 'end': 181, 'tag': 'OneDirectionHeardle'}, {'start': 204, 'end': 216, 'tag': '5SOSHeardle'}]}",und,"#Wordle 316 5/6*

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩

#Heardle 65 X/6

🔇⬛️⬛️⬛️⬛️⬛️⬛️

#LoveLiveHeardle 28 X/6

🔇⬛️⬛️⬛️⬛️⬛️⬛️

 #BanGDreamHeardle 23 X/6

🔇⬛️⬛️⬛️🟥⬛️🟥

#OneDirectionHeardle 29 1/6

🔊🟩⬜️⬜️⬜️⬜️⬜️

#5SOSHeardle 19 1/6

🔊🟩⬜️⬜️⬜️⬜️⬜️",2022-05-02T03:40:26.000Z,1478208361875320835,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1062566097252220928,everyone,1062566097252220928,"[{'type': 'replied_to', 'id': '1520469368144072704'}]",,
1520971444913532929,,en,"Wordle 317 4/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-02T03:40:25.000Z,1520971444913532929,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TwitPane for Android,1517015292,everyone,,,,
1520971409782349824,,en,"Wordle 317 4/6

🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-02T03:40:17.000Z,1520971409782349824,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,942520789290467334,everyone,,,,
1520971397178302466,,en,"Wordle 316 6/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩whew",2022-05-02T03:40:14.000Z,1520971397178302466,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,33683579,everyone,,,,
1520971389318008832,,en,"Wordle 317 5/6

🟨🟨⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟨⬜⬜⬜
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩",2022-05-02T03:40:12.000Z,1491812067711459345,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,3009802092,everyone,3009802092,"[{'type': 'replied_to', 'id': '1491812067711459345'}]",,
1520971385262149632,,en,"Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩",2022-05-02T03:40:11.000Z,1520971385262149632,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2285007386,everyone,,,,
1520971384058675200,"{'mentions': [{'start': 3, 'end': 16, 'username': 'nonchachacha', 'id': '284121514'}]}",ja,"RT @nonchachacha: Wordle 317 3/6

⬜⬜⬜🟨⬜
🟨⬜⬜⬜🟩
🟩🟩🟩🟩🟩

うわい💡わーどるのこもりうた。。",2022-05-02T03:40:10.000Z,1520971384058675200,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1513801180534931456,everyone,,"[{'type': 'retweeted', 'id': '1520781204076711936'}]",,
1520971381881860096,,en,"Wordle 317 6/6

🟨🟨⬛⬛⬛
🟨🟨⬛🟨⬛
🟩⬛🟨⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-02T03:40:10.000Z,1520971381881860096,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,1136379134,everyone,,,,
1520971364450009088,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/hf1m8rl90b', 'expanded_url': 'https://www.wordleturkce.com/', 'display_url': 'wordleturkce.com'}]}",tr,"Wordle Türkçe 317 4/6

⬜⬜⬜⬜⬜
🟨⬜⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

https://t.co/hf1m8rl90b",2022-05-02T03:40:06.000Z,1520971364450009088,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,313873444,everyone,,,,
1520971320598614017,,en,"Wordle 316 5/6
🤔
⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟨🟨⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",2022-05-02T03:39:55.000Z,1520971320598614017,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iΟS,1346938891664719872,everyone,,,,
1520971318220312576,,en,"Wordle 316 5/6

⬛🟩⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",2022-05-02T03:39:55.000Z,1520971318220312576,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,875734159,everyone,,,,
1520971314546106369,,en,"Wordle 317 4/6

🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-02T03:39:54.000Z,1520971314546106369,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,532164025,everyone,,,,
1520971285274279936,,en,"Wordle 317 5/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛⬛
🟨⬛🟨🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",2022-05-02T03:39:47.000Z,1520971285274279936,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,82593498,everyone,,,,
1520971283374436354,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/56o1TuSEJm', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",ja,"ポケモンWordle 3/10

⬛⬛⬛⬛⬛
🟨⬛🟨⬛⬛
🟩🟩🟩🟩🟩

https://t.co/56o1TuSEJm
 #ポケモンWordle",2022-05-02T03:39:46.000Z,1520971283374436354,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1696035409,everyone,,,,
1520971267439964160,,en,"Wordle 317 5/6

⬜🟨⬜🟩⬜
🟨⬜⬜🟩🟨
⬜⬜🟨🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-02T03:39:43.000Z,1520971267439964160,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,82355384,everyone,,,,
1520971254081015808,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/j7olskfqoI', 'expanded_url': 'http://wafflegame.net', 'display_url': 'wafflegame.net'}], 'hashtags': [{'start': 25, 'end': 35, 'tag': 'waffle100'}]}",en,"Much easier than wordle. #waffle100 3/5

🟩🟩🟩🟩🟩
🟩⭐🟩⬜🟩
🟩🟩⭐🟩🟩
🟩⬜🟩⭐🟩
🟩🟩🟩🟩🟩

🔥 streak: 1
https://t.co/j7olskfqoI",2022-05-02T03:39:39.000Z,1520971254081015808,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1262156687001124864,everyone,,,,
1520971237006086150,"{'hashtags': [{'start': 46, 'end': 56, 'tag': 'Wordle317'}]}",en,"Wordle 317 5/6

🟩⬜⬜⬜⬜
🟩🟨⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 #Wordle317",2022-05-02T03:39:35.000Z,1495832592054390786,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,272403785,everyone,272403785,"[{'type': 'replied_to', 'id': '1520571738089738240'}]",,
1520971217351499776,,ja,"今日のWordle 317 4/6。
🟩⬛⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
〽︎空からこぼれた〜♪",2022-05-02T03:39:31.000Z,1520971217351499776,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1500628903001407489,everyone,,,,
1520971199291211776,,en,"Wordle 317 6/6

⬜⬜🟨🟨⬜
🟨⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜⬜⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",2022-05-02T03:39:26.000Z,1520971199291211776,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1280800619888914433,everyone,,,,
1520971198623993856,,ja,"Wordle 317 5/6
なんとかなったパターン

🟩⬛⬛⬛⬛
🟩🟨⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",2022-05-02T03:39:26.000Z,1520971198623993856,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,155454189,everyone,,,,
1520971196099366912,,en,"Two days in a row of blank first line. Always scary.

Wordle 317 4/6*

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",2022-05-02T03:39:26.000Z,1482605398729588737,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web App,1430478215336763400,everyone,1430478215336763400,"[{'type': 'replied_to', 'id': '1520588486411177990'}]",,
1520971194174160896,,en,"Wordle 317 2/6

🟩⬛⬛⬛🟨
🟩🟩🟩🟩🟩

CRACKED",2022-05-02T03:39:25.000Z,1483400464880136199,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1335271853384847360,everyone,1335271853384847360,"[{'type': 'replied_to', 'id': '1520615060351381505'}]",,
1520971189350715392,,en,"😺
Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩⬜🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",2022-05-02T03:39:24.000Z,1520971189350715392,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1114017988422725633,everyone,,,,
1520971172506177536,,en,"Wordle 316 3/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",2022-05-02T03:39:20.000Z,1520971172506177536,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter for iPhone,217962475,everyone,,,,
1520971150238826497,,en,"Wordle 317 3/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-02T03:39:15.000Z,1520971150238826497,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,75592940,everyone,,,,
1520971148284280832,,en,"Wordle 317 5/6

🟩⬜⬜⬜🟨
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩🙂",2022-05-02T03:39:14.000Z,1520971148284280832,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,108283283,everyone,,,,
1520971114121678848,,en,"Wordle 317 4/6

⬛⬛⬛⬛🟨
⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",2022-05-02T03:39:06.000Z,1520971114121678848,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1490548768462503936,everyone,,,,
