id,created_at,reply_settings,conversation_id,attachments,possibly_sensitive,text,entities,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,geo
1520295272844255232,2022-04-30T06:53:33.000Z,everyone,1520295272844255232,,False,"Vaya tela...
Wordle Científico #48 6/6

⬜🟨⬜⬜⬜🟩
⬜⬜⬜🟩⬜🟩
⬜⬜⬜🟩🟩🟩
🟩🟩⬜🟩🟩🟩
🟩🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/YfxndkayDc","{'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/YfxndkayDc', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",732550639,es,,,
1520295268058603520,2022-04-30T06:53:32.000Z,everyone,1520295268058603520,,False,"Wordle 315 4/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",28372945,en,,,
1520295266955542528,2022-04-30T06:53:32.000Z,everyone,1520295266955542528,,False,"Wordle (ES)  #114 3/6

🟩⬜🟨⬜⬜
🟩🟨⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/dK78yGSOQr","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/dK78yGSOQr', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",185404739,en,,,
1520295263642042368,2022-04-30T06:53:31.000Z,everyone,1520295263642042368,,False,"Wordle 315 5/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2184772618,en,,,
1520295263012806662,2022-04-30T06:53:31.000Z,everyone,1520295263012806662,,False,"That was a head scratch. Not convinced by the spelling of this one! 

Wordle 315 6/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟨⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",371437967,en,,,
1520295262966665217,2022-04-30T06:53:31.000Z,everyone,1504698912732594196,,False,"@bertoconve @jaberpo @Pancho_Badajoz @Santihumor @ppucedac @Rusty76936632 @cmartinizkierdo @mercheiglesiasc @PabloRaso1 @williemjose @juanito_aragor Buenos dias.

Wordle (ES)  #114 4/6

⬜🟨🟨🟩⬜
⬜🟨⬜🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/8PaB8b5COo","{'urls': [{'start': 211, 'end': 234, 'url': 'https://t.co/8PaB8b5COo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bertoconve', 'id': '741186522561556480'}, {'start': 12, 'end': 20, 'username': 'jaberpo', 'id': '166920924'}, {'start': 21, 'end': 36, 'username': 'Pancho_Badajoz', 'id': '163801624'}, {'start': 37, 'end': 48, 'username': 'Santihumor', 'id': '132365110'}, {'start': 49, 'end': 58, 'username': 'ppucedac', 'id': '263597822'}, {'start': 59, 'end': 73, 'username': 'Rusty76936632', 'id': '1164095506357936128'}, {'start': 74, 'end': 90, 'username': 'cmartinizkierdo', 'id': '368185661'}, {'start': 91, 'end': 107, 'username': 'mercheiglesiasc', 'id': '260686206'}, {'start': 108, 'end': 119, 'username': 'PabloRaso1', 'id': '559072218'}, {'start': 120, 'end': 132, 'username': 'williemjose', 'id': '1706947710'}, {'start': 133, 'end': 148, 'username': 'juanito_aragor', 'id': '253241290'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",387881156,es,"[{'type': 'replied_to', 'id': '1520293629964824577'}]",741186522561556480,
1520295260462751745,2022-04-30T06:53:30.000Z,everyone,1520295260462751745,,False,"#WordleCAT 120 5/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

https://t.co/Jwy3fH41GZ","{'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/Jwy3fH41GZ', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,992341530429018112,und,,,
1520295255584739330,2022-04-30T06:53:29.000Z,everyone,1520295255584739330,,False,"Wordle (ES)  #114 3/6

🟩⬜🟨⬜⬜
🟩🟨⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/wQLvmZfKxi","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/wQLvmZfKxi', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",378226136,en,,,
1520295255060459520,2022-04-30T06:53:29.000Z,everyone,1520295255060459520,,False,"Wordle (ES)  #114 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/8sf1AEWDSl","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/8sf1AEWDSl', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1003221639046291456,en,,,
1520295252992552960,2022-04-30T06:53:28.000Z,everyone,1481602141756469249,,False,"Wordle 314 4/6

🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",29686034,en,"[{'type': 'replied_to', 'id': '1519619975023001600'}]",29686034,
1520295229030645762,2022-04-30T06:53:22.000Z,everyone,1514487043040104449,,False,"Wordle 315 4/6

⬜⬜🟨🟨⬜
⬜🟨⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",187118357,en,"[{'type': 'replied_to', 'id': '1519926181667221504'}]",187118357,
1520295224236466176,2022-04-30T06:53:21.000Z,everyone,1520295224236466176,,False,"Wordle 315 5/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",31395163,en,,,
1520295220700659712,2022-04-30T06:53:20.000Z,everyone,1520295220700659712,,False,"🤗☕
#WordleEUS #107 6/6

⬜⬜🟨⬜⬜
⬜🟨⬜⬜🟨
⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
⬜⬜⬜🟨🟩
🟩🟩🟩🟩🟩

 https://t.co/qSkl3wiJFz","{'hashtags': [{'start': 3, 'end': 13, 'tag': 'WordleEUS'}], 'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/qSkl3wiJFz', 'expanded_url': 'https://wordle.talaios.coop', 'display_url': 'wordle.talaios.coop'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,184504202,und,,,
1520295211456516097,2022-04-30T06:53:18.000Z,everyone,1520295211456516097,,False,"Wordle 315 6/6
Tricky!
🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1130901262797627392,en,,,
1520295208491143169,2022-04-30T06:53:18.000Z,everyone,1504698912732594196,,False,"@bertoconve @jaberpo @Pancho_Badajoz @Santihumor @ppucedac @Rusty76936632 @cmartinizkierdo @pukyjc @PabloRaso1 @williemjose @juanito_aragor Muy feliz sábado. ♥️

Wordle (ES)  #114 4/6

⬜⬜🟨⬜🟨
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/3Tx0RtSudv","{'urls': [{'start': 210, 'end': 233, 'url': 'https://t.co/3Tx0RtSudv', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'bertoconve', 'id': '741186522561556480'}, {'start': 12, 'end': 20, 'username': 'jaberpo', 'id': '166920924'}, {'start': 21, 'end': 36, 'username': 'Pancho_Badajoz', 'id': '163801624'}, {'start': 37, 'end': 48, 'username': 'Santihumor', 'id': '132365110'}, {'start': 49, 'end': 58, 'username': 'ppucedac', 'id': '263597822'}, {'start': 59, 'end': 73, 'username': 'Rusty76936632', 'id': '1164095506357936128'}, {'start': 74, 'end': 90, 'username': 'cmartinizkierdo', 'id': '368185661'}, {'start': 91, 'end': 98, 'username': 'pukyjc', 'id': '387881156'}, {'start': 99, 'end': 110, 'username': 'PabloRaso1', 'id': '559072218'}, {'start': 111, 'end': 123, 'username': 'williemjose', 'id': '1706947710'}, {'start': 124, 'end': 139, 'username': 'juanito_aragor', 'id': '253241290'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",260686206,es,"[{'type': 'replied_to', 'id': '1520293629964824577'}]",741186522561556480,
1520295201402765312,2022-04-30T06:53:16.000Z,everyone,1520295201402765312,,False,"Wordle 315 4/6

⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",83650426,en,,,
1520295171237183488,2022-04-30T06:53:09.000Z,everyone,1503213952762712066,,False,"Wordle Científico #48 4/6

⬜⬜⬜⬜⬜🟩
🟩🟨⬜⬜⬜🟩
🟩🟩🟨🟩🟨🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/jq8xzuIYtf","{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/jq8xzuIYtf', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/', 'display_url': 'wordle.danielfrg.com/ciencia/', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521663230447427585/_nnbHN5Y?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521663230447427585/_nnbHN5Y?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/ciencia/'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",96618608,es,"[{'type': 'replied_to', 'id': '1519535238862540800'}]",96618608,
1520295170264027136,2022-04-30T06:53:08.000Z,everyone,1520295170264027136,,True,"Wordle (ES)  #114 3/6

🟩🟨⬜⬜🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/WKSWCTMiFs","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/WKSWCTMiFs', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",125655795,en,,,
1520295169089748993,2022-04-30T06:53:08.000Z,everyone,1520295169089748993,,False,"Wordle 315 4/6

⬜🟨⬜🟩⬜
⬜⬜⬜🟩🟨
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩I love it when #wordle says I’m splendid 😂🤭","{'hashtags': [{'start': 54, 'end': 61, 'tag': 'wordle'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",28679122,en,,,
1520295163423334400,2022-04-30T06:53:07.000Z,everyone,1520295163423334400,,False,"Wordle 315 5/6 #Wordle

⬜⬜⬜🟨⬜
🟨⬜🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩","{'hashtags': [{'start': 15, 'end': 22, 'tag': 'Wordle'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",23162900,en,,,
1520295153239482368,2022-04-30T06:53:04.000Z,everyone,1520289103983661056,,False,"@BramhallHatter Ditto … 2nd day in a row it took 6

Wordle 315 6/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩","{'mentions': [{'start': 0, 'end': 15, 'username': 'BramhallHatter', 'id': '486690432'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1438567756589420553,en,"[{'type': 'replied_to', 'id': '1520289103983661056'}]",486690432,
1520295134172262401,2022-04-30T06:53:00.000Z,everyone,1520295134172262401,,False,"Wordle 315 5/6
Tricksy this morning 🤨
⬜⬜🟩⬜🟨
🟩⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩","{'annotations': [{'start': 0, 'end': 21, 'probability': 0.4161, 'type': 'Product', 'normalized_text': 'Wordle 315 5/6 Tricksy'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",732468057801510913,en,,,
1520295127771713537,2022-04-30T06:52:58.000Z,everyone,1520295127771713537,,False,"Wordle (ES)  #114 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/wLorhCUiHq","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/wLorhCUiHq', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",33239686,en,,,
1520295110512197632,2022-04-30T06:52:54.000Z,everyone,1520295110512197632,,False,"Das ist zwar etwas peinlich, aber ich teile es trotzdem 🥴
Wordle 315 6/6
#Wordle
🟨⬜⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩","{'hashtags': [{'start': 73, 'end': 80, 'tag': 'Wordle'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1433830217726967814,de,,,
1520295099837595648,2022-04-30T06:52:52.000Z,everyone,1520295099837595648,,False,"Wordle 315 3/6

⬛🟩🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",28703196,en,,,
1520295087191871488,2022-04-30T06:52:49.000Z,everyone,1520295087191871488,,False,"Wordle (ES)  #114 5/6

⬜🟨⬜⬜⬜
🟩🟨⬜🟨⬜
🟩⬜🟩⬜🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/jAWRY1YQ4b","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/jAWRY1YQ4b', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1044998810680913932,en,,,
1520295085367300096,2022-04-30T06:52:48.000Z,everyone,1520295085367300096,,False,"Wordle 315 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",62766380,en,,,
1520295082217324544,2022-04-30T06:52:47.000Z,everyone,1520295082217324544,,True,"Wordle (ES)  #114 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/uaoj5sXagJ","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/uaoj5sXagJ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",42014840,en,,,
1520295080585830400,2022-04-30T06:52:47.000Z,everyone,1520295080585830400,,False,"Wordle 315 5/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟩⬜⬜🟨🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",51035436,en,,,
1520295065918320643,2022-04-30T06:52:44.000Z,everyone,1520273002214141952,,False,"@powlster_ Wördl 315 2/6 🔥1

🟨🟨🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/MiEx9ZV5Nk","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/MiEx9ZV5Nk', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520401775618150402/KzonVAaE?format=png&name=orig', 'width': 192, 'height': 192}, {'url': 'https://pbs.twimg.com/news_img/1520401775618150402/KzonVAaE?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle auf Deutsch', 'description': 'Errate das versteckte Wort mit 6 Versuchen. Jeden Tag wartet ein neues Rätsel auf dich.', 'unwound_url': 'https://wordle.at/'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'powlster_', 'id': '3000978782'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",605554742,de,"[{'type': 'replied_to', 'id': '1520273002214141952'}]",3000978782,
1520295060834766849,2022-04-30T06:52:42.000Z,everyone,1520295060834766849,,False,"Wordle Tildes #61 5/6

⬜⬜⬜⬜⬜⬜
🟨⬜⬜⬜⬜⬜
🟩⬜⬜🟨🟩⬜
🟩⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩🟩
 https://t.co/CFsNRSHM8q","{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/CFsNRSHM8q', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1295432820387700741,en,,,
1520295048927227905,2022-04-30T06:52:40.000Z,everyone,1520295048927227905,,False,"Wordle 315 2/6

⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",16095876,en,,,
