id,author_id,reply_settings,lang,possibly_sensitive,public_metrics,conversation_id,context_annotations,source,created_at,text,entities,in_reply_to_user_id,referenced_tweets,geo,attachments
1520412356056076288,1180037583566524416,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412356056076288,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:48.000Z,"Wordle (ES)  #114 5/6

⬜⬜🟨⬜🟩
⬜⬜⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/JqvwDSXt5V","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/JqvwDSXt5V', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520412344190394369,1019120136,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1520412344190394369,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:45.000Z,"Wordle 315 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,,,,
1520412336376459264,1361101170232741888,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412336376459264,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:43.000Z,"Wordle (ES)  #114 4/6

⬜🟩⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/ETc3jCoHaO","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ETc3jCoHaO', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520412330357669889,1114985846,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412330357669889,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:42.000Z,"Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟨⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩",,,,,
1520412323999096833,337214662,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412323999096833,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:40.000Z,"Wordle 315 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,,,,
1520412314037534724,1305909890,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412314037534724,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:38.000Z,"Wordle 315 4/6

⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,,,,
1520412304743014400,17396153,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412304743014400,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:36.000Z,"Wordle 315 5/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,,,,
1520412291413512192,119387157,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",1520412291413512192,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:32.000Z,"This was extremely challenging 🧠
Wordle 315 5/6*

🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,,,,
1520412291333820419,313693716,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1520412291333820419,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:32.000Z,"Wordle 315 4/6*

⬜⬜🟨🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩 https://t.co/gC25m9yKe7","{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/gC25m9yKe7', 'expanded_url': 'https://twitter.com/Andrea_EE2/status/1520412291333820419/photo/1', 'display_url': 'pic.twitter.com/gC25m9yKe7', 'media_key': '16_1520412284044161024'}]}",,,{'place_id': '6faccdedef66864c'},{'media_keys': ['16_1520412284044161024']}
1520412284958429184,4280220914,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412284958429184,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:31.000Z,"Wordle 315 5/6
😬
🟨⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟨⬛🟨🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",,,,,
1520412278289735680,36927224,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412278289735680,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:29.000Z,"Wordle 316 4/6

⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩",,,,,
1520412271008169984,18697390,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412271008169984,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:27.000Z,"Wordle 315 5/6

⬛🟨⬛⬛⬛
🟨⬛🟨⬛⬛
🟨🟨⬛⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,,,,
1520412253555929088,1251211572,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1520412253555929088,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:23.000Z,"Wordle 316 5/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,,,,
1520412228746416128,1102761407848824832,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412228746416128,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:17.000Z,"Wordle 315 5/6

⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,,,,
1520412219405647874,1082291636867162113,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412219405647874,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:15.000Z,"Wordle 315 4/6

🟨⬜🟩⬜⬜
⬜⬜🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,,,,
1520412217094508544,2263535340,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412217094508544,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:15.000Z,"Wordle 315 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,,,,
1520412210287513601,1690106905,everyone,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412210287513601,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for Android,2022-04-30T14:38:13.000Z,"ポケモンWordle 3/10

⬛⬛⬛⬛🟨
⬛🟨⬛🟨🟨
🟩🟩🟩🟩🟩

https://t.co/gQKZ1OLTwg
 #ポケモンWordle","{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/gQKZ1OLTwg', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,,,
1520412205304664064,72262082,everyone,en,False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412205304664064,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:12.000Z,"Wordle 315 X/6

🟨⬜🟨⬜⬜
🟨🟨⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩⬜⬜⬜",,,,,
1520412193501552640,95218402,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412193501552640,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:09.000Z,"Wordle 316 4/6

⬜⬜⬜🟨⬜
🟨🟨🟨⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",,,,,
1520412192293666816,2781489480,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1520412192293666816,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:09.000Z,"Wordle (ES)  #114 3/6 😎😎😎

⬜⬜🟩⬜🟨
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/Vl0H1geRQd","{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/Vl0H1geRQd', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520412185742262281,191840754,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412185742262281,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:07.000Z,"Wordle 315 4/6

🟨⬜⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,,,,
1520412181937983488,2909984559,everyone,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412181937983488,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:06.000Z,"Wordle Científico #48 4/6

⬜⬜🟨🟨🟨⬜
🟩⬜🟨🟨⬜🟨
🟩🟨🟨🟨⬜🟨
🟩🟩🟩🟩🟩🟩
 https://t.co/ZANzPN7ZKO","{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/ZANzPN7ZKO', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1520412177928101888,298889972,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412177928101888,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:05.000Z,"Wordle 315 4/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,,,,
1520412173507469312,16958590,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412173507469312,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:04.000Z,"Wordle 315 4/6

🟩⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,,,,
1520412171720667137,1047141225889959937,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412171720667137,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:04.000Z,"Wordle 315 5/6

⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,,,,
1520412168012943361,129264729,everyone,es,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",1520412168012943361,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:38:03.000Z,"Word #120 (🇪🇸 - Clásico) - 2/6

⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩

¡Juega aquí!
https://t.co/9r1jx51PYR

Mira y aprende, @Tonokix

#wordle #dailywordchallenge #dailywordleclub","{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/9r1jx51PYR', 'expanded_url': 'https://onelink.to/wordlegame', 'display_url': 'onelink.to/wordlegame'}], 'mentions': [{'start': 99, 'end': 107, 'username': 'Tonokix', 'id': '204805609'}], 'hashtags': [{'start': 109, 'end': 116, 'tag': 'wordle'}, {'start': 117, 'end': 136, 'tag': 'dailywordchallenge'}, {'start': 137, 'end': 153, 'tag': 'dailywordleclub'}]}",,,,
1520412165383020546,530794312,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1520412165383020546,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:38:02.000Z,"Wordle 315 4/6

⬛⬛⬛⬛⬛
🟨🟨⬛⬛🟨
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",,,,,
1520412151533371393,57789757,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412151533371393,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:37:59.000Z,"Wordle 315 6/6
Becoming King of Sixes

⬜🟨🟨⬜⬜
⬜⬜🟨🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩","{'annotations': [{'start': 0, 'end': 36, 'probability': 0.6088, 'type': 'Product', 'normalized_text': 'Wordle 315 6/6 Becoming King of Sixes'}]}",,,,
1520412136006164480,182404951,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412136006164480,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:37:55.000Z,"Wordle (ES)  #114 6/6

⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/OOUAWGvVEi","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/OOUAWGvVEi', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1520412131451031553,1421737916624117761,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412131451031553,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2022-04-30T14:37:54.000Z,"Wordle 315 X/6

belum beruntung. its alright~ 

⬛🟩🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩",,,,,
1520412120151883778,1184467003022594048,everyone,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",1520412120151883778,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,2022-04-30T14:37:51.000Z,"ギリギリ。
知らない単語だった。

Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜⬜🟨🟨⬜
⬜⬜🟨🟨⬜
🟨🟩🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩 https://t.co/72tr0H403p","{'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/72tr0H403p', 'expanded_url': 'https://twitter.com/213Serendipity/status/1519897846635720704', 'display_url': 'twitter.com/213Serendipity…'}]}",,"[{'type': 'quoted', 'id': '1519897846635720704'}]",,
1520412113725841408,366006915,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412113725841408,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:37:50.000Z,"Wordle (ES)  #114 3/6

🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/8uOvzZmyg4","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/8uOvzZmyg4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520412107463815169,403600718,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412107463815169,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:37:48.000Z,"Wordle 315 4/6*

🟨🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,,,,
1520412105379393537,719918547204509696,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1520412105379393537,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:37:48.000Z,"Wordle 315 6/6

⬛🟨⬛🟨⬛
🟩⬛🟨🟨⬛
🟩🟩⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,,,,
1520412096533385216,69499941,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412096533385216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2022-04-30T14:37:46.000Z,"Wordle Tildes #61 5/6

⬜⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜🟨
🟨⬜🟩⬜⬜🟨
🟨🟨🟩⬜⬜🟨
🟩🟩🟩🟩🟩🟩
 https://t.co/v61qQnxQzn","{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/v61qQnxQzn', 'expanded_url': 'https://wordle.danielfrg.com/tildes/', 'display_url': 'wordle.danielfrg.com/tildes/'}]}",,,,
1520412093773537280,49720917,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412093773537280,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,2022-04-30T14:37:45.000Z,"Wordle 315 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",,,,,
1520412090887983105,909116411590598656,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412090887983105,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,2022-04-30T14:37:45.000Z,"Wordle 315 4/6

⬜⬜⬜🟨⬜
🟩⬜⬜⬜🟨
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩

#Wordle315 #Wordle","{'hashtags': [{'start': 41, 'end': 51, 'tag': 'Wordle315'}, {'start': 52, 'end': 59, 'tag': 'Wordle'}]}",,,,
1520412075377397760,324217925,everyone,ja,True,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520412075377397760,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for iPhone,2022-04-30T14:37:41.000Z,"ポケモンWordle 4/10

⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/drR5f3sDaq
 #ポケモンWordle","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/drR5f3sDaq', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,,
