id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1522285509384589312,2022-05-05T18:42:02.000Z,everyone,1522285509384589312,False,"Wordle 320 5/6

⬛🟨⬛⬛⬛
⬛🟨⬛🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩 you know today’s wordle is either a formal name or an abbreviation. I call foul",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",119727472,en,,,,,
1522285505098002435,2022-05-05T18:42:01.000Z,everyone,1522285494746365952,False,"Le Mot (@WordleFR) #116 3/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/zwpkeCFkgm",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",169089280,fr,"{'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/zwpkeCFkgm', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}]}",{'place_id': '071a52d3a927a1b8'},"[{'type': 'replied_to', 'id': '1522285502325530624'}]",169089280,
1522285502325530624,2022-05-05T18:42:01.000Z,everyone,1522285494746365952,False,"Wordle Tildes #66 3/6

⬜🟨⬜⬜🟨⬜
🟩⬜🟨⬜🟨⬜
🟩🟩🟩🟩🟩🟩

https://t.co/nM1EtaXOGv",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",169089280,en,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/nM1EtaXOGv', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",{'place_id': '071a52d3a927a1b8'},"[{'type': 'replied_to', 'id': '1522285496394829828'}]",169089280,
1522285493114839042,2022-05-05T18:41:58.000Z,everyone,1522285493114839042,False,"Wordle 320 5/6

⬜⬜🟨⬜⬜
🟨⬜⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",14815151,en,,,,,
1522285482608107525,2022-05-05T18:41:56.000Z,everyone,1522285482608107525,False,"Wordle 320 3/6

⬛🟨⬛🟨⬛
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",18009431,en,,,,,
1522285480498368518,2022-05-05T18:41:55.000Z,everyone,1522285480498368518,False,"Wordle 320 6/6

🟩🟨⬜⬜⬜
🟩⬜🟨🟩⬜
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",242971390,en,,,,,
1522285479357526017,2022-05-05T18:41:55.000Z,everyone,1522285479357526017,False,"Wordle 320 3/6 another fluke 🥸

⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",75385769,en,,,,,
1522285475016237056,2022-05-05T18:41:54.000Z,everyone,1522285475016237056,False,"Wordle 321 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨🟨
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",776706636584890370,en,,,,,
1522285473883836416,2022-05-05T18:41:54.000Z,everyone,1522285473883836416,False,"Wordle 321 4/6

⬜🟨🟨🟨⬜
⬜🟩⬜🟨🟨
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1085252002689380352,en,,,,,
1522285472218710017,2022-05-05T18:41:53.000Z,everyone,1522285472218710017,False,"3回目が幸運だった。
Wordle 321 4/6

🟨🟨⬛🟨⬛
🟨🟨🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1373505834794164226,ja,,,,,
1522285470427729921,2022-05-05T18:41:53.000Z,everyone,1522285470427729921,False,"Wordle 321 5/6

⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩

Posting a Wordle score after ages because this one does warrant a Twitter celebration! 🎊 https://t.co/GWjOzfOs1b",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",100774705,en,"{'annotations': [{'start': 125, 'end': 131, 'probability': 0.6008, 'type': 'Product', 'normalized_text': 'Twitter'}], 'urls': [{'start': 136, 'end': 159, 'url': 'https://t.co/GWjOzfOs1b', 'expanded_url': 'https://twitter.com/classy_maasi/status/1522285470427729921/photo/1', 'display_url': 'pic.twitter.com/GWjOzfOs1b', 'media_key': '3_1522285459870728194'}]}",,,,{'media_keys': ['3_1522285459870728194']}
1522285466971623424,2022-05-05T18:41:52.000Z,everyone,1522285466971623424,False,"- Wordle 320 6/6

🟨⬛🟨⬛⬛
⬛⬛🟨⬛🟨
⬛🟩🟨⬛🟨
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Plume for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",16713085,en,,,,,
1522285459715817472,2022-05-05T18:41:50.000Z,everyone,1522285459715817472,False,"Wordle 321 4/6

🟨🟨⬛🟨⬛
🟨⬛🟨🟨⬛
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",155189010,en,,,,,
1522285444528066568,2022-05-05T18:41:47.000Z,everyone,1522285444528066568,False,"Maybe I got this quickly because I was watching the #Brewers

Wordle 320 3/6

⬜🟨⬜⬜⬜
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10001466882', 'name': 'MLB Baseball', 'description': 'All the latest action from Major League Baseball.'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1488301444339933184', 'name': 'Reds at Brewers'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '769193570637012994', 'name': 'Milwaukee Brewers'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1488301444339933184', 'name': 'Reds at Brewers'}}, {'domain': {'id': '44', 'name': 'Baseball Game', 'description': 'Sports Event specific to Baseball games'}, 'entity': {'id': '1488301444339933184', 'name': 'Reds at Brewers'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",45212208,en,"{'hashtags': [{'start': 52, 'end': 60, 'tag': 'Brewers'}]}",,,,
1522285444213329920,2022-05-05T18:41:47.000Z,everyone,1522285444213329920,False,"Day 103.
Wordle 321 3/6

🟨⬛⬛⬛🟩
🟨⬛🟨🟨🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",742887491682734082,en,,,,,
1522285436697288705,2022-05-05T18:41:45.000Z,everyone,1522285436697288705,False,"Wordle (ES)  #119 5/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟨
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/TWF8woGFP8",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",342753021,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/TWF8woGFP8', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522285436261257217,2022-05-05T18:41:45.000Z,everyone,1522285436261257217,False,"Wordle 321 6/6

⬛🟩⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩⬛⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1487242667188572161,en,,,,,
1522285396092092416,2022-05-05T18:41:35.000Z,everyone,1522285396092092416,False,"Wordle 321 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1621913718,en,,,,,
1522285395559526400,2022-05-05T18:41:35.000Z,everyone,1522285395559526400,False,"Wordle 320 4/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜🟨
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",745726661283422208,en,,,,,
1522285385681940484,2022-05-05T18:41:33.000Z,everyone,1522167277621231616,False,"@LauraCreatesArt @audiomagnate Wordle 320 4/6

⬜🟩⬜⬜🟨
🟩🟩⬜🟨⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1179713806966169600,en,"{'mentions': [{'start': 0, 'end': 16, 'username': 'LauraCreatesArt', 'id': '963774091089141761'}, {'start': 17, 'end': 30, 'username': 'audiomagnate', 'id': '15085192'}]}",,"[{'type': 'replied_to', 'id': '1522275693199077377'}]",963774091089141761,
1522285377838485505,2022-05-05T18:41:31.000Z,everyone,1522285377838485505,False,"ポケモンWordle 1/10

🟩🟩🟩🟩🟩

https://t.co/i1cUslfTyr
 #ポケモンWordle",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",892487034,ja,"{'hashtags': [{'start': 49, 'end': 60, 'tag': 'ポケモンWordle'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.31, 'type': 'Other', 'normalized_text': 'ポケモンWordle'}], 'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/i1cUslfTyr', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1522285375472906240,2022-05-05T18:41:30.000Z,everyone,1522285375472906240,False,"#Wordle 320 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",62908101,und,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1522285371865722880,2022-05-05T18:41:30.000Z,everyone,1522285371865722880,False,"Wordle 321 4/6

🟨🟨⬜🟨⬜
⬜⬜🟨🟨🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3010209546,en,,,,,
1522285371018514432,2022-05-05T18:41:29.000Z,everyone,1522285371018514432,False,"Wordle 320 X/6*

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",462673299,en,,{'place_id': 'ac88a4f17a51c7fc'},,,
1522285366362869760,2022-05-05T18:41:28.000Z,everyone,1489668921238044673,False,"Wordle 321 4/6

🟩⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",141521373,en,,,"[{'type': 'replied_to', 'id': '1521560496805085184'}]",141521373,
1522285364571955202,2022-05-05T18:41:28.000Z,everyone,1522285364571955202,False,"Wordle (ES)  #119 6/6

⬜⬜🟩⬜🟨
⬜🟩⬜⬜🟩
⬜⬜⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/UxAwBtmogY",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1196104664,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/UxAwBtmogY', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522285361560363008,2022-05-05T18:41:27.000Z,everyone,1522285361560363008,False,"Wordle 320 4/6

⬜⬜⬜🟨⬜
⬜🟩⬜🟩⬜
⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2864929146,en,,,,,
1522285350940467200,2022-05-05T18:41:25.000Z,everyone,1479132195411402756,False,"Wordle 320 4/6

⬛⬛⬛⬛🟨
⬛🟨🟨⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",801385,en,,,"[{'type': 'replied_to', 'id': '1521818954112638979'}]",801385,
1522285349321736192,2022-05-05T18:41:24.000Z,everyone,1522285349321736192,False,"Wordle 321 5/6

🟨🟨⬜🟨⬜
⬜⬜🟨🟨🟨
⬜⬜🟨🟨🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1273679524366962688,en,,,,,
1522285344250634244,2022-05-05T18:41:23.000Z,everyone,1522285344250634244,False,"Seriously…🤷🏻‍♀️🙄

Wordle 320 X/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1268356249,en,,,,,
1522285333194633217,2022-05-05T18:41:20.000Z,everyone,1522285333194633217,False,"#Wordle 321 5/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
⬛⬛🟨⬛🟩
🟨🟨⬛🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",798440344882855936,und,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1522285332988715008,2022-05-05T18:41:20.000Z,everyone,1522285332988715008,False,"Dammit
Wordle 320 X/6

⬛⬛⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1020070287923003392,en,,,,,
1522285332225748992,2022-05-05T18:41:20.000Z,everyone,1522285332225748992,False,"Wordle 321 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟨🟩⬜⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

And the streak still remains 😂 
#Wordle #Wordle321",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1408267574,en,"{'hashtags': [{'start': 85, 'end': 92, 'tag': 'Wordle'}, {'start': 93, 'end': 103, 'tag': 'Wordle321'}]}",,,,
1522285326223306752,2022-05-05T18:41:19.000Z,everyone,1522285326223306752,False,"Wordle 321 5/6

⬜⬜⬜⬜🟩
⬜⬜🟩🟩🟩
⬜⬜🟩🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",17956960,en,,,,,
1522285325640683521,2022-05-05T18:41:18.000Z,everyone,1522285325640683521,False,"Wordle 321 3/6

⬛⬛🟨⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩
⁦@jayparekhca⁩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",567172366,en,"{'mentions': [{'start': 35, 'end': 47, 'username': 'jayparekhca', 'id': '124732888'}]}",,,,
1522285322595315712,2022-05-05T18:41:18.000Z,everyone,1522285322595315712,False,"Wordle 320 3/6

⬛🟨⬛🟩⬛
🟨🟩🟨🟩⬛
🟩🟩🟩🟩🟩 impressive!",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",194365866,en,,,,,
1522285319990751233,2022-05-05T18:41:17.000Z,everyone,1522285319990751233,False,"Wordle (ES)  #119 3/6

🟨🟨⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/IFMfqL0BRm",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",385648864,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/IFMfqL0BRm', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522285319592153089,2022-05-05T18:41:17.000Z,everyone,1522285319592153089,False,"Wordle 321 4/6

⬛⬛🟨🟨🟩
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",93879002,en,,,,,
1522285316006027265,2022-05-05T18:41:16.000Z,everyone,1522285316006027265,False,"Wordle 321 4/6
🟨⬜⬜🟨⬜
🟨⬜⬜⬜🟨
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1479306586195513344,en,,,,,
