id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1521722397388419072,2022-05-04T05:24:26.000Z,everyone,1521722397388419072,False,"Wordle 319 3/6

🟩⬛🟩⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",20278541,en,,,,,
1521722377188610048,2022-05-04T05:24:21.000Z,everyone,1521722377188610048,False,"Wördl 319 6/6 🔥1

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/r3npCd6RgL",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1021498421256040450,de,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/r3npCd6RgL', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1521722367508156416,2022-05-04T05:24:19.000Z,everyone,1521722367508156416,False,"Wordle 319 2/6

⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩 yay, got it in two",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",980804103491194881,en,,,,,
1521722364324577280,2022-05-04T05:24:18.000Z,everyone,1521722364324577280,False,"Wordle 319 2/6

⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1090231841775341568,en,,,,,
1521722349103378433,2022-05-04T05:24:14.000Z,everyone,1521722349103378433,False,"Wordle 318 5/6

🟨⬜🟩⬜⬜
⬜⬜⬜⬜🟩
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1191185928015900672,en,,,,,
1521722348382167040,2022-05-04T05:24:14.000Z,everyone,1521722348382167040,False,"Wordle (ES)  #118 4/6

🟨⬜⬜🟨🟨
⬜🟨⬜🟨🟨
🟩⬜🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/RUnIvqw2CK",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",411624047,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/RUnIvqw2CK', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722347140808711,2022-05-04T05:24:14.000Z,everyone,1521722347140808711,False,"Wordle 319 5/6

⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",67054717,en,,,,,
1521722343915237376,2022-05-04T05:24:13.000Z,everyone,1521722343915237376,False,"Wordle 319 2/6

⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",162280121,en,,,,,
1521722342723969024,2022-05-04T05:24:13.000Z,everyone,1521722342723969024,False,"Wordle 319 2/6

⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4721309436,en,,,,,
1521722334372974592,2022-05-04T05:24:11.000Z,everyone,1521722334372974592,False,"ポケモンWordle 4/10

⬛🟨⬛⬛⬛
⬛⬛🟨⬛🟨
🟨🟨⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/kpwrqylaAp
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",129580651,ja,"{'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/kpwrqylaAp', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1521722333320433666,2022-05-04T05:24:11.000Z,everyone,1521722333320433666,False,"Wordle 319 3/6

⬜⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",302091820,en,,,,,
1521722328828235778,2022-05-04T05:24:10.000Z,everyone,1521722328828235778,False,"Wordle (ES)  #118 4/6

⬜🟩🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Y04s6uincv",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1480459558753558530,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/Y04s6uincv', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722316786446336,2022-05-04T05:24:07.000Z,everyone,1521722316786446336,False,"Utter stupidity on my part...Wordle 319 5/6

⬜⬜🟩⬜🟨
🟩🟨⬜⬜⬜
🟩🟩🟨🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2524768836,en,,,,,
1521722312919236608,2022-05-04T05:24:06.000Z,everyone,1521722312919236608,False,"Wordle 319 2/6

⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2922243692,en,,,,,
1521722296662065152,2022-05-04T05:24:02.000Z,everyone,1521722296662065152,False,"Wordle 319 5/6

⬛🟨🟨⬛🟨
🟩⬛🟨🟨⬛
🟩🟨🟩🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",304489602,en,,,,,
1521722293399003136,2022-05-04T05:24:01.000Z,everyone,1521722293399003136,False,"Wordle (ES)  #118 2/6

⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
🤟🤟⁦@Latxinamundial⁩  https://t.co/ijgZwRpr9w",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",9796722,en,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/ijgZwRpr9w', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 38, 'end': 53, 'username': 'Latxinamundial', 'id': '221668167'}]}",,,,
1521722287426314242,2022-05-04T05:24:00.000Z,everyone,1521722287426314242,False,"Wordle (ES)  #118 2/6

⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/lUPNVtfIZR",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1325003417551581184,en,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/lUPNVtfIZR', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722286939811840,2022-05-04T05:24:00.000Z,everyone,1521722286939811840,False,"#AlWird 99 3/8 🥈

⬜🟩⬜⬜🟩
🟨🟩🟨⬜🟩
🟩🟩🟩🟩🟩
Arabic Wordle 

#الوِرد",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1020464188924325888,en,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'AlWird'}, {'start': 52, 'end': 59, 'tag': 'الوِرد'}]}",,,,
1521722285392076800,2022-05-04T05:23:59.000Z,everyone,1521722285392076800,False,"Wordle 319 2/6

🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩

🥳",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1308681319,en,,,,,
1521722283420704768,2022-05-04T05:23:59.000Z,everyone,1521722283420704768,True,"Wordle (ES)  #118 4/6

🟨🟨⬜⬜⬜
⬜🟩⬜🟨🟨
🟨🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/pyWjbydfd7",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2570698445,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/pyWjbydfd7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722279553548289,2022-05-04T05:23:58.000Z,everyone,1521722279553548289,False,"Wordle (ES)  #118 4/6

🟨⬜⬜⬜⬜
⬜🟩🟩🟨🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/hEfJIy9ldm",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1056642182113828864,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/hEfJIy9ldm', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722274356858880,2022-05-04T05:23:57.000Z,everyone,1521722274356858880,False,"Wordle (ES)  #118 6/6

🟨⬜⬜⬜⬜
🟨⬜⬜🟨🟩
⬜🟨⬜🟨🟩
🟩⬜🟨🟨🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/JCu1qaikJZ",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1694442218,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/JCu1qaikJZ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722273975226369,2022-05-04T05:23:57.000Z,everyone,1489043478000680961,False,"Wordle (ES)  #118 4/6

🟨⬛🟨🟨⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/lozEW0bmEi",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",258632441,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/lozEW0bmEi', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1521344617333014528'}]",258632441,,
1521722273031409664,2022-05-04T05:23:56.000Z,everyone,1521722273031409664,False,"Wordle 319 4/6

🟨⬛⬛🟨⬛
⬛🟨🟨⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩

Going deliberately wrong is often so useful.",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19822913,en,,,,,
1521722272641339394,2022-05-04T05:23:56.000Z,everyone,1521722272641339394,False,"Wordle Tildes #65 6/6

⬜⬜🟨🟨🟨⬜⬜
🟩⬜⬜⬜🟨⬜⬜
🟩⬜⬜⬜🟩⬜⬜
🟩⬜🟨🟨⬜⬜⬜
🟩🟨⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/6m60xrgPqS",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2174792758,en,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/6m60xrgPqS', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521722269889925120,2022-05-04T05:23:56.000Z,everyone,1521722269889925120,False,"Wordle 319 3/6

⬜⬜⬜⬜🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",31700727,en,,,,,
1521722266035314688,2022-05-04T05:23:55.000Z,everyone,1521722266035314688,False,"30 seconds.

Wordle 319 3/6

⬜⬜⬜⬜🟨
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩 https://t.co/INFvACoqwU",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",118344628,en,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/INFvACoqwU', 'expanded_url': 'https://twitter.com/ninser/status/1521722266035314688/photo/1', 'display_url': 'pic.twitter.com/INFvACoqwU', 'media_key': '16_1521722257617399808'}]}",,,{'media_keys': ['16_1521722257617399808']},
1521722265225908230,2022-05-04T05:23:54.000Z,everyone,1521722265225908230,False,"Wordle (ES)  #118 4/6

🟨🟨⬜⬜⬜
🟩⬜⬜🟨🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/akmoUKYGvR",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1257486230,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/akmoUKYGvR', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722261023211520,2022-05-04T05:23:53.000Z,everyone,1521722261023211520,False,"Wordle (ES)  #118 2/6

🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Pti2Gvkr0A",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",267877046,en,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/Pti2Gvkr0A', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722259475505153,2022-05-04T05:23:53.000Z,everyone,1521722259475505153,False,"Wordle 319 3/6

🟩⬜🟩⬜⬜
🟩🟩🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2777799842,en,,,,,
1521722257562902529,2022-05-04T05:23:53.000Z,everyone,1521722257562902529,False,"Wordle 319 3/6

🟨⬜⬜⬜🟨
🟨🟨⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1345278009826111488,en,,,,,
1521722257206353920,2022-05-04T05:23:53.000Z,everyone,1521722257206353920,False,"Salvada por la campana 😋
Wordle (ES)  #118 6/6

⬜⬜⬜🟨⬜
⬜🟨🟨⬜⬜
🟨🟩⬜🟨⬜
⬜🟩⬜⬜🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/2kpGfKYcdC",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",370071881,es,"{'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/2kpGfKYcdC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722253632839681,2022-05-04T05:23:52.000Z,everyone,1521722253632839681,False,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",14617620,en,,,,,
1521722253179826176,2022-05-04T05:23:52.000Z,everyone,1521722253179826176,False,"Wordle (ES)  #118 4/6

🟨⬜⬜⬜🟨
🟩⬜⬜🟩🟩
🟩⬜🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/KZEj93Nf1p",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",855229824,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/KZEj93Nf1p', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722248159277056,2022-05-04T05:23:50.000Z,everyone,1521722248159277056,False,"Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",159426081,en,,,,,
1521722237820223488,2022-05-04T05:23:48.000Z,everyone,1521722237820223488,False,"Wordle 319 4/6

⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",47308671,en,,,,,
1521722236142501888,2022-05-04T05:23:47.000Z,everyone,1502172260764827655,False,"Wordle 319 4/6

⬛🟩⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",114438600,en,,"[{'type': 'replied_to', 'id': '1521361831075405826'}]",114438600,,
1521722233567199233,2022-05-04T05:23:47.000Z,everyone,1521722233567199233,False,"Игра Wordle (RU) День #118 3/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

#вордли 

Отгадайте слово на  https://t.co/dhH7Occ8V0",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1244559319137505281,ru,"{'hashtags': [{'start': 51, 'end': 58, 'tag': 'вордли'}], 'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/dhH7Occ8V0', 'expanded_url': 'https://wordle.belousov.one', 'display_url': 'wordle.belousov.one'}]}",,,,
1521722227208691712,2022-05-04T05:23:45.000Z,everyone,1521722227208691712,False,"Wordle 319 3/6

⬛🟩⬛🟨⬛
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",56322125,en,,,,,
1521722212083978240,2022-05-04T05:23:42.000Z,everyone,1521722212083978240,False,"Wordle (ES)  #118 4/6

🟨⬜🟨🟨⬜
⬜🟩⬜🟨🟨
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/jOJXMrMAg3",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",13086212,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/jOJXMrMAg3', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521722204307836930,2022-05-04T05:23:40.000Z,everyone,1521722204307836930,False,"Wordle 319 3/6

⬜⬜🟩⬜⬜
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",891362788626530305,en,,,,,
