id,conversation_id,lang,possibly_sensitive,text,author_id,public_metrics,source,reply_settings,context_annotations,created_at,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1520771359240081410,1520771359240081410,en,False,"Wordle 316 5/6

⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1400219342592167947,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:21.000Z,,,,,
1520771358854160384,1520771358854160384,en,False,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟩⬛🟨🟨
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1155901029176811521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:21.000Z,,,,,
1520771356178198529,1520771356178198529,en,False,"RT @dardogasparre: Wordle 316 5/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",746034707209527296,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:20.000Z,"{'mentions': [{'start': 3, 'end': 17, 'username': 'dardogasparre', 'id': '161838613'}]}","[{'type': 'retweeted', 'id': '1520771075868663809'}]",,,
1520771346564894724,1520751145542557697,en,False,"@AgnesOfTheDogs That was a tough one. Wordle 316 6/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",18450995,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:18.000Z,"{'mentions': [{'start': 0, 'end': 15, 'username': 'AgnesOfTheDogs', 'id': '1080621370499690496'}]}","[{'type': 'replied_to', 'id': '1520751145542557697'}]",1080621370499690496,,
1520771335429177344,1482053843022381056,en,False,"Wordle 316 6/6

⬛⬛⬛⬛⬛
🟨🟨⬛⬛⬛
🟨🟩⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2837930130,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:15.000Z,,"[{'type': 'replied_to', 'id': '1520413938256850944'}]",2837930130,,
1520771315942232064,1520771315942232064,en,False,"Wordle 316 6/6

⬛🟨⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",263286011,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:10.000Z,,,,,
1520771308023427072,1520771308023427072,en,False,"Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",985896323730862084,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:09.000Z,,,,,{'place_id': '6939bae508d9db8d'}
1520771307947761669,1520771307947761669,ja,False,"ポケモンWordle 7/10

⬛⬛🟨⬛⬛  🟩🟩⬛⬛⬛
🟨⬛⬛⬛⬛  🟩🟩🟩🟩🟩
🟨⬛⬛⬛🟨
⬛🟨⬛🟨⬛
⬛⬛⬛🟩⬛

https://t.co/9CFJ6sn61O
 #ポケモンWordle",1310161188622225408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-01T14:25:09.000Z,"{'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/9CFJ6sn61O', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520771294966730753,1520771294966730753,en,False,"Wordle 317 4/6

⬜🟨⬜⬜🟩
⬜⬜🟩⬜🟩
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩",152891927,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:05.000Z,,,,,
1520771292684820484,1520771292684820484,en,False,"Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",889928975220445186,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:05.000Z,,,,,
1520771290667360256,1520771290667360256,en,False,"Wordle 316 4/6

⬜⬜🟩⬜⬜
🟨⬜⬜⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩",15862860,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:04.000Z,,,,,
1520771288943316993,1520771288943316993,zh,False,"Wordle 316 6/6

⬜⬜🟩⬜⬜
⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜🟨🟨
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩

这么难的……又半作弊稍微查了一下字典😜",48915619,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:04.000Z,,,,,
1520771285470654465,1520771285470654465,en,False,"Wordle 316 4/6

⬜⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2438815751,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:03.000Z,,,,,
1520771274083127297,1520771274083127297,en,False,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",204822263,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:00.000Z,,,,,
1520771272954634240,1520771272954634240,en,False,"Wordle (ES)  #115 6/6

🟨⬜⬜⬜🟨
⬜🟨⬜🟨🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/mK72EN9GhS",175153793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:25:00.000Z,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/mK72EN9GhS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,{'place_id': '0079bbc151fa56d2'}
1520771267993149440,1520771267993149440,en,False,"Wordle 316 4/6

🟩🟨⬜⬜⬜
🟩⬜⬜🟨⬜
🟩⬜🟨🟨🟨
🟩🟩🟩🟩🟩",1413034758,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:59.000Z,,,,,
1520771266772447232,1520771266772447232,en,False,"Got real sloppy on guess 3. Inexcusable 

Wordle 316 4/6

⬛⬛⬛🟨⬛
🟩⬛🟨⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",55692815,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:59.000Z,,,,,
1520771258232840192,1520771258232840192,en,False,"Wordle (ES)  #115 5/6

⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/vQ252tOfyC",147365534,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:57.000Z,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/vQ252tOfyC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520771256425066496,1520771256425066496,en,False,"Wordle 316 5/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟩🟩
⬜⬜⬜⬜⬜
🟩⬜⬜🟨⬜
🟩🟩🟩🟩🟩",296449873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:56.000Z,,,,,
1520771256299098112,1520771256299098112,en,False,"Whew! Wordle 316 5/6

🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",8547322,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:56.000Z,,,,,
1520771243825278977,1520771243825278977,ja,False,"ポケモンWordle 10/10

⬛⬛⬛⬛⬛  ⬛⬛⬛🟨⬛
⬛⬛⬛⬛⬛  🟩🟩⬛⬛⬛
⬛⬛⬛⬛⬛  🟩🟩⬛⬛⬛
⬛⬛🟨⬛⬛  🟩🟩⬛⬛⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩

https://t.co/c80JSv0Q0R
 #ポケモンWordle",1472265518539509760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-01T14:24:53.000Z,"{'hashtags': [{'start': 109, 'end': 120, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/c80JSv0Q0R', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520771234257981441,1520736912448884736,en,False,"Wordle 316 3/6

⬜🟨⬜⬜⬜🟩⬜
⬜⬜🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
https://t.co/h8DBT7ChC4
⬆️ ⬆️ ⬆️ ⬆️ ⬆️

#Wordle #Wordle7 #WordleEN #WordleEnglish #Wordle316",3240435631,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:51.000Z,"{'hashtags': [{'start': 96, 'end': 103, 'tag': 'Wordle'}, {'start': 104, 'end': 112, 'tag': 'Wordle7'}, {'start': 113, 'end': 122, 'tag': 'WordleEN'}, {'start': 123, 'end': 137, 'tag': 'WordleEnglish'}, {'start': 138, 'end': 148, 'tag': 'Wordle316'}], 'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/h8DBT7ChC4', 'expanded_url': 'https://wordle.wekele.com', 'display_url': 'wordle.wekele.com'}]}","[{'type': 'replied_to', 'id': '1520749208676057090'}]",3240435631,,
1520771226083409920,1520771226083409920,en,False,"Wordle 316 6/6

🟨⬛⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",989233795684601857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:49.000Z,,,,,
1520771222077853697,1520771222077853697,en,False,"Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1327925114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:48.000Z,,,,,
1520771220605710343,1520771220605710343,en,False,"Wordle 316 4/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",24482709,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:48.000Z,,,,,
1520771205896327169,1520771205896327169,en,False,"Wordle 316 6/6
#Wordle316 
⬜🟨⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",65137283,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:44.000Z,"{'hashtags': [{'start': 15, 'end': 25, 'tag': 'Wordle316'}]}",,,,
1520771203329232896,1520771203329232896,en,False,"Wordle 316 4/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟨🟨
🟨🟩🟨⬜⬜
🟩🟩🟩🟩🟩",701758847182983168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:44.000Z,,,,,
1520771186107551747,1520771186107551747,en,False,"Wordle 316 X/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩",31483113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:39.000Z,,,,,
1520771177538637825,1520771177538637825,en,False,"Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
🟨🟩🟨⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",58386891,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:37.000Z,,,,,
1520771157028388864,1520771157028388864,en,False,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",576982566,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:33.000Z,,,,,
1520771156592271362,1520771156592271362,en,False,"Wordle 316 6/6

⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

“It’s mostly luck” - my dad who didn’t get it today 😈",1571959069,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:32.000Z,,,,,
1520771151257116678,1520771151257116678,en,False,"Hurdle that Wordle!

Wordle 316 4/6
#wordle #nerdle #undefeated

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩",402848108,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:31.000Z,"{'hashtags': [{'start': 36, 'end': 43, 'tag': 'wordle'}, {'start': 44, 'end': 51, 'tag': 'nerdle'}, {'start': 52, 'end': 63, 'tag': 'undefeated'}]}",,,,
1520771139873787905,1520771139873787905,en,False,"Wordle 316 6/6

⬜⬜⬜⬜⬜
⬜🟩🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩😂😂😂😂😂",2448438361,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:28.000Z,,,,,
1520771137478742016,1520771137478742016,en,False,"Hmmm! 😤
Wordle 316 5/6

⬜⬜⬜⬜🟨
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",856655118,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:28.000Z,,,,,{'place_id': '038247c1b5bb34c9'}
1520771132076351489,1520771132076351489,ja,False,"Wordle 316 3/6

🟩⬜⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

ほーん...",1479841136374329344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:27.000Z,,,,,
1520771131166314498,1520771131166314498,es,False,"La ventaja de saber inglés
Wordle Científico #49 5/6

⬛⬛⬛🟨⬛🟨⬛
⬛🟨🟨🟨🟨⬛⬛
🟨🟨🟨🟨⬛🟩⬛
⬛🟩🟩🟨🟩🟨⬛
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/oTP6F6WBtX",1370104224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:26.000Z,"{'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/oTP6F6WBtX', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1520771126296784900,1520771126296784900,en,False,"Damn
Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1349006647151235075,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:25.000Z,,,,,
1520771125269127173,1508182201564909570,en,False,"Wordle 316 4/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩 https://t.co/dwLyyc5btU",1128296912,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-01T14:24:25.000Z,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/dwLyyc5btU', 'expanded_url': 'https://twitter.com/treyursogay/status/1520771125269127173/video/1', 'display_url': 'pic.twitter.com/dwLyyc5btU', 'media_key': '7_1520771060664352768'}]}","[{'type': 'replied_to', 'id': '1520440043424432130'}]",1128296912,{'media_keys': ['7_1520771060664352768']},
