id,lang,text,entities,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,in_reply_to_user_id,referenced_tweets,geo,attachments
1520916059120971776,en,"Wordle 316 6/6

⬛⬛⬛⬛🟩
⬛🟩⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

shooting myslef",,2022-05-02T00:00:20.000Z,1520916059120971776,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,871167702504755201,everyone,,,,
1520916054444285954,en,"Wordle 316 5/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,2022-05-02T00:00:19.000Z,1520916054444285954,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1979495605,everyone,,,,
1520916054377385985,en,"Wordle 317 4/6

🟩🟨⬜🟩⬜
⬜⬜🟩🟨⬜
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",,2022-05-02T00:00:19.000Z,1520916054377385985,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,16008579,everyone,,,,
1520916052439404546,en,"Wordle 317 4/6

⬛🟨🟨⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-02T00:00:18.000Z,1520916052439404546,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,797192906075504640,everyone,,,,
1520916042985328640,en,"Wordle 317 6/6

⬜⬜🟨🟨🟨
⬜⬜🟨🟨🟨
⬜🟨⬜🟩🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

bb naman 😡",,2022-05-02T00:00:16.000Z,1505751033972072448,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1049924896019513345,everyone,1049924896019513345,"[{'type': 'replied_to', 'id': '1520577063287091201'}]",,
1520916006503391233,en,"Wordle 317 5/6

🟩⬛🟨🟨⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-02T00:00:07.000Z,1520916006503391233,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,751953650856198144,everyone,,,,
1520916002912972800,es,"Wordle (ES)  #115 6/6

🟨⬜⬜⬜🟨
⬜🟨⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/Nm4kFadK6n qué sufrir","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/Nm4kFadK6n', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",2022-05-02T00:00:07.000Z,1520916002912972800,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,463161072,everyone,,,,
1520916000950001664,en,"Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",,2022-05-02T00:00:06.000Z,1520916000950001664,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,269775960,everyone,,,,
1520915998521630720,en,"Wordle 316 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨🟨
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,2022-05-02T00:00:05.000Z,1520915998521630720,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2764404100,everyone,,,,
1520915992519581701,en,"Wordle 316 4/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-02T00:00:04.000Z,1520915992519581701,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,21928414,everyone,,,,
1520915986106310656,en,"Wordle 317 3/6
🟨⬛⬛⬛🟩
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩

#Thwordle 104 6/6
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜⬜⬜🟩🟩
🟨⬜⬜🟩🟩
🟩🟩🟩🟩🟩","{'hashtags': [{'start': 34, 'end': 43, 'tag': 'Thwordle'}]}",2022-05-02T00:00:02.000Z,1520915986106310656,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2803619946,everyone,,,,
1520915981887025158,en,"Wordle 317 5/6

⬜⬜⬜🟩⬜
⬜⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-02T00:00:01.000Z,1520915981887025158,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,732658178,everyone,,,,
1520915968557428736,en,"Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:59:58.000Z,1520915968557428736,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1286226397560627201,everyone,,,,
1520915959447535622,en,"Wordle 316 X/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩🟨⬜
⬜🟩🟩🟩🟩",,2022-05-01T23:59:56.000Z,1520915959447535622,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,267546346,everyone,,,,
1520915939117699072,en,"Wordle (ES)  #115 5/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/2HMCrih0d5","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/2HMCrih0d5', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",2022-05-01T23:59:51.000Z,1481891265021157376,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1546108484,everyone,1546108484,"[{'type': 'replied_to', 'id': '1520356331655507968'}]",,
1520915937678962688,en,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟨⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-01T23:59:51.000Z,1520915937678962688,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,88406223,everyone,,,,
1520915926891347968,en,"...

Wordle 317 5/6*

⬜⬜⬜⬜🟨
🟩⬜⬜🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:59:48.000Z,1520915926891347968,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,57146847,everyone,,,,
1520915915230957568,ja,"うーん
Wordle 317 5/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛🟩
⬛🟨🟨🟨🟩
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩",,2022-05-01T23:59:46.000Z,1520915915230957568,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1195743429306617856,everyone,,,,
1520915908776112128,fr,"Le Mot (@WordleFR) #113 4/6

⬛⬛🟨⬛🟨
⬛🟩⬛🟨⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/urgjR3sBPh","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/urgjR3sBPh', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me', 'status': 200, 'title': 'Le Mot - Wordle en français', 'description': 'Wordle, mais en français. Devinez le mot du jour ! Totalement gratuit, en ligne, et sans pub.', 'unwound_url': 'https://wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",2022-05-01T23:59:44.000Z,1520915908776112128,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1110148987531735040,everyone,,,,
1520915904099401728,fr,"@thelmagico 

Le Mot (@WordleFR) archive #112 [01/05/2022] 4/6

🟩⬛⬛🟨🟨
🟩⬛🟩🟨🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/o3cdTRdppJ

PWAHAHAHAH LAVANT DERNIER JAI MIS BRIME JPPP CT BRISSEEEEE","{'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/o3cdTRdppJ', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'thelmagico', 'id': '1030444938754973696'}, {'start': 22, 'end': 31, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",2022-05-01T23:59:43.000Z,1520915904099401728,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1453373435040739331,everyone,1030444938754973696,,,
1520915902476267521,en,"Wordle 317 6/6*

⬛🟨⬛⬛🟨
🟨🟨⬛⬛🟨
⬛🟨🟩🟨🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
I will be telling the TALE of today's #Wordle for years to come
#Wordle317 #clue","{'hashtags': [{'start': 91, 'end': 98, 'tag': 'Wordle'}, {'start': 117, 'end': 127, 'tag': 'Wordle317'}, {'start': 128, 'end': 133, 'tag': 'clue'}]}",2022-05-01T23:59:43.000Z,1520915902476267521,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1470822592227549184,everyone,,,,
1520915898596347904,ja,"Wordle 317 4/6

⬜⬜⬜⬜🟨
⬜🟨🟨🟨🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩
久しぶりにやってみたー",,2022-05-01T23:59:42.000Z,1520915898596347904,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,230124572,everyone,,,,
1520915859807555584,en,"Wordle 317 6/6

⬛🟨⬛🟨⬛
🟩⬛⬛🟩⬛
🟩⬛⬛🟩⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

did not like",,2022-05-01T23:59:32.000Z,1520915859807555584,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1070164096841076737,everyone,,,,
1520915848290000902,en,"Wordle 316 5/6

⬛🟨⬛⬛⬛
🟨🟩⬛🟨⬛
🟩⬛🟨🟨🟨
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,2022-05-01T23:59:30.000Z,1520915848290000902,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,316016828,everyone,,,,
1520915835312824321,en,"This was my favourite Wordle

Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-01T23:59:27.000Z,1520915835312824321,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App,246214960,everyone,,,,
1520915827834617856,en,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟨🟨🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:59:25.000Z,1509068351146201088,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1329019556061347842,everyone,1329019556061347842,"[{'type': 'replied_to', 'id': '1520456174499672064'}]",,
1520915825515184130,ja,"Wordle 317 4/6

⬛⬛⬛🟩🟨
⬛🟨⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
ぐぬーぬ、自信満々で3手クリアかと思ったら肩透かしw",,2022-05-01T23:59:24.000Z,1520915825515184130,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,1049626900073566210,everyone,,,,
1520915819747856385,en,"Wordle 317 3/6

🟨⬛⬛🟩⬛
⬛🟨⬛🟩🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:59:23.000Z,1520915819747856385,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1287879435736186880,everyone,,,,
1520915815490797569,ja,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/8PWje4Exao
 #ポケモンWordle","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/8PWje4Exao', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",2022-05-01T23:59:22.000Z,1520915815490797569,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1454109600978931713,everyone,,,,
1520915811485229056,en,"Wordle 317 5/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:59:21.000Z,1520915811485229056,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1136617728213639168,everyone,,,,
1520915807618080769,en,"Wordle 317 5/6

🟩🟩🟨⬜⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩MONDAY AUSTRALIA","{'annotations': [{'start': 71, 'end': 79, 'probability': 0.823, 'type': 'Place', 'normalized_text': 'AUSTRALIA'}]}",2022-05-01T23:59:20.000Z,1520915807618080769,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2236870783,everyone,,,,
1520915800865259520,en,"Wordle 317 4/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

I almost did a @telur1 😆 But alas. @cookiewong_429 @cat_tayyyy @isaacspereira","{'mentions': [{'start': 56, 'end': 63, 'username': 'telur1', 'id': '30184233'}, {'start': 76, 'end': 91, 'username': 'cookiewong_429', 'id': '783507937'}, {'start': 92, 'end': 103, 'username': 'cat_tayyyy', 'id': '1117066551016841218'}, {'start': 104, 'end': 118, 'username': 'isaacspereira', 'id': '439039873'}]}",2022-05-01T23:59:18.000Z,1520915800865259520,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,17461290,everyone,,,,
1520915800525524992,en,"Wordle 317 4/6

⬛🟨⬛⬛⬛
⬛⬛⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:59:18.000Z,1520915800525524992,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,40002964,everyone,,,,
1520915797748903936,en,"Wordle 317 3/6

🟩⬜⬜⬜🟩
⬜⬜⬜🟩🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:59:18.000Z,1520915797748903936,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,69574521,everyone,,,,
1520915796595150848,en,"Wordle 316 6/6

⬜⬜⬜🟨⬜
🟨⬜⬜🟨⬜
🟨🟨🟨⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩 stupid word 😒",,2022-05-01T23:59:17.000Z,1520915796595150848,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,108136966,everyone,,,,
1520915793525211136,ja,"Wordle 317 6/6

🟨🟨⬜🟨⬜
🟨🟨⬜⬜🟨
🟨⬜⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
無駄が多い",,2022-05-01T23:59:17.000Z,1520915793525211136,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,124711579,everyone,,,,
1520915790522097664,en,"Wordle 317 4/6

⬛⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-01T23:59:16.000Z,1520915790522097664,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,820887734520713216,everyone,,,,
1520915782670352386,en,"Wordle (ES)  #115 6/6

⬜⬜⬜⬜🟨
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/263Iy07H0Z","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/263Iy07H0Z', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",2022-05-01T23:59:14.000Z,1520915782670352386,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1383835393171202049,everyone,,,,
1520915782141677568,en,"Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩 😎😎😎 look at that",,2022-05-01T23:59:14.000Z,1520915782141677568,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,3306564849,everyone,,,,
1520915774524862466,en,"Wordle 316 6/6

⬜⬜⬜⬜🟩
⬜⬜🟨🟨⬜
⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩

Tough one today!",,2022-05-01T23:59:12.000Z,1520915774524862466,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,14028662,everyone,,,,
1520915771827830787,en,"Wordle 317 3/6

⬜🟨⬜🟨⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩",,2022-05-01T23:59:11.000Z,1520915771827830787,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,727177349712756736,everyone,,,,
