id,conversation_id,lang,possibly_sensitive,text,author_id,public_metrics,source,reply_settings,context_annotations,created_at,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521470858556018692,1521470858556018692,en,False,"Wordle 318 4/6

🟩⬜⬜⬜⬜
🟩⬜🟨⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",16803605,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:54.000Z,,,,,
1521470854600658945,1521470854600658945,en,False,"Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜⬜⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2880167737,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:53.000Z,,,,,
1521470852914626562,1521470852914626562,en,False,"It's time again, for the daily 15 letter unscramble! 😛
Oh...and 90 consecutive Nerdles!!!

#Wordle 318 4/6

⬜🟨⬜⬜⬜
⬜🟨⬜🟨⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩

#nerdlegame 104 4/6

⬛⬛⬛⬛🟪🟪🟪🟪
🟩🟪⬛🟪🟪⬛🟩⬛
🟩🟩🟩🟪🟩🟩🟩🟪
🟩🟩🟩🟩🟩🟩🟩🟩 https://t.co/nVdnWu9F2f",1406775085264998402,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:53.000Z,"{'urls': [{'start': 190, 'end': 213, 'url': 'https://t.co/nVdnWu9F2f', 'expanded_url': 'https://twitter.com/LysanderTheLion/status/1521470852914626562/photo/1', 'display_url': 'pic.twitter.com/nVdnWu9F2f', 'media_key': '3_1521470772094590978'}], 'hashtags': [{'start': 91, 'end': 98, 'tag': 'Wordle'}, {'start': 133, 'end': 144, 'tag': 'nerdlegame'}]}",,,,{'media_keys': ['3_1521470772094590978']}
1521470852260413441,1521470852260413441,en,False,"Wordle (ES)  #117 6/6

⬜⬜⬜⬜🟨
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Ich0SqJ62E",1183345590744375297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:53.000Z,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/Ich0SqJ62E', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521470849097691137,1509083831122345989,ko,False,"워들 204 6/6
https://t.co/Az9ReAc5lA

⬜⬜🟨⬜⬜
🟨⬜⬜⬜🟨
🟩🟩⬜⬜⬜
⬜🟨⬜⬜⬜
🟨🟨⬜🟨🟨
🟩🟩🟩🟩🟩",1498269399232675840,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,,2022-05-03T12:44:52.000Z,"{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/Az9ReAc5lA', 'expanded_url': 'https://jhlov.github.io/wordle', 'display_url': 'jhlov.github.io/wordle'}]}","[{'type': 'replied_to', 'id': '1521162347091427329'}]",1498269399232675840,,
1521470845658583042,1521470845658583042,en,False,"Wordle 318 6/6 really….

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1266770882,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:51.000Z,,,,,
1521470845557911553,1521470845557911553,en,False,"Wordle (ES)  #117 3/6

⬜⬜🟨🟨🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/UucAB2F2SL",98769149,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:51.000Z,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/UucAB2F2SL', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521470842546360321,1521470842546360321,en,False,"Wordle 318 4/6

⬜🟩🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1384647846,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:51.000Z,,,,,
1521470840516325377,1483828435403386885,en,False,"@basementscene @ohanolive @scr33chh @legswithoutarms @krabbykirby Wordle 318 5/6

⬛⬛⬛🟩⬛
⬛⬛🟨🟩⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1026337512,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:50.000Z,"{'mentions': [{'start': 0, 'end': 14, 'username': 'basementscene', 'id': '1566800532'}, {'start': 15, 'end': 25, 'username': 'ohanolive', 'id': '855590287'}, {'start': 26, 'end': 35, 'username': 'scr33chh', 'id': '352524218'}, {'start': 36, 'end': 52, 'username': 'legswithoutarms', 'id': '390923416'}, {'start': 53, 'end': 65, 'username': 'krabbykirby', 'id': '275729328'}]}","[{'type': 'replied_to', 'id': '1521353910979543045'}]",1566800532,,
1521470833889320961,1521470833889320961,es,False,"Que mierda pa difícil hpta 🥲. 
Wordle (ES)  #117 6/6

⬜⬜🟨🟨🟩
⬜⬜⬜⬜⬜
🟨⬜🟨🟨⬜
🟨🟩🟩⬜🟩
⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/GpRzh7bmm4",225191735,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:49.000Z,"{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/GpRzh7bmm4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521470829535674369,1521470829535674369,en,False,"Wordle 318 4/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",352139783,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:47.000Z,,,,,
1521470826595627008,1521470826595627008,en,False,"Wordle 318 4/6

🟩⬜🟨⬜⬜
🟩⬜🟨🟩⬜
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩",1427542198082437124,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:47.000Z,,,,,
1521470818617810945,1521470818617810945,en,False,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛⬛⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",793685497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:45.000Z,,,,,
1521470816088727553,1521470816088727553,en,False,"Wordle 318 3/6

⬜🟩⬜⬜🟨
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",4557000328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:44.000Z,,,,,
1521470801819717639,1521470801819717639,en,False,"Wordle 318 5/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",266321194,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:41.000Z,,,,,
1521470800250900480,1521470800250900480,en,False,"Wordle 318 4/6

⬜⬜🟨⬜⬜
⬜⬜🟨⬜⬜
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩",1383026989741731842,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:40.000Z,,,,,
1521470799193989120,1521470799193989120,fr,False,"La pluie en Espagne tombe principalement sur la plaine.       
(•ˇ‿ˇ•)-→  #Wordle318 #Wordle 
Wordle 318 3/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩",121652565,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:40.000Z,"{'hashtags': [{'start': 74, 'end': 84, 'tag': 'Wordle318'}, {'start': 85, 'end': 92, 'tag': 'Wordle'}]}",,,,
1521470798556499969,1521470798556499969,en,False,"Wordle 318 4/6

🟨⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩",137576492,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:40.000Z,,,,,
1521470795620536321,1521470795620536321,en,False,"Wordle 318 5/6 @rjhaskins86 How did you do today?

🟨🟨🟨⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1381249765925601285,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:39.000Z,"{'mentions': [{'start': 15, 'end': 27, 'username': 'rjhaskins86', 'id': '245150212'}]}",,,,
1521470794999676929,1521470323220230144,fr,False,"Le Mot (@WordleFR) #114 4/6

🟨⬛⬛🟨⬛
⬛🟩🟨⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/pao7GMYEza",25714160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:39.000Z,"{'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}], 'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/pao7GMYEza', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}]}","[{'type': 'replied_to', 'id': '1521470323220230144'}]",25714160,,
1521470777723437057,1521470777723437057,en,False,"Wordle (ES)  #117 3/6

🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/CBBLVZG2Cc",1543414609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:35.000Z,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/CBBLVZG2Cc', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521470776154767360,1521470776154767360,en,False,"Wordle 318 5/6

🟨⬛🟩⬛⬛
⬛⬛🟨🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",267370637,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:35.000Z,,,,,
1521470776100106240,1521470776100106240,en,False,"Wordle 318 3/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",989271188,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:35.000Z,,,,,
1521470775882100738,1521470775882100738,en,False,"Wordle Tildes #64 5/6

⬜⬜⬜⬜⬜⬜🟩
⬜⬜⬜🟨⬜⬜🟩
⬜🟨🟨⬜⬜🟨⬜
⬜🟨⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/tKgWW5w8RW",2318040113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:35.000Z,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/tKgWW5w8RW', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521470773747236866,1521470773747236866,es,False,"Me sentí así sacando enseguida esta palabra 👩🏻‍🦳😂 #WordleES

Wordle (ES)  #117 3/6
🟨⬜🟨⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
https://t.co/rKY1c41Iry",1430696057789423618,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:34.000Z,"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/rKY1c41Iry', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'hashtags': [{'start': 50, 'end': 59, 'tag': 'WordleES'}]}",,,,
1521470770068660225,1521470770068660225,es,False,"Wordle Científico #51 5/6

🟨🟨⬜⬜⬜⬜🟩
⬜🟩🟨⬜⬜⬜🟩
⬜🟩🟩⬜🟩⬜🟩
⬜🟩🟩⬜🟩⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/ZoVrDbZEoE",21086787,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:33.000Z,"{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/ZoVrDbZEoE', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521470770047815680,1521470770047815680,en,False,"Wordle 318 3/6

🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",29046124,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:33.000Z,,,,,
1521470764268068865,1521470764268068865,en,False,"Wordle Tildes #64 4/6

⬜⬜⬜🟨⬜⬜⬜
⬜🟨⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/jelPRcLqES",469550978,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:32.000Z,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/jelPRcLqES', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521470760623083520,1521470760623083520,en,False,"Wordle 318 4/6

⬜🟨🟨⬜⬜
🟨⬜⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
I am happy with this one.",1557320480,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:31.000Z,,,,,
1521470753832583168,1516056788134776834,en,False,"Wordle (ES)  #117 X/6

⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜⬜⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩",703889117,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:29.000Z,,"[{'type': 'replied_to', 'id': '1521141166770733056'}]",703889117,,
1521470746454892545,1521470746454892545,en,False,"Wordle 318 5/6

⬜🟨🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1079791822459858945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:28.000Z,,,,,
1521470744886140929,1521470744886140929,en,False,"Wordle 318 3/6
This is more like it.
⬜🟨⬜🟨⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",15845304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:27.000Z,,,,,
1521470730491236352,1521470730491236352,und,False,"🤩

#Wordle 318 3/6

⬛🟩⬛⬛⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",95539068,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:24.000Z,"{'hashtags': [{'start': 3, 'end': 10, 'tag': 'Wordle'}]}",,,,
1521470721586774022,1521470721586774022,en,False,"RT @DrCABerry: I'll take my four. Wordle 318 4/6

🟨🟨🟨⬜⬜
⬜🟨🟨🟨⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1902463964,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:22.000Z,"{'mentions': [{'start': 3, 'end': 13, 'username': 'DrCABerry', 'id': '1902463964'}]}","[{'type': 'retweeted', 'id': '1521470702074970115'}]",,,
1521470718101311488,1521470718101311488,en,False,"Wordle 318 4/6

🟨🟨⬛⬛⬛
🟨🟩⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",883605758,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:21.000Z,,,,,
1521470716524302336,1521326434262077441,en,True,"@luciferwordle Wordle guessed in 2/6!
Can you do better?
Try this wordle: https://t.co/PJag4JIUbC

⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
#mywordle",1427357972351565838,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:21.000Z,"{'mentions': [{'start': 0, 'end': 14, 'username': 'luciferwordle', 'id': '1489166747877797888'}], 'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/PJag4JIUbC', 'expanded_url': 'https://mywordle.strivemath.com/?word=lfrqv', 'display_url': 'mywordle.strivemath.com/?word=lfrqv'}], 'hashtags': [{'start': 111, 'end': 120, 'tag': 'mywordle'}]}","[{'type': 'replied_to', 'id': '1521326434262077441'}]",1489166747877797888,,
1521470709935001601,1521470709935001601,tr,False,"Wordle Türkçe (6'lı) #wordle6 #wordleTR 317 5/6

⬜🟨⬜🟨⬜⬜
🟨⬜⬜⬜🟨🟨
⬜🟨🟨⬜⬜🟨
🟩⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩🟩

 https://t.co/ndBFiOQMM0",497106552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,following,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:19.000Z,"{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/ndBFiOQMM0', 'expanded_url': 'http://wordle6.acikbilim.com', 'display_url': 'wordle6.acikbilim.com'}], 'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle6'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}]}",,,,
1521470709930897409,1521470709930897409,en,False,"Wordle 318 6/6

⬛🟨🟨⬛⬛
⬛🟨⬛🟨⬛
🟨🟨⬛⬛⬛
⬛🟩⬛🟩🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

boo tomato booo 👎🏾",316927805,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T12:44:19.000Z,,,,,
