id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,author_id,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521265002430218243,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:54.000Z,"Back in the 3s

Wordle 318 3/6*

⬜🟩⬜⬜⬜
🟨🟩⬜🟨⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521265002430218243,everyone,57146847,,,,,
1521264999011860484,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:54.000Z,"Wordle 318 5/6

⬛🟨🟩⬛⬛
⬛🟨🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩

got there eventually",Twitter for iPhone,1521264999011860484,everyone,124542582,,,,,
1521264996260450304,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:53.000Z,"Wordle 318 3/6

⬜🟨🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264996260450304,everyone,66661130,,,,,
1521264995358679040,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:53.000Z,"Wordle 318 4/6

🟨⬛⬛🟨⬛
⬛🟩🟨⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩 https://t.co/JOVQp2fDsT",Twitter for iPhone,1504467348425613318,everyone,750105572754780160,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/JOVQp2fDsT', 'expanded_url': 'https://twitter.com/Queendaisydavis/status/1521264995358679040/photo/1', 'display_url': 'pic.twitter.com/JOVQp2fDsT', 'media_key': '16_1521264988249280513'}]}","[{'type': 'replied_to', 'id': '1520902195352424450'}]",750105572754780160,,{'media_keys': ['16_1521264988249280513']}
1521264994767486976,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:53.000Z,"Wordle 318 5/6

🟨⬛🟨⬛🟨
⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1487838018807689218,everyone,1225560626388336640,,"[{'type': 'replied_to', 'id': '1520822978996768769'}]",1225560626388336640,,
1521264989918613504,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:51.000Z,"Wordle 318 3/6

🟩🟩🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩Phew",Twitter for Android,1521264989918613504,everyone,238112438,,,,,
1521264987930783744,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:51.000Z,"Wordle 318 5/6

🟨⬛🟩⬛⬛
⬛⬛⬛⬛⬛
⬛🟨🟩⬛🟨
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",Twitter for Android,1521264987930783744,everyone,3190860620,,,,,
1521264972310978563,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:47.000Z,"Wordle 318 3/6*

⬜⬜⬜🟩⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521264972310978563,everyone,1558638511,,,,,
1521264969756651521,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:47.000Z,"Wordle 317 2/6

🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩

WELL HOT DOG!!! 😂👏🏾",Twitter for iPhone,1521264969756651521,everyone,1348301965185458177,,,,,
1521264963674947585,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:45.000Z,"FFS
Wordle 318 X/6

🟨🟨⬜⬜⬜
⬜⬜🟩🟩⬜
⬜⬜🟩🟩⬜
🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩",Twitter for Android,1521264963674947585,everyone,40930060,,,,,
1521264958209773571,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:44.000Z,"Wordle 318 6/6

🟨⬜🟩⬜⬜
⬜🟨🟨🟨⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521264958209773571,mentionedUsers,2402356536,,,,,
1521264957945311233,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T23:06:44.000Z,"最後1文字だけ全く分かってなくて困った。

Wordle 318 6/6

⬛🟩⬛⬛🟨
⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPad,1505343620148183040,everyone,209112159,,"[{'type': 'replied_to', 'id': '1520963823057866752'}]",209112159,,
1521264957089845252,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:44.000Z,"Wordle 317 4/6*

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264957089845252,everyone,398845442,,,,,
1521264956137951232,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:43.000Z,"Wordle 318 5/6

⬜⬜⬜🟨⬜
🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1489269581369995264,everyone,2719032686,,"[{'type': 'replied_to', 'id': '1521156362415542275'}]",2719032686,,
1521264955592486918,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:43.000Z,"Wordle 318 4/6
⬛🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,1499540601234239500,everyone,3124551074,,"[{'type': 'replied_to', 'id': '1521204078709252096'}]",3124551074,,
1521264954422317059,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:43.000Z,"Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521264954422317059,everyone,858909107889242112,,,,,
1521264942850129920,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:40.000Z,"Wordle 318 3/6

🟨🟨🟩⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264942850129920,everyone,35757656,,,,,
1521264942091014145,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:40.000Z,"Wordle 318 4/6

🟨⬜🟩⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264942091014145,everyone,383151338,,,,,
1521264941524992000,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:40.000Z,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟨🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521264941524992000,everyone,2799927698,,,,,
1521264933819797506,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:38.000Z,"Wordle 318 4/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521264933819797506,everyone,262326070,,,,,
1521264933396041729,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T23:06:38.000Z,"知らない子
Wordle 318 4/6

⬜⬜🟨⬜⬜
🟨⬜⬜🟨⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521264933396041729,everyone,1366152389623906307,,,,,
1521264925808934912,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:36.000Z,"Wordle 318 4/6

⬛🟩⬛🟨⬛
🟨🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264925808934912,everyone,382409474,,,,,
1521264922591731718,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:35.000Z,"Wordle 318 6/6

⬜🟩⬜⬜🟨
⬜⬜⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264922591731718,everyone,1553281088,,,,,
1521264922373812224,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:35.000Z,"Wordle 318 5/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521264922373812224,everyone,1370444010037288962,,,,,
1521264922289659905,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:35.000Z,"Wordle 318 5/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛🟨
⬛🟨🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1487218635881988098,everyone,1249867573468049408,,"[{'type': 'replied_to', 'id': '1521076816198488064'}]",1249867573468049408,,
1521264916572872708,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:34.000Z,"Wordle 318 4/6

⬜🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264916572872708,everyone,1676256643,,,,,
1521264913838231553,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:33.000Z,"Wordle 318 6/6

⬜⬜🟨🟩⬜
⬜⬜⬜⬜🟨
⬜🟨🟨⬜🟨
🟩⬜🟨⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521264913838231553,everyone,1287828553,,,,,
1521264911703482368,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T23:06:33.000Z,"Wordle 318 6/6
目、覚めてきた。
⬛⬛⬛🟨🟩
🟨⬛⬛⬛🟨
🟨🟩⬛⬛🟩
⬛🟩🟨⬛🟩
⬛🟨⬛🟨⬛
🟩🟩🟩🟩🟩",Twitter for Android,1521264911703482368,everyone,1308359015089410049,,,,,
1521264908821696513,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T23:06:32.000Z,"Wordle 318 4/6

⬜⬜🟨⬜⬜
⬜🟨🟩⬜⬜
⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩
知らん単語が来た",Twitter Web App,1491800109356490755,everyone,4708665080,,"[{'type': 'replied_to', 'id': '1520913559005253632'}]",4708665080,,
1521264903134326784,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:31.000Z,"Wordle 318 4/6

⬛🟨⬛⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Framed 53
🎥 🟥 🟥 🟩 ⬛ ⬛ ⬛",Twitter Web App,1521264903134326784,everyone,1052215709055442944,,,,,
1521264901989183488,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T23:06:31.000Z,"今日も一日

Wordle 318 6/6

🟨⬛⬛🟨⬛
⬛🟨⬛🟨⬛
⬛🟨⬛🟨🟨
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521264901989183488,everyone,2380209696,,,,,
1521264901125201921,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:30.000Z,"Wordle 317 X/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛⬛
⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛",Twitter for iPhone,1521264901125201921,everyone,1421956301677113345,,,,,
1521264891335626752,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-02T23:06:28.000Z,"2択に負ける
ポケモンWordle 3/10

⬛⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

https://t.co/fn79JaOa3O
 #ポケモンWordle",Twitter for Android,1521264891335626752,everyone,832569349240086529,"{'hashtags': [{'start': 68, 'end': 79, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/fn79JaOa3O', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}]}",,,,
1521264890773749763,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:28.000Z,"Wordle 318 3/6

🟩⬜⬜⬜⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩

I'm happy with that",Twitter for Android,1521264890773749763,everyone,1001301976871833600,,,,,
1521264890408673280,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:28.000Z,"Wordle 317 3/6
Awesome 👌 

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521264890408673280,everyone,1228507386,,,,{'place_id': '53504716d445dcad'},
1521264886638075904,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:27.000Z,"Wordle 318 4/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264886638075904,everyone,219276141,,,,,
1521264881982451713,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:26.000Z,"Wordle 318 3/6

🟩⬛⬛⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521264881982451713,everyone,16510609,,,,,
1521264878656409602,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:25.000Z,"Wordle 318 2/6

🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264878656409602,everyone,1520121074,,,,,
1521264878492610561,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:25.000Z,"Wordle 318 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,1495580263363063812,everyone,1394550246,,"[{'type': 'replied_to', 'id': '1520807010253504513'}]",1394550246,,
1521264875716100097,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:24.000Z,"Wordle 317 4/6

⬛⬛⬛🟩⬛
⬛⬛🟩⬛🟨
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,1521264875716100097,everyone,2324229944,,,,,
1521264873564520455,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:24.000Z,"Wordle 318 6/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟨⬜🟩
🟨⬜⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521264873564520455,everyone,1104407582112923648,,,,,
1521264872322969600,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:23.000Z,"Wordle 318 3/6

⬛⬛⬛⬛🟨
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264872322969600,everyone,2159792437,,,,,
1521264870578171904,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:23.000Z,"Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜🟨🟨⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521264870578171904,everyone,4408540731,,,,,
1521264868573155328,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T23:06:23.000Z,"Wordle 318 6/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜🟨🟩
⬜⬜⬜⬜⬜
🟨🟨⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521264868573155328,everyone,711233316649734145,,,,,
