id,context_annotations,source,author_id,lang,possibly_sensitive,text,conversation_id,created_at,public_metrics,reply_settings,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1521174789787820032,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,1162907962081341440,en,False,"D-62

Wordle 318 3/6

⬛🟨🟩⬛⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩",1499377723659063296,2022-05-02T17:08:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,"[{'type': 'replied_to', 'id': '1520811854238347265'}]",1162907962081341440,,
1521174772272431104,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1196915139661840384,en,False,"Wordle 317 6/6

⬛🟨⬛🟨⬛
🟩⬛🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521174772272431104,2022-05-02T17:08:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521174764777361414,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,613871479,en,False,"Wordle 317 4/6

⬛⬛⬛🟩🟨
⬛⬛⬛🟩⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩",1521174764777361414,2022-05-02T17:08:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521174759739998210,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,18329398,en,False,"SIIIIIIIIIIIGH

Wordle 317 6/6

⬛⬛⬛⬛🟨
⬛⬛🟩⬛🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521174759739998210,2022-05-02T17:08:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521174755910590465,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,566411204,en,False,"Wordle 317 5/6

⬜⬜⬜🟨⬜
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1521174755910590465,2022-05-02T17:08:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521174752274141184,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,149565371,fr,False,"@_X_i_a_o_X_i_n_ @wouachna @WordleFR Le Mot (@WordleFR) #113 4/6

⬛🟩🟨🟨🟩
🟨🟩🟨⬛🟩
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩

https://t.co/Y4WYzpTPT9",1487928317034614788,2022-05-02T17:08:17.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/Y4WYzpTPT9', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 0, 'end': 16, 'username': '_X_i_a_o_X_i_n_', 'id': '169321667'}, {'start': 17, 'end': 26, 'username': 'wouachna', 'id': '506703690'}, {'start': 27, 'end': 36, 'username': 'WordleFR', 'id': '1480029602105995267'}, {'start': 45, 'end': 54, 'username': 'WordleFR', 'id': '1480029602105995267'}]}","[{'type': 'replied_to', 'id': '1521089689373052928'}]",169321667,,
1521174749807710208,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,1254216170007195650,en,False,"The perfect Wordle lol

Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1521174749807710208,2022-05-02T17:08:17.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",everyone,,,,,
1521174745869344768,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,22537949,en,False,"Wordle 317 3/6

⬛🟨⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1521174745869344768,2022-05-02T17:08:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521174735912337409,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1250853412280786945,en,False,"Wordle 317 4/6

🟨⬛⬛⬛🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521174735912337409,2022-05-02T17:08:13.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 17, 'quote_count': 0}",everyone,,,,,
1521174735597539328,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,1410112645,fr,False,"Le Mot (@WordleFR) #113 6/6

⬛⬛🟨🟨🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/V2LBLm1W4G",1521174735597539328,2022-05-02T17:08:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/V2LBLm1W4G', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me', 'status': 200, 'title': 'Le Mot - Wordle en français', 'description': 'Wordle, mais en français. Devinez le mot du jour ! Totalement gratuit, en ligne, et sans pub.', 'unwound_url': 'https://wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521174733923905536,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,159979651,en,False,"Wordle 317 2/6*

🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩

An incredible day!!",1521174733923905536,2022-05-02T17:08:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521174732816535552,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,729028976094498816,ja,False,"Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩

2手クリアは嬉しい",1521174732816535552,2022-05-02T17:08:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521174728597282817,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1130933028719661056,en,False,"Wordle 317 3/6

⬜⬜⬜⬜🟨
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩

Quick wagas wordle",1521174728597282817,2022-05-02T17:08:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,,,,,
1521174728018259968,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",Twitter for iPhone,80757248,es,False,"@jbf5934 Wordle (ES)  #116 4/6
Solo nos queda Twitter….😬😬😬
⬜⬜🟨🟨⬜
🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/AJUeoLwt8r",1521172848496283648,2022-05-02T17:08:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/AJUeoLwt8r', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'jbf5934', 'id': '14217979'}], 'annotations': [{'start': 46, 'end': 52, 'probability': 0.804, 'type': 'Product', 'normalized_text': 'Twitter'}]}","[{'type': 'replied_to', 'id': '1521172848496283648'}]",14217979,,
1521174717851312128,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,323367309,en,False,"Wordle 317 4/6

🟨⬜⬜⬜🟩
⬜⬜🟨🟨🟩
🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩",1521174717851312128,2022-05-02T17:08:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521174716102455297,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,1485880159039283202,en,False,"@SJettRayburn Wordle 317 5/6

🟨🟨⬜⬜⬜
⬜⬜⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1521027176912543744,2022-05-02T17:08:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'SJettRayburn', 'id': '1252713856419483655'}]}","[{'type': 'replied_to', 'id': '1521027176912543744'}]",1252713856419483655,,
1521174705906290688,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for iPhone,945459240,ja,False,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟩⬛⬛⬛🟩

https://t.co/WkJjWZtYc4
 #ポケモンWordle",1521174705906290688,2022-05-02T17:08:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/WkJjWZtYc4', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1521174703008010240,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1269114582179536896,en,False,"Wordle 318 4/6

🟨⬜⬜⬜🟨
⬜🟨🟨🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1521174703008010240,2022-05-02T17:08:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521174701749506050,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,506692181,en,False,"Wordle 317 3/6*

🟨🟨⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

Cool. Bro.",1484753749226754051,2022-05-02T17:08:05.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,"[{'type': 'replied_to', 'id': '1520615531967037441'}]",506692181,,
1521174696439468034,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,1310825034,en,False,"Wordle Tildes #63 6/6

⬜⬜⬜⬜⬜🟩
⬜⬜🟩⬜⬜🟩
⬜🟩⬜⬜⬜🟩
⬜🟩⬜⬜⬜🟩
⬜🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/w5nVF0X8yY",1521174696439468034,2022-05-02T17:08:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/w5nVF0X8yY', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521174693184962560,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,315349300,en,False,"Wordle 317 3/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1521174693184962560,2022-05-02T17:08:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",everyone,,,,,
1521174679880445953,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,1099420910,en,False,"@AliMFreeh It just depends how close your 1st guess is.
I got lucky today
Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1521173418753859585,2022-05-02T17:08:00.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 10, 'username': 'AliMFreeh', 'id': '2954070832'}]}","[{'type': 'replied_to', 'id': '1521173418753859585'}]",2954070832,,
1521174660725059585,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,3041236455,en,False,"Wordle Tildes #63 4/6

⬜🟩⬜⬜⬜🟨
⬜🟩⬜⬜⬜🟩
🟨🟩🟨🟨🟨⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/bA7EBnVPLj",1521174660725059585,2022-05-02T17:07:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/bA7EBnVPLj', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521174653624291329,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,954767325311287296,en,False,"Wordle 318 4/6

⬛🟩⬛⬛🟨
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521174653624291329,2022-05-02T17:07:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
