id,author_id,lang,created_at,text,public_metrics,reply_settings,possibly_sensitive,source,conversation_id,context_annotations,referenced_tweets,entities,in_reply_to_user_id,attachments,geo
1521198261234659331,269117436,en,2022-05-02T18:41:42.000Z,"Wordle 318 5/6

⬜⬜🟨🟩⬜
⬜⬜⬜🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198261234659331,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198259913510913,1527994424,en,2022-05-02T18:41:42.000Z,"Burned again...
Wordle 317 X/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜🟨
🟨🟨⬜⬜🟨
🟨🟨🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521198259913510913,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198239877279749,2871285338,en,2022-05-02T18:41:37.000Z,"Wordle 318 2/6
🤪 
🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198239877279749,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198228921667584,112145240,en,2022-05-02T18:41:34.000Z,"Wordle 318 5/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198228921667584,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198222051471360,18854701,en,2022-05-02T18:41:33.000Z,"Wordle 318 5/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198222051471360,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198211838451712,707301992,en,2022-05-02T18:41:30.000Z,"Wordle 317 3/6

🟨🟨⬛⬛⬛
🟩⬛⬛🟩🟨
🟩🟩🟩🟩🟩 big shout the first word guess.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198211838451712,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198208369577985,448951268,en,2022-05-02T18:41:30.000Z,"Wordle 318 4/6

⬛⬛⬛🟩⬛
⬛⬛🟨⬛⬛
🟩🟨⬛🟩🟨
🟩🟩🟩🟩🟩
@_Rushi_chothe_ @impoliteguy @b_ashishh","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter for Android,1521198208369577985,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'mentions': [{'start': 40, 'end': 55, 'username': '_Rushi_chothe_', 'id': '2457083630'}, {'start': 56, 'end': 68, 'username': 'impoliteguy', 'id': '175366102'}, {'start': 69, 'end': 79, 'username': 'b_ashishh', 'id': '358027369'}]}",,,
1521198201545674754,29224272,en,2022-05-02T18:41:28.000Z,"Wordle 317 3/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198201545674754,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198200857583617,1288116010159976448,en,2022-05-02T18:41:28.000Z,"Wordle 318 4/6

⬛🟨⬛🟨⬛
⬛🟩🟨⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

had an okay day, dealt with shit, did math, mom hit me while making roti but good food,","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521198200857583617,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198200404647936,2503368925,en,2022-05-02T18:41:28.000Z,"Wordle 317 3/6

🟨⬛🟩🟩⬛
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198200404647936,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198199746310146,107805073,en,2022-05-02T18:41:27.000Z,"Hoy Wordle (ES)  #116 5/6 😕

🟨⬜🟨🟨⬜
⬜🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/njSHPpUu4G","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521198199746310146,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/njSHPpUu4G', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,
1521198198169030656,809139711889457152,en,2022-05-02T18:41:27.000Z,"Wordle 317 5/6

⬜🟨⬜⬜🟨
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198198169030656,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198191886364672,1664572244,en,2022-05-02T18:41:26.000Z,"Wordle 318 4/6

🟩⬛⬛⬛⬛
🟩⬛⬛🟨⬛
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198191886364672,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198187100393472,2224433852,en,2022-05-02T18:41:24.000Z,"Wordle 317 6/6

🟩⬛⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for iPhone,1503964984069476352,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'replied_to', 'id': '1520779373762207744'}]",,2224433852,,
1521198178921771008,79166183,en,2022-05-02T18:41:23.000Z,"Wordle 318 5/6

⬜🟨🟨⬜⬜
⬜🟨⬜⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521198178921771008,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198178200342528,2532307771,en,2022-05-02T18:41:22.000Z,"Wordle 318 5/6

🟩⬛🟨⬛⬛
🟩⬛⬛⬛🟨
⬛🟨⬛🟩⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198178200342528,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198176199655424,883966745798615040,ja,2022-05-02T18:41:22.000Z,"ポケモンWordle 1/10

🟩🟩🟩🟩🟩

https://t.co/B2PuRGSWVf
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521198176199655424,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.31, 'type': 'Other', 'normalized_text': 'ポケモンWordle'}], 'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/B2PuRGSWVf', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 49, 'end': 60, 'tag': 'ポケモンWordle'}]}",,,
1521198160294539264,1211639416441069568,en,2022-05-02T18:41:18.000Z,"Wordle 318 5/6

🟨⬜⬜🟨⬜
⬜⬜⬜⬜⬜
⬜🟨🟨🟨⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521198160294539264,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198157635407873,281378328,en,2022-05-02T18:41:17.000Z,"Wordle 317 3/6*

⬛⬛⬛🟨🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩 https://t.co/XxzQOkdID3","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198157635407873,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/XxzQOkdID3', 'expanded_url': 'https://twitter.com/alrajul/status/1521198157635407873/photo/1', 'display_url': 'pic.twitter.com/XxzQOkdID3', 'media_key': '16_1521198146906464260'}]}",,{'media_keys': ['16_1521198146906464260']},
1521198154095693824,833343252740898816,en,2022-05-02T18:41:17.000Z,"Wordle 318 4/6

⬛⬛⬛⬛🟨
⬛🟨🟨⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198154095693824,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198150182391808,106055612,en,2022-05-02T18:41:16.000Z,"Wordle 318 5/6

⬛🟩⬛🟨⬛
⬛⬛⬛⬛🟨
⬛🟨⬛⬛⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198150182391808,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198147913011202,162118483,en,2022-05-02T18:41:15.000Z,"Wordle (ES)  #116 4/6

⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟨
⬜🟩🟨🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/3EOiAX5lW2","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198147913011202,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/3EOiAX5lW2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521198147816591360,222020070,en,2022-05-02T18:41:15.000Z,"@paulsinha 3 for me too 😁
Wordle 317 3/6*

🟩⬜⬜⬜⬜
🟩⬜⬜🟨🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521062829570375680,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'replied_to', 'id': '1521062829570375680'}]","{'mentions': [{'start': 0, 'end': 10, 'username': 'paulsinha', 'id': '20481697'}]}",20481697,,
1521198142481629184,1294469453921435648,en,2022-05-02T18:41:14.000Z,"Wordle 318 3/6

⬛🟩🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198142481629184,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198141470818304,1499348119682629636,en,2022-05-02T18:41:14.000Z,"Wordle 318 3/6

🟩⬛⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521198141470818304,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198130598924288,24145066,en,2022-05-02T18:41:11.000Z,"Wordle 317 3/6

⬛⬛⬛⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198130598924288,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198125964267520,550253202,en,2022-05-02T18:41:10.000Z,"Wordle 317 3/6
Nothing but green! 
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198125964267520,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198124693438465,2345384060,en,2022-05-02T18:41:10.000Z,"Wordle (ES)  #116 6/6

🟩⬜⬜🟩⬜
🟩⬜⬜🟩⬜
🟩🟨⬜⬜⬜
🟩⬜⬜🟩⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/I4H2LZYHZc","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521198124693438465,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/I4H2LZYHZc', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521198116594196485,91872596,en,2022-05-02T18:41:08.000Z,"Wordle (ES)  #116 4/6

⬜🟩🟨⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/2nM1tpk9nf","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198116594196485,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/2nM1tpk9nf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521198100320239616,972434702559834114,en,2022-05-02T18:41:04.000Z,"RT @RatonPiruleroEl: Wordle (ES)  #116 4/6

⬜🟨⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/ksq79wu7UB 😔 https://t.co/GqXkoJQRaA","{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198100320239616,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'retweeted', 'id': '1521113892411355136'}]","{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/ksq79wu7UB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}, {'start': 95, 'end': 118, 'url': 'https://t.co/GqXkoJQRaA', 'expanded_url': 'https://twitter.com/RatonPiruleroEl/status/1521113892411355136/video/1', 'display_url': 'pic.twitter.com/GqXkoJQRaA', 'media_key': '7_1521113831421927428'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'RatonPiruleroEl', 'id': '1210953121641287680'}]}",,{'media_keys': ['7_1521113831421927428']},
1521198096096829441,1713722204,en,2022-05-02T18:41:03.000Z,"Wordle 318 6/6

⬛🟨🟨⬛🟩
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198096096829441,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198088605511680,995668288532234242,en,2022-05-02T18:41:01.000Z,"Wordle 318 4/6

⬛⬛🟨⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198088605511680,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,{'place_id': '01ca92e1561dcd0f'}
1521198075443695618,133986306,en,2022-05-02T18:40:58.000Z,"Wordle 318 2/6
Back to back 2/6! Not bad. 
🟩⬜🟨⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198075443695618,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198073493745665,1286500144016289792,en,2022-05-02T18:40:57.000Z,"🤗🤗🤗
Wordle 318 3/6

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198073493745665,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198071883124736,1404008654911598599,en,2022-05-02T18:40:57.000Z,"⁦@varuniaf⁩ ⁦@gsmundi⁩ ⁦@zubin49⁩

Wordle 318 3/6

⬜🟩⬜⬜⬜
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198071883124736,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'mentions': [{'start': 1, 'end': 10, 'username': 'varuniaf', 'id': '76056381'}, {'start': 13, 'end': 21, 'username': 'gsmundi', 'id': '39152373'}, {'start': 24, 'end': 32, 'username': 'zubin49', 'id': '101740973'}]}",,,
1521198062949273600,115025341,en,2022-05-02T18:40:55.000Z,"Wordle 318 6/6

⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198062949273600,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198060046540800,1109521489278181376,en,2022-05-02T18:40:54.000Z,"Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198060046540800,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198055059431424,1418125599655088130,en,2022-05-02T18:40:53.000Z,"Wordle 318 6/6

⬛⬛⬛🟨🟨
⬛🟨🟨⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521198055059431424,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198051385167872,18615776,en,2022-05-02T18:40:52.000Z,"Wordle 317 4/6

🟨🟨⬜⬜⬜
🟨🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter for Android,1521198051385167872,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198031244128256,1505947909,en,2022-05-02T18:40:47.000Z,"While waiting for windshield repair 

Wordle 317 4/6

⬜🟨⬜⬜🟨
🟨⬜🟨⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521198031244128256,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521198015608143872,17535057,en,2022-05-02T18:40:44.000Z,"Wordle 318 4/6

⬛⬛🟨🟩⬛
⬛⬛🟩⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521198015608143872,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
