id,created_at,in_reply_to_user_id,source,possibly_sensitive,lang,public_metrics,text,conversation_id,reply_settings,referenced_tweets,author_id,context_annotations,entities,geo,attachments
1520867185903775746,2022-05-01T20:46:08.000Z,,Twitter for iPhone,False,tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle Türkçe 316 4/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩

https://t.co/9TLjHtJ4Hh",1520867185903775746,everyone,,79134782,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/9TLjHtJ4Hh', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/', 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': ""Wordle Türkçe Bundle'da! Her gün yeni, 5 harfli bulmacayı 6 denemede bulun. Bugünün Wordle bulmacasını çözmek için hemen tıklayın."", 'unwound_url': 'https://www.bundle.app/wordle-tr/'}]}",,
1520867156803657730,2022-05-01T20:46:01.000Z,766260756090327040,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

🟩⬜🟩⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1483774365732900866,everyone,"[{'type': 'replied_to', 'id': '1520363426085847042'}]",766260756090327040,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867154320625664,2022-05-01T20:46:00.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

I could’ve sworn this word had an “e.” This why Wordle be makin me feel slow 🫠

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛🟨🟨
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",1520867154320625664,everyone,,723318179976626180,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867154253385728,2022-05-01T20:46:00.000Z,,Twitter for iPad,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

⬛⬛⬛⬛🟨
⬛🟨🟩⬛⬛
🟨⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520867154253385728,everyone,,176379860,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867153154482177,2022-05-01T20:46:00.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟨🟨⬛
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1520867153154482177,everyone,,100226507,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867150675726337,2022-05-01T20:45:59.000Z,,Twitter for iPad,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜🟨⬜
🟨⬜⬜⬜🟩
⬜⬜⬜🟨🟩
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩

Phew!",1520867150675726337,everyone,,1493064603525431296,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867142618521600,2022-05-01T20:45:57.000Z,3001531623,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@lagcero @jabenitez88 Wordle (ES)  #115 X/6

🟨⬜🟨⬜🟨
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩

https://t.co/Msv59LWTj2",1483336532002017281,everyone,"[{'type': 'replied_to', 'id': '1520690968617439232'}]",1063358369682079744,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/Msv59LWTj2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'lagcero', 'id': '3001531623'}, {'start': 9, 'end': 21, 'username': 'jabenitez88', 'id': '144635599'}]}",,
1520867130383618049,2022-05-01T20:45:54.000Z,621081863,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@LadyDoctorSays I was getting a little nervous there 😰…a rare 6 for me.

Wordle 316 6/6

⬛⬛⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩 https://t.co/LBGRSmnFmo",1478467682580111364,everyone,"[{'type': 'replied_to', 'id': '1520498605198839808'}]",2206585340,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/LBGRSmnFmo', 'expanded_url': 'https://twitter.com/Daniel_W_See/status/1520867130383618049/photo/1', 'display_url': 'pic.twitter.com/LBGRSmnFmo', 'media_key': '3_1520867126088667136'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'LadyDoctorSays', 'id': '621081863'}]}",,{'media_keys': ['3_1520867126088667136']}
1520867114243997697,2022-05-01T20:45:51.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6 

Hard work today 

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩",1520867114243997697,everyone,,1083476126,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867111261851650,2022-05-01T20:45:50.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520867111261851650,everyone,,1461894778220597254,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867107935686656,2022-05-01T20:45:49.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 6/6
tale to be told

⬛⬛⬛🟨🟨
🟩🟨⬛⬛🟨
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520867107935686656,everyone,,744757574,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867094069497856,2022-05-01T20:45:46.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520867094069497856,everyone,,400897240,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867083973804035,2022-05-01T20:45:43.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}","Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩

Sometimes the easiest words takes more tries! :(
#Wordle #Wordle317 #dailywordleclub",1520867083973804035,everyone,,2360803669,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 90, 'end': 97, 'tag': 'Wordle'}, {'start': 98, 'end': 108, 'tag': 'Wordle317'}, {'start': 109, 'end': 125, 'tag': 'dailywordleclub'}]}",,
1520867083126411266,2022-05-01T20:45:43.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520867083126411266,everyone,,585462340,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867079028711427,2022-05-01T20:45:42.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520867079028711427,everyone,,729020287136768001,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867074977189888,2022-05-01T20:45:41.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩",1520867074977189888,everyone,,2486767792,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867074809151488,2022-05-01T20:45:41.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟩🟨
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩",1520867074809151488,everyone,,1500750212293603329,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867048686977024,2022-05-01T20:45:35.000Z,18669273,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟩⬜⬜⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1488285147023626241,everyone,"[{'type': 'replied_to', 'id': '1520536805061251072'}]",18669273,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867045583249408,2022-05-01T20:45:34.000Z,,Twitter for Android,False,fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Le Mot (@WordleFR) #112 3/6

⬛⬛⬛⬛🟩
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩

https://t.co/8n9LDPgJDY",1520867045583249408,everyone,,1315033584575672325,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/8n9LDPgJDY', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,
1520867044698198016,2022-05-01T20:45:34.000Z,,Echofon,False,de,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wördl 317 4/6 🔥4

⬜🟨⬜⬜🟨
🟨🟨🟨⬜⬜
🟩🟨🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/XT6l4QR4hO",1520867044698198016,everyone,,112999704,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/XT6l4QR4hO', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,
1520867040470487042,2022-05-01T20:45:33.000Z,747921521033674752,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Scottcrates I hadn’t done mine so I just did. 

Wordle 316 5/6

🟩⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

Oh, it’s gonna be like that is it. 😡",1520860092291174408,everyone,"[{'type': 'replied_to', 'id': '1520865975809290248'}]",747921521033674752,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 12, 'username': 'Scottcrates', 'id': '3011533340'}]}",,
1520867033314996226,2022-05-01T20:45:31.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520867033314996226,everyone,,4247892075,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867028696977411,2022-05-01T20:45:30.000Z,104956513,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@codexseries2 Wordle 316 4/6*

⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1486460224961748994,everyone,"[{'type': 'replied_to', 'id': '1520684459703607298'}]",766122,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'codexseries2', 'id': '104956513'}]}",,
1520867028260818945,2022-05-01T20:45:30.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 6/6

⬜🟨⬜⬜🟨
⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/FhvF30Q5fF",1520867028260818945,everyone,,172076121,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/FhvF30Q5fF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520867022275420160,2022-05-01T20:45:29.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

Everyone has a story!! 😅

#wordle #Wordle317",1520867022275420160,everyone,,111663879,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 67, 'end': 74, 'tag': 'wordle'}, {'start': 75, 'end': 85, 'tag': 'Wordle317'}]}",,
1520867006865584128,2022-05-01T20:45:25.000Z,,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520867006865584128,everyone,,1312817906145583105,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520867002658611200,2022-05-01T20:45:24.000Z,,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/j5aCwJrjBU
 #ポケモンWordle",1520867002658611200,everyone,,1905388200,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/j5aCwJrjBU', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,
1520867000859635712,2022-05-01T20:45:24.000Z,,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 317 4/6

⬜⬜⬜🟨⬜
🟩🟨⬜⬜⬜
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩
いいじゃん",1520867000859635712,everyone,,1317024035386007554,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520866985818849280,2022-05-01T20:45:20.000Z,,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 1/10

🟩🟩🟩🟩🟩

https://t.co/Rf9zpZlQwN
 #ポケモンWordle
きたあああああああああうああああああああああああおあううああああああ

次は何年後かな？",1520866985818849280,everyone,,993792777119977472,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'hashtags': [{'start': 49, 'end': 60, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/Rf9zpZlQwN', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.3417, 'type': 'Other', 'normalized_text': 'ポケモンWordle'}]}",,
1520866984656781312,2022-05-01T20:45:20.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨🟨
⬜⬜🟨🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520866984656781312,everyone,,1488303239024070657,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520866972447035392,2022-05-01T20:45:17.000Z,2633231956,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜🟨⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

Oh dear",1511760125861584898,everyone,"[{'type': 'replied_to', 'id': '1520492154707058688'}]",2633231956,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520866971688054784,2022-05-01T20:45:17.000Z,1131198327377338368,Twitter Web App,False,de,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Alexand40769623 Alexandras Wördl 4/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜🟩
🟩⬜⬜🟨⬜
🟩🟩🟩🟩🟩

https://t.co/S6q7nOGu9P",1519921744634687489,everyone,"[{'type': 'replied_to', 'id': '1519921744634687489'}]",1489913560562077696,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/S6q7nOGu9P', 'expanded_url': 'http://wordle.at/+du/?Alexandra/CEuEUg', 'display_url': 'wordle.at/+du/?Alexandra…'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'Alexand40769623', 'id': '1131198327377338368'}]}",,
1520866950238584832,2022-05-01T20:45:11.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 3/6
Back into it. 
Horny is a great word to start with currently 
⬛🟨🟨⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1520866950238584832,everyone,,376727537,,,,
1520866941950341120,2022-05-01T20:45:09.000Z,,Echofon,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩⬜⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

はまりかけたー",1520866941950341120,everyone,,112999704,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520866940180439040,2022-05-01T20:45:09.000Z,,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟨
🟨⬛🟨🟨⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520866940180439040,everyone,,2289152818,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520866932899164161,2022-05-01T20:45:07.000Z,1480943383161888769,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1491341229358936065,everyone,"[{'type': 'replied_to', 'id': '1520524381369286656'}]",1480943383161888769,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520866927995809792,2022-05-01T20:45:06.000Z,,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","FML
Wordle 317 X/6

🟩⬛⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛",1520866927995809792,everyone,,21552376,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,{'place_id': '01864a8a64df9dc4'},
