id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,author_id,entities,in_reply_to_user_id,geo,attachments,referenced_tweets
1520277672429031424,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,2022-04-30T05:43:37.000Z,"Wordle Türkçe 315 5/6

⬜🟨⬜🟨⬜
⬜⬜🟨🟨⬜
🟩⬜🟩⬜🟩
⬜🟨⬜🟨🟩
🟩🟩🟩🟩🟩

https://t.co/OxFkEGkSqr",Twitter for iPhone,1520277672429031424,everyone,1034801780822032384,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/OxFkEGkSqr', 'expanded_url': 'https://www.wordleturkce.com/', 'display_url': 'wordleturkce.com'}]}",,,,
1520277670394843137,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:36.000Z,"Wordle 315 5/6

🟨⬜⬜⬜⬜
🟩⬜🟨⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟨🟨
🟩🟩🟩🟩🟩

Ooooh, this is a good one.",Twitter for Android,1481847473048072192,everyone,215903003,,215903003,,,"[{'type': 'replied_to', 'id': '1519916255901360128'}]"
1520277667278299136,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:35.000Z,"@JHPSmith99 Ditto

Wordle 315 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛🟨🟩
⬛⬛⬛⬛⬛
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPad,1520270899894972417,everyone,172250920,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JHPSmith99', 'id': '2930338424'}]}",2930338424,,,"[{'type': 'replied_to', 'id': '1520270899894972417'}]"
1520277664359088130,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280301', 'name': 'Survivor', 'description': 'Eighteen castaways are put on an island with the ultimate goal to outwit, outplay and outlast. In the end, only one will remain to claim the title of Sole Survivor and win the $1 million prize.\n\n'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029202045', 'name': 'Facebook'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '172', 'name': 'Global TV Show', 'description': 'For global/conceptual TV shows without localization.'}, 'entity': {'id': '1267704593300914176', 'name': 'Survivor'}}]",en,2022-04-30T05:43:35.000Z,"Wordle 314 2/6

🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩

Gotta say, the word is a literal description of the casual Facebook mob's response to this Wednesday's 2nd tribal council. Iykyk ... #Survivor42",Twitter for Android,1520277664359088130,everyone,1041747807399555072,"{'hashtags': [{'start': 162, 'end': 173, 'tag': 'Survivor42'}], 'annotations': [{'start': 96, 'end': 103, 'probability': 0.7058, 'type': 'Organization', 'normalized_text': 'Facebook'}]}",,,,
1520277663645986816,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:35.000Z,"Wordle 314 4/6

🟩⬛⬛🟨⬛
🟩🟨🟨⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩🟩

@JDayErrday @Tyler2Official",Twitter for iPhone,1520277663645986816,everyone,311924985,"{'mentions': [{'start': 41, 'end': 52, 'username': 'JDayErrday', 'id': '25442309'}, {'start': 53, 'end': 68, 'username': 'Tyler2Official', 'id': '956757888'}]}",,,,
1520277642469322752,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:30.000Z,"Wordle 315 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520277642469322752,everyone,1241017322,,,,,
1520277638568366080,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:29.000Z,"Wordle 315 5/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277638568366080,everyone,963402748673839105,,,,,
1520277631824023555,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:27.000Z,"Current Streak 4
Max Streak 4

Meaning: tomorrow I bit the dust.

Wordle 315 6/6
⬛🟨🟨⬛⬛
⬛⬛🟩🟨⬛
🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩 https://t.co/SWtCY1YRUJ",Twitter Web App,1520277631824023555,everyone,35698331,"{'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/SWtCY1YRUJ', 'expanded_url': 'https://twitter.com/ShawnFnLucas/status/1520277631824023555/photo/1', 'display_url': 'pic.twitter.com/SWtCY1YRUJ', 'media_key': '3_1520277500412243968'}]}",,,{'media_keys': ['3_1520277500412243968']},
1520277613473763329,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:23.000Z,"Wordle 315 6/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩 😅",Twitter for iPhone,1520277613473763329,everyone,897283020,,,,,
1520277613310214144,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-04-30T05:43:23.000Z,"ポケモンWordle 3/10

⬛🟨⬛🟨⬛
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/cW4IRppUML
 #ポケモンWordle",Twitter for Android,1520277613310214144,everyone,220927843,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/cW4IRppUML', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,,,
1520277608709169153,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,2022-04-30T05:43:21.000Z,"Wordle Türkçe (6'lı) #wordle6 #wordleTR 314 5/6 😎

🟨⬜🟨⬜⬜⬜
⬜⬜⬜🟨🟩🟩
⬜⬜⬜⬜🟩🟩
⬜🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩🟩

 https://t.co/ZnKSSMufm8",Twitter for Android,1520277608709169153,everyone,1011671901687738369,"{'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/ZnKSSMufm8', 'expanded_url': 'http://wordle6.acikbilim.com', 'display_url': 'wordle6.acikbilim.com'}], 'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle6'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}]}",,,,
1520277608453312512,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:21.000Z,"Wordle (ES)  #114 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277608453312512,everyone,1413335707029016579,,,,,
1520277603445362690,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:20.000Z,"Wordle 315 4/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277603445362690,everyone,833007738,,,,,
1520277602690236416,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:20.000Z,"Wordle 314 3/6*

🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPad,1520277602690236416,everyone,65216908,,,,,
1520277589687996416,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:17.000Z,"Wordle 315 4/6

🟨⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277589687996416,everyone,304195883,,,,,
1520277581819518976,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:15.000Z,"Wordle 315 5/6- that was not fun 

⬜⬜⬜🟨🟩
🟨⬜⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277581819518976,everyone,357385347,,,,,
1520277580615942145,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:15.000Z,"Wordle 315 5/6
Loved the sequence!!!!
#Wordle315
#Wordle
#wordleAnswer
🟩⬛⬛⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩 https://t.co/A5kQdiCWmF",Twitter for Android,1520277580615942145,everyone,802777363104743425,"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/A5kQdiCWmF', 'expanded_url': 'https://twitter.com/Vick_Preet/status/1520277580615942145/photo/1', 'display_url': 'pic.twitter.com/A5kQdiCWmF', 'media_key': '3_1520277577025593345'}], 'hashtags': [{'start': 38, 'end': 48, 'tag': 'Wordle315'}, {'start': 49, 'end': 56, 'tag': 'Wordle'}, {'start': 57, 'end': 70, 'tag': 'wordleAnswer'}]}",,,{'media_keys': ['3_1520277577025593345']},
1520277579013529601,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:14.000Z,"Wordle (ES) #114 5/6

⬛⬛🟨⬛⬛
🟨⬛🟨⬛🟨
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/rRAouGOyB8",Twitter for Android,1520277579013529601,everyone,1234487572270895104,"{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/rRAouGOyB8', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520277572264902656,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:13.000Z,"Wordle Tildes #61 4/6

🟩⬛⬛⬛⬛⬛
🟩⬛⬛⬛🟩⬛
⬛🟨⬛🟩🟩⬛
🟩🟩🟩🟩🟩🟩
 https://t.co/7SWHfDb8KZ",Twitter Web App,1520276822235262976,everyone,1881434071,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/7SWHfDb8KZ', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",1881434071,,,"[{'type': 'replied_to', 'id': '1520276822235262976'}]"
1520277572260618240,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:13.000Z,"Wordle 315 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277572260618240,everyone,313611533,,,,,
1520277554925834241,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-04-30T05:43:09.000Z,"Wordle 315 X/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟨⬜🟨🟨⬜
⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
🟩🟩⬜🟨🟨く〜",Twitter for iPhone,1520277554925834241,everyone,1395665249248825349,,,,,
1520277553675702272,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:08.000Z,"Wordle (ES)  #114 4/6

🟨🟨⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/HbOYQsjI3R",Twitter for Android,1520277553675702272,everyone,2589785872,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/HbOYQsjI3R', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1520277541709393920,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:05.000Z,"Wordle (ES)  #114 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/Bd7fQUCQxw",Twitter for Android,1520277541709393920,everyone,731064771328409600,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/Bd7fQUCQxw', 'expanded_url': 'https://wordle.danielfrg.com/?s=08', 'display_url': 'wordle.danielfrg.com/?s=08'}]}",,,,
1520277540358795265,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:05.000Z,"Wordle 315 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩🟨⬜⬜
🟩🟩⬜⬜🟨
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩",Twitter for Android,1520277540358795265,everyone,64920368,,,,,
1520277529302609920,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:03.000Z,"Wordle 315 5/6

⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

Tricky, but got there !",Twitter for iPhone,1520277529302609920,everyone,733377577591705601,,,,,
1520277524584009729,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:43:01.000Z,"Wordle 315 5/6

⬛⬛🟨🟨⬛
⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPad,1520277524584009729,everyone,258669647,,,,,
1520277507546796032,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,2022-04-30T05:42:57.000Z,"Yok ebesinin gözü
Wordle Türkçe 315 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟩⬜⬜🟩🟨
🟩🟩🟩🟩🟩

https://t.co/hhZT7TFh7o",Twitter for Android,1520277507546796032,everyone,776220319300382720,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/hhZT7TFh7o', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1520277500487774208,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:42:56.000Z,"Wordle 315 4/6

🟩⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277500487774208,everyone,45007909,,,,,
1520277497819979777,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:42:55.000Z,"Wordle 314 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩🟩I made that way too hard.",Twitter for iPhone,1520277497819979777,everyone,80902338,,,,,
1520277495186178048,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:42:54.000Z,"Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜⬜🟩🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPad,1520277495186178048,everyone,10133202,,,,,
1520277493651025920,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:42:54.000Z,"Wordle 315 5/6

⬛🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,1520277493651025920,everyone,64419154,,,,,
1520277472880775168,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:42:49.000Z,"Wordle 315 5/6

⬛⬛⬛🟨⬛
🟩⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277472880775168,everyone,33100574,,,,,
1520277465314349056,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:42:47.000Z,"😬

Wordle 315 6/6

⬛⬛🟩⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟨
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩

Star Wordle #90 6/6

⬛⬛⬛⬛🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1520277465314349056,following,2608762800,,,,,
1520277459568103424,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:42:46.000Z,"Wordle 315 5/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛⬛
🟨⬛🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩 Storms around us mean I am up and trying to stay occupied!",Twitter for iPhone,1520277459568103424,everyone,1486725797058547716,,,,,
1520277446062493696,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-04-30T05:42:43.000Z,"Wordle 315 5/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1520277446062493696,everyone,180892265,,,,,
