id,context_annotations,source,author_id,lang,possibly_sensitive,text,conversation_id,created_at,public_metrics,reply_settings,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1522232507919646720,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,94221659,ja,False,"Wordle 321 2/6
いやいやいやいや。怖い怖い怖い怖い…。
たまたまにしても、いやいやいやいや。

⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",1522232507919646720,2022-05-05T15:11:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232505448943617,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1087416112432726017,en,False,"@artisan_cane Wordle 320 6/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜🟨
⬜🟨⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

Not proud 🥲",1522232411177816067,2022-05-05T15:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'artisan_cane', 'id': '2295463945'}]}","[{'type': 'replied_to', 'id': '1522232411177816067'}]",2295463945,,
1522232505444683776,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1049537412,en,False,"Wordle 321 6/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟨⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522232505444683776,2022-05-05T15:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232504543244288,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1049673606,ja,False,"うーむ

Wordle 321 5/6

⬛⬛⬛🟨⬛
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1522232504543244288,2022-05-05T15:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232502970200065,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,751940659955769344,en,False,"Wordle 320 4/6

⬛⬛⬛🟨🟨
⬛🟨⬛⬛🟨
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",1522232502970200065,2022-05-05T15:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232502949015553,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,81397769,ja,False,"今日はダメだった😔
Wordle 321 X/6

⬜⬜⬜🟨⬜
⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜⬜🟨⬜🟩
⬜🟩🟨⬜🟩
⬜🟩⬜🟩🟩",1522232502949015553,2022-05-05T15:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232502705737728,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for Android,113379901,ja,False,"ポケモンWordle 2/10

🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/cIOPz2XVbF
 #ポケモンWordle",1522232502705737728,2022-05-05T15:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/cIOPz2XVbF', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}]}",,,,
1522232501913403393,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,711144222045245440,en,False,"Wordle 321 4/6

⬛⬛🟨⬛🟩
⬛🟩⬛⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",1522232501913403393,2022-05-05T15:11:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232501783056384,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,14355550,en,False,"Wordle 321 4/6

⬛⬛🟨⬛⬛
⬛🟨⬛⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1522232501783056384,2022-05-05T15:11:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232501053181952,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,566358433,en,False,"Wordle 321 4/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",1522232501053181952,2022-05-05T15:11:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232498125688835,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1459259289718116359,en,False,"Wordle Tildes #66 5/6

🟩⬜🟩⬜🟨⬜
🟩⬜🟩⬜⬜⬜
🟩⬜⬜⬜🟨🟨
🟩⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/9uILkYhNv8",1522232498125688835,2022-05-05T15:11:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/9uILkYhNv8', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1522232496372719617,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1409037044,ja,False,"Day 95
トントントンとキタ😊

Wordle 321 3/6

⬜⬜🟨⬜⬜
🟨⬜🟨⬜🟨
🟩🟩🟩🟩🟩",1522232496372719617,2022-05-05T15:11:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",everyone,,,,,
1522232496099717120,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for Android,847090455237971970,ja,False,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛⬛⬛⬛🟩
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/ZSWoD20B6t
 #ポケモンWordle",1522232496099717120,2022-05-05T15:11:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ZSWoD20B6t', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,,,
1522232494103220224,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,801280791321792512,en,False,"Wordle 320 6/6

⬛🟨⬛🟩⬛
⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩HOMER",1522232494103220224,2022-05-05T15:11:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232490798514176,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for Android,797769893248528384,ja,False,"ポケモンWordle 4/10

⬛🟨⬛⬛🟨
⬛🟨⬛⬛🟩
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/Zw7n6aaJ0t
 #ポケモンWordle",1522232490798514176,2022-05-05T15:11:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/Zw7n6aaJ0t', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,,
1522232484913553409,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,94289754,en,False,"Wordle 321 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜⬜🟨⬜🟩
⬜⬜🟨⬜⬜
🟩🟩🟩🟩🟩",1522232484913553409,2022-05-05T15:11:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232483835695105,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,545423373,en,False,"Wordle 320 4/6*

⬛🟩⬛⬛⬛
⬛🟩🟨⬛🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩

Greek Epics &gt;&gt; https://t.co/wucfNRcKA4",1522232483835695105,2022-05-05T15:11:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",everyone,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/wucfNRcKA4', 'expanded_url': 'https://twitter.com/Karl_Maxx_/status/1522223732068081676', 'display_url': 'twitter.com/Karl_Maxx_/sta…'}]}","[{'type': 'quoted', 'id': '1522223732068081676'}]",,,
1522232482791362560,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2299882134,en,False,"Just a guessing game today Wordle!
Wordle 320 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522232482791362560,2022-05-05T15:11:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'annotations': [{'start': 27, 'end': 32, 'probability': 0.2905, 'type': 'Product', 'normalized_text': 'Wordle'}]}",,,,
1522232482254684160,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,1080837573616984064,en,False,"Wordle 320 4/6

⬜⬜⬜⬜🟨
⬜🟩⬜🟩🟩
🟨⬜⬜⬜🟨
🟩🟩🟩🟩🟩 Never heard of it but all right",1522232482254684160,2022-05-05T15:11:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232479767474176,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for iPhone,751694102,ja,False,"ポケモンWordle 3/10

⬛🟨⬛⬛⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/OYOpB3TW7d
 #ポケモンWordle",1522232479767474176,2022-05-05T15:11:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/OYOpB3TW7d', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,,,
1522232479356112896,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,787680405008769025,en,False,"Wordle 321 4/6

⬜⬜⬜⬜🟩
🟨⬜⬜⬜🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522232479356112896,2022-05-05T15:11:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232479104520195,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,713792611,en,False,"Wordle 320 5/6

⬛⬛⬛🟩⬛
⬛⬛🟨🟨⬛
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522232479104520195,2022-05-05T15:11:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232477363933185,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,756502484785434624,en,False,"Wordle 320 5/6

⬜⬜⬜⬜🟨
🟨🟨⬜⬜🟨
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522232477363933185,2022-05-05T15:11:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1522232474901786624,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,22866687,en,False,"So much rage. Wordle 320 X/6

⬜🟩⬜🟨🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",1522232474901786624,2022-05-05T15:11:18.000Z,"{'retweet_count': 0, 'reply_count': 18, 'like_count': 36, 'quote_count': 0}",everyone,,,,,
1522232471143649282,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,1437037860935192576,en,False,"Wordle 321 5/6

⬜🟩⬜⬜⬜
⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩",1522232471143649282,2022-05-05T15:11:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
