id,author_id,reply_settings,lang,possibly_sensitive,public_metrics,conversation_id,context_annotations,source,in_reply_to_user_id,referenced_tweets,created_at,text,entities,geo,attachments
1521449786427072512,51522816,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449786427072512,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:21:10.000Z,"Wordle (ES)  #117 4/6

⬛⬛⬛⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/LOpKhGabCx","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/LOpKhGabCx', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521449780039331841,428736078,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449780039331841,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:21:09.000Z,"Wordle 318 4/6

⬛⬛⬛🟨🟨
⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",,,
1521449772376371200,13126572,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449772376371200,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:21:07.000Z,"Wordle 318 3/6

🟩🟩⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",,,
1521449770618925056,3312171796,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449770618925056,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:21:07.000Z,"Is wordle getting easier? People thought it had been harder since the Times bought it, but now I am wondering if things have been altered. Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",,,
1521449767989096453,2238742025,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449767989096453,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:21:06.000Z,"Wordle 318 3/6

🟩⬛🟨🟩⬛
🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩

Free one this morning",,{'place_id': 'e4a0d228eb6be76b'},
1521449766089289728,256140495,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449766089289728,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Fenix 2,,,2022-05-03T11:21:06.000Z,"Wordle 318 5/6

⬛⬛⬛🟨🟨
⬛⬛⬛⬛⬛
⬛🟨🟩🟨⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,,
1521449765623541760,2438024130,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449765623541760,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,,2022-05-03T11:21:05.000Z,"Wordle 318 3/6

⬛🟨🟨⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",,,
1521449762599362560,1246524840955256832,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1487485150095200264,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1246524840955256832,"[{'type': 'replied_to', 'id': '1520912337414279169'}]",2022-05-03T11:21:05.000Z,"worst day ever i’m having a nap goodbye 

Wordle 318 X/6

⬜🟩⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩🟨⬜🟨
⬜🟩🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩",,,
1521449756681289729,24708468,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449756681289729,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:21:03.000Z,"Wordle 318 3/6

⬜⬜🟨⬜⬜
🟨⬜🟩⬜⬜
🟩🟩🟩🟩🟩",,,
1521449756240711680,14662497,everyone,und,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449756240711680,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:21:03.000Z,"#Wordle 318 5/6

⬛⬛🟨🟩⬛
⬛⬛⬛⬛⬛
⬛🟨🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,
1521449753661349888,29587268,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449753661349888,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:21:03.000Z,"Wordle 318 4/6*

⬛⬛⬛🟩⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,,
1521449753069899777,564656472,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449753069899777,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:21:02.000Z,"Wordle 318 3/6

⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,,
1521449751836823552,20040120,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1521449751836823552,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:21:02.000Z,"Wordle 318 3/6

🟩⬛⬛⬛⬛
🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩",,,
1521449745650180097,2196832910,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449745650180097,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596740190208', 'name': 'CPG'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026394438', 'name': 'Cheerios'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596740190208', 'name': 'CPG'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026394438', 'name': 'Cheerios'}}]",Twitter for Android,,,2022-05-03T11:21:01.000Z,"So I tend to lead with HEART often for a few reasons

1: it's a solid starting word

2: I usually do Wordle over a bowl of Cheerios, which lately are

3: heart-shaped

Wordle 318 2/6*

🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",,,
1521449745243381760,22750625,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449745243381760,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,,2022-05-03T11:21:01.000Z,"Wordle 318 X/6

🟨⬛🟨⬛⬛
⬛⬛🟨🟨🟩
🟨⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩",,,
1521449742407979008,312311816,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521449742407979008,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:21:00.000Z,"Wordle 318 4/6

⬜🟨🟨⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,,
1521449738054340609,3228377505,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449738054340609,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:59.000Z,"Wordle 318 5/6*

⬜⬜⬜🟩⬜
⬜⬜🟨🟩⬜
⬜⬜⬜🟩🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 🧐",,,
1521449737358127105,1095419979032342528,everyone,und,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521449737358127105,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Echofon,,,2022-05-03T11:20:59.000Z,"#Wordle 318 4/6

⬜🟨🟩⬜⬜
⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟨
🟩🟩🟩🟩🟩","{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,
1521449726696210434,1348026784432926721,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521449726696210434,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:20:56.000Z,"Wordle (ES)  #117 6/6

⬜⬜⬜⬜🟩
⬜🟩🟩⬜🟩
⬜⬜🟨⬜🟩
⬜⬜🟨⬜🟩
🟨⬜🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/UQ0gH1y54H","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/UQ0gH1y54H', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521449712108384260,832956154066124800,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1521446693966909441,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,488478511,"[{'type': 'replied_to', 'id': '1521447358667665408'}]",2022-05-03T11:20:53.000Z,"@NancySzakats @JasonMastaitis Wordle 318 3/6

🟨⬜⬜🟩⬜
⬜⬜🟨🟩⬜
🟩🟩🟩🟩🟩","{'mentions': [{'start': 0, 'end': 13, 'username': 'NancySzakats', 'id': '488478511'}, {'start': 14, 'end': 29, 'username': 'JasonMastaitis', 'id': '712276554013917185'}]}",,
1521449710279704576,17132920,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449710279704576,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '158', 'name': 'Points of Interest', 'description': 'Places of interest, like the Eiffel Tower or a coffee shop'}, 'entity': {'id': '1285532895268843523', 'name': 'Great Wall of China'}}]",Twitter for Android,,,2022-05-03T11:20:52.000Z,"LISTEN, did you know that parts of the Great Wall of China were made with sticky rice?

Now you do.

Wordle 318 3/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩
Don't ask, I don't know either.","{'annotations': [{'start': 53, 'end': 57, 'probability': 0.5319, 'type': 'Place', 'normalized_text': 'China'}]}",,
1521449708115402752,185131928,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449708115402752,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:20:52.000Z,"Wordle (ES)  #117 5/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/mubCEW0Oft","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/mubCEW0Oft', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521449706857152512,4901581342,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449706857152512,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:51.000Z,"Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,,
1521449703711424515,950012330519117825,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449703711424515,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:51.000Z,"Wordle 318 6/6

🟨⬛🟩⬛⬛
⬛🟨🟩🟨⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩phew",,,
1521449695813455875,296598624,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449695813455875,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:20:49.000Z,"Wordle 318 4/6

🟨⬛⬛🟨⬛
⬛⬛🟨🟨🟨
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,,
1521449695389749249,2864929146,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449695389749249,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,,2022-05-03T11:20:49.000Z,"Wordle 318 4/6

⬜🟨⬜🟨⬜
⬜⬜⬜⬜🟩
⬜⬜🟨🟩⬜
🟩🟩🟩🟩🟩",,,
1521449691896029184,26830621,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449691896029184,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:48.000Z,"Wordle 318 3/6

⬜⬜🟩⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",,,
1521449688808972295,136696137,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449688808972295,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:47.000Z,"Wordle 318 4/6

⬛⬛🟨🟨⬛
🟨⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,,
1521449681091538945,223264267,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449681091538945,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:45.000Z,"Wordle 318 5/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩

Made hard work of that.",,,
1521449680735019011,25458587,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1521449680735019011,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:20:45.000Z,"😬Wordle 318 X/6

⬛🟨⬛⬛⬛
🟨⬛⬛⬛🟨
⬛🟨🟩⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩",,,
1521449678285459459,1455182377202946049,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1521449678285459459,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:20:45.000Z,"Why do I keep playing a game I'm not good at? Wordle 318 5/6

⬛⬛⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟨⬛🟨
🟩🟩🟩🟩🟩",,,
1521449676372955137,342450786,everyone,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449676372955137,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:20:44.000Z,"Wordle Científico #51 3/6
Excelente! 🤓
⬛🟨⬛🟩⬛⬛⬛
⬛⬛🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/0TAgGkjOwF","{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/0TAgGkjOwF', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521711979752136704/Qr2DllcV?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521711979752136704/Qr2DllcV?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/ciencia/index.html'}]}",,
1521449669166985217,979275175622426624,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",1521449669166985217,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,,2022-05-03T11:20:42.000Z,"How did I almost let this slip by!

Wordle 318 2/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",,,
1521449656974290953,737289202707136512,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449656974290953,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,,2022-05-03T11:20:40.000Z,"Wordle (ES)  #117 5/6

⬜⬜⬜🟨⬜
🟨🟩⬜🟨⬜
⬜⬜⬜🟩🟩
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/EhBXD1gXMS","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/EhBXD1gXMS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521449653954236417,180793651,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1521449653954236417,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,,,2022-05-03T11:20:39.000Z,"Wordle (ES)  #117 4/6

⬜🟨🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
Promedio https://t.co/bbamKNTS8k","{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/bbamKNTS8k', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521449650770878465,296487838,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449650770878465,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:38.000Z,"Blimey! Wordle 318 2/6

⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",,,
1521449648354963457,34478123,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449648354963457,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:37.000Z,"Wordle 318 6/6

⬜🟩⬜⬜⬜
⬜🟩🟨⬜🟨
🟨🟩⬜⬜🟩
⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,,
1521449638007648256,164889772,everyone,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1521449638007648256,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:35.000Z,"Wordle 318 3/6

🟨⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩 Somehow early in the morning these puzzles make more sense.",,,
1521449636325740547,1316421579161702402,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521449636325740547,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,,2022-05-03T11:20:35.000Z,"Wordle 318 4/6

⬛⬛🟨⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",,,
1521449629430255616,1925148116,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521435987468972032,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070719623379611655', 'name': 'Yvette Nicole Brown', 'description': 'American actress'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1070719623379611655', 'name': 'Yvette Nicole Brown', 'description': 'American actress'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,23314049,"[{'type': 'replied_to', 'id': '1521435987468972032'}]",2022-05-03T11:20:33.000Z,"@YNB Wordle 318 5/6

⬜⬜🟨🟨⬜
⬜🟨🟨⬜⬜
⬜🟩🟨⬜🟨
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
Definitely unsettled today- forgot to use a yellow letter","{'mentions': [{'start': 0, 'end': 4, 'username': 'YNB', 'id': '23314049'}]}",,
1521449628675330050,308756826,everyone,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521449628675330050,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,,2022-05-03T11:20:33.000Z,"Wordle 318 4/6

⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,,
