id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,entities,author_id,geo,referenced_tweets,in_reply_to_user_id,attachments
1521511636217233409,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:57.000Z,"Wordle 319 3/6*

🟨⬛🟨⬛⬛
🟨🟨🟨🟨⬛
🟩🟩🟩🟩🟩

マジか…！",Twitter for iPhone,1521511636217233409,everyone,,292344088,,,,
1521511633973301248,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:56.000Z,"Wordle 319 3/6

⬜⬜⬜🟩⬜
⬜⬜🟨🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1521511633973301248,everyone,,94807723,,,,
1521511626934865921,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:54.000Z,"Wordle 318 4/6*

⬛🟨🟨⬛⬛
⬛⬛🟨🟨🟩
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1479327420222033925,everyone,,9611372,,"[{'type': 'replied_to', 'id': '1521137028703817728'}]",9611372,
1521511623877402625,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-03T15:26:54.000Z,"Wordle Científico #51 5/6

⬜⬜⬜🟨⬜⬜🟩
⬜🟨🟨⬜⬜⬜🟩
🟨🟨🟨🟨⬜⬜🟩
⬜🟩🟨🟩🟨⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/cj9sFFqPQy",Twitter for Android,1521511623877402625,everyone,"{'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/cj9sFFqPQy', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",1394042717219475456,,,,
1521511623814520833,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:54.000Z,"Wordle 318 5/6

⬛🟨🟨⬛⬛
⬛🟩🟨⬛⬛
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521511623814520833,everyone,,1501595921544589315,,,,
1521511621259980802,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:53.000Z,"Wordle 319 6/6

⬛🟨🟨🟨⬛
⬛🟨🟨🟨⬛
🟨🟨🟨⬛⬛
🟨⬛⬛🟩🟨
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

ぐ…ぬぅ…",Twitter for iPhone,1521511621259980802,everyone,,157270851,,,,
1521511620333420546,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:53.000Z,"Wordle 319 4/6

⬛🟨🟨🟨⬛
🟨🟨⬛⬛⬛
⬛⬛⬛🟨🟨
🟩🟩🟩🟩🟩

綺麗な流れだった",Twitter for iPhone,1521511620333420546,everyone,,1216505371239387136,,,,
1521511617741041664,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:26:52.000Z,"ポケモンWordle 3/10

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/7sYxiWkebK
 #ポケモンWordle",Twitter for iPhone,1521511617741041664,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/7sYxiWkebK', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",761555319738601477,,,,
1521511616071798787,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:52.000Z,"Wordle 318 6/6

⬛🟨🟨⬛⬛
⬛⬛⬛🟩⬛
⬛⬛🟨🟩⬛
⬛🟨⬛🟩🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521511616071798787,everyone,,890642620564877312,,,,
1521511609637646339,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,ko,2022-05-03T15:26:50.000Z,"워들 205 3/6
https://t.co/QlnLOwYk6Q

⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1521511609637646339,everyone,"{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/QlnLOwYk6Q', 'expanded_url': 'https://jhlov.github.io/wordle', 'display_url': 'jhlov.github.io/wordle'}]}",130750229,,,,
1521511609512099840,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:50.000Z,"Wordle 319 5/6

⬜⬜🟨🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521511609512099840,everyone,,2378035562,,,,
1521511607938998272,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ca,2022-05-03T15:26:50.000Z,"@lavecinarubia Wordle (ES)  #117 4/6

🟨⬜⬜⬜🟨
🟨⬜🟨🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/vBk3gUhfF4
Palabrita complicada",Twitter for Android,1521394186032926720,everyone,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/vBk3gUhfF4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'lavecinarubia', 'id': '872086682'}]}",1232291845,,"[{'type': 'replied_to', 'id': '1521394186032926720'}]",872086682,
1521511606953267200,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:26:50.000Z,"ポケモンWordle 7/10

⬛⬛⬛⬛🟨  ⬛🟩⬛⬛🟩
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
⬛⬛⬛🟩⬛

https://t.co/v6cvzGJP8C
 #ポケモンWordle",Twitter for Android,1521511606953267200,everyone,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/v6cvzGJP8C', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",95509297,,,,
1521511605896466433,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:49.000Z,"Wordle (ES)  #117 3/6

⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/3fjZu7MnfI",Twitter for iPhone,1521511605896466433,following,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/3fjZu7MnfI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",3921495673,,,,
1521511599538061313,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:26:48.000Z,"ポケモンWordle 8/10

⬛⬛⬛⬛⬛  ⬛🟩⬛⬛🟨
⬛🟨⬛⬛⬛  ⬛⬛⬛🟩⬛
⬛⬛🟨⬛🟨  🟩🟩🟩🟩🟩
🟨🟨⬛⬛⬛
⬛⬛🟨⬛🟨

https://t.co/ikOCaEJ9OH
 #ポケモンWordle",Twitter Web App,1521511599538061313,everyone,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/ikOCaEJ9OH', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 94, 'end': 105, 'tag': 'ポケモンWordle'}]}",2495539796,,,,
1521511593066250240,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:46.000Z,"Wordle 319 3/6

🟨⬜⬜🟩⬜
⬜⬜🟩🟩🟨
🟩🟩🟩🟩🟩調子いいぞ",Twitter for iPhone,1521511593066250240,everyone,,1642355466,,,,
1521511588276092928,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-03T15:26:45.000Z,"#한글 #워들 #Korean #Wordle https://t.co/IxF6eX06m4 196 6/6

🟨🟩🟨⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,1498692106302332929,everyone,"{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/IxF6eX06m4', 'expanded_url': 'http://k-wordle.com', 'display_url': 'k-wordle.com'}], 'hashtags': [{'start': 0, 'end': 3, 'tag': '한글'}, {'start': 4, 'end': 7, 'tag': '워들'}, {'start': 8, 'end': 15, 'tag': 'Korean'}, {'start': 16, 'end': 23, 'tag': 'Wordle'}]}",983197510968602625,,"[{'type': 'replied_to', 'id': '1521273842332626944'}]",983197510968602625,
1521511585902125057,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:45.000Z,"Wordle (ES)  #117 X/6

⬜⬜⬜⬜🟩
⬜⬜🟩⬜🟩
⬜⬜🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
 https://t.co/o6rx3PmqSE",Twitter for iPhone,1521511585902125057,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/o6rx3PmqSE', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",48257986,,,,
1521511583025082370,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-03T15:26:44.000Z,"ポケモンWordle 2/10

⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩
運が良い
https://t.co/4kCItwv9Dm
 #ポケモンWordle",Twitter for Android,1521511583025082370,everyone,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/4kCItwv9Dm', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 59, 'end': 70, 'tag': 'ポケモンWordle'}]}",1951215631,,,,
1521511578084200453,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:43.000Z,"やったぜ！！！！！

Wordle 319 2/6

🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521511578084200453,everyone,,864456610839543809,,,,
1521511575605039104,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:42.000Z,"Wordle 319 4/6

⬜⬜⬜🟨🟨
⬜⬜🟨⬜⬜
⬜⬜⬜🟨🟩
🟩🟩🟩🟩🟩
観覧車",Twitter for Android,1521511575605039104,everyone,,1299654118127013888,,,,
1521511574724349953,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,und,2022-05-03T15:26:42.000Z,"#WordleEUS #110 4/6

🟨⬜⬜⬜⬜
🟨⬜⬜🟨🟩
🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩

 https://t.co/aG7UoYtALy",Twitter for Android,1521511574724349953,everyone,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/aG7UoYtALy', 'expanded_url': 'https://wordle.talaios.coop', 'display_url': 'wordle.talaios.coop'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleEUS'}]}",105135264,,,,
1521511574296723457,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:42.000Z,"Wordle 319 3/6

⬜🟨⬜⬜🟨
⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,1521511574296723457,everyone,,1006474797151281154,,,,
1521511567887458307,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:40.000Z,"Wordle 318 4/6

⬛⬛⬛⬛⬛
🟨⬛🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521511567887458307,everyone,,212701665,,,,
1521511567774580739,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:40.000Z,"Wordle 319 4/6

🟨🟨⬜⬜🟩
⬜⬜🟨🟨🟩
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩
欲を出さずにいつも通りの1・2手目で攻めてたら3手でクリアできたな…",Twitter for iPhone,1521511567774580739,everyone,,2847256135,,,,
1521511567027757057,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:40.000Z,"Wordle 318 2/6

⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",Twitter for Android,1521511567027757057,everyone,,100892482,,,,
1521511562426855425,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:39.000Z,"#Wordle 319 3/6
🟨🟩⬜⬜⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩
今回は2枚目までで100%絞れた！",Twitter for iPhone,1521511562426855425,everyone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",51556759,,,,
1521511560090308608,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:38.000Z,"Wordle 319 X/6

⬜⬜🟩⬜⬜
⬜⬜⬜⬜⬜
🟩⬜⬜🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜

どうしようもなかった",TweetDeck,1521511560090308608,everyone,,99946827,,,,
1521511556730986496,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:38.000Z,"Wordle 319 4/6

🟨⬜⬜⬜🟨
⬜⬜🟨🟩⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩

すんなり(*´∀｀)-３",Twitter for iPhone,1521511556730986496,everyone,,1101137015716732930,,,,
1521511553304043520,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,2022-05-03T15:26:37.000Z,"@heliotrope4 @WordleFR Le Mot (@WordleFR) #114 3/6

🟨⬛🟨🟩⬛
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/19pT1M643B",Twitter for Android,1521509027783585793,everyone,"{'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/19pT1M643B', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'heliotrope4', 'id': '199264080'}, {'start': 13, 'end': 22, 'username': 'WordleFR', 'id': '1480029602105995267'}, {'start': 31, 'end': 40, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",1358575062,,"[{'type': 'replied_to', 'id': '1521509027783585793'}]",199264080,
1521511550825431041,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:36.000Z,"Wordle 319 5/6

⬛⬛⬛⬛🟨
⬛⬛🟨⬛🟨
🟨🟨🟨🟩⬛
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩
久しぶりにやったら下手になった",Twitter for iPhone,1521511550825431041,everyone,,1372183559629275142,,,,
1521511549197701121,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:36.000Z,"Wordle 318 3/6

⬜⬜⬜🟩⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521511549197701121,everyone,,56538486,,,,
1521511546328805376,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:35.000Z,"Wordle 319 3/6

⬜🟨⬜⬜🟨
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",Twitter Web App,1521511546328805376,everyone,,1074307948241813505,,,,
1521511543279689728,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:34.000Z,"Wordle 318 6/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟨🟨🟨⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1511668426242240523,everyone,,18310948,,"[{'type': 'replied_to', 'id': '1521075693320380419'}]",18310948,
1521511542528770048,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T15:26:34.000Z,"Wordly (ES)  Racha Actual ⚡ 19

⬛🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/mzBNLoN5PD

#wordle #wordle318 #wordleES",Twitter for Android,1521511542528770048,everyone,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/mzBNLoN5PD', 'expanded_url': 'http://bit.ly/wordlees', 'display_url': 'bit.ly/wordlees'}], 'hashtags': [{'start': 82, 'end': 89, 'tag': 'wordle'}, {'start': 90, 'end': 100, 'tag': 'wordle318'}, {'start': 101, 'end': 110, 'tag': 'wordleES'}]}",616793589,,,,
1521511542168064001,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-03T15:26:34.000Z,"ヒントが良かった。Wordle 319 4/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨🟨
⬜⬜🟨⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521511542168064001,everyone,,187224610,,,,
