id,source,entities,reply_settings,conversation_id,text,geo,lang,public_metrics,possibly_sensitive,author_id,created_at,context_annotations,in_reply_to_user_id,referenced_tweets,attachments
1520483792376692736,Twitter for Android,"{'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/rwDAoNK8C4', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",everyone,1520483792376692736,"ポケモンWordle 7/10

⬛⬛⬛⬛⬛  ⬛⬛⬛🟩⬛
⬛⬛🟨⬛⬛  🟩🟩🟩🟩🟩
🟨⬛⬛⬛⬜
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛

https://t.co/rwDAoNK8C4
 #ポケモンWordle",,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,215143916,2022-04-30T19:22:39.000Z,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,
1520483773623767041,Twitter for iPhone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/ucQ2r5Ze36', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",everyone,1520483773623767041,"Wordle Türkçe 315 6/6

⬜🟨⬜⬜⬜
⬜🟨⬜🟨⬜
⬜⬜🟨⬜🟨
🟨⬜⬜🟨⬜
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/ucQ2r5Ze36",,tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1301168929398837248,2022-04-30T19:22:35.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483772105297921,Twitter for Android,"{'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/AhAcG3eC2c', 'expanded_url': 'http://inertia-yehu.github.io/wordsnipe', 'display_url': 'inertia-yehu.github.io/wordsnipe'}]}",everyone,1520483772105297921,"やった！
ワードスナイプ / 日本語Wordle https://t.co/AhAcG3eC2c
 No. 501
⬜🟨⬜⬜
⬜🟧⬜🟨
⬜🟨🟧🟧
🟩🟩🟩🟩",,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,513398107,2022-04-30T19:22:35.000Z,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046397689', 'name': '仮面ライダーエグゼイド'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483771287584769,Twitter for iPhone,,mentionedUsers,1519546249015349250,"Wordle 315 6/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,155304666,2022-04-30T19:22:34.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",155304666,"[{'type': 'replied_to', 'id': '1520083180748951553'}]",
1520483761267548160,Twitter for Android,,everyone,1520483761267548160,"連敗へのプレッシャーから安全策に。
Wordle 316 5/6

⬛🟩⬛⬛🟨
🟩⬛🟨⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩",,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,96064954,2022-04-30T19:22:32.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483758654242817,Twitter for Android,,everyone,1520483758654242817,"Wordle 315 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2209791067,2022-04-30T19:22:31.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483748844027904,Twitter Web App,,everyone,1520483748844027904,"Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟩⬛
⬛🟩🟨🟩⬛
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2939914093,2022-04-30T19:22:29.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483728413261824,Twitter for Android,,everyone,1520483728413261824,"👍Wordle 315 3/6

⬜⬜🟨🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",{'place_id': '53504716d445dcad'},en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1059056510,2022-04-30T19:22:24.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483717818601480,Twitter for Android,,everyone,1520483717818601480,"Wordle 315 6/6

⬜🟨🟨⬜⬜
🟨⬜🟨⬜⬜
⬜⬜⬜🟨🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,908986238,2022-04-30T19:22:22.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483713175330829,Twitter for iPhone,,everyone,1520483713175330829,"Wordle 316 6/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
🟨🟩🟨🟨⬛
🟩⬛🟨⬛⬛
⬛🟨🟨⬛🟨
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,879021987170930689,2022-04-30T19:22:21.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483707446247424,Twitter for iPhone,"{'hashtags': [{'start': 46, 'end': 53, 'tag': 'wordle'}]}",everyone,1520483707446247424,"Wordle 316 5/6

⬜🟨⬜⬜⬜
🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩 #wordle",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1245226068170006529,2022-04-30T19:22:19.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483697052758016,Twitter Web App,,everyone,1520483697052758016,"Wordle 316 5/6

🟩🟨⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,787987944711696384,2022-04-30T19:22:17.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483696465350656,Twitter for iPhone,,everyone,1520483696465350656,"Wordle 315 6/6

🟨⬛🟨⬛⬛
⬛⬛🟩🟨⬛
🟨⬛🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",False,236179776,2022-04-30T19:22:17.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483684666658816,Twitter for Android,,everyone,1520483684666658816,"Wordle 316 4/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,117318639,2022-04-30T19:22:14.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483683576303618,Twitter for iPhone,,everyone,1520483683576303618,"Wordle 315 X/6

⬛🟨⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
🟨🟩🟩⬛🟩

Oh oh ohhhhhhhh",,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",False,484310716,2022-04-30T19:22:14.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483677142138882,Twitter for Android,"{'mentions': [{'start': 0, 'end': 10, 'username': 'RDValerie', 'id': '3065599500'}]}",everyone,1520407131102629891,"@RDValerie Wordle 315 6/6
Tricky one today
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,66827228,2022-04-30T19:22:12.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3065599500,"[{'type': 'replied_to', 'id': '1520407131102629891'}]",
1520483674126442497,Twitter for Android,"{'hashtags': [{'start': 46, 'end': 54, 'tag': 'Pictdle'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'NisMorFer', 'id': '1444377035544084484'}, {'start': 11, 'end': 19, 'username': 'Milhaud', 'id': '18690355'}]}",everyone,1510855326161117185,"@NisMorFer @Milhaud Framed #50
🎥 🟥 🟥 🟩 ⬛ ⬛ ⬛

#Pictdle #26 (4/6)
 🎨🟥🟥🟨🟩⬜⬜

Wordle Contrarreloj #6
4️⃣4️⃣5️⃣
4️⃣

El contrarreloj y el cuadro lo hemos hecho juntas Claudia y yo 🥰",,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",False,301666796,2022-04-30T19:22:11.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",301666796,"[{'type': 'replied_to', 'id': '1520483431666356225'}]",
1520483671790268416,Twitter for iPhone,,everyone,1520483671790268416,"Wordle 315 3/6

⬜🟨⬜🟨⬜
🟩⬜🟨⬜🟨
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1084166966,2022-04-30T19:22:11.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483670930247680,Twitter for iPhone,,everyone,1520483670930247680,"Wordle 315 5/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,759542074463051776,2022-04-30T19:22:11.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483651741433858,Twitter for iPhone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/BUdyFKAikg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,1520483651741433858,"Wordle (ES)  #114 4/6

🟨🟨⬜⬜⬜
⬜🟨🟩⬜🟨
🟨⬜🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/BUdyFKAikg",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,964916982037598208,2022-04-30T19:22:06.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483641310257156,Twitter for Android,,everyone,1520483641310257156,"Wordle 315 6/6

⬛🟨⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1390969990396973056,2022-04-30T19:22:03.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483640370737154,Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/lIAGRENPMA', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,1520483640370737154,"Wordle (ES)  #114 5/6

🟨⬜⬜🟨⬜
⬜⬜⬜⬜🟨
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

https://t.co/lIAGRENPMA",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,541152945,2022-04-30T19:22:03.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483579096092672,Twitter for Android,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/PrFYUqWQa1', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",everyone,1520483579096092672,"Wordle Tildes #61 3/6

⬜⬜⬜🟩⬜⬜
⬜⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/PrFYUqWQa1

buenoo",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1309254322652356610,2022-04-30T19:21:49.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483569776226306,Twitter for iPhone,,everyone,1520483569776226306,"Wordle 315 3/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩
Ayeeeeee!!!",,en,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 8, 'quote_count': 0}",False,22733958,2022-04-30T19:21:46.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483564353163264,Twitter for Android,,everyone,1520483564353163264,"Wordle 315 6/6*

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1340723523971657729,2022-04-30T19:21:45.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483564005244930,Get Twitter Tweet (GTT),"{'mentions': [{'start': 3, 'end': 18, 'username': 'BassieTsotetsi', 'id': '1441157576'}]}",everyone,1520483564005244930,"RT @BassieTsotetsi: Wordle 315 6/6

🟨⬛⬛⬛⬛
⬛🟨⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩

Taylordle 92 X/6

🟨⬜⬜⬜🟨⬜
⬜🟨🟨🟨⬜🟨
⬜🟩🟨🟨⬜🟨
⬜🟩🟨🟨⬜⬜
⬜🟩🟨🟨⬜⬜
⬜🟩⬜⬜⬜🟨",,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,966703597625815040,2022-04-30T19:21:45.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"[{'type': 'retweeted', 'id': '1520483425282674690'}]",
1520483561303728128,RandomFacts,"{'mentions': [{'start': 3, 'end': 11, 'username': 'zippy30', 'id': '20797890'}]}",everyone,1520483561303728128,"RT @zippy30: Wordle 315 X/6

🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛",,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,3232201825,2022-04-30T19:21:44.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"[{'type': 'retweeted', 'id': '1520483223045918722'}]",
1520483541573808128,Twitter for Android,,everyone,1520483541573808128,"Wordle 316 5/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩🟩⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1472203074772996100,2022-04-30T19:21:40.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483537321099266,Twitter for Android,,everyone,1520483537321099266,"That was close !! I would have forgone on this one. 

Wordle 316 6/6

⬜🟨🟨⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜🟨🟨
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",False,4280250913,2022-04-30T19:21:39.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483535223545859,Twitter for iPhone,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/Jx2MgICbuV', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",everyone,1520483535223545859,"Wordle Tildes #61 5/6

⬜⬜⬜⬜🟨🟨
🟨⬜⬜⬜⬜⬜
🟨🟩⬜⬜⬜🟨
🟨🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/Jx2MgICbuV",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,164131346,2022-04-30T19:21:38.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483535055949824,Twitter for Android,"{'urls': [{'start': 157, 'end': 180, 'url': 'https://t.co/U2naBRWyXf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'Jack_Daite', 'id': '727160276'}, {'start': 12, 'end': 24, 'username': 'Sr_Aburrido', 'id': '624787296'}, {'start': 25, 'end': 32, 'username': '_Ansuh', 'id': '1570660105'}, {'start': 33, 'end': 44, 'username': 'SmugDaneru', 'id': '2409493944'}, {'start': 45, 'end': 59, 'username': 'Corellacris95', 'id': '313938625'}, {'start': 60, 'end': 74, 'username': 'miguelpmoldon', 'id': '433661202'}, {'start': 75, 'end': 91, 'username': 'Tori_Undercover', 'id': '1398216601'}]}",everyone,1481951552986300420,"@Jack_Daite @Sr_Aburrido @_Ansuh @SmugDaneru @Corellacris95 @miguelpmoldon @Tori_Undercover Wordle (ES)  #114 5/6

No sacada

⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/U2naBRWyXf",,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,340842988,2022-04-30T19:21:38.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",727160276,"[{'type': 'replied_to', 'id': '1520458643312984064'}]",
1520483512671174656,Twitter Web App,,everyone,1520483512671174656,"Wordle 316 5/6

🟩⬜⬜🟨🟨
🟩🟨🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,60829424,2022-04-30T19:21:33.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483511299362816,Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/oafFmRaGNB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,1520483511299362816,"Wordle (ES)  #114 5/6

⬜🟨⬜🟨⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/oafFmRaGNB",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,957741861178957824,2022-04-30T19:21:32.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483508107591681,Twitter for iPhone,,everyone,1520483508107591681,"this is sick

Wordle 315 5/6

⬛⬛⬛🟨🟨
🟨🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2938342704,2022-04-30T19:21:32.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483506434248705,Twitter Web App,,everyone,1479572559041425409,"Wordle 316 4/6

🟨⬜⬜⬜🟩
⬜⬜🟩⬜🟩
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",False,25062474,2022-04-30T19:21:31.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25062474,"[{'type': 'replied_to', 'id': '1520059618252439554'}]",
1520483502420271104,Twitter Web App,,everyone,1520483502420271104,"Wordle 316 6/6

This is a hard one.

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1271771393223360512,2022-04-30T19:21:30.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
1520483501476360195,Twitter for Android,,everyone,1520483501476360195,"Wordle 316 4/6

⬜🟩⬜⬜⬜
🟨🟨⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1218985089033555968,2022-04-30T19:21:30.000Z,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,
