id,protected,verified,description,name,url,username,profile_image_url,public_metrics,pinned_tweet_id,location,entities
1467736912521842688,False,False,,Arnold sivastanegezer,,Arnoldsivastan2,https://pbs.twimg.com/profile_images/1467737277178822660/vM2B9Q-A_normal.jpg,"{'followers_count': 1, 'following_count': 95, 'tweet_count': 198, 'listed_count': 0}",,,
131454383,False,False,40 years in daily journalism. Credo: It wouldn't do if we were all the same; different strokes for different folks; Liberty Hall. Except the Downing St goons.,Robbie Dinwoodie,https://t.co/DhW2Vj269E,RobbieDinwoodie,https://pbs.twimg.com/profile_images/1242670513249570816/gTKEjOfe_normal.jpg,"{'followers_count': 4701, 'following_count': 1232, 'tweet_count': 10230, 'listed_count': 91}",,"Edinburgh, Scotland","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DhW2Vj269E', 'expanded_url': 'https://robbiedinwoodie.wordpress.com/', 'display_url': 'robbiedinwoodie.wordpress.com'}]}}"
1400898195270639616,False,False,Soy tipo dragón (según @erin_lux). UwU friendly. Ahora lloro en @NebaLloros . She/They.,Neba ya no está confusa!,,nebatiowo,https://pbs.twimg.com/profile_images/1518654197432033281/VonyhaSM_normal.jpg,"{'followers_count': 46, 'following_count': 95, 'tweet_count': 866, 'listed_count': 0}",,,"{'description': {'mentions': [{'start': 23, 'end': 32, 'username': 'erin_lux'}, {'start': 64, 'end': 75, 'username': 'NebaLloros'}]}}"
616432322,False,False,,stephen birch,,splerky,https://pbs.twimg.com/profile_images/1401994277253791751/pm0NDo9G_normal.jpg,"{'followers_count': 226, 'following_count': 434, 'tweet_count': 3447, 'listed_count': 0}",,,
465044623,False,False,,sydney lowrie,,sidders1955,https://pbs.twimg.com/profile_images/1422543139966005249/FNtRs2L9_normal.jpg,"{'followers_count': 18, 'following_count': 86, 'tweet_count': 268, 'listed_count': 0}",,,
1703322422,False,False,"Farmacéutico. Licenciado por la Universidad de Valencia, Máster U.V. / Melómano, ex-dj.",Sir Frank,,SIRFRANK2013,https://pbs.twimg.com/profile_images/1254389403134439425/NhjR4b9y_normal.jpg,"{'followers_count': 55, 'following_count': 267, 'tweet_count': 3083, 'listed_count': 2}",,"Alcoy, Spain",
466928032,False,False,,jonatan,,kuchillo29,https://pbs.twimg.com/profile_images/480857182892990464/IK3UP1lR_normal.jpeg,"{'followers_count': 97, 'following_count': 229, 'tweet_count': 1395, 'listed_count': 0}",,,
1418339026021593088,False,False,,Joe Young,,MightyJ_Y,https://pbs.twimg.com/profile_images/1502006188652830728/Ye3X4Sik_normal.jpg,"{'followers_count': 5, 'following_count': 146, 'tweet_count': 206, 'listed_count': 0}",,,
150273795,False,False,全ての理性的存在者を単に道具としてだけでなく常に同時に目的としても扱いなさいとかなんとか｜FANBOX: https://t.co/K2bC3ULRJ3,たるひ,https://t.co/WrMGElUfP8,kirigoetei,https://pbs.twimg.com/profile_images/1518947612443185152/kKNqV96M_normal.jpg,"{'followers_count': 62062, 'following_count': 799, 'tweet_count': 114575, 'listed_count': 714}",,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WrMGElUfP8', 'expanded_url': 'https://pixiv.me/taruhi', 'display_url': 'pixiv.me/taruhi'}]}, 'description': {'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/K2bC3ULRJ3', 'expanded_url': 'https://kirigoetei.fanbox.cc/', 'display_url': 'kirigoetei.fanbox.cc'}]}}"
279573419,False,False,"Cinéfilo, gamer y friki a tiempo parcial. Imbécil a tiempo completo. Traductor en @nyuum_",Nawmsax,https://t.co/WZglE4uUPO,Nawmsax,https://pbs.twimg.com/profile_images/1394417493595279363/wNoioQ9f_normal.jpg,"{'followers_count': 244, 'following_count': 270, 'tweet_count': 70829, 'listed_count': 14}",1.2958002385408082e+18,Salamanca,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WZglE4uUPO', 'expanded_url': 'https://twinsunsblog.blogspot.com.es/', 'display_url': 'twinsunsblog.blogspot.com.es'}]}, 'description': {'mentions': [{'start': 82, 'end': 89, 'username': 'nyuum_'}]}}"
1735312590,False,False,22 | NTU Student | RUFC ⚽️,𝙢𝙖𝙩𝙩𝙮𝙗𝙤𝙞 ツ,,maatty_99,https://pbs.twimg.com/profile_images/1515731105814564868/AWi39PXm_normal.jpg,"{'followers_count': 293, 'following_count': 438, 'tweet_count': 1417, 'listed_count': 1}",1.3431914288690545e+18,"Sheffield, England",
1269994574614876160,False,False,Here just to talk to myself....,lost soul 18',,SoulLOst18,https://pbs.twimg.com/profile_images/1282212886790705153/MMlr8ZLI_normal.jpg,"{'followers_count': 2, 'following_count': 188, 'tweet_count': 189, 'listed_count': 0}",1.2801176967226122e+18,,
1054030629715763200,False,False,,Laura,,MacondianaLaura,https://pbs.twimg.com/profile_images/1114821649327644673/_9obNQQH_normal.jpg,"{'followers_count': 248, 'following_count': 349, 'tweet_count': 8963, 'listed_count': 0}",1.1381103859517727e+18,,
20983671,False,False,"Individualist. Entrepreneur #Bitcoin #Ethereum #YNWA #RuggerBuggerBores, 'Gaeilgeoirs', Woke Virtue-Signallers, Covid Hysterics & Mask Wearers = BLOCKED 🚫",Adam Byrne,https://t.co/EsS2PciqaI,adamabyss,https://pbs.twimg.com/profile_images/1478535961927733248/M2KwkEUB_normal.jpg,"{'followers_count': 1021, 'following_count': 1560, 'tweet_count': 22536, 'listed_count': 113}",1.473407098033746e+18,Ireland,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EsS2PciqaI', 'expanded_url': 'http://adamabyss.wordpress.com/', 'display_url': 'adamabyss.wordpress.com'}]}, 'description': {'hashtags': [{'start': 28, 'end': 36, 'tag': 'Bitcoin'}, {'start': 37, 'end': 46, 'tag': 'Ethereum'}, {'start': 47, 'end': 52, 'tag': 'YNWA'}, {'start': 53, 'end': 71, 'tag': 'RuggerBuggerBores'}]}}"
19354973,False,False,"‘When you’re accustomed to privilege, equality feels like oppression’.",ʇsılɐıɔoS ʎluɹoqqnʇS 😷 🌈 🦊 🇵🇸 🇾🇪#ExLabour,,FoalytheCentaur,https://pbs.twimg.com/profile_images/1370862063900311557/P51vZ17m_normal.jpg,"{'followers_count': 2857, 'following_count': 2933, 'tweet_count': 41696, 'listed_count': 5}",1.4957140847922422e+18,,
468897587,False,False,dog hoarder  ▪︎  alcohol enthusiast                          ▪︎  profanity connoisseur 🍏,Sƚυαɾƚ,,stuieburley,https://pbs.twimg.com/profile_images/1491862833700745216/Ju4m9qGO_normal.jpg,"{'followers_count': 1207, 'following_count': 853, 'tweet_count': 19564, 'listed_count': 3}",1.4023321765244846e+18,Somerset ,
1183427912231538688,False,False,Yeah yeah,NLMB 🙈🙉🙊,,nlmb_91,https://pbs.twimg.com/profile_images/1440800534043131918/0SgYo0VH_normal.jpg,"{'followers_count': 132, 'following_count': 225, 'tweet_count': 3858, 'listed_count': 0}",,,
363910327,False,False,Retuiteo,SusanaAmestoy,,SusanaAmestoy,https://pbs.twimg.com/profile_images/1479340436519010306/MI-9eHrZ_normal.jpg,"{'followers_count': 4568, 'following_count': 581, 'tweet_count': 51904, 'listed_count': 30}",1.379799040188162e+18,"Alicante, Spain",
96907347,False,False,ヒーロー大好き社怪人。,homare,,cu2masa,https://pbs.twimg.com/profile_images/1168244872/cu2masa_normal.jpg,"{'followers_count': 27, 'following_count': 46, 'tweet_count': 227, 'listed_count': 0}",,,
15605485,False,False,a natural born loser,toto hartono,,anakdewa,https://pbs.twimg.com/profile_images/1428754123944468483/vHIMbtQe_normal.jpg,"{'followers_count': 730, 'following_count': 1009, 'tweet_count': 8590, 'listed_count': 9}",,,
163852928,False,False,"Retired trainer of bankers, theatre producer & truck driver. 
Biker & web developer. Aspiring polymath. Six 🐠. Likes include ☀️🎥📸🦆🦢🦉",царь Тим Хилл #FBPE 🇪🇺 3.5% #GTTO #RejoinEU,https://t.co/EfR1PcqjB6,Tim_JR_Hill,https://pbs.twimg.com/profile_images/976588873995341824/RFjNcL7p_normal.jpg,"{'followers_count': 5778, 'following_count': 6024, 'tweet_count': 88794, 'listed_count': 24}",1.0801287219216835e+18,"Lincolnshire, UK.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EfR1PcqjB6', 'expanded_url': 'http://tjrh.uk/', 'display_url': 'tjrh.uk'}]}}"
91399774,False,False,"Software engineer🖥️

Instagram Artist account🎨: @dw_irala",Núr1a,https://t.co/v1eFJtt6A2,__Nur14__,https://pbs.twimg.com/profile_images/1516828240471539713/N32rSPwf_normal.jpg,"{'followers_count': 99, 'following_count': 120, 'tweet_count': 6290, 'listed_count': 0}",1.5022110982835446e+18,Fondo del pantano,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v1eFJtt6A2', 'expanded_url': 'https://www.instagram.com/ir4l4/', 'display_url': 'instagram.com/ir4l4/'}]}, 'description': {'mentions': [{'start': 48, 'end': 57, 'username': 'dw_irala'}]}}"
707564594672308224,False,False,"Ex International Salesman. Grandfather and Ipswich Supporter. Debut novel ""The Wrong Briefcase"" now available on Amazon.",Ian Cummins,https://t.co/gbwcnJ376N,Accidental_Ian,https://pbs.twimg.com/profile_images/1212781130363129857/n5ONYeff_normal.jpg,"{'followers_count': 140, 'following_count': 288, 'tweet_count': 1224, 'listed_count': 0}",1.5218342314875044e+18,"South East, England","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gbwcnJ376N', 'expanded_url': 'https://www.amazon.co.uk/Wrong-Briefcase-Ian-Cummins-ebook/dp/B09TWK9V5M/ref=sr_1_1?crid=1JMLP3HNFYC', 'display_url': 'amazon.co.uk/Wrong-Briefcas…'}]}}"
741207871094984704,False,False,,Lady Cathy of Regaby 🇮🇲🏍🇫🇷,,CatherineRinge4,https://pbs.twimg.com/profile_images/1370658428293632001/rBZz7dAK_normal.jpg,"{'followers_count': 126, 'following_count': 333, 'tweet_count': 771, 'listed_count': 0}",,Isle of Man,
23574813,False,False,"Aspiring Author, Copywriter, Office Dogsbody, Baker Extraordinaire and General Nuisance. Instagram - wiz52gram",Omar Soliman,,wiz52,https://pbs.twimg.com/profile_images/1238812112702578689/G-744T43_normal.jpg,"{'followers_count': 764, 'following_count': 1113, 'tweet_count': 86932, 'listed_count': 38}",,"ÜT: 53.361433,-1.496985",
1502348259989364736,False,False,,Wordle Metro Houses,,wrdlemtrohouses,https://pbs.twimg.com/profile_images/1502348511693651977/hdbQqmtV_normal.jpg,"{'followers_count': 1, 'following_count': 6, 'tweet_count': 64, 'listed_count': 0}",,,
272434796,False,False,international man of mystery,Matthew Meaney,,meaneyunreal,https://pbs.twimg.com/profile_images/639347238565748736/e6an-Ccb_normal.jpg,"{'followers_count': 25, 'following_count': 219, 'tweet_count': 1178, 'listed_count': 0}",,Ireland,
1207892762575675392,False,False,,Jack,,JackTheGiantOne,https://pbs.twimg.com/profile_images/1343612586672214019/qa9mKFdY_normal.jpg,"{'followers_count': 25, 'following_count': 50, 'tweet_count': 646, 'listed_count': 0}",,,
1419123474392514560,False,False,nobody,just a dust in the wind,,HappilyDepres10,https://pbs.twimg.com/profile_images/1419124187663200258/kjib8cyR_normal.jpg,"{'followers_count': 16, 'following_count': 57, 'tweet_count': 195, 'listed_count': 0}",,,
7112502,False,False,,Stephen Newton,https://t.co/WXpBm6fXYZ,stephennewton,https://pbs.twimg.com/profile_images/1506686734561652737/CfSCJYvW_normal.jpg,"{'followers_count': 595, 'following_count': 932, 'tweet_count': 2652, 'listed_count': 33}",,"Manchester, England","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WXpBm6fXYZ', 'expanded_url': 'https://www.youtube.com/watch?v=U16EeSj_Ovs&list=PLCsHbuEswHr7bjxSRh1ov4ZQJJKyUJxC0', 'display_url': 'youtube.com/watch?v=U16EeS…'}]}}"
189482777,False,False,De sangre verdiblanca. Amante del DEPORTE. Jartible del carnaval. Me encanta la Semana Santa de mi tierra. Cinéfilo y Seriéfilo. Sonriéndole siempre a la vida,Juanmi García,,juanmi_1987,https://pbs.twimg.com/profile_images/1429107494878650374/ePm3rILs_normal.jpg,"{'followers_count': 304, 'following_count': 1268, 'tweet_count': 26472, 'listed_count': 3}",1.4784000365433364e+18,La Rinconada (Sevilla),
22667588,False,False,"Proud Husband and Father, Coder, Gamer and all-round tech nerd. Huge #TheSimpsons fan #frinkiac and avid @SpursOfficial supporter! - Audere est Facere #COYS #jw",Mart,https://t.co/KnDQJioGet,Lankymart,https://pbs.twimg.com/profile_images/748115719259316224/u-OD20fH_normal.jpg,"{'followers_count': 142, 'following_count': 675, 'tweet_count': 7791, 'listed_count': 18}",,Planet Earth,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KnDQJioGet', 'expanded_url': 'http://jw.org', 'display_url': 'jw.org'}]}, 'description': {'hashtags': [{'start': 69, 'end': 81, 'tag': 'TheSimpsons'}, {'start': 86, 'end': 95, 'tag': 'frinkiac'}, {'start': 151, 'end': 156, 'tag': 'COYS'}, {'start': 157, 'end': 160, 'tag': 'jw'}], 'mentions': [{'start': 105, 'end': 119, 'username': 'SpursOfficial'}]}}"
14935287,False,False,"Perpetually curious ... about technology, the world, life ...",Steve Falatko,,SteveFalatko,https://pbs.twimg.com/profile_images/55968864/Royal_Hawaiian_Umbrellas_normal,"{'followers_count': 100, 'following_count': 278, 'tweet_count': 3925, 'listed_count': 3}",,Virginia,
1086157843,False,False,Grazie Pistazie,pula pumpkin 🎃/ Vegane Olga 🌱,,pulapumpkin,https://pbs.twimg.com/profile_images/1498007505645023232/rTdC8xW9_normal.jpg,"{'followers_count': 273, 'following_count': 244, 'tweet_count': 59294, 'listed_count': 15}",1.505081575704195e+18,Bavaria (Germany),
1437113600733323264,False,False,#USMC #Veteran #Mets #Giants #Knicks #UofL #NationalParks #fishing #wildlife #BookLover TS = @GoodOldMattyP,GoodOldMattyP,https://t.co/RWLUFgxoOC,MattyUSMC7380,https://pbs.twimg.com/profile_images/1437190459307200513/c3YnOFgq_normal.jpg,"{'followers_count': 987, 'following_count': 1561, 'tweet_count': 4558, 'listed_count': 0}",1.437389730635821e+18,"Charlotte Harbor, FL","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RWLUFgxoOC', 'expanded_url': 'https://mattyp57.blogspot.com/', 'display_url': 'mattyp57.blogspot.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'USMC'}, {'start': 6, 'end': 14, 'tag': 'Veteran'}, {'start': 15, 'end': 20, 'tag': 'Mets'}, {'start': 21, 'end': 28, 'tag': 'Giants'}, {'start': 29, 'end': 36, 'tag': 'Knicks'}, {'start': 37, 'end': 42, 'tag': 'UofL'}, {'start': 43, 'end': 57, 'tag': 'NationalParks'}, {'start': 58, 'end': 66, 'tag': 'fishing'}, {'start': 67, 'end': 76, 'tag': 'wildlife'}, {'start': 77, 'end': 87, 'tag': 'BookLover'}], 'mentions': [{'start': 93, 'end': 107, 'username': 'GoodOldMattyP'}]}}"
280019355,False,False,(she/her) xxiv. poco poder de convocatoria visual. engineer student who's not a cunt.,🦋,https://t.co/GkbiEBo7Fo,lauuranting,https://pbs.twimg.com/profile_images/1513967885198241802/Qe4DcYLH_normal.jpg,"{'followers_count': 285, 'following_count': 511, 'tweet_count': 19281, 'listed_count': 3}",1.5059950080794993e+18,"Madrid, Comunidad de Madrid","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GkbiEBo7Fo', 'expanded_url': 'https://open.spotify.com/user/j34wo1w2lpsbtniuxul6v79eq?si=FF2uurKHRcGiKt5DMAVLMA', 'display_url': 'open.spotify.com/user/j34wo1w2l…'}]}}"
803269580189794304,False,False,,Dharmendra kumar,,dharam015,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 3, 'following_count': 65, 'tweet_count': 156, 'listed_count': 0}",,,
120194531,False,False,"Loves Beer, Wine, Innovation, Lisa, Madi and Emily...the order changes regularly. VACCINATED. All my idiotic views are mine and mine alone!",Jeff MacIntyre,,jeffmackw,https://pbs.twimg.com/profile_images/426498956390969344/AClXBOFb_normal.jpeg,"{'followers_count': 2381, 'following_count': 3191, 'tweet_count': 17199, 'listed_count': 75}",,Kitchener Waterloo ,
160867927,False,False,"Food, Wine, Sport and Finance - all to be found here. If I retweet you then it is kind of an endorsement otherwise, why did I do it? Quote tweets however.......",Edinburgh.Mortgage,https://t.co/ZAMmisNBxa,EdinMortAdv,https://pbs.twimg.com/profile_images/1392470657439604738/0hXm6Wjy_normal.jpg,"{'followers_count': 1899, 'following_count': 1977, 'tweet_count': 10953, 'listed_count': 35}",,Edinburgh,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZAMmisNBxa', 'expanded_url': 'http://www.edinburghmortgageadvice.co.uk', 'display_url': 'edinburghmortgageadvice.co.uk'}]}}"
187278777,False,False,"Anglia Ruskin University, Music Lover, Cambridge105 Radio Assistant Producer",Connor Hamlet Timms,,halfpint109,https://pbs.twimg.com/profile_images/953648806368858114/sJwPiVYB_normal.jpg,"{'followers_count': 137, 'following_count': 80, 'tweet_count': 666, 'listed_count': 0}",,"Cambridge, England",
225225401,False,False,Actriz,Gen Martinez,https://t.co/8uLbtMvIsx,GeN7,https://pbs.twimg.com/profile_images/1372434812900888577/YqzOp3N-_normal.jpg,"{'followers_count': 328, 'following_count': 634, 'tweet_count': 11126, 'listed_count': 4}",,"Madrid, Comunidad de Madrid","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8uLbtMvIsx', 'expanded_url': 'https://www.analopezactores.com/genmartinez', 'display_url': 'analopezactores.com/genmartinez'}]}}"
1427683457681997824,False,False,"Antes usaba esta cuenta para escribir frases de canciones. Ahora huyo de...TI, parvx.",Sie7e 🛰️,,trasquilon,https://pbs.twimg.com/profile_images/1521100987385196545/Tvsf9-SB_normal.jpg,"{'followers_count': 54, 'following_count': 69, 'tweet_count': 1329, 'listed_count': 0}",,,
990806471314206720,False,False,"Democrat, mom, rescue dog adopter, oath to “do no harm” DC. If we don’t help those without, who will? I bleed pinstripes 💙🤍 #TeamMolly",christine,,NYC4691,https://pbs.twimg.com/profile_images/1519642970001129473/bOD-AK5y_normal.jpg,"{'followers_count': 764, 'following_count': 551, 'tweet_count': 73397, 'listed_count': 1}",1.5138428730447176e+18,"Manhattan, NY","{'description': {'hashtags': [{'start': 124, 'end': 134, 'tag': 'TeamMolly'}]}}"
20048465,False,False,Mummy / Architect / Geek (she/her),Gina Callaghan,,ginamcallaghan,https://pbs.twimg.com/profile_images/1116086486259195904/zY18tfob_normal.jpg,"{'followers_count': 122, 'following_count': 790, 'tweet_count': 822, 'listed_count': 2}",,"Bristol, UK",
1425051686,False,False,Hi I'm Mark Montero :),Mark Montero,,markmontero15,https://pbs.twimg.com/profile_images/488742144299917313/EoHOUp9b_normal.jpeg,"{'followers_count': 23, 'following_count': 358, 'tweet_count': 698, 'listed_count': 0}",,"Dubai, United Arab Emirates",
797192906075504640,False,False,wolverhamptao wanderers 🤝pain,hannahhhhhhhhh,,hannahosmoxf,https://pbs.twimg.com/profile_images/1506745957412708358/55BeEwXO_normal.jpg,"{'followers_count': 499, 'following_count': 1057, 'tweet_count': 5117, 'listed_count': 4}",1.456758196748628e+18,,
1723928161,False,False,"Qui renta el cap al burro, només perd temps i sabó :D ♌",Rencoroso Yogui,https://t.co/W1OKz6c0QL,Manulicar,https://pbs.twimg.com/profile_images/1510640784864858118/E9oHuVKa_normal.jpg,"{'followers_count': 516, 'following_count': 467, 'tweet_count': 47773, 'listed_count': 3}",7.638342109856645e+17,Madrid,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W1OKz6c0QL', 'expanded_url': 'http://Instagram.com/manucelula', 'display_url': 'Instagram.com/manucelula'}]}}"
132125553,False,False,,phil gent,,philgentco,https://pbs.twimg.com/profile_images/1486634229576384515/uxYvt84J_normal.jpg,"{'followers_count': 2110, 'following_count': 4979, 'tweet_count': 48975, 'listed_count': 10}",,Manchester,
186104648,False,False,"""No not at any time, only when it was funny."" -Roger Rabbit #TeamHooman Trolls, IFB, and marketers will be blocked.",Chuck Forester,,CTForester,https://pbs.twimg.com/profile_images/1082354175160262656/vY-yK0Sm_normal.jpg,"{'followers_count': 170, 'following_count': 886, 'tweet_count': 1427, 'listed_count': 1}",9.070665338972815e+17,"Connecticut, USA","{'description': {'hashtags': [{'start': 60, 'end': 71, 'tag': 'TeamHooman'}]}}"
1123455583,False,False,,Mariela Fernandez,,MarielaTaia,https://pbs.twimg.com/profile_images/1513494511330238466/N1wpnTX9_normal.jpg,"{'followers_count': 58, 'following_count': 476, 'tweet_count': 6648, 'listed_count': 0}",,,
78389144,False,False,"A.K.A. Papa Turtle.

I am softball crazy!",Garry Le Maistre,,7TheLegend,https://pbs.twimg.com/profile_images/1145055766145114115/pI7ND7Fv_normal.jpg,"{'followers_count': 38, 'following_count': 318, 'tweet_count': 1560, 'listed_count': 1}",,"Jersey, Channel Islands",
51388071,False,False,Vocalist 🎤 in Molly’s Chamber  • Melomaniac • Double Popmaster Winner🎙• Hedgehog Heisenberg • Runner #FBPE • Ex Teenage Diarist : @CrowbysDiaries 📔,Crowby 🇺🇦,https://t.co/hJ0HmjQhw5,iCrowby,https://pbs.twimg.com/profile_images/1504092263395307525/MTlOh2yz_normal.jpg,"{'followers_count': 1520, 'following_count': 2154, 'tweet_count': 47457, 'listed_count': 7}",1.1537339370275185e+18,Lincolnshire,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hJ0HmjQhw5', 'expanded_url': 'https://crowby.home.blog', 'display_url': 'crowby.home.blog'}]}, 'description': {'hashtags': [{'start': 101, 'end': 106, 'tag': 'FBPE'}], 'mentions': [{'start': 130, 'end': 145, 'username': 'CrowbysDiaries'}]}}"
274732917,False,False,Wife of one. Mother of two. Paralegal. Lover of Nordic noir. Juggler of many things. Hull Alumni 2018. Veggie. Love books.,MotherofDragons 💙💛🐝👩🏼‍🎓🇪🇺🦖,,HullMichelle75,https://pbs.twimg.com/profile_images/1500269896814542852/AV6K4ejp_normal.jpg,"{'followers_count': 1290, 'following_count': 1120, 'tweet_count': 117268, 'listed_count': 25}",1.3033881974608732e+18,,
2569190514,False,False,,Tyson Brown,,TysonBrown23,https://pbs.twimg.com/profile_images/550317006365667328/YVAp3zD-_normal.jpeg,"{'followers_count': 11, 'following_count': 84, 'tweet_count': 372, 'listed_count': 0}",,,
795033294974894080,False,False,Head of Strategic Procurement and Freedom to Speak Up Guardian - always be honest and true to yourself and the rest will follow - my opinions are my own,Sue Wareham,,sue_wareham75,https://pbs.twimg.com/profile_images/1271122226075615244/3MglV8nb_normal.jpg,"{'followers_count': 282, 'following_count': 138, 'tweet_count': 2168, 'listed_count': 0}",,"Tadley, England",
3012634598,False,False,,Doctoraverde69,,Doctoraverde69,https://pbs.twimg.com/profile_images/1325121291360198657/wkK67P7O_normal.jpg,"{'followers_count': 279, 'following_count': 808, 'tweet_count': 15926, 'listed_count': 8}",,,
3856211,False,False,"自営業 (2005/10~) | JS, TS | 元 Flash, Flex 開発者 | #フロントエンドゆるふわ筋トレ部",Taiga Hirohata,https://t.co/kChaN6IbhE,taiga,https://pbs.twimg.com/profile_images/1295649620/taiga_normal.png,"{'followers_count': 984, 'following_count': 366, 'tweet_count': 11363, 'listed_count': 118}",,Tokyo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kChaN6IbhE', 'expanded_url': 'https://taiga.jp/', 'display_url': 'taiga.jp'}]}, 'description': {'hashtags': [{'start': 46, 'end': 62, 'tag': 'フロントエンドゆるふわ筋トレ部'}]}}"
932969628,False,False,Not as funny as I think I am. Occasional dog pics.,Dave hates Elon,,coleharbourdave,https://pbs.twimg.com/profile_images/1509906511300071424/AW98QOyW_normal.jpg,"{'followers_count': 99, 'following_count': 380, 'tweet_count': 5145, 'listed_count': 3}",,"Cole Harbour, Nova Scotia",
856821995148763136,False,False,"Travelling - it leaves you speachless, then turns you into a story teller.

#workhard #havefun #makehistory
#amazonian",Subham Paul,,subh_paul,https://pbs.twimg.com/profile_images/1027486606960160768/7LNv9ect_normal.jpg,"{'followers_count': 27, 'following_count': 372, 'tweet_count': 87, 'listed_count': 0}",,India,"{'description': {'hashtags': [{'start': 76, 'end': 85, 'tag': 'workhard'}, {'start': 86, 'end': 94, 'tag': 'havefun'}, {'start': 95, 'end': 107, 'tag': 'makehistory'}, {'start': 108, 'end': 118, 'tag': 'amazonian'}]}}"
1398897197647904768,False,False,"Ra’s Al Troll. Yankees, Arsenal, and St John’s Basketball. Nothing else. // Ashley Nicole Moss and Maggie Geha stan Account",its over📋,,idkhow2troll,https://pbs.twimg.com/profile_images/1522261916520955904/zSb_LBCz_normal.jpg,"{'followers_count': 1054, 'following_count': 1001, 'tweet_count': 4195, 'listed_count': 2}",1.5124481859518218e+18,,
345514982,False,False,"Proud Veteran, mother and nurse. Warrior for justice. Country over party. Loves books, nature, perpetual learning. What you accept, you teach.",Jo,,DoubleJay54,https://pbs.twimg.com/profile_images/1428929208651161600/m-_mRCI6_normal.jpg,"{'followers_count': 313, 'following_count': 407, 'tweet_count': 13498, 'listed_count': 1}",9.683067349964022e+17,"California, USA",
2231342168,False,False,"モンストランク592
ログイン日数2900
運極431
まったりやってます。
ポケモンＧＯもやってます
レベル41
うま娘
ドラクエウォーク
白猫 ランク353
転スラ
ドラけし
よろしくお願いいたします。",カモンベイベ♪,,kamonbeibe123,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 1010, 'following_count': 1212, 'tweet_count': 2625, 'listed_count': 3}",1.517468733261828e+18,,
334852964,False,False,unemployed,caspar,,JasLPH,https://pbs.twimg.com/profile_images/1354773566500311045/AfHkyaPt_normal.jpg,"{'followers_count': 837, 'following_count': 235, 'tweet_count': 46717, 'listed_count': 0}",1.485017659288834e+18,north,
990629009003134976,False,False,"あちこちフラふら
VRCID:柳井サリー
アイコンは羽野ほっぱ様(@uno_hoppa92)
ヘッダーは猫山様(@0oyama_)
#皆寝ようね  

女体化兼うちのこ用
#柳井アリス　
#柳井アリスR18",サーリチェ,https://t.co/Eiii3LoJd4,salicevitaminC,https://pbs.twimg.com/profile_images/1522148351659356160/93dO-lxT_normal.jpg,"{'followers_count': 582, 'following_count': 879, 'tweet_count': 52913, 'listed_count': 0}",1.4852954580334305e+18,@amagitakahumi_v,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Eiii3LoJd4', 'expanded_url': 'https://marshmallow-qa.com/saliceclerk?utm_medium=url_text&utm_source', 'display_url': 'marshmallow-qa.com/saliceclerk?ut…'}]}, 'description': {'hashtags': [{'start': 66, 'end': 72, 'tag': '皆寝ようね'}, {'start': 86, 'end': 92, 'tag': '柳井アリス'}, {'start': 94, 'end': 103, 'tag': '柳井アリスR18'}], 'mentions': [{'start': 33, 'end': 45, 'username': 'uno_hoppa92'}, {'start': 56, 'end': 64, 'username': '0oyama_'}]}}"
1056274317862993920,False,False,“absolute cringe and disgusting”,jack | ✨,,wiccanstardis,https://pbs.twimg.com/profile_images/1513926467775782928/MOQEtrUB_normal.jpg,"{'followers_count': 1025, 'following_count': 1370, 'tweet_count': 43915, 'listed_count': 5}",1.5165526748455404e+18,18-he/they•multifandom,
105135264,False,False,Ez ditut arrautza frijituak gustuko.,Erik Gartzia Egaña,,erikgartzia,https://pbs.twimg.com/profile_images/1489370019784007688/kNCcQBnD_normal.jpg,"{'followers_count': 1327, 'following_count': 1227, 'tweet_count': 30330, 'listed_count': 11}",1.3740898680501043e+18,Orereta,
