id,attachments,entities,lang,text,referenced_tweets,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,in_reply_to_user_id,geo
1522195624711532544,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/jmStfdLOwP', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",en,"Wordle (ES)  #119 5/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/jmStfdLOwP",,2022-05-05T12:44:52.000Z,1522195624711532544,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,182846578,everyone,,
1522195622459285505,,,en,"Wordle (ES)  #119 3/6

⬜⬜🟩⬜🟨
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩",,2022-05-05T12:44:52.000Z,1522195622459285505,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1382044782717980674,everyone,,
1522195621960044545,,,en,"Stupid.  
Wordle 320 6/6

🟨⬛⬛⬛🟨
⬛🟨🟨⬛🟨
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:51.000Z,1522195621960044545,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,1020330876,everyone,,
1522195619573645312,,,en,"Wordle 320 6/6

Damn!

⬛🟨🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:51.000Z,1522195619573645312,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1515236468,everyone,,
1522195609981136897,,,en,"Wordle 320 2/6

⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:44:49.000Z,1522195609981136897,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,48560964,everyone,,
1522195609578520578,,,en,"Wordle 320 3/6*

⬛⬛⬛🟩⬛
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:49.000Z,1522195609578520578,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1395094730157998088,everyone,,
1522195607141629952,,,en,"Wordle 320 4/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:44:48.000Z,1522195607141629952,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,259057557,everyone,,
1522195600158212102,,,en,"Wordle 320 5/6*

⬛🟨⬛🟨⬛
⬛🟨⬛⬛🟨
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩

WordleBot
Skill 45/100
Luck 33/100",,2022-05-05T12:44:46.000Z,1522195600158212102,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,780811979061465089,everyone,,
1522195596999811072,,,en,"Wordle 320 4/6

⬛⬛⬛🟩⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:44:46.000Z,1522195596999811072,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",Twitter for iPhone,1380570883,everyone,,
1522195596177821696,,,en,"Wordle 320 4/6

⬛🟨⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",,2022-05-05T12:44:45.000Z,1522195596177821696,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,949859993045622785,everyone,,
1522195595427201025,,,en,"Wordle 320 6/6

⬜🟩⬜⬜⬜
⬜🟨⬜⬜🟨
⬜🟩⬜⬜⬜
🟨🟩⬜⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:45.000Z,1522195595427201025,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1516039864596439046,everyone,,
1522195595330527236,,,en,"Wordle 320 4/6

⬛🟩🟨⬛🟨
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:45.000Z,1522195595330527236,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,20987733,everyone,,
1522195592314765315,,,en,"Wordle 320 4/6

⬛⬛⬛⬛🟨
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:44.000Z,1522195592314765315,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,202436738,everyone,,
1522195591790567424,,,en,"Wordle 320 6/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:44.000Z,1522195591790567424,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,942782498932711424,everyone,,
1522195587055112192,,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1GVNMD2TGC', 'expanded_url': 'http://HadejSlova.cz', 'display_url': 'HadejSlova.cz'}, {'start': 118, 'end': 141, 'url': 'https://t.co/lIfV1bxja6', 'expanded_url': 'https://hadejslova.cz/', 'display_url': 'hadejslova.cz', 'images': [{'url': 'https://pbs.twimg.com/news_img/1522292708483768321/JPXBFWfM?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1522292708483768321/JPXBFWfM?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'HádejSlova.cz - Česká verze logické hry Wordle.', 'description': 'Denní rozvička pro váš mozek. Česká verze Wordle. Uhodněte slovo na 6 pokusů a porovnejte své výsledky s kamarády. Nové slovo každý den v 18:00.', 'unwound_url': 'https://hadejslova.cz/'}], 'hashtags': [{'start': 58, 'end': 69, 'tag': 'hadejSlova'}, {'start': 70, 'end': 77, 'tag': 'den110'}, {'start': 78, 'end': 84, 'tag': 'krok3'}]}",cs,"https://t.co/1GVNMD2TGC den 110. [3/6]

🟩⬜🟩⬜⬜
🟨⬜⬜🟨🟨
🟩🟩🟩🟩🟩
#hadejSlova #den110 #krok3
Čas: 1min 39s
Česká verze Wordle
https://t.co/lIfV1bxja6",,2022-05-05T12:44:43.000Z,1522195587055112192,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1293482122750173185,everyone,,
1522195575143387136,,,en,"Wordle 320 4/6

⬛🟨⬛🟨⬛
🟩⬛🟨🟨⬛
🟩⬛🟩🟨🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:40.000Z,1522195575143387136,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,866282998416781312,everyone,,
1522195562639941632,,,es,"Wordle (ES)  #119 3/6

⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩
 
como q muy fácil",,2022-05-05T12:44:37.000Z,1522195562639941632,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1000864361643200514,everyone,,
1522195561411080192,,,ja,"この手にいつもハマりがち

Wordle 320 6/6

⬜🟨⬜⬜🟨
🟩🟨⬜⬜🟨
🟩🟩🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:37.000Z,1522195561411080192,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,4178391,everyone,,
1522195560518025219,,"{'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/Lr0Eo1b9hy', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}]}",en,"Wordle 320 X/6
https://t.co/Lr0Eo1b9hy
⬜⬜🟨⬜🟨
⬜⬜🟨⬜🟨
⬜⬜⬜🟩🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩",,2022-05-05T12:44:37.000Z,1522195560518025219,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1331210166054764545,everyone,,
1522195559817220096,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/mMVuBSDfLB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",en,"Wordle (ES)  #119 4/6

⬜⬜⬜⬜🟩
🟨⬜⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/mMVuBSDfLB",,2022-05-05T12:44:37.000Z,1522195559817220096,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2949231359,everyone,,
1522195542931087360,,,en,"Wordle 320 3/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:33.000Z,1522195542931087360,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1513428102990467078,everyone,,
1522195541182095360,,,en,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩⬜
🟨🟩🟨🟩⬜
🟩🟩🟩🟩🟩",,2022-05-05T12:44:32.000Z,1522195541182095360,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,1433038294938492930,everyone,,
1522195530192932864,,,en,"Wordle 320 6/6

⬛⬛🟨🟨⬛
⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:30.000Z,1522195530192932864,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,383717530,everyone,,
1522195524820082688,,,en,"Wordle 320 3/6

⬛⬛🟨⬛🟨
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩
🙂",,2022-05-05T12:44:28.000Z,1522195524820082688,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App,931884565446131712,everyone,,
1522195522383134720,,,en,"Wordle 320 4/6

⬛⬛⬛🟩🟩
⬛🟩⬛⬛⬛
⬛🟨⬛🟨🟨
🟩🟩🟩🟩🟩

good morning",,2022-05-05T12:44:28.000Z,1522195522383134720,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,15843930,everyone,,
1522195521703657472,,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/w5TgBioYH2', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",es,"Wordle Científico #53 5/6

🟨🟨⬜⬜⬜⬜
⬜⬜🟨🟩⬜🟩
⬜🟩🟩🟩🟩🟩
⬜🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/w5TgBioYH2",,2022-05-05T12:44:28.000Z,1522195521703657472,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,58798407,everyone,,
1522195520751640585,,,en,"Wordle 320 5/6

⬛⬛⬛⬛🟨
⬛⬛🟨⬛⬛
🟨⬛⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:27.000Z,1522195520751640585,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2886681,everyone,,
1522195512400699392,,,en,"Wordle 320 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:25.000Z,1522195512400699392,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,532788465,everyone,,
1522195507384360960,,,en,"Wordle 320 5/6

⬜🟨⬜⬜🟨
⬜🟨⬜🟨🟨
⬜🟨🟨⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩","[{'type': 'replied_to', 'id': '1521812292635086849'}]",2022-05-05T12:44:24.000Z,1496589805064531973,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1460377217905610758,everyone,1460377217905610758,
1522195491366350851,,"{'hashtags': [{'start': 52, 'end': 62, 'tag': 'wordle230'}]}",en,"Wordle 320 X/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
#wordle230
Noooooo!",,2022-05-05T12:44:20.000Z,1522195491366350851,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,17023075,everyone,,
1522195487197171713,,,en,"Wordle 320 4/6*

⬛🟨⬛🟨⬛
🟩🟨⬛🟨⬛
🟩⬛🟨🟩🟨
🟩🟩🟩🟩🟩",,2022-05-05T12:44:19.000Z,1522195487197171713,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,54168449,everyone,,
1522195486375043072,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/rTdC4TGK0H', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #119 3/6

⬜⬜⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/rTdC4TGK0H",,2022-05-05T12:44:19.000Z,1522195486375043072,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,46574159,everyone,,
1522195484437319681,,,en,"hm. 

Wordle 320 4/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:19.000Z,1522195484437319681,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,1074257725,everyone,,
1522195463994191881,,"{'mentions': [{'start': 0, 'end': 7, 'username': 'mcp627', 'id': '145072426'}, {'start': 8, 'end': 18, 'username': 'Blooshier', 'id': '138859582'}, {'start': 19, 'end': 28, 'username': 'iambradk', 'id': '55150841'}, {'start': 29, 'end': 41, 'username': 'IleanaAlmog', 'id': '49407684'}, {'start': 42, 'end': 51, 'username': 'TheWythe', 'id': '1206572658'}, {'start': 52, 'end': 62, 'username': 'ajwimsatt', 'id': '62540886'}, {'start': 63, 'end': 72, 'username': 'xJorelio', 'id': '127632088'}, {'start': 73, 'end': 85, 'username': 'SandyBalzer', 'id': '9641272'}, {'start': 86, 'end': 98, 'username': 'Liz38529619', 'id': '1381437638301769731'}, {'start': 99, 'end': 109, 'username': 'jonsiglow', 'id': '45448214'}, {'start': 110, 'end': 119, 'username': 'RandyApa', 'id': '706349648160681988'}, {'start': 120, 'end': 132, 'username': 'ScottRoss15', 'id': '720712512'}, {'start': 133, 'end': 144, 'username': 'ChubbyCuke', 'id': '774361667559907328'}]}",en,"@mcp627 @Blooshier @iambradk @IleanaAlmog @TheWythe @ajwimsatt @xJorelio @SandyBalzer @Liz38529619 @jonsiglow @RandyApa @ScottRoss15 @ChubbyCuke 😖 Wordle 320 6/6*

⬜🟨⬜🟨⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

WordleBot
Skill 62/100
Luck 45/100","[{'type': 'replied_to', 'id': '1522187791509168130'}]",2022-05-05T12:44:14.000Z,1522187790146060294,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,17398973,everyone,145072426,
1522195463730089984,,"{'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/apTVMMY9yi', 'expanded_url': 'https://www.heardle.app', 'display_url': 'heardle.app'}], 'hashtags': [{'start': 0, 'end': 8, 'tag': 'Heardle'}]}",en,"#Heardle #69

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/apTVMMY9yi take that wordle",,2022-05-05T12:44:14.000Z,1522195463730089984,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,761195129562599424,everyone,,
1522195460017979392,,,en,"Wordle 320 4/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟨🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:13.000Z,1522195460017979392,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1097998522295767046,everyone,,
1522195454452142081,,,en,"Did it.
Wordle 320 5/6
🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:12.000Z,1522195454452142081,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,828423847728783364,everyone,,
1522195449343782912,,,en,"Wordle 320 4/6

⬛🟨⬛⬛🟨
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-05T12:44:10.000Z,1522195449343782912,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,147917805,everyone,,
