id,lang,text,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,in_reply_to_user_id,referenced_tweets,entities,geo,attachments
1520748906895667202,en,"Wordle 316 4/6

⬜🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2022-05-01T12:56:08.000Z,1520748906895667202,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,15601514,everyone,,,,,
1520748906136678403,en,"@JillWineBanks Wordle 316 6/6
This was a tough one.
⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
🟨🟩🟨⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",2022-05-01T12:56:08.000Z,1520644473142788097,False,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1168834205960163329', 'name': 'Jill Wine-Banks', 'description': 'an American lawyer who was one of the prosecutors during the Watergate scandal'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,902904344999284740,everyone,454071012,"[{'type': 'replied_to', 'id': '1520644473142788097'}]","{'mentions': [{'start': 0, 'end': 14, 'username': 'JillWineBanks', 'id': '454071012'}]}",,
1520748905901797378,en,"Wordle 316 5/6

⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2022-05-01T12:56:07.000Z,1520748905901797378,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,625244866,everyone,,,,,
1520748898146521088,en,"Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟩⬜
🟩🟨🟨🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-01T12:56:06.000Z,1520748898146521088,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,542968850,everyone,,,,,
1520748897446023168,en,"Wordle Tildes #62 4/6

⬜⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜🟨
🟩🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/FZR8BNn9ff",2022-05-01T12:56:05.000Z,1520748897446023168,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,150465422,everyone,,,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/FZR8BNn9ff', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,
1520748896397316096,en,"It’s important to pay attention to what you already know. #LifeLessonsFromWordle 316 6/6 #Wordle

⬛⬛⬛⬛⬛
🟨🟨⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟨🟨
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",2022-05-01T12:56:05.000Z,1520748896397316096,False,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070719623379611655', 'name': 'Yvette Nicole Brown', 'description': 'American actress'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1070719623379611655', 'name': 'Yvette Nicole Brown', 'description': 'American actress'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 2, 'reply_count': 15, 'like_count': 161, 'quote_count': 0}",Twitter for iPhone,23314049,everyone,,,"{'hashtags': [{'start': 58, 'end': 80, 'tag': 'LifeLessonsFromWordle'}, {'start': 89, 'end': 96, 'tag': 'Wordle'}]}",,
1520748891687342080,en,"I swear these are getting harder!! 

Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛🟨⬛🟨⬛
🟨🟩⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-01T12:56:04.000Z,1520748891687342080,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,13077582,everyone,,,,,
1520748882267115520,en,"Wordle (ES)  #115 4/6

🟨⬜⬜⬜🟨
⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/hQWzKmX3mF",2022-05-01T12:56:02.000Z,1520748882267115520,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1283198047120392194,everyone,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/hQWzKmX3mF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520748881600032769,en,"Wordle (ES)  #115 6/6

🟨⬜🟨⬜🟨
⬜🟨⬜🟨⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

no es la obvia😡😡",2022-05-01T12:56:02.000Z,1520748881600032769,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1010336733366489088,everyone,,,,,
1520748880182362112,en,"Wordle 316 4/6

⬜⬜⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-01T12:56:01.000Z,1520748880182362112,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,26282215,everyone,,,,,
1520748876742938624,en,"Wordle 316 6/6

⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",2022-05-01T12:56:01.000Z,1520748876742938624,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,80114716,everyone,,,,,
1520748876550057985,en,"Wordle 316 4/6

⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
🟩⬛🟨🟨🟨
🟩🟩🟩🟩🟩",2022-05-01T12:56:00.000Z,1520748876550057985,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,355329425,everyone,,,,,
1520748872276062208,en,"Wordle 316 6/6

⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
⁦@BGonnella47⁩",2022-05-01T12:55:59.000Z,1520748872276062208,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,746253044,everyone,,,"{'mentions': [{'start': 53, 'end': 65, 'username': 'BGonnella47', 'id': '312317791'}]}",,
1520748871114231808,und,"#Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩🟨🟨⬛
🟩🟩🟩🟩🟩",2022-05-01T12:55:59.000Z,1520748871114231808,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,158526173,everyone,,,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,
1520748870480932865,en,"Wordle 316 5/6

⬜🟨⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:59.000Z,1520748870480932865,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,15339154,everyone,,,,,
1520748870308872192,en,"Wordle 316 6/6

⬜🟩⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:59.000Z,1520748870308872192,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,17691287,everyone,,,,,
1520748847886123010,ja,"今夜は寒いから
布団にくるまってWordle
#Wordle
#Wordle316

Wordle 316 4/6

⬜🟨⬜🟨⬜
🟨🟩🟨⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:54.000Z,1520748847886123010,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,109210560,everyone,,,"{'hashtags': [{'start': 23, 'end': 30, 'tag': 'Wordle'}, {'start': 31, 'end': 41, 'tag': 'Wordle316'}]}",,
1520748846141300739,es,"un genio dicen que soy Wordle (ES)  #115 2/6

🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩
 https://t.co/pGzCzbbBAu",2022-05-01T12:55:53.000Z,1520748846141300739,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1285555391796043777,everyone,,,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/pGzCzbbBAu', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'annotations': [{'start': 23, 'end': 28, 'probability': 0.4011, 'type': 'Person', 'normalized_text': 'Wordle'}]}",,
1520748835240304641,en,"Wordle 316 5/6

⬜🟨⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:51.000Z,1520748835240304641,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,161927281,everyone,,,,,
1520748834980511744,ja,"このパターンは得意。

Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:51.000Z,1520748834980511744,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,134512468,everyone,,,,,
1520748832937627649,en,"Wordle 316 3/6

⬛⬛⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",2022-05-01T12:55:50.000Z,1520748832937627649,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,15583813,everyone,,,,,
1520748830798536707,en,"#Wordle 316 5/6*
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩 Ugh! 11th 5 in 114 games",2022-05-01T12:55:50.000Z,1520748830798536707,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",Twitter Web App,45384296,everyone,,,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,
1520748820778430464,en,"Wordle 316 3/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟨🟩
🟩🟩🟩🟩🟩

⁦@aysone1⁩",2022-05-01T12:55:47.000Z,1520748820778430464,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,3214671970,everyone,,,"{'mentions': [{'start': 36, 'end': 44, 'username': 'aysone1', 'id': '1165264405459656704'}]}",,
1520748817087623168,en,"Wordle 316 5/6

⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:46.000Z,1518858261277347842,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,160590714,everyone,160590714,"[{'type': 'replied_to', 'id': '1520052492599697409'}]",,,
1520748811873837056,en,"Wordle 316 4/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:45.000Z,1520748811873837056,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,83887295,everyone,,,,,
1520748810099585024,en,"Wordle 316 4/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜⬜
⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩 https://t.co/UaEdVkxBnC",2022-05-01T12:55:45.000Z,1520748810099585024,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter for iPad,118101086,everyone,,"[{'type': 'quoted', 'id': '1520510279548907521'}]","{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/UaEdVkxBnC', 'expanded_url': 'https://twitter.com/319E17th/status/1520510279548907521', 'display_url': 'twitter.com/319E17th/statu…'}]}",,
1520748803967619073,en,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩

Another tricky one.",2022-05-01T12:55:43.000Z,1520748803967619073,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,1185554336115576833,everyone,,,,,
1520748803963629569,en,"Wordle 316 3/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",2022-05-01T12:55:43.000Z,1520748803963629569,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1455877269243580416,everyone,,,,,
1520748792194154497,en,"Wordle 316 4/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜⬜
⬜⬜🟩🟨⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:40.000Z,1520748792194154497,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1492896764424331270,everyone,,,,,
1520748791850323968,es,"Wordle (ES)  #115 4/6

⬜🟨⬜⬜🟨
🟨⬜🟨🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
Flojo lo mío  https://t.co/FEGhYw8pmI",2022-05-01T12:55:40.000Z,1520748791850323968,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1478300452861235200,everyone,,,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/FEGhYw8pmI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520748788658364417,en,"Wordle 316 3/6*

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩",2022-05-01T12:55:40.000Z,1520748788658364417,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Twitter Web App,16613707,everyone,,,,,
1520748778306904064,en,"Wordle 316 6/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

Dear lord",2022-05-01T12:55:37.000Z,1520748778306904064,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,29622719,everyone,,,,,
1520748777648312320,en,"Wordle 316 6/6

🟨⬜⬜⬜🟩
⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩 💪",2022-05-01T12:55:37.000Z,1520748777648312320,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,329908080,everyone,,,,,
1520748775509217281,en,"Wordle 316 6/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",2022-05-01T12:55:36.000Z,1520748775509217281,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2270840929,everyone,,,,,
1520748774771073024,en,"Wordle 316 4/6

⬛⬛🟨⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-01T12:55:36.000Z,1520748774771073024,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1422002234208960520,everyone,,,,,
1520748764973047808,en,"Wordle 316 5/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-01T12:55:34.000Z,1520748764973047808,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,440124698,everyone,,,,{'place_id': '00c39537733fa112'},
1520748764645892101,en,"Wordle 316 5/6

⬜⬜⬜⬜🟨
⬜🟩⬜🟩⬜
⬜⬜⬜⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-01T12:55:34.000Z,1520748764645892101,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,117446363,everyone,,,,,
1520748754210820101,en,"Wordle 316 5/6*

🟨🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩⬛🟨🟨
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",2022-05-01T12:55:31.000Z,1520748754210820101,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1144217252964659200,everyone,,,,,
1520748750083432448,en,"Wordle 316 6/6*

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

Wow this was bad. And Framed wasn’t much better. Fantastic movie but guessed the wrong one at 4.

Framed #51
🎥 🟥 🟥 🟥 🟥 🟩 ⬛

https://t.co/NfH8lh5Ojc",2022-05-01T12:55:30.000Z,1520748750083432448,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2229023360,everyone,,,"{'urls': [{'start': 178, 'end': 201, 'url': 'https://t.co/NfH8lh5Ojc', 'expanded_url': 'https://framed.wtf', 'display_url': 'framed.wtf'}]}",,
1520748747973545984,en,"Wordle 316 X/6

⬛⬛⬛⬛⬛
🟩🟨🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟩 https://t.co/Sz6OHGOOUO",2022-05-01T12:55:30.000Z,1520748747973545984,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,24845356,everyone,,,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/Sz6OHGOOUO', 'expanded_url': 'https://twitter.com/BrentleyBawn/status/1520748747973545984/photo/1', 'display_url': 'pic.twitter.com/Sz6OHGOOUO', 'media_key': '16_1520748742772625409'}]}",,{'media_keys': ['16_1520748742772625409']}
1520748741422067712,en,"Wordle 317 3/6

⬛⬛⬛🟩⬛
⬛⬛🟨🟨🟨
🟩🟩🟩🟩🟩",2022-05-01T12:55:28.000Z,1520748741422067712,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,91365144,everyone,,,,,
