id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,author_id,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1521695324762374144,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T03:36:51.000Z,"やた。
Wordle 319 3/6

⬜🟨🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,1521695324762374144,everyone,905406734,,,,,
1521695318517104640,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:50.000Z,"Haven't done it in a while. 

Wordle 318 5/6

🟨⬜🟨⬜🟩
⬜⬜⬜🟨🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521695318517104640,everyone,23681556,,,,,
1521695285855997954,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T03:36:42.000Z,"Wordle 319 4/6

⬜⬜🟨⬜⬜
⬜⬜🟩⬜⬜
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩

読みが当たった。",Twitter for Android,1521695285855997954,following,66121645,,,,,
1521695280235753473,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:41.000Z,"Wordle 318 4/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521695280235753473,everyone,20583571,,,,,
1521695268344938497,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:38.000Z,"Wordle 318 3/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1521695268344938497,everyone,2153883244,,,,,
1521695252955947008,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:34.000Z,"Wordle 319 6/6

⬛🟨⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521695252955947008,everyone,885847287225778176,,,,,
1521695232731250688,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:29.000Z,"Wordle 319 2/6

⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩

Bit lucky today, however will take two 2's in a row.",Twitter for Android,1521695232731250688,everyone,2635265455,,,,,
1521695225185542144,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:28.000Z,"Wordle 318 6/6

⬛🟨🟨⬛⬛
⬛⬛🟨🟨🟩
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521695225185542144,everyone,3300903502,,,,,
1521695211432284160,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-04T03:36:24.000Z,"Wordle Científico #51 3/6

⬜⬜⬜⬜🟨⬜⬜
🟨🟨🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/Rba6xVudm6",Twitter for Android,1521695211432284160,everyone,1027720322433331205,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/Rba6xVudm6', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521695179073548288,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:17.000Z,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521695179073548288,everyone,532309831,,,,,
1521695171494227968,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:15.000Z,"@jahmy21 🎵 I'm on the top of the wordle lookin' down on creation 🎵

(Or maybe not so much, given my luck, or lack thereof, on this one... 🤦)

⬜⬜🟨🟩⬜
🟨⬜⬜🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521492993387155460,everyone,2500434476,"{'mentions': [{'start': 0, 'end': 8, 'username': 'jahmy21', 'id': '898395074823725056'}]}","[{'type': 'replied_to', 'id': '1521492993387155460'}]",898395074823725056,,{'place_id': '3f5897b87d2bf56c'}
1521695131401068544,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:36:05.000Z,"Wordle 319 2/6

🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩 Had too… whoop!",Twitter for iPhone,1521695131401068544,everyone,52659742,,,,,
1521695114510598144,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T03:36:01.000Z,"中学生に見せたらとけた
Wordle 319 6/6

⬜⬜⬜🟨⬜
⬜🟨🟨🟨⬜
⬜🟨🟨⬜🟨
🟨🟨🟨🟨⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521695114510598144,everyone,264837944,,,,,
1521695105413185536,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046397689', 'name': '仮面ライダーエグゼイド'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T03:35:59.000Z,"ワードスナイプ / 日本語Wordle https://t.co/G09PVaWwHi
 No. 504
⬜⬜🟨⬜
⬜⬜⬜⬜
🟨🟧🟧🟧
🟩🟩🟩🟩",Twitter for Android,1502576395037593602,everyone,710536734,"{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/G09PVaWwHi', 'expanded_url': 'http://inertia-yehu.github.io/wordsnipe', 'display_url': 'inertia-yehu.github.io/wordsnipe'}]}","[{'type': 'replied_to', 'id': '1521331782159052800'}]",710536734,,
1521695098618232832,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:57.000Z,"Wordle 318 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
⬜⬜⬜🟨🟩
🟩⬜⬜🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521695098618232832,everyone,4032570334,,,,,
1521695095590105090,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-04T03:35:57.000Z,"#Wordle 319 4/6*

⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
🟨⬛⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521695095590105090,everyone,47106477,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1521695089801805824,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:55.000Z,"Wordle 318 3/6

⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521695089801805824,everyone,18721817,,,,,
1521695049645449219,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",de,2022-05-04T03:35:46.000Z,"Wördl 319 5/6 🔥6

🟩⬛⬛⬛🟩
🟩⬛⬛⬛🟩
🟩⬛🟨⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/0tBQzFMFv5",Twitter Web App,1521695049645449219,everyone,97247799,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/0tBQzFMFv5', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1521695037049946112,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:43.000Z,"Wordle 318 4/6

🟨🟨⬜🟨⬜
⬜🟨🟩🟩⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

the funniest possible third guess",TweetDeck,1480941208608329730,everyone,3400999600,,"[{'type': 'replied_to', 'id': '1520692367090663424'}]",3400999600,,
1521695024903180289,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:40.000Z,"Wordle 319 3/6

🟩⬜⬜⬜⬜
⬜⬜🟨🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521695024903180289,everyone,839765483020693504,,,,,
1521695018020646912,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:38.000Z,"Wordle 319 2/6

🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521695018020646912,everyone,365820057,,,,,
1521695010898341890,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T03:35:36.000Z,"ポケモンWordle 6/10

⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/Luw4vvxR93
 #ポケモンWordle",Twitter Web App,1521695010898341890,everyone,1505712618987978754,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/Luw4vvxR93', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1521695010067861504,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T03:35:36.000Z,"日本語のWordle（ローマ字）
#112
4/6
https://t.co/kdNcxlaR64
⬜ ⬜ 🟥 ⬜ 🟥
⬜ ⬜ ⬜ ⬜ 🟩
⬜ 🟩 🟩 🟩 🟩
🟩 🟩 🟩 🟩 🟩",Twitter for Android,1521695010067861504,everyone,883369682945753088,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/kdNcxlaR64', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",,,,
1521694999305465857,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,und,2022-05-04T03:35:34.000Z,"@halihuli https://t.co/eMwKCf8uWU № 116

⬜🟨⬜⬜⬜
⬜🟨🟨🟨⬜
⬜⬜🟨🟨🟨
🟩⬜⬜🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1521686583111393280,everyone,816567326699032576,"{'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/eMwKCf8uWU', 'expanded_url': 'http://Wordle.cz', 'display_url': 'Wordle.cz'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'halihuli', 'id': '746747252115386368'}]}","[{'type': 'replied_to', 'id': '1521686583111393280'}]",746747252115386368,,
1521694995190792194,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:33.000Z,"Wordle 318 6/6

🟨⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩🟨🟨⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521694995190792194,everyone,1450315530951405569,,,,,
1521694994549014528,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T03:35:33.000Z,"Wordle 319 3/6

⬛⬛🟩🟨⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩
観測射直撃",Twitter for iPhone,1521694994549014528,everyone,3095228598,,,,,
1521694977163927552,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T03:35:28.000Z,"ポケモンWordle 4/10
だいぶ早めに行き着いたっす
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟨🟨⬛⬛⬜
🟩🟩🟩🟩🟩

https://t.co/ibQ8coc5Oq
 #ポケモンWordle",Twitter for Android,1521694977163927552,everyone,919757516019339264,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/ibQ8coc5Oq', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1521694958499115008,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:24.000Z,"Wordle 318 3/6

⬜🟨🟨⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521694958499115008,everyone,1333195744958885889,,,,,
1521694933870125057,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:18.000Z,"Wordle 319 4/6

⬜⬜🟨🟨🟨
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521694933870125057,everyone,3240820302,,,,,
1521694933140357120,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:18.000Z,"Wordle 318 2/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521694933140357120,everyone,2248290645,,,,,
1521694928161624066,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:17.000Z,"Wordle 319 5/6

⬜🟨⬜⬜⬜
⬜⬜🟩🟨⬜
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521694928161624066,everyone,33643644,,,,,
1521694923170664449,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:16.000Z,"Wordle 319 3/6

🟨⬜⬜🟩⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/3nzF55BgqM",Twitter for Android,1521694923170664449,everyone,3172258110,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/3nzF55BgqM', 'expanded_url': 'https://twitter.com/franjisneuvire/status/1521694923170664449/photo/1', 'display_url': 'pic.twitter.com/3nzF55BgqM', 'media_key': '3_1521694920385662976'}]}",,,{'media_keys': ['3_1521694920385662976']},
1521694904824614912,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:11.000Z,"@DJRN0255 Wordle 318 2/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521370516317032452,everyone,17993914,"{'mentions': [{'start': 0, 'end': 9, 'username': 'DJRN0255', 'id': '548038578'}]}","[{'type': 'replied_to', 'id': '1521370516317032452'}]",548038578,,
1521694886013153280,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:35:07.000Z,"Wordle 318 6/6

⬛🟨🟨⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛⬛🟨
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521694886013153280,everyone,2994846356,,,,,
1521694853238648832,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:34:59.000Z,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1521694853238648832,everyone,52362706,,,,,
1521694844523057152,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,2022-05-04T03:34:57.000Z,"Le Mot (@WordleFR) #115 4/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/uM4uhfn7os",Twitter for Android,1521694844523057152,everyone,3070652411,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/uM4uhfn7os', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,{'place_id': '316bee0042d43aab'}
1521694832565141504,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,2022-05-04T03:34:54.000Z,"Le Mot (@WordleFR) #115 5/6

⬛⬛🟨⬛🟨
⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟨⬛🟨
🟩🟩🟩🟩🟩

https://t.co/b7qZvM53Se",Twitter Web App,1521694832565141504,everyone,1068769104121729024,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/b7qZvM53Se', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521694808636633088,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:34:48.000Z,"Wordle 319 5/6

⬛🟩⬛🟨⬛
⬛⬛⬛⬛⬛
⬛🟨🟨🟨⬛
⬛🟨🟨🟨🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1521694808636633088,everyone,832594925946535938,,,,,
1521694806996439040,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:34:48.000Z,"I got ridiculously lucky here 
Wordle 318 3/6

⬛⬛⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPad,1521694806996439040,everyone,18890357,,,,,
1521694738725941248,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T03:34:32.000Z,"Wordle 318 5/6*

⬛⬛🟨⬛⬛
⬛⬛🟨🟨⬛
⬛🟩⬛⬛🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

WordleBot
Skill 92/100
Luck 24/100

Ugh.",Twitter for iPhone,1521694738725941248,everyone,24649985,,,,,
