id,reply_settings,context_annotations,text,source,public_metrics,lang,author_id,possibly_sensitive,created_at,conversation_id,entities,geo,in_reply_to_user_id,referenced_tweets,attachments
1521031048594829318,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟩⬜⬜🟩⬜
🟨🟨⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,700782745673306113,False,2022-05-02T07:37:16.000Z,1521031048594829318,,,,,
1521031047361839105,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 6/6

⬜⬜🟨⬜🟨
⬜🟨⬜🟨🟨
🟨🟨⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/ru1oUaCKL3",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,259838073,False,2022-05-02T07:37:15.000Z,1521031047361839105,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/ru1oUaCKL3', 'expanded_url': 'https://wordle.danielfrg.com/?mc_cid=f58567bf25', 'display_url': 'wordle.danielfrg.com/?mc_cid=f58567…'}]}",,,,
1521031045570830336,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,299410005,False,2022-05-02T07:37:15.000Z,1521031045570830336,,,,,
1521031042852962304,everyone,,"doncs no tenir aquesta paraula al cap, m'encanta! com m'ha costat, avui #WordleCAT 122 6/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜🟨
🟨🟨🟨⬜🟩
🟨⬜🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/m4k2kdSWG6",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ca,306254512,False,2022-05-02T07:37:14.000Z,1521031042852962304,"{'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/m4k2kdSWG6', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 72, 'end': 82, 'tag': 'WordleCAT'}]}",,,,
1521031036632719361,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Good morning! @lauravy555 @personallorando @vinamher

Wordle (ES)  #116 3/6

⬜🟩⬜🟩🟨
⬜🟩🟨🟩🟨
🟩🟩🟩🟩🟩

https://t.co/1e8ox2w6Rx",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,2423128126,False,2022-05-02T07:37:13.000Z,1521031036632719361,"{'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/1e8ox2w6Rx', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 14, 'end': 25, 'username': 'lauravy555', 'id': '4707430889'}, {'start': 26, 'end': 42, 'username': 'personallorando', 'id': '3420962417'}, {'start': 43, 'end': 52, 'username': 'vinamher', 'id': '300952598'}]}",,,,
1521031031557660672,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 4/6

⬜⬜⬜🟩⬜
⬜⬜🟩🟩⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/GloJ3ieXB2",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,979335405584748544,False,2022-05-02T07:37:11.000Z,1521031031557660672,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/GloJ3ieXB2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521031019327107072,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟨⬜⬜⬜🟩
⬜⬜⬜🟩🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,370222092,False,2022-05-02T07:37:09.000Z,1521031019327107072,,,,,
1521031005250867200,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟨⬛⬛🟩🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩 #Wordle317 most favorite thing in the world.",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,95446210,False,2022-05-02T07:37:05.000Z,1503998059994177539,"{'hashtags': [{'start': 34, 'end': 44, 'tag': 'Wordle317'}]}",,95446210,"[{'type': 'replied_to', 'id': '1520864160715735041'}]",
1521031001421627392,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Científico #50 4/6

⬜🟨🟩🟨⬜
🟨⬜🟩⬜🟨
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/idvGbS2I8s",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,555508134,False,2022-05-02T07:37:04.000Z,1521031001421627392,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/idvGbS2I8s', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521031000385490945,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟩⬛⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,110641512,False,2022-05-02T07:37:04.000Z,1521031000385490945,,,,,
1521030999588544512,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

C'mon Wordle. I was there on guess 3 😂",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,56638026,False,2022-05-02T07:37:04.000Z,1521030999588544512,,,,,
1521030998812733440,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

🟩⬜⬜⬜⬜
🟩⬜⬜🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,179653082,False,2022-05-02T07:37:04.000Z,1521030998812733440,,,,,
1521030984153673731,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Científico #50 4/6

⬜⬜🟨🟨🟩
🟨🟨⬜⬜🟩
🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/k1uLR1552l",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",es,897249744,False,2022-05-02T07:37:00.000Z,1521028273085599744,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/k1uLR1552l', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,897249744,"[{'type': 'replied_to', 'id': '1521028273085599744'}]",
1521030982777946113,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317
⬛⬛🟨⬛🟨
🟨🟨⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

Worldle 101
🟩🟩🟩🟩🟩🎉

Heardle 66
🔊🟩⬜️⬜️⬜️⬜️⬜️

Framed 52
🎥🟩⬛⬛⬛⬛⬛

Proud of all my achievements this morning (not you, Worldle, go sit on the naughty step)",Tweetbot for iΟS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,7953152,False,2022-05-02T07:37:00.000Z,1521030982777946113,,,,,
1521030982727577600,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 5/6

🟩⬜⬜⬜🟨
🟩🟨⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/UYfDx8iylz",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,286739409,False,2022-05-02T07:37:00.000Z,1521030982727577600,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/UYfDx8iylz', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521030975169474562,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟩⬜⬜⬜⬜
🟩⬜⬜🟩🟨
🟩🟩🟩🟩🟩

#EidMubarak",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,237745128,False,2022-05-02T07:36:58.000Z,1521030975169474562,"{'hashtags': [{'start': 35, 'end': 46, 'tag': 'EidMubarak'}]}",,,,
1521030973256830977,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6*

⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1449816681170227205,False,2022-05-02T07:36:58.000Z,1521030973256830977,,,,,
1521030967531646978,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬜⬜🟩⬜🟨
⬜⬜🟩⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,314608406,False,2022-05-02T07:36:56.000Z,1521030967531646978,,,,,
1521030965992304640,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟨🟨⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,116393683,False,2022-05-02T07:36:56.000Z,1521030965992304640,,,,,
1521030965912608769,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟨🟨⬜⬜🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2843742395,False,2022-05-02T07:36:56.000Z,1521030965912608769,,,,,
1521030961043066881,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 6/6

⬛🟨⬛⬛🟨
🟨🟨⬛⬛⬛
🟨⬛⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,78351680,False,2022-05-02T07:36:55.000Z,1521030961043066881,,,,,
1521030958522290177,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 4/6

🟨⬜⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/aqWEAdGUwf",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1030901252778078213,True,2022-05-02T07:36:54.000Z,1521030958522290177,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/aqWEAdGUwf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521030957553311744,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬛⬛⬛⬛🟩
⬛🟨⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,15201418,False,2022-05-02T07:36:54.000Z,1521030957553311744,,,,,
1521030954265063425,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2632505009,False,2022-05-02T07:36:53.000Z,1521030954265063425,,,,,
1521030953916895232,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",en,2577116172,False,2022-05-02T07:36:53.000Z,1521030953916895232,,,,,
1521030945327001601,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 4/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟨🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

https://t.co/VhoDhW9TwF",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,240338139,False,2022-05-02T07:36:51.000Z,1494918886764027904,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/VhoDhW9TwF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,240338139,"[{'type': 'replied_to', 'id': '1520669074245750790'}]",
1521030944920117248,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Tildes #63 4/6

⬜🟨🟩⬜⬜⬜
⬜⬜🟩⬜🟩⬜
⬜⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/vS75Mqritf",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1023608847133536256,False,2022-05-02T07:36:51.000Z,1521030944920117248,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/vS75Mqritf', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521030941157724160,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

🟩⬛⬛⬛🟨
🟩⬛🟨⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1401458333110788096,False,2022-05-02T07:36:50.000Z,1521030941157724160,,,,,
1521030920177922049,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Phew.
Wordle 317 6/6

🟨🟨⬜⬜⬜
⬜🟨🟩⬜⬜
🟩⬜🟩⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,225573568,False,2022-05-02T07:36:45.000Z,1521030920177922049,,,,,
1521030916042366976,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@serpal_ @Jezadreamer @elencita_ @Friklista1 @jlgalego @SaraPernas @jjmmhhff @Antonio_GM @UnSosoCaustico @AnaBusteloT @tinaVallekas @Fundeu Creía que no lo conseguía
Wordle (ES)  #116 6/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜🟨
⬜🟨🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

https://t.co/jCL1kGJRSs",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",es,307312289,False,2022-05-02T07:36:44.000Z,1479889392726589441,"{'urls': [{'start': 226, 'end': 249, 'url': 'https://t.co/jCL1kGJRSs', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'serpal_', 'id': '373922633'}, {'start': 9, 'end': 21, 'username': 'Jezadreamer', 'id': '983025785366867968'}, {'start': 22, 'end': 32, 'username': 'elencita_', 'id': '1410777697'}, {'start': 33, 'end': 44, 'username': 'Friklista1', 'id': '1223716311928393733'}, {'start': 45, 'end': 54, 'username': 'jlgalego', 'id': '301629159'}, {'start': 55, 'end': 66, 'username': 'SaraPernas', 'id': '17673218'}, {'start': 67, 'end': 76, 'username': 'jjmmhhff', 'id': '143047250'}, {'start': 77, 'end': 88, 'username': 'Antonio_GM', 'id': '96798614'}, {'start': 89, 'end': 104, 'username': 'UnSosoCaustico', 'id': '1071256224'}, {'start': 105, 'end': 117, 'username': 'AnaBusteloT', 'id': '2828222112'}, {'start': 118, 'end': 131, 'username': 'tinaVallekas', 'id': '3001947297'}, {'start': 132, 'end': 139, 'username': 'Fundeu', 'id': '196955819'}]}",,373922633,"[{'type': 'replied_to', 'id': '1520995124792238080'}]",
1521030908463050752,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","man Wordle 317 5/6

⬜⬜⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2444559824,False,2022-05-02T07:36:42.000Z,1521030908463050752,,,,,
1521030900619882496,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 5/6

⬜⬜🟨⬜🟨
🟨⬜🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/WcZ1CD2pw5",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,725234387349037056,False,2022-05-02T07:36:40.000Z,1511261924645912576,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/WcZ1CD2pw5', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,725234387349037056,"[{'type': 'replied_to', 'id': '1520689340980023298'}]",
1521030899856519168,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Tildes #63 5/6

⬜⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜🟩
⬜🟩⬜🟨🟨🟩
🟨🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/IfkY3HWZfE",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3401401355,False,2022-05-02T07:36:40.000Z,1521030899856519168,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/IfkY3HWZfE', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521030889249120257,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,289869058,False,2022-05-02T07:36:38.000Z,1521030889249120257,,,,,
1521030885826519041,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 4/6

⬜🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/tSDlRrWkxb",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2888110131,False,2022-05-02T07:36:37.000Z,1521030885826519041,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/tSDlRrWkxb', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521030865094168577,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1522515936,False,2022-05-02T07:36:32.000Z,1521030865094168577,,,,,
1521030861205954561,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 6/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜⬜
⬜🟩⬜🟩🟨
🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/TX7TuEUg2Q",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1459627664172589064,False,2022-05-02T07:36:31.000Z,1521030861205954561,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/TX7TuEUg2Q', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
