id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,attachments,entities,geo
1521695474754850818,2022-05-04T03:37:27.000Z,everyone,1521695474754850818,False,"Wordle 318 4/6

⬛⬛⬛🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
Boo",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1656769554,en,,,,,
1521695453338906625,2022-05-04T03:37:22.000Z,everyone,1521695453338906625,False,"Wordle 318 6/6
Hoo wee that was a bit of a yikes
🟨⬛⬛🟨⬛
⬛🟩⬛🟨⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2882916604,en,,,,,
1521695451875004418,2022-05-04T03:37:22.000Z,everyone,1521695451875004418,False,"Wordle (ES)  #117 6/6

⬜⬜⬜🟨⬜
⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩

Ni siquiera sé qué significa  https://t.co/a17DdKUdPi",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",206920830,es,,,,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/a17DdKUdPi', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",
1521695422565457920,2022-05-04T03:37:15.000Z,everyone,1521695422565457920,False,"英語もできた💮
Wordle 319 4/6

⬛🟨🟨⬛⬛
🟨🟨🟨⬛🟨
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",482223846,ja,,,,,
1521695415502098432,2022-05-04T03:37:13.000Z,everyone,1521695415502098432,False,"Wordle 318 4/6

🟨🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1240806805804068864,en,,,,,
1521695407650185216,2022-05-04T03:37:11.000Z,everyone,1521695407650185216,False,"Wordle 318 4/6

⬛🟨⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",56290399,en,,,,,
1521695393691676672,2022-05-04T03:37:08.000Z,everyone,1521695393691676672,False,"Wordle 318 4/6

⬜🟨🟨⬜🟨
🟨🟨🟩⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",851440359443976192,en,,,,,
1521695387924451330,2022-05-04T03:37:06.000Z,everyone,1521695387924451330,False,"Wordle 318 3/6

⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",808130460,en,,,,,
1521695383520710657,2022-05-04T03:37:05.000Z,everyone,1521695383520710657,False,"比較的すぐに
Wordle 319 4/6

⬛⬛⬛⬛🟨
⬛⬛🟩⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",321607542,ja,,,,,
1521695372946538498,2022-05-04T03:37:03.000Z,everyone,1521695372946538498,False,"Wordle 318 3/6*

⬛⬛🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",29133284,en,,,,,
1521695372929757184,2022-05-04T03:37:03.000Z,everyone,1521695372929757184,False,"Unexpectedly easy

Wordle 319 4/6

⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",391607261,en,,,,,
1521695357662638083,2022-05-04T03:36:59.000Z,everyone,1521695357662638083,False,"Wordle 318 4/6

⬛🟩⬛🟨⬛
🟨🟩⬛🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",316113458,en,,,,,
1521695339295784960,2022-05-04T03:36:55.000Z,everyone,1521695339295784960,False,"Wordle 318 4/6*

⬛⬛🟨⬛🟨
⬛🟩⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",99426523,en,,,,,
1521695337915707393,2022-05-04T03:36:54.000Z,everyone,1521695337915707393,False,"Wordle 319 5/6

🟨🟨⬛⬛⬛
⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",141249275,en,,,,,
1521695324762374144,2022-05-04T03:36:51.000Z,everyone,1521695324762374144,False,"やた。
Wordle 319 3/6

⬜🟨🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",905406734,ja,,,,,
1521695318517104640,2022-05-04T03:36:50.000Z,everyone,1521695318517104640,False,"Haven't done it in a while. 

Wordle 318 5/6

🟨⬜🟨⬜🟩
⬜⬜⬜🟨🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",23681556,en,,,,,
1521695285855997954,2022-05-04T03:36:42.000Z,following,1521695285855997954,False,"Wordle 319 4/6

⬜⬜🟨⬜⬜
⬜⬜🟩⬜⬜
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩

読みが当たった。",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",66121645,ja,,,,,
1521695280235753473,2022-05-04T03:36:41.000Z,everyone,1521695280235753473,False,"Wordle 318 4/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",20583571,en,,,,,
1521695268344938497,2022-05-04T03:36:38.000Z,everyone,1521695268344938497,False,"Wordle 318 3/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2153883244,en,,,,,
1521695252955947008,2022-05-04T03:36:34.000Z,everyone,1521695252955947008,False,"Wordle 319 6/6

⬛🟨⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",885847287225778176,en,,,,,
1521695232731250688,2022-05-04T03:36:29.000Z,everyone,1521695232731250688,False,"Wordle 319 2/6

⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩

Bit lucky today, however will take two 2's in a row.",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2635265455,en,,,,,
1521695225185542144,2022-05-04T03:36:28.000Z,everyone,1521695225185542144,False,"Wordle 318 6/6

⬛🟨🟨⬛⬛
⬛⬛🟨🟨🟩
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3300903502,en,,,,,
1521695211432284160,2022-05-04T03:36:24.000Z,everyone,1521695211432284160,False,"Wordle Científico #51 3/6

⬜⬜⬜⬜🟨⬜⬜
🟨🟨🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/Rba6xVudm6",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1027720322433331205,es,,,,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/Rba6xVudm6', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",
1521695179073548288,2022-05-04T03:36:17.000Z,everyone,1521695179073548288,False,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",532309831,en,,,,,
1521695171494227968,2022-05-04T03:36:15.000Z,everyone,1521492993387155460,False,"@jahmy21 🎵 I'm on the top of the wordle lookin' down on creation 🎵

(Or maybe not so much, given my luck, or lack thereof, on this one... 🤦)

⬜⬜🟨🟩⬜
🟨⬜⬜🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2500434476,en,"[{'type': 'replied_to', 'id': '1521492993387155460'}]",898395074823725056,,"{'mentions': [{'start': 0, 'end': 8, 'username': 'jahmy21', 'id': '898395074823725056'}]}",{'place_id': '3f5897b87d2bf56c'}
1521695131401068544,2022-05-04T03:36:05.000Z,everyone,1521695131401068544,False,"Wordle 319 2/6

🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩 Had too… whoop!",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",52659742,en,,,,,
1521695114510598144,2022-05-04T03:36:01.000Z,everyone,1521695114510598144,False,"中学生に見せたらとけた
Wordle 319 6/6

⬜⬜⬜🟨⬜
⬜🟨🟨🟨⬜
⬜🟨🟨⬜🟨
🟨🟨🟨🟨⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",264837944,ja,,,,,
1521695105413185536,2022-05-04T03:35:59.000Z,everyone,1502576395037593602,False,"ワードスナイプ / 日本語Wordle https://t.co/G09PVaWwHi
 No. 504
⬜⬜🟨⬜
⬜⬜⬜⬜
🟨🟧🟧🟧
🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046397689', 'name': '仮面ライダーエグゼイド'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",710536734,ja,"[{'type': 'replied_to', 'id': '1521331782159052800'}]",710536734,,"{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/G09PVaWwHi', 'expanded_url': 'http://inertia-yehu.github.io/wordsnipe', 'display_url': 'inertia-yehu.github.io/wordsnipe'}]}",
1521695098618232832,2022-05-04T03:35:57.000Z,everyone,1521695098618232832,False,"Wordle 318 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
⬜⬜⬜🟨🟩
🟩⬜⬜🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4032570334,en,,,,,
1521695095590105090,2022-05-04T03:35:57.000Z,everyone,1521695095590105090,False,"#Wordle 319 4/6*

⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
🟨⬛⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",47106477,und,,,,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",
1521695089801805824,2022-05-04T03:35:55.000Z,everyone,1521695089801805824,False,"Wordle 318 3/6

⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",18721817,en,,,,,
1521695049645449219,2022-05-04T03:35:46.000Z,everyone,1521695049645449219,False,"Wördl 319 5/6 🔥6

🟩⬛⬛⬛🟩
🟩⬛⬛⬛🟩
🟩⬛🟨⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/0tBQzFMFv5",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",97247799,de,,,,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/0tBQzFMFv5', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",
1521695037049946112,2022-05-04T03:35:43.000Z,everyone,1480941208608329730,False,"Wordle 318 4/6

🟨🟨⬜🟨⬜
⬜🟨🟩🟩⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

the funniest possible third guess",TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3400999600,en,"[{'type': 'replied_to', 'id': '1520692367090663424'}]",3400999600,,,
1521695024903180289,2022-05-04T03:35:40.000Z,everyone,1521695024903180289,False,"Wordle 319 3/6

🟩⬜⬜⬜⬜
⬜⬜🟨🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",839765483020693504,en,,,,,
1521695018020646912,2022-05-04T03:35:38.000Z,everyone,1521695018020646912,False,"Wordle 319 2/6

🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",365820057,en,,,,,
1521695010898341890,2022-05-04T03:35:36.000Z,everyone,1521695010898341890,False,"ポケモンWordle 6/10

⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/Luw4vvxR93
 #ポケモンWordle",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1505712618987978754,ja,,,,"{'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/Luw4vvxR93', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",
1521695010067861504,2022-05-04T03:35:36.000Z,everyone,1521695010067861504,False,"日本語のWordle（ローマ字）
#112
4/6
https://t.co/kdNcxlaR64
⬜ ⬜ 🟥 ⬜ 🟥
⬜ ⬜ ⬜ ⬜ 🟩
⬜ 🟩 🟩 🟩 🟩
🟩 🟩 🟩 🟩 🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",883369682945753088,ja,,,,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/kdNcxlaR64', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",
1521694999305465857,2022-05-04T03:35:34.000Z,everyone,1521686583111393280,False,"@halihuli https://t.co/eMwKCf8uWU № 116

⬜🟨⬜⬜⬜
⬜🟨🟨🟨⬜
⬜⬜🟨🟨🟨
🟩⬜⬜🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,816567326699032576,und,"[{'type': 'replied_to', 'id': '1521686583111393280'}]",746747252115386368,,"{'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/eMwKCf8uWU', 'expanded_url': 'http://Wordle.cz', 'display_url': 'Wordle.cz'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'halihuli', 'id': '746747252115386368'}]}",
1521694995190792194,2022-05-04T03:35:33.000Z,everyone,1521694995190792194,False,"Wordle 318 6/6

🟨⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩🟨🟨⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1450315530951405569,en,,,,,
1521694994549014528,2022-05-04T03:35:33.000Z,everyone,1521694994549014528,False,"Wordle 319 3/6

⬛⬛🟩🟨⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩
観測射直撃",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3095228598,ja,,,,,
1521694977163927552,2022-05-04T03:35:28.000Z,everyone,1521694977163927552,False,"ポケモンWordle 4/10
だいぶ早めに行き着いたっす
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟨🟨⬛⬛⬜
🟩🟩🟩🟩🟩

https://t.co/ibQ8coc5Oq
 #ポケモンWordle",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",919757516019339264,ja,,,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/ibQ8coc5Oq', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",
1521694958499115008,2022-05-04T03:35:24.000Z,everyone,1521694958499115008,False,"Wordle 318 3/6

⬜🟨🟨⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1333195744958885889,en,,,,,
