id,created_at,source,possibly_sensitive,lang,public_metrics,text,conversation_id,reply_settings,author_id,context_annotations,in_reply_to_user_id,referenced_tweets,entities,geo,attachments
1520451313573761025,2022-04-30T17:13:36.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #114 5/6

🟨⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/jn0H2iHTsZ",1520451313573761025,everyone,1471566136387018763,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/jn0H2iHTsZ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,
1520451304040062977,2022-04-30T17:13:34.000Z,Twitter for Android,False,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Bueh Wordle Científico #48 6/6

⬜🟩🟨⬜⬜🟩
🟨🟩⬜⬜⬜🟩
⬜🟩🟨🟩🟩🟩
🟩🟩⬜🟩🟩🟩
🟩🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/759I15dMXg",1520451304040062977,everyone,156469495,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/759I15dMXg', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1520451298570690561,2022-04-30T17:13:32.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

Not bad. But yikes",1520451298570690561,everyone,69314346,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451288345251840,2022-04-30T17:13:30.000Z,Twitter for Android,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/TUr52YBFd0
 #ポケモンWordle",1520451288345251840,everyone,1296377291426021376,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/TUr52YBFd0', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,
1520451268288081922,2022-04-30T17:13:25.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 7/10

⬛⬛⬛⬛⬛  🟨⬛⬛🟩⬛
⬛⬛🟩⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨⬛⬛🟨⬛

https://t.co/z5QItgnubg
 #ポケモンWordle",1520451268288081922,everyone,789028089275658240,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/z5QItgnubg', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",,
1520451247706320896,2022-04-30T17:13:20.000Z,Twitter for Android,False,ko,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","우리말 Wordle 120 5/6 
https://t.co/ROQNU80QwS

🟨⬜🟩
🟨🟨🟩
🟨🟨🟩
🟨🟩🟨
🟩🟩🟩",1520451247706320896,everyone,1511194419139313666,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/ROQNU80QwS', 'expanded_url': 'https://plan9.kr/wordle/', 'display_url': 'plan9.kr/wordle/'}]}",,
1520451242832822277,2022-04-30T17:13:19.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

🟨🟨⬜⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",1484958494097043459,mentionedUsers,1657992301,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1657992301,"[{'type': 'replied_to', 'id': '1520117632380260353'}]",,,
1520451234146455552,2022-04-30T17:13:17.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜🟨⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1483862303691149312,everyone,192812388,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",192812388,"[{'type': 'replied_to', 'id': '1520091813180473344'}]",,,
1520451202369998848,2022-04-30T17:13:09.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6

⬛⬛🟨🟨⬛
⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩
Hard one!",1520451202369998848,everyone,2580819636,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451188776476672,2022-04-30T17:13:06.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #114 5/6

⬜⬜🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩

https://t.co/Z7EKR06FAG",1485207396544913408,everyone,197518238,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",197518238,"[{'type': 'replied_to', 'id': '1519999901412708359'}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/Z7EKR06FAG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520451187367051264,2022-04-30T17:13:06.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩⬛⬛🟨🟩
🟩🟩🟩🟩🟩",1520451187367051264,everyone,806358247376646148,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451185685131266,2022-04-30T17:13:05.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜🟩⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520451185685131266,everyone,1296628035093856257,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451185307754496,2022-04-30T17:13:05.000Z,TweetDeck,False,es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@Sr_Aburrido @inigofran @_Ansuh @Jack_Daite @Corellacris95 @miguelpmoldon @Tori_Undercover que estamos haciendo amigos
Wordle (ES)  #114 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩

https://t.co/eB1i0M40I7",1481951552986300420,everyone,2409493944,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",624787296,"[{'type': 'replied_to', 'id': '1519627824604364801'}]","{'urls': [{'start': 167, 'end': 190, 'url': 'https://t.co/eB1i0M40I7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'Sr_Aburrido', 'id': '624787296'}, {'start': 13, 'end': 23, 'username': 'inigofran', 'id': '340842988'}, {'start': 24, 'end': 31, 'username': '_Ansuh', 'id': '1570660105'}, {'start': 32, 'end': 43, 'username': 'Jack_Daite', 'id': '727160276'}, {'start': 44, 'end': 58, 'username': 'Corellacris95', 'id': '313938625'}, {'start': 59, 'end': 73, 'username': 'miguelpmoldon', 'id': '433661202'}, {'start': 74, 'end': 90, 'username': 'Tori_Undercover', 'id': '1398216601'}]}",,
1520451171089252353,2022-04-30T17:13:02.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","oh. i think this one is a little evil 
Wordle 316 4/6

⬛⬛🟩⬛🟨
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1480574865488822275,everyone,900303314419462144,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",900303314419462144,"[{'type': 'replied_to', 'id': '1520075173558652928'}]",,,
1520451163220373504,2022-04-30T17:13:00.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","@Cal_ochortus Ping me if you need a hint.
Wordle 315 3/6

⬜⬜🟨⬜🟩
🟨⬜⬜🟨🟩
🟩🟩🟩🟩🟩",1520421140161695744,everyone,70025500,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1505581926265999365,"[{'type': 'replied_to', 'id': '1520421140161695744'}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'Cal_ochortus', 'id': '1505581926265999365'}]}",,
1520451158262751234,2022-04-30T17:12:59.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
⬛⬛⬛🟩🟩

https://t.co/9GxyxUDe9r
 #ポケモンWordle",1520451158262751234,everyone,1426926560,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/9GxyxUDe9r', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,
1520451147667963904,2022-04-30T17:12:56.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

🟨⬜⬜⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520451147667963904,everyone,1080305986982690817,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451139145469952,2022-04-30T17:12:54.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6*

⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩🟨⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩

Yikes!",1520451139145469952,everyone,394278994,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,{'place_id': '013b5456649606dc'},
1520451113190715393,2022-04-30T17:12:48.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1520451113190715393,everyone,112521789,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451108254142465,2022-04-30T17:12:47.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6
That one took some time. 😅
⬜⬜⬜🟨⬜
⬜🟨🟨⬜⬜
🟨🟩⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520451108254142465,everyone,983432634,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451105531998209,2022-04-30T17:12:46.000Z,Twitter for Android,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 6/10

ごペンなさい
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟨⬛⬛🟨⬛
⬛⬛⬛🟩🟩

https://t.co/2P30ZJ7bJ6
 #ポケモンWordle",1520451105531998209,everyone,2897527004,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/2P30ZJ7bJ6', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",,
1520451104298962951,2022-04-30T17:12:46.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 X/6

⬜⬜⬜🟨⬜
🟩⬜🟨🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜",1520451104298962951,everyone,16180767,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451103854194688,2022-04-30T17:12:46.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1484094395334868994,everyone,1224711305736617987,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1224711305736617987,"[{'type': 'replied_to', 'id': '1520076964031201280'}]",,,
1520451065031897088,2022-04-30T17:12:37.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 6/6

⬜⬜⬜⬜⬜
🟨⬜⬜🟨🟨
⬜🟩⬜⬜🟨
⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520451065031897088,everyone,40645944,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451037353885697,2022-04-30T17:12:30.000Z,Twitter for Android,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 4/10

⬛⬛⬛🟩⬛
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/Zw7n6aaJ0t
 #ポケモンWordle",1520451037353885697,everyone,797769893248528384,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/Zw7n6aaJ0t', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,
1520451030227746816,2022-04-30T17:12:28.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520451030227746816,everyone,18384562,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520451012837838848,2022-04-30T17:12:24.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#phew is right 🤦🏽‍♀️ #Wordle315 
Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520451012837838848,everyone,1312279852569878535,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'hashtags': [{'start': 0, 'end': 5, 'tag': 'phew'}, {'start': 21, 'end': 31, 'tag': 'Wordle315'}]}",,
1520451012494036992,2022-04-30T17:12:24.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #114 4/6

🟨🟨⬜⬜⬜
🟩🟨⬜⬜🟨
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩

https://t.co/mNpUJXoliV",1520451012494036992,everyone,1040180903551664128,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/mNpUJXoliV', 'expanded_url': 'http://wordle.danielfrg.com', 'display_url': 'wordle.danielfrg.com'}]}",,
1520451008823894016,2022-04-30T17:12:23.000Z,TweetDeck,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟩⬛
⬛⬛🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520451008823894016,everyone,4582298959,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520450998015508480,2022-04-30T17:12:21.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟨⬛
⬛⬛⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",1520450998015508480,everyone,1027356902043267072,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520450982144274433,2022-04-30T17:12:17.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",1520450982144274433,everyone,250734357,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520450978306166787,2022-04-30T17:12:16.000Z,Twitter for iPhone,False,th,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

เทาไปครึ่งคีย์บอร์ด 🤡 นึกว่าจะไม่รอดละ",1520450978306166787,everyone,827764910704648192,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520450976372514817,2022-04-30T17:12:16.000Z,Twitter Web App,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 X/6
完敗＿(　_´ω`)_ﾍﾟｼｮ

⬜🟨⬜⬜⬜
🟨⬜⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟨🟩⬜🟩⬜",1520450976372514817,everyone,1099892178543771649,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
