id,created_at,reply_settings,conversation_id,possibly_sensitive,text,entities,source,public_metrics,context_annotations,author_id,lang,geo,referenced_tweets,in_reply_to_user_id,attachments
1521731304454344706,2022-05-04T05:59:50.000Z,everyone,1521731304454344706,False,"Wordle Científico #52 3/6

🟨🟨⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/HFxX7CrLPD","{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/HFxX7CrLPD', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2279453930,es,,,,
1521731301337878528,2022-05-04T05:59:49.000Z,everyone,1521731301337878528,False,"Wordle 319 3/6

🟨⬜⬜🟩⬜
⬜🟨🟩🟩🟨
🟩🟩🟩🟩🟩 https://t.co/CVS4FQtktG","{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/CVS4FQtktG', 'expanded_url': 'https://twitter.com/StuartOrr1/status/1521731301337878528/photo/1', 'display_url': 'pic.twitter.com/CVS4FQtktG', 'media_key': '16_1521731293393960960'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",303183839,en,,,,{'media_keys': ['16_1521731293393960960']}
1521731299601387520,2022-05-04T05:59:48.000Z,everyone,1521731299601387520,False,"Wordle 319 2/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩

OH MY GOD HOW???? HELLO",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1361863612025905152,en,,,,
1521731297915326464,2022-05-04T05:59:48.000Z,everyone,1521731297915326464,False,"Wordle (ES)  #118 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜🟩
⬜🟩⬜🟨🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/ZUx5iSC42e","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/ZUx5iSC42e', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",890974875124453378,en,,,,
1521731293939048449,2022-05-04T05:59:47.000Z,everyone,1521731293939048449,False,"Wordle 319 2/6

🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",,Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",59924470,en,,,,
1521731291405770754,2022-05-04T05:59:46.000Z,everyone,1521731291405770754,False,"Wordle 319 2/6

🟩⬛⬛🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",740009475294277632,en,,,,
1521731284850331650,2022-05-04T05:59:45.000Z,everyone,1485648261830434817,False,"Wordle 319 5/6

🟨⬜🟩🟨⬜
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",116048920,en,,"[{'type': 'replied_to', 'id': '1520430003447828480'}]",116048920,
1521731277652697089,2022-05-04T05:59:43.000Z,everyone,1521731277652697089,False,"Wordle 319 3/6

🟩⬜🟩🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",20276457,en,,,,
1521731272174931968,2022-05-04T05:59:42.000Z,everyone,1521731272174931968,False,"Wordle 319 3/6*

⬛⬛🟩⬛🟨
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",38867200,en,,,,
1521731264428003332,2022-05-04T05:59:40.000Z,everyone,1521731264428003332,False,"Wordle 319 2/6

🟨⬛🟩⬛🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",55833883,en,{'place_id': '5c0761bdffa0cb64'},,,
1521731251300106240,2022-05-04T05:59:37.000Z,everyone,1521731251300106240,False,"Wordle 318 2/6

⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩
💁🏻‍♀️",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",193885832,en,,,,
1521731243641118722,2022-05-04T05:59:35.000Z,everyone,1521731243641118722,False,"Ehh bence 🙄
Wordle Türkçe 319 5/6*

⬜⬜🟨🟨⬜
🟨⬜⬜⬜🟩
⬜⬜⬜🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/kllXvOfYBq","{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/kllXvOfYBq', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",45346113,tr,{'place_id': '57d9f7248731be9a'},,,
1521731237282553856,2022-05-04T05:59:34.000Z,everyone,1521726622814068736,False,"@augie_pup Wordle 319 3/6*

⬛⬛⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

I was close to you!","{'mentions': [{'start': 0, 'end': 10, 'username': 'augie_pup', 'id': '2959665705'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4535836095,en,,"[{'type': 'replied_to', 'id': '1521726622814068736'}]",2959665705,
1521731234195456002,2022-05-04T05:59:33.000Z,everyone,1521731234195456002,False,"Tomaaaa💃💃💃
Wordle (ES)  #118 2/6

⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/9xLUtMbvc4","{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/9xLUtMbvc4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",399448457,en,,,,
1521731232836509697,2022-05-04T05:59:32.000Z,everyone,1521731232836509697,False,"Wordle (ES)  #118 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/kW2ocGC7Ug","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/kW2ocGC7Ug', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2188699158,en,,,,
1521731221738377216,2022-05-04T05:59:30.000Z,everyone,1521731221738377216,False,"Wördl 319 4/6 🔥8

⬜⬜⬜⬜🟩
🟨⬜⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/Ph6uuGEcnY","{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/Ph6uuGEcnY', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1129421610455314434,de,,,,
1521731219293147136,2022-05-04T05:59:29.000Z,everyone,1521731219293147136,False,"Wordle 319 4/6

⬛⬛🟨⬛⬛
🟨🟨⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
Disappointed it wasn’t my first guess",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",884473601558290432,en,,,,
1521731215686275072,2022-05-04T05:59:28.000Z,everyone,1495910861416071168,False,"Wordle 319 4/6

⬛⬛⬛⬛🟨
🟨🟨⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",729273649576861696,en,,"[{'type': 'replied_to', 'id': '1520732719134961664'}]",729273649576861696,
1521731215086301186,2022-05-04T05:59:28.000Z,everyone,1521731215086301186,False,"Wordle 319 2/6

⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",128368443,en,,,,
1521731213811421186,2022-05-04T05:59:28.000Z,everyone,1521731213811421186,False,"Wordle 319 3/6

⬛🟨🟨🟨⬛
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩
ひさびさの",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4899257058,ja,,,,
1521731208425713664,2022-05-04T05:59:27.000Z,everyone,1521731208425713664,False,"Wordle 319 6/6

⬛🟩⬛🟨⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",598447106,en,,,,
1521731205959454721,2022-05-04T05:59:26.000Z,everyone,1521731205959454721,False,"Wordle 319 5/6

⬛⬛🟨🟩⬛
🟨🟨⬛🟩⬛
🟨⬛⬛🟩⬛
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1264364949494738946,en,,,,
1521731194534178817,2022-05-04T05:59:23.000Z,everyone,1521731194534178817,False,"Wordle (ES)  #118 3/6

⬜⬜🟨🟨🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/ZNEVRMopZ0","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/ZNEVRMopZ0', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1161345121687879681,en,,,,
1521731192361349121,2022-05-04T05:59:23.000Z,everyone,1521731192361349121,False,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",168251876,en,,,,
1521731187491889152,2022-05-04T05:59:22.000Z,everyone,1521731187491889152,False,"Wordle Científico #52 5/6

⬜⬜⬜🟨⬜
🟨⬜🟨⬜⬜
⬜🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/dw3XO2k9lv","{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/dw3XO2k9lv', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",228248311,es,,,,
1521731181179547649,2022-05-04T05:59:20.000Z,everyone,1521731181179547649,False,"Игра Wordle (RU) День #118 5/6

⬜⬜⬜⬜🟨
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩

#вордли","{'hashtags': [{'start': 63, 'end': 70, 'tag': 'вордли'}]}",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",924382359184650240,und,,,,
1521731168726568966,2022-05-04T05:59:17.000Z,everyone,1521731168726568966,False,"Not bad considering coffee not kicked in
Wordle 319 5/6

🟨⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850442647088971776', 'name': 'Coffee', 'description': 'Coffee'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",23074412,en,,,,
1521731167568941058,2022-05-04T05:59:17.000Z,everyone,1521731167568941058,False,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",395357573,en,,,,
1521731160283693057,2022-05-04T05:59:15.000Z,everyone,1521731160283693057,False,"Wordle 319 3/6

⬛🟩🟨⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",990840028061356032,en,,,,
1521731153123844096,2022-05-04T05:59:13.000Z,everyone,1521731153123844096,False,"Wordle 319 3/6

⬛🟨⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",414921644,en,,,,
1521731133288837120,2022-05-04T05:59:09.000Z,everyone,1521731133288837120,False,"Wordle 319 3/6 - lucky day i guess...

⬛🟩⬛⬛🟨
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",83371311,en,,,,
1521731133054017536,2022-05-04T05:59:09.000Z,everyone,1521731133054017536,False,"Wordle (ES)  #118 3/6

⬜🟨🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/YyglqUhmFj","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/YyglqUhmFj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1381880469894144000,en,,,,
1521731131279880193,2022-05-04T05:59:08.000Z,everyone,1521731131279880193,False,"Wordle 319 5/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",71867979,en,,,,
1521731130013401089,2022-05-04T05:59:08.000Z,everyone,1521731130013401089,False,"Happy with that! 😊

Wordle 319 3/6
⬜⬜🟩🟨🟨
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",338516697,en,,,,
1521731129874825217,2022-05-04T05:59:08.000Z,everyone,1521731129874825217,False,"Wordle (ES)  #118 3/6

⬜⬜🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/QGUBw12yWl","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/QGUBw12yWl', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",251044879,en,,,,
1521731122006212609,2022-05-04T05:59:06.000Z,everyone,1521731122006212609,False,"Wordle 319 3/6

👌🏾

🟨⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1133852535373127680,en,,,,
1521731120454410240,2022-05-04T05:59:06.000Z,everyone,1521731120454410240,False,"Bien 

Wordle (ES)  #118 3/6

⬜🟩⬜🟨🟨
🟨🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/6EV9N6mXYS","{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/6EV9N6mXYS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1425408461865693185,en,,,,
1521731104214028293,2022-05-04T05:59:02.000Z,everyone,1521731104214028293,False,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",865961482332372992,en,,,,
1521731102519398400,2022-05-04T05:59:01.000Z,everyone,1521731102519398400,False,"IM SO FUCKING GOOD
Wordle 319 2/6

⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",946933021084606464,en,,,,
1521731087508164609,2022-05-04T05:58:58.000Z,everyone,1521731087508164609,False,"Wordle (ES)  #118 3/6

🟩⬜⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/rKEvsWxozj","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/rKEvsWxozj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",261431944,en,,,,
1521731083863306241,2022-05-04T05:58:57.000Z,everyone,1521731083863306241,False,"Wordle 319 3/6

🟨⬜⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25176736,en,,,,
1521731081204113408,2022-05-04T05:58:56.000Z,everyone,1521731081204113408,False,"Wordle 319 3/6

⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",405374867,en,,,,
1521731079501139968,2022-05-04T05:58:56.000Z,everyone,1521731079501139968,False,"Wordle 319 4/6*

🟨⬛⬛🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19007230,en,,,,
