id,created_at,reply_settings,conversation_id,possibly_sensitive,text,entities,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,geo,attachments
1521802208462917633,2022-05-04T10:41:34.000Z,everyone,1521802208462917633,False,"Wordle 319 5/6

⬛⬛⬛🟨🟨
🟨🟨⬛🟩⬛
⬛⬛🟩🟩🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",68248868,en,,,,
1521802185755013122,2022-05-04T10:41:29.000Z,everyone,1521802185755013122,False,"Wordle 319 5/6

⬛⬛⬛🟨🟩
⬛🟨⬛⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1267485591039627265,en,,,,
1521802181200039937,2022-05-04T10:41:28.000Z,everyone,1521802181200039937,False,"Wordle 318 4/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",279248654,en,,,,
1521802179077566464,2022-05-04T10:41:27.000Z,everyone,1521802179077566464,False,"Wordle 319 X/6

⬜⬜🟩⬜⬜
⬜⬜🟨⬜⬜
⬜⬜🟩🟨⬜
⬜⬜⬜🟨⬜
🟩⬜🟩🟨⬜
🟩🟩🟩🟩⬜",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",64129083,en,,,,
1521802168520564737,2022-05-04T10:41:25.000Z,everyone,1521802168520564737,False,"Wordle (ES)  #118 2/6

⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/FSefAH6zr6","{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/FSefAH6zr6', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4582097537,en,,,,
1521802147943309313,2022-05-04T10:41:20.000Z,everyone,1521802147943309313,False,"Wordle (ES)  #118 3/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩

https://t.co/rOHEDvmNMA","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/rOHEDvmNMA', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2335424923,en,,,,
1521802146592825344,2022-05-04T10:41:20.000Z,everyone,1521802146592825344,False,"Wordle (ES)  #118 4/6

⬜🟩🟨⬜⬜
⬜🟩⬜⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/oqgxmVImPe","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/oqgxmVImPe', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",378065593,en,,,,
1521802129253543936,2022-05-04T10:41:15.000Z,everyone,1521733160224137216,False,"Игра Wordle (RU) День #118 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩

#вордли 

Отгадайте слово на https://t.co/GpnXaONHPq","{'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/GpnXaONHPq', 'expanded_url': 'https://wordle.belousov.one', 'display_url': 'wordle.belousov.one', 'status': 200, 'title': 'Игра Wordle (Вордли) на русском - Отгадайте слово дня онлайн!', 'description': 'Wordle (russian) #1 на русском языке. Более 100 000 человек играют каждый день. Отгадайте слово за 6 попыток в игре Вордли. Новые слова появляются ежедневно (сегодня)! Ответы и правила игры вордль.', 'unwound_url': 'https://wordle.belousov.one'}], 'hashtags': [{'start': 63, 'end': 70, 'tag': 'вордли'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",960524838585683974,ru,"[{'type': 'replied_to', 'id': '1521800146455040000'}]",960524838585683974,,
1521802113109700609,2022-05-04T10:41:12.000Z,everyone,1521802113109700609,False,"Wordle 319 4/6

⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",259468128,en,,,,
1521802112203689985,2022-05-04T10:41:11.000Z,everyone,1521800783855259648,False,"@GrogsGamut Better than me.

Wordle 319 3/6

⬜⬜⬜🟨🟨
🟨⬜🟩⬜🟨
🟩🟩🟩🟩🟩","{'mentions': [{'start': 0, 'end': 11, 'username': 'GrogsGamut', 'id': '50560529'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1243561452562190337,en,"[{'type': 'replied_to', 'id': '1521800783855259648'}]",50560529,,
1521802087763427330,2022-05-04T10:41:06.000Z,everyone,1521802087763427330,False,"Wordle 319 3/6

🟨⬛🟩⬛⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",592150821,en,,,,
1521802084554665985,2022-05-04T10:41:05.000Z,everyone,1521802084554665985,False,"Wordle 319 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",897088349399269377,en,,,,
1521802067144282113,2022-05-04T10:41:01.000Z,everyone,1521802067144282113,False,"Wordle Türkçe 319 5/6

⬛⬛🟨🟨⬛
⬛🟨🟨⬛⬛
⬛🟨⬛⬛🟨
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/1qxn5nJBGb","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/1qxn5nJBGb', 'expanded_url': 'https://www.wordleturkce.com/', 'display_url': 'wordleturkce.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3870742289,tr,,,,
1521802063847567362,2022-05-04T10:41:00.000Z,everyone,1521802063847567362,False,"Wordle 319 2/6

⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩 🤪⭐️⭐️",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",256818385,en,,,,
1521802061448609792,2022-05-04T10:40:59.000Z,everyone,1521802061448609792,False,"Wordle 319 4/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛🟩
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1284969713462730752,en,,,,
1521802055630872576,2022-05-04T10:40:58.000Z,everyone,1521802055630872576,False,"Wordle 319 3/6

🟨⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",759508720527273984,en,,,,
1521802055404376065,2022-05-04T10:40:58.000Z,everyone,1521802055404376065,False,"De vuelta al ritmo...Wordle (ES)  #118 2/6

🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩
 https://t.co/gIkwmSq6Qn","{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/gIkwmSq6Qn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",116884218,es,,,{'place_id': '01fcc4a23f17e1ed'},
1521802051591811072,2022-05-04T10:40:57.000Z,everyone,1521802051591811072,False,"Wordle 319 3/6

🟨🟩⬛⬛🟩
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1158537945596473344,en,,,,
1521802044574625793,2022-05-04T10:40:55.000Z,everyone,1521802044574625793,False,"Wordle 319 2/6

⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2576254856,en,,,,
1521802042930606082,2022-05-04T10:40:55.000Z,everyone,1521802042930606082,False,"@ECMFCM
Wordle 319 4/6

⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'mentions': [{'start': 0, 'end': 7, 'username': 'ECMFCM', 'id': '1464651476'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",171321131,en,,1464651476,,
1521802036622331904,2022-05-04T10:40:53.000Z,everyone,1521802036622331904,False,"Wordle 319 2/6

⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",18224298,en,,,,
1521802034881650689,2022-05-04T10:40:53.000Z,everyone,1521802034881650689,False,"Wordle 319 5/6

⬜🟨⬜🟨⬜
⬜⬜⬜🟩⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",63869534,en,,,,
1521802033086541825,2022-05-04T10:40:53.000Z,everyone,1521802033086541825,False,"2 days in a row I got it on the 2nd guess...🔥🔥🔥

Wordle 319 2/6

⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",191662582,en,,,,
1521802032172068864,2022-05-04T10:40:52.000Z,everyone,1521802032172068864,False,"Wordle (ES)  #118 5/6
daaaale
⬜⬜🟨🟩⬜
⬜⬜🟨🟩🟩
⬜🟩⬜🟩🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/b8DUd4NQKq","{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/b8DUd4NQKq', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1327388260474245120,en,,,,
1521802031354335232,2022-05-04T10:40:52.000Z,everyone,1521802031354335232,False,"Wordle (ES)  #118 3/6

⬜🟩🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/SecokcapD2","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/SecokcapD2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",100047114,en,,,,
1521802025780092928,2022-05-04T10:40:51.000Z,everyone,1521802025780092928,False,"Wordle 319 4/6*

🟩⬛🟩🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3447261376,en,,,,
1521802007685877769,2022-05-04T10:40:47.000Z,everyone,1521802007685877769,False,"Wordle 319 4/6

⬛🟩⬛🟨⬛
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitterrific for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",56885655,en,,,,
1521802007501172736,2022-05-04T10:40:46.000Z,everyone,1521802007501172736,False,"Wordle 319 2/6

Booooooom! 

🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",163047305,en,,,,
1521802000941334530,2022-05-04T10:40:45.000Z,everyone,1521766833078116353,False,"@ECMFCM @ValeAndDownland @SMTrust @DanburyMuseum @BarnsleyMuseums Wow! In three! Well done! It took me four. I needed two shots at the last letter.

Wordle 319 4/6

🟨⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'mentions': [{'start': 0, 'end': 7, 'username': 'ECMFCM', 'id': '1464651476'}, {'start': 8, 'end': 24, 'username': 'ValeAndDownland', 'id': '873421340'}, {'start': 25, 'end': 33, 'username': 'SMTrust', 'id': '57755029'}, {'start': 34, 'end': 48, 'username': 'DanburyMuseum', 'id': '199121370'}, {'start': 49, 'end': 65, 'username': 'BarnsleyMuseums', 'id': '615884702'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",287786339,en,"[{'type': 'replied_to', 'id': '1521766833078116353'}]",1464651476,,
1521801998936412160,2022-05-04T10:40:44.000Z,everyone,1521801998936412160,False,"Wordle (ES)  #118 4/6

🟨⬜🟨⬜⬜
⬜🟩🟨⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/0fBPGh9M7P","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/0fBPGh9M7P', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",208819247,en,,,,
1521801984151814144,2022-05-04T10:40:41.000Z,everyone,1521801984151814144,False,"Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",71249371,en,,,,
1521801982310293504,2022-05-04T10:40:40.000Z,everyone,1521801982310293504,False,"Wordle 319 3/6

⬜🟨⬜🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1486086519727263747,en,,,,
1521801978824773634,2022-05-04T10:40:40.000Z,everyone,1521801978824773634,False,"Wordle (ES)  #118 4/6

🟨⬜⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/6CRewrtbIH","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/6CRewrtbIH', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",876092534,en,,,,
1521801974185877506,2022-05-04T10:40:39.000Z,everyone,1521801974185877506,False,"Wordle 319 4/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1686262236,en,,,,
1521801970658705408,2022-05-04T10:40:38.000Z,everyone,1521801970658705408,False,"ポケモンWordle 5/10

お題が必ず五文字っていうルールを見ていなかった馬鹿です。
⬛⬛⬛⬛🟨
⬛⬛🟨⬜⬜
⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/WItPLq5pmz
 #ポケモンWordle","{'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/WItPLq5pmz', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 102, 'end': 113, 'tag': 'ポケモンWordle'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1427427468,ja,,,,
1521801943110275073,2022-05-04T10:40:31.000Z,everyone,1521801943110275073,False,"Wördl 319 6/6 🔥1

🟨⬛⬛🟩⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟨🟨
⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/azZIHs9HKq uff 🙈","{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/azZIHs9HKq', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",412996962,de,,,,
1521801935799656448,2022-05-04T10:40:29.000Z,everyone,1521801935799656448,False,"Wordle 319 4/6

⬛⬛🟩🟨⬛
⬛⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1497788148465782784,en,,,,
1521801931122954241,2022-05-04T10:40:28.000Z,everyone,1521801931122954241,False,"#WChallenge 3/6
🟩🟨⬛🟨⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/qZxvOPQi32","{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/qZxvOPQi32', 'expanded_url': 'https://bit.ly/3JebOZJ', 'display_url': 'bit.ly/3JebOZJ'}], 'hashtags': [{'start': 0, 'end': 11, 'tag': 'WChallenge'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,32494375,und,,,,
1521801929378222081,2022-05-04T10:40:28.000Z,everyone,1521801929378222081,False,"Wordle 319 5/6 FML

⬜⬜🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",186147281,en,,,,
1521801907328671744,2022-05-04T10:40:23.000Z,everyone,1521801907328671744,False,"Wordle (ES)  #118 3/6

🟩⬜🟨⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/H9hbCTSBqy","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/H9hbCTSBqy', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1271849057644838912,en,,,,
