id,created_at,reply_settings,conversation_id,possibly_sensitive,text,entities,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,attachments,geo
1521019092152766464,2022-05-02T06:49:45.000Z,everyone,1521019092152766464,False,"Wordle 317 5/6

⬛🟨🟨⬛🟩
🟨🟨⬛⬛🟩
⬛🟨🟩⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

遠回りしてしまった😔",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",816498142594015232,ja,,,,
1521019085022281729,2022-05-02T06:49:43.000Z,everyone,1521019085022281729,False,"Wordle 317 4/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛🟨
🟨🟩⬛⬛🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",5501872,en,,,,
1521019076738691072,2022-05-02T06:49:41.000Z,everyone,1521019076738691072,False,"Wordle 317 3/6

🟨⬜⬜⬜🟨
🟩🟨🟨⬜⬜
🟩🟩🟩🟩🟩

きもちええええええええええ",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2931043988,ja,,,,
1521019068492431361,2022-05-02T06:49:39.000Z,everyone,1520984797623033859,False,"@SobiahQ Wordle 317 4/6

⬛⬛⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

In your footsteps","{'mentions': [{'start': 0, 'end': 8, 'username': 'SobiahQ', 'id': '1326042439'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3021151200,en,"[{'type': 'replied_to', 'id': '1520984797623033859'}]",1326042439,,
1521019055741841410,2022-05-02T06:49:36.000Z,everyone,1521019055741841410,False,"Wordle 317 5/6*

🟩🟩⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",114540556,en,,,,
1521019046908604416,2022-05-02T06:49:34.000Z,everyone,1521019046908604416,False,"Wordle 317 4/6 Pleasing progression there!

⬜⬜⬜⬜🟨
⬜⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",175772951,en,,,,
1521019045834862592,2022-05-02T06:49:34.000Z,everyone,1521019045834862592,False,"Wordle 317 3/6

⬜🟨⬜⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",856231868051705856,en,,,,
1521019038457028608,2022-05-02T06:49:32.000Z,everyone,1521019038457028608,False,"Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1194357719714738177,en,,,,
1521019037689516032,2022-05-02T06:49:32.000Z,everyone,1521019037689516032,False,"Wordle 317 5/6

⬜⬜⬜⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",582701027,en,,,,
1521019027702923264,2022-05-02T06:49:30.000Z,everyone,1521019027702923264,False,"Wordle 317 3/6

⬛🟨⬛⬛🟨
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1146509173452095489,en,,,,
1521019013521944577,2022-05-02T06:49:26.000Z,everyone,1521019013521944577,False,"Wordle 316 3/6

⬛⬛🟨⬛🟨
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3051332976,en,,,,
1521019007020806144,2022-05-02T06:49:25.000Z,everyone,1521019007020806144,False,"Wordle 317 3/6

🟨🟨⬜🟨⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",730228934,en,,,,
1521019006605475840,2022-05-02T06:49:24.000Z,everyone,1521019006605475840,False,"Wordle Científico #50 5/6

⬛🟨⬛🟨⬛
🟩⬛⬛🟨🟩
🟩🟨⬛⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/ovyGnUQEXf","{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/ovyGnUQEXf', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1002217234708779008,es,,,,
1521019002306322432,2022-05-02T06:49:23.000Z,everyone,1521019002306322432,False,"Hey hey

Le Mot (@WordleFR) #113 6/6

🟨⬛⬛⬛🟩
⬛⬛🟩🟩🟩
🟨⬛🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/8CTKalht3i","{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/8CTKalht3i', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me', 'status': 200, 'title': 'Le Mot - Wordle en français', 'description': 'Wordle, mais en français. Devinez le mot du jour ! Totalement gratuit, en ligne, et sans pub.', 'unwound_url': 'https://wordle.louan.me'}], 'mentions': [{'start': 17, 'end': 26, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2618016091,en,,,,
1521019001064902656,2022-05-02T06:49:23.000Z,everyone,1521019001064902656,False,"Wordle 317 4/6

🟩⬛🟩🟩⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1244895506280710145,en,,,,
1521018997914939392,2022-05-02T06:49:22.000Z,everyone,1521018997914939392,False,"Wordle 317 4/6

🟩🟩⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",87518574,en,,,,
1521018979178921989,2022-05-02T06:49:18.000Z,everyone,1521018979178921989,False,"#Wordle 317 5/6

⬛⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2289630060,und,,,,
1521018974066167808,2022-05-02T06:49:17.000Z,everyone,1521018974066167808,False,"Wordle 317 4/6

🟨🟨⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",270912938,en,,,,
1521018965253931009,2022-05-02T06:49:15.000Z,everyone,1521018965253931009,False,"Wordle 317 5/6*

🟨⬛⬛🟨🟨
🟩🟩🟨⬛⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1470018014896697346,en,,,,
1521018922643992577,2022-05-02T06:49:04.000Z,everyone,1521018922643992577,False,"Wordle 317 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
🟨⬛⬛⬛🟩
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",37775890,en,,,,
1521018921004015616,2022-05-02T06:49:04.000Z,everyone,1521018921004015616,False,"Wordle 317 6/6

⬜🟨🟩🟨⬜
⬜⬜⬜⬜⬜
🟨⬜🟩⬜🟨
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1121362454477406208,en,,,,
1521018917061201920,2022-05-02T06:49:03.000Z,everyone,1521018917061201920,False,"Wordle 316 3/6

⬛⬛⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",710966278198931456,en,,,,
1521018915543031808,2022-05-02T06:49:03.000Z,everyone,1521018915543031808,False,"Wordle 317 3/6

⬛⬛⬛🟩🟩
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩 https://t.co/1tCpSs2ytz","{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/1tCpSs2ytz', 'expanded_url': 'https://twitter.com/KathyEPearson/status/1521018915543031808/photo/1', 'display_url': 'pic.twitter.com/1tCpSs2ytz', 'media_key': '16_1521018907913605120'}]}",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",20844365,en,,,{'media_keys': ['16_1521018907913605120']},
1521018891538878464,2022-05-02T06:48:57.000Z,everyone,1521018891538878464,False,"Wordle 317 6/6

⬛⬛⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1427732527712661513,en,,,,
1521018888577818625,2022-05-02T06:48:56.000Z,everyone,1521018888577818625,False,"Wordle 317 3/6

🟩⬛⬛🟩⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25737714,en,,,,
1521018882785529857,2022-05-02T06:48:55.000Z,everyone,1521018882785529857,False,"Wordle 317 3/6

🟩⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1120934514790928386,en,,,,
1521018871066480641,2022-05-02T06:48:52.000Z,everyone,1521018871066480641,False,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩

https://t.co/mZBGr1Xhal
 #ポケモンWordle
今日は該当するポケモンの名前がぽんぽん浮かんできて、とても冴えてた。","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/mZBGr1Xhal', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1862786107,ja,,,,
1521018861058887682,2022-05-02T06:48:50.000Z,everyone,1521018861058887682,False,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

i will make war upon my enemies",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",73068890,en,,,,
1521018858550743042,2022-05-02T06:48:49.000Z,everyone,1521018858550743042,False,"Wordle 317 6/6

🟩⬜🟨⬜🟨
🟩🟩🟨🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

🫣",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4541271,en,,,,
1521018836530647040,2022-05-02T06:48:44.000Z,everyone,1521018836530647040,False,"Jeje

Wordle Tildes #63 3/6

🟨⬜🟨⬜⬜
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/HlT0xMmJ2U","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/HlT0xMmJ2U', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1002191013438459906,no,,,,
1521018831279427584,2022-05-02T06:48:43.000Z,everyone,1521018831279427584,False,"Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",21562210,en,,,,
1521018829161201664,2022-05-02T06:48:42.000Z,everyone,1521018829161201664,False,"Now that’s what I call frustration. Just look at those greens 😿 

Wordle 317 5/6

🟩⬛⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",353344587,en,,,,
1521018828699881476,2022-05-02T06:48:42.000Z,everyone,1521018828699881476,False,"Wordle (ES)  #116 5/6

⬜⬜🟨⬜🟨
🟨⬜⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/i8r9inKeLI","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/i8r9inKeLI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2190024212,en,,,,
1521018826284011520,2022-05-02T06:48:42.000Z,everyone,1521018826284011520,False,"Wordle (ES)  #116 6/6

⬜⬜⬜⬜🟩
🟨⬜🟨⬜🟩
⬜🟨🟨⬜🟩
⬜⬜🟩🟨🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Uf…

https://t.co/l2VZCQgvm2","{'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/l2VZCQgvm2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",68752355,de,,,,
1521018816855166976,2022-05-02T06:48:39.000Z,everyone,1521018816855166976,False,"Wordle 317 3/6

🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",43660869,en,,,,
1521018814565134337,2022-05-02T06:48:39.000Z,everyone,1521018814565134337,False,"Wordle (ES)  #116 3/6

⬜🟩⬜🟩🟨
⬜🟩🟨🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/H3hG8lemcE","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/H3hG8lemcE', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",608609123,en,,,,
1521018812287627264,2022-05-02T06:48:38.000Z,everyone,1521018812287627264,False,"Wordle 317 5/6

⬜⬜⬜⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",293742152,en,,,,
1521018811893358592,2022-05-02T06:48:38.000Z,everyone,1521018811893358592,False,"First failure. And  I am mad because they don't tell you the answer!
Wordle 317 X/6

⬜⬜⬜⬜🟨
⬜⬜🟨🟨⬜
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2923593095,en,,,,
1521018810031087621,2022-05-02T06:48:38.000Z,everyone,1521018810031087621,False,"Wordle (ES)  #116 4/6

⬜🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/FzJYr0nBJ0","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/FzJYr0nBJ0', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2712749063,en,,,,
1521018806281379842,2022-05-02T06:48:37.000Z,everyone,1521000528884469760,False,"@palelmvp Y así ha sido 

Wordle Tildes #63 5/6

⬜⬜🟨⬜⬜
🟨🟨⬜⬜⬜
🟨⬜⬜🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/hCEliR9puU","{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/hCEliR9puU', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'palelmvp', 'id': '233143152'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2195568143,es,"[{'type': 'replied_to', 'id': '1521018124757315585'}]",233143152,,
1521018806054924289,2022-05-02T06:48:37.000Z,everyone,1521018806054924289,False,"Palora Ilimitada #744 - 2/6

⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩

La versión más popular de Palora Ilimitado, ¡Juégalo aquí!
https://t.co/hoy1bRMxbX
#Wordaily #DesafioDiariodePalabras","{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/hoy1bRMxbX', 'expanded_url': 'https://bit.ly/Best_Wordle_C', 'display_url': 'bit.ly/Best_Wordle_C'}], 'hashtags': [{'start': 125, 'end': 134, 'tag': 'Wordaily'}, {'start': 135, 'end': 159, 'tag': 'DesafioDiariodePalabras'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,3010724507,es,,,,
