id,source,entities,reply_settings,conversation_id,text,lang,public_metrics,possibly_sensitive,author_id,context_annotations,created_at,in_reply_to_user_id,referenced_tweets,attachments,geo
1520981397867053056,Twitter for iPhone,,everyone,1520981397867053056,"Wordle 317 4/6

⬛⬛🟩🟨⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,775423075772932096,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:58.000Z,,,,
1520981392452116481,Twitter for Android,,everyone,1486967642564878337,"Wordle 317 5/6

⬜🟨⬜⬜⬜
🟩⬜⬜🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,75239283,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:57.000Z,75239283,"[{'type': 'replied_to', 'id': '1520602901542236161'}]",,
1520981390690594817,Twitter for iPhone,,everyone,1520981390690594817,"Wordle 317 4/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
🤪",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,36433221,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:56.000Z,,,,
1520981388870135808,Twitter for Android,"{'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/1T01ebZdZp', 'expanded_url': 'https://swag.github.io/evil-wordle/', 'display_url': 'swag.github.io/evil-wordle/'}], 'annotations': [{'start': 17, 'end': 28, 'probability': 0.3522, 'type': 'Product', 'normalized_text': 'Evil Wordle'}]}",everyone,1520981388870135808,"This is a word???
Evil Wordle: ""becks"". I won after 6 guesses

🟨⬜⬜⬜⬜
⬜⬜🟨🟨⬜
🟨⬜⬜⬜🟨
⬜⬜⬜🟨🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/1T01ebZdZp",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,3908573653,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:56.000Z,,,,
1520981388761124864,Twitter for iPhone,,everyone,1520981388761124864,"Wordle 317 5/6

🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1194968696336375808,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:56.000Z,,,,
1520981381819551746,Twitter Web App,,everyone,1520981381819551746,"Wordle 317 5/6

🟩🟨⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1501201250729304065,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:54.000Z,,,,
1520981378921345024,Twitter for iPhone,,everyone,1520981378921345024,"Wordle 317 5/6

⬛🟨🟩⬛⬛
⬛⬛🟩⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
🦍🦍",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1271021288266649601,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:53.000Z,,,,
1520981378363543552,Twitter for iPhone,,everyone,1520981378363543552,"Wordle 316 5/6

⬛⬛⬛🟨🟨
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩

u fuck",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,3193632284,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:53.000Z,,,,
1520981377134518272,Twitter for iPhone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/pEqbzq8QdT', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",everyone,1520981377134518272,"Wordle (ES)  #116 6/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜🟨
⬜🟨⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/pEqbzq8QdT 🤨",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,255862921,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:53.000Z,,,,
1520981374739623936,Twitter for iPhone,,everyone,1520981374739623936,"Wordle 317 4/6

🟩⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,153881518,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:52.000Z,,,,
1520981357811351552,Twitter Web App,,everyone,1520981357811351552,"Wordle 317 5/6

⬛⬛🟩⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

bothered, also die",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,993294868670746624,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:48.000Z,,,,
1520981347849936896,Twitter for iPhone,,everyone,1520981347849936896,"Wordle 317 3/6

⬛⬛⬛🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1496874168591306758,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:46.000Z,,,,
1520981336625983489,Twitter Web App,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/Z3hQcBedJU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",everyone,1520981336625983489,"Wordle (ES)  #116 6/6

⬜🟨🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/Z3hQcBedJU",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,42174719,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:43.000Z,,,,
1520981333245370368,Twitter for Android,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/s8T3QN9GHP', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,1520981333245370368,"Wordle (ES)  #116 3/6

⬜🟩⬜🟩🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/s8T3QN9GHP",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,855051718505234432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:42.000Z,,,,
1520981327205515264,Twitter for iPhone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",everyone,1520981327205515264,"#Wordle 317 3/6’s indicates we all have one!

⬜⬜🟨⬜🟩
⬜⬜🟨🟨🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2901866296,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:41.000Z,,,,
1520981309585252352,Twitter for iPhone,"{'annotations': [{'start': 28, 'end': 74, 'probability': 0.2782, 'type': 'Product', 'normalized_text': '🟩🟩🟨 🟩🟩🟩🟩🟩 Xenoblade Chronicles Heardle'}, {'start': 95, 'end': 104, 'probability': 0.4907, 'type': 'Person', 'normalized_text': 'Mario Kart'}]}",everyone,1520621338716737537,"Wordle 317 3/6

⬜🟨🟩🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩

Xenoblade Chronicles Heardle #13
🔊🟩⬜️⬜️⬜️⬜️⬜️
Mario Kart Heardle #14
🔉⬛️⬛️🟩⬜️⬜️⬜️

Bad day today.",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,718216857216491520,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '854952148374663168', 'name': 'Super Mario', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '854953597506695168', 'name': 'Mario Kart', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1491542428901265409', 'name': 'Xenoblade Chronicles'}}]",2022-05-02T04:19:37.000Z,718216857216491520,"[{'type': 'replied_to', 'id': '1520623216615727105'}]",,
1520981308952002560,Twitter for Android,,everyone,1520981308952002560,"Wordle 317 5/6

🟩⬛⬛⬛⬛
🟩⬛⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,51990928,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:37.000Z,,,,
1520981307609825280,Twitter for iPhone,,everyone,1520981307609825280,"Wordle 317 5/6

⬛🟨⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2859685623,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:36.000Z,,,,
1520981306565402626,Twitter for Android,"{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/wKabHH6q1Q', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",everyone,1520981306565402626,"Wördl 317 3/6 🔥69

🟨⬜🟨⬜⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/wKabHH6q1Q",de,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",False,2752661036,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:36.000Z,,,,
1520981299896410117,Twitter for iPhone,,everyone,1520981299896410117,"Wordle 317 3/6

🟨⬛⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",False,938478051331117056,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:35.000Z,,,,
1520981283152834560,Twitter for Android,,everyone,1520981283152834560,"Wordle 317 3/6

⬜⬜⬜⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,16306558,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:31.000Z,,,,
1520981283140247552,Twitter Web App,,everyone,1520981283140247552,"Wordle 317 5/6

⬛⬛⬛🟨🟨
⬛⬛⬛⬛⬛
⬛⬛🟨🟨🟨
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,902683162240851969,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:31.000Z,,,,
1520981281516961792,Twitter for iPhone,,everyone,1520981281516961792,"Wordle 317 4/6

🟨🟨⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",False,1124721913262149632,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:30.000Z,,,,
1520981277121335296,Twitter Web App,,everyone,1520981277121335296,"Wordle 317 5/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
I hate being sick!! my throat hurts and i cant breathe out of my nose properly :((((((((((((",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1478534272264949763,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:29.000Z,,,,
1520981265238925313,Twitter Web App,,everyone,1520981265238925313,"Wordle 317 4/6

⬛🟨⬛⬛⬛
🟩⬛🟩🟩⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1001071266382704641,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:26.000Z,,,,
1520981263628316672,TweetDeck,,everyone,1520981263628316672,"Wordle 317 5/6*

⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

so it's gonna be like that, huh",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,614867933,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:26.000Z,,,,
1520981261124255745,Twitter for iPhone,,everyone,1520981261124255745,"Wordle 317 3/6

⬜⬜🟨🟨🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,170812690,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:25.000Z,,,,
1520981259165519873,Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/lKufpxHItE', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,1520981259165519873,"Wordle (ES)  #116 5/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/lKufpxHItE",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",True,814963770,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:25.000Z,,,,
1520981257475215364,Twitter for iPhone,,everyone,1520981257475215364,"Wordle 317 3/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

it's too easy",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1244457077034094597,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:24.000Z,,,,
1520981256460193793,Twitter for Android,,everyone,1482956950631587840,"Wordle 317 6/6

🟨🟨⬛⬛⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
I should have gotten this sooner 😔",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",False,861297236810059776,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:24.000Z,861297236810059776,"[{'type': 'replied_to', 'id': '1520975716308819970'}]",,
1520981254124019712,Twitter for Android,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/YO8GUgbzm9', 'expanded_url': 'https://wordle.danielfrg.com/?s=09', 'display_url': 'wordle.danielfrg.com/?s=09'}]}",everyone,1520981254124019712,"Wordle (ES)  #116 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/YO8GUgbzm9",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1593799626,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:24.000Z,,,,
1520981252492378112,Twitter for iPhone,,everyone,1520981252492378112,"Wordle 317 5/6

⬛⬛⬛⬛🟨
⬛🟨⬛⬛🟨
⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,122791742,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:23.000Z,,,,
1520981244451999745,Twitter for iPhone,,everyone,1520981244451999745,"Wordle 317 3/6

🟨⬛⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩

:)",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,4876664767,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:21.000Z,,,,
1520981226127085573,Twitter for iPad,"{'urls': [{'start': 205, 'end': 228, 'url': 'https://t.co/U2eXv3esYQ', 'expanded_url': 'https://twitter.com/claire9219/status/1520981226127085573/photo/1', 'display_url': 'pic.twitter.com/U2eXv3esYQ', 'media_key': '3_1520981222381572096'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle317'}, {'start': 11, 'end': 18, 'tag': 'Wordle'}, {'start': 19, 'end': 34, 'tag': 'MidnightWordle'}, {'start': 35, 'end': 46, 'tag': 'Townscaper'}]}",everyone,1520981226127085573,"#Wordle317 #Wordle #MidnightWordle #Townscaper 

🌙 Midnight Wordle!!  A win is a win!!  Good night 😴💤 &amp; good luck, fellow Wordlers!! 🍀

Wordle 317 5/6*

⬛🟨🟩🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩✅ 
💫 
Nice house!! https://t.co/U2eXv3esYQ",en,"{'retweet_count': 0, 'reply_count': 7, 'like_count': 28, 'quote_count': 0}",False,94603373,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:17.000Z,,,{'media_keys': ['3_1520981222381572096']},
1520981213888065536,Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/txuQccPf3g', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,1520981213888065536,"Wordle (ES)  #116 5/6

⬜⬜🟨🟨⬜
🟨🟩⬜⬜🟨
⬜🟩⬜🟩🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/txuQccPf3g",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,730513634242244608,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:14.000Z,,,,{'place_id': '9ac2d94a34969ac5'}
1520981212491390978,Twitter for Android,,everyone,1520981212491390978,"Wordle 316 6/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩🫠",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,264975755,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:14.000Z,,,,
1520981210482331648,Twitter for iPhone,,everyone,1520981210482331648,"Wordle 317 4/6

🟨⬛⬛⬛🟩
⬛⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

Proof that my brain is shot after this ridiculous but awesome weekend",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1000525724,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:13.000Z,,,,
1520981204266364929,Twitter for iPhone,,everyone,1520981204266364929,"Wordle 317 5/6

⬛⬛⬛⬛🟨
⬛🟨⬛⬛🟨
⬛🟨🟩⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,953741774790545408,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:12.000Z,,,,
1520981199170457602,TweetDeck,,everyone,1520981199170457602,"Wordle 317 3/6

⬜🟨⬜⬜🟩
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,25241610,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T04:19:11.000Z,,,,
