id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521423601013993472,2022-05-03T09:37:07.000Z,everyone,1521423601013993472,False,"Wordle (ES)  #117 3/6

⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/6fwfNPZA9c",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1389396542,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/6fwfNPZA9c', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,{'place_id': '018f1cde6bad9747'},
1521423592801587203,2022-05-03T09:37:05.000Z,everyone,1521423592801587203,False,"Wordle 318 6/6

🟨⬛🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",168364269,en,,,,,
1521423581695070209,2022-05-03T09:37:03.000Z,everyone,1521423581695070209,False,"Wordle (ES)  #117 6/6

⬜⬜🟨⬜🟩
⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/dBodAbUG40",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",509007995,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/dBodAbUG40', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521423578092158978,2022-05-03T09:37:02.000Z,everyone,1521423578092158978,False,"Wordle 318 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1359034669833019392,en,,,,,
1521423563361824769,2022-05-03T09:36:58.000Z,everyone,1521423563361824769,False,"Wordle (ES)  #117 3/6

🟨⬜🟨⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/oqgxmVImPe",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",378065593,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/oqgxmVImPe', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1521423561155559426,2022-05-03T09:36:58.000Z,everyone,1521406662699106304,False,"@mungo4life Wördl 318 6/6 🔥1

⬜🟩⬜🟨🟨
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/F8DKLhB3Z9",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2369807985,de,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/F8DKLhB3Z9', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'mungo4life', 'id': '1466143825840201738'}]}","[{'type': 'replied_to', 'id': '1521406662699106304'}]",1466143825840201738,,
1521423541404585984,2022-05-03T09:36:53.000Z,everyone,1487794096269926400,False,"day 76 (Wordle 318 4/6)

🟨🟨🟨⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1293496493735841792,en,,"[{'type': 'replied_to', 'id': '1520817562774347781'}]",1293496493735841792,,
1521423540964274176,2022-05-03T09:36:53.000Z,everyone,1521423540964274176,False,"Wordle 318 3/6

🟩⬛⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",198107571,en,,,,,
1521423510995931137,2022-05-03T09:36:46.000Z,everyone,1521423510995931137,False,"Wordle (ES)  #117 5/6

⬛⬛⬛🟨🟩
⬛🟩⬛⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/4d6vOKKugz

@Sergiderakes @RHawk002 @toothlesslecki @zempui @illohermano @luciapousada1 @dorywa",Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3037277044,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/4d6vOKKugz', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 79, 'end': 92, 'username': 'Sergiderakes', 'id': '1418276820'}, {'start': 93, 'end': 102, 'username': 'RHawk002', 'id': '1071742369534496768'}, {'start': 103, 'end': 118, 'username': 'toothlesslecki', 'id': '4419256937'}, {'start': 119, 'end': 126, 'username': 'zempui', 'id': '4927947299'}, {'start': 127, 'end': 139, 'username': 'illohermano', 'id': '1426514657662185474'}, {'start': 140, 'end': 154, 'username': 'luciapousada1', 'id': '1635248899'}, {'start': 155, 'end': 162, 'username': 'dorywa', 'id': '1097574832269680641'}]}",,,,
1521423500044644353,2022-05-03T09:36:43.000Z,everyone,1521423500044644353,False,"Wordle 318 3/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",204433974,en,,,,,
1521423497368842240,2022-05-03T09:36:43.000Z,everyone,1521423497368842240,False,"Wordle 318 X/6

🟨⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩🟨⬛
⬛🟨🟩⬛⬛
⬛⬛🟩🟩⬛",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",210333771,en,,,,,
1521423489030361088,2022-05-03T09:36:41.000Z,everyone,1521423489030361088,False,"最近運がいいなw
Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",128478948,ja,,,,,
1521423485909753856,2022-05-03T09:36:40.000Z,everyone,1521423485909753856,False,"Wordle 318 3/6

⬛🟩⬛⬛⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",69879268,en,,,,,
1521423482126577664,2022-05-03T09:36:39.000Z,everyone,1521423482126577664,False,"Wordle 318 3/6

⬜🟨🟨⬜🟨
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19037613,en,,,,,
1521423477030649856,2022-05-03T09:36:38.000Z,everyone,1521423477030649856,False,"日本語のWordle（ローマ字）
#111
6/6
https://t.co/OsYRYz9ADB
⬜ 🟥 ⬜ ⬜ ⬜
⬜ 🟥 🟥 ⬜ ⬜
⬜ ⬜ 🟥 ⬜ 🟩
🟥 🟥 ⬜ ⬜ 🟩
⬜ ⬜ 🟩 🟩 🟩
🟩 🟩 🟩 🟩 🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",108232160,ja,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/OsYRYz9ADB', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",,,,
1521423476409741312,2022-05-03T09:36:38.000Z,everyone,1521423476409741312,False,"Wordle (ES)  #117 4/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/ksq79wu7UB 😔 https://t.co/siHnvIeR6T",Twitter Web App,"{'retweet_count': 10, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1210953121641287680,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ksq79wu7UB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}, {'start': 74, 'end': 97, 'url': 'https://t.co/siHnvIeR6T', 'expanded_url': 'https://twitter.com/RatonPiruleroEl/status/1521423476409741312/video/1', 'display_url': 'pic.twitter.com/siHnvIeR6T', 'media_key': '7_1521423422789726209'}]}",,,,{'media_keys': ['7_1521423422789726209']}
1521423468834738176,2022-05-03T09:36:36.000Z,everyone,1521423468834738176,False,"Wordle 318 5/6

🟨⬜⬜🟨⬜
⬜🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2330942449,en,,,,,
1521423459036897281,2022-05-03T09:36:33.000Z,everyone,1521423459036897281,False,"Wordle 318 3/6

🟨⬜🟨⬜🟨
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",53011771,en,,,,,
1521423441299132419,2022-05-03T09:36:29.000Z,everyone,1480853415496503297,False,"Wordle (ES)  #117 4/6

⬜⬜🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/U9gRhxOrCI",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",367384888,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/U9gRhxOrCI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1521088506583527425'}]",367384888,,
1521423441081114626,2022-05-03T09:36:29.000Z,everyone,1521423441081114626,False,"Wordle 318 5/6

⬛🟨⬛⬛⬛
🟨⬛⬛🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",757745658,en,,,,,
1521423438023438336,2022-05-03T09:36:28.000Z,everyone,1521423438023438336,False,"Wordle 318 3/6

🟨⬛🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",9621652,en,,,,,
1521423425159692288,2022-05-03T09:36:25.000Z,everyone,1521423425159692288,False,"Wordle 318 3/6

🟨🟨⬜⬜⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩

位置不明の3文字＋頻出する文字２つを使って、位置と文字の絞り込みを狙ったところ、それがまさかの正解。運ですw",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1208567763867815936,ja,,,,,
1521423418285035526,2022-05-03T09:36:24.000Z,everyone,1521423418285035526,False,"Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜⬜⬜🟨⬜
⬜⬜⬜⬜🟩
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",924031436,en,,,,,
1521423417609801730,2022-05-03T09:36:24.000Z,everyone,1521423417609801730,False,"@albolt76
😬
Wordle 318 6/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜⬜🟩🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",941540366,en,"{'mentions': [{'start': 0, 'end': 9, 'username': 'albolt76', 'id': '1160130818678972416'}]}",,1160130818678972416,,
1521423414111707138,2022-05-03T09:36:23.000Z,everyone,1509523844444397579,False,"Wordle 318 6/6

⬛🟨🟨⬛⬛
⬛🟩🟨⬛⬛
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",62300002,en,,"[{'type': 'replied_to', 'id': '1521009100057894912'}]",62300002,,
1521423408587808768,2022-05-03T09:36:21.000Z,everyone,1521423408587808768,False,"Wordle 318 3/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",194828091,en,,,,,
1521423404967940096,2022-05-03T09:36:21.000Z,everyone,1521423404967940096,False,"Wordle (ES)  #117 6/6

⬜⬜⬜⬜🟩
🟨⬜⬜⬜🟨
⬜🟨🟨🟨⬜
⬜🟨⬜🟨🟨
🟨🟩⬜🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/G7x2FJcO8m",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",85084271,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/G7x2FJcO8m', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521423386034941953,2022-05-03T09:36:16.000Z,everyone,1521423386034941953,False,"Wordle 318 6/6

⬛⬛🟨🟨🟨
🟨🟩⬛🟨⬛
⬛🟩⬛🟩🟨
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",163591905,en,,,,,
1521423383333941249,2022-05-03T09:36:15.000Z,everyone,1521423383333941249,False,"Wordle 318 5/6

🟨🟨⬛🟨⬛
⬛🟩🟩🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",18936203,en,,,,,
1521423381417107456,2022-05-03T09:36:15.000Z,everyone,1521423381417107456,False,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1091010397,en,,,,,
1521423380091748352,2022-05-03T09:36:15.000Z,everyone,1521423380091748352,False,"Wordle 318 3/6
On another level 

⬜🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1023327648892813312,en,,,,,
1521423371455578112,2022-05-03T09:36:13.000Z,everyone,1521423371455578112,False,"Wordle 318 5/6*

🟨🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",52256660,en,,,,,
1521423353252352000,2022-05-03T09:36:08.000Z,everyone,1521423353252352000,False,"Wordle (ES)  #117 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/FSZSJiooHU",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2891386757,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/FSZSJiooHU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521423350031081473,2022-05-03T09:36:07.000Z,everyone,1521423350031081473,False,"Le Mot (@WordleFR) #114 3/6

⬛🟩⬛⬛⬛
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/qHvAiQRUjl",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",800432577806897152,fr,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/qHvAiQRUjl', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521423337959927808,2022-05-03T09:36:05.000Z,everyone,1521423337959927808,False,"A mamarla.
Wordle (ES)  #117 3/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/hPxbrVX4Qi",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1515971419515019268,en,"{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/hPxbrVX4Qi', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521423336382816257,2022-05-03T09:36:04.000Z,everyone,1521423336382816257,False,"Wordle (ES)  #117 6/6

⬜⬜⬜🟨🟩
🟨⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/OuntlDbRXU",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",76732863,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/OuntlDbRXU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521423326010298369,2022-05-03T09:36:02.000Z,everyone,1521423326010298369,False,"#Wordle 318 4/6

⬛🟩⬛⬛⬛
🟨🟨⬛⬛🟩
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",437321307,und,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1521423319446470656,2022-05-03T09:36:00.000Z,everyone,1521423319446470656,False,"Wordle 318 4/6

⬜🟨⬜⬜🟩
⬜🟨🟨⬜🟩
🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1568452081,en,,,,,
1521423312970153986,2022-05-03T09:35:59.000Z,everyone,1521423312970153986,False,"Wordle 318 5/6
にぶいち外した
⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",880043871412994048,ja,,,,,
