id,created_at,source,possibly_sensitive,lang,public_metrics,text,conversation_id,reply_settings,author_id,context_annotations,entities,geo,in_reply_to_user_id,referenced_tweets,attachments
1520251905276100612,2022-04-30T04:01:13.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 2/6
🙌🙌

🟩⬛🟨⬛🟨
🟩🟩🟩🟩🟩",1520251905276100612,everyone,1372381688475570176,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251873093382144,2022-04-30T04:01:06.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6

🟨🟨⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

何も一言が思いつかない😅

#Wordle",1520251873093382144,everyone,791374603,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 61, 'end': 68, 'tag': 'Wordle'}]}",,,,
1520251846031421441,2022-04-30T04:00:59.000Z,Tweetbot for iΟS,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

⬛🟨⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟨⬛⬛
🟨🟩🟨⬛⬛
🟩🟩🟩🟩🟩",1520251846031421441,everyone,45119513,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251803773722625,2022-04-30T04:00:49.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #113 5/6

⬜🟨⬜⬜🟨
🟨🟨⬜⬜🟩
⬜🟨⬜🟨🟩
⬜⬜🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/zDtHOx6oox",1520251803773722625,everyone,138788822,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/zDtHOx6oox', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520251800900624388,2022-04-30T04:00:48.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520250791432704001,everyone,29185379,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,{'place_id': '20c4c5a3ce69f1a0'},29185379,"[{'type': 'replied_to', 'id': '1520250791432704001'}]",
1520251779027390464,2022-04-30T04:00:43.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬛⬛⬛⬛⬛
🟨⬛🟩⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

Ooh good word. Also my ⁦@woolworths⁩ delivery still hasn’t arrived, 2 hours after the delivery window. What do I do?",1520251779027390464,everyone,299440968,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 71, 'end': 82, 'username': 'woolworths', 'id': '15590888'}]}",,,,
1520251742155202560,2022-04-30T04:00:34.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

⬜🟨⬜⬜⬜
🟩⬜⬜🟨⬜
🟩🟩⬜⬜🟨
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520251742155202560,everyone,1387022911605657600,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251735956398080,2022-04-30T04:00:33.000Z,Twitter for Android,False,ko,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","워들 198 4/6
https://t.co/rOYQp0mElg

⬜⬜⬜🟨⬜
🟩⬜⬜🟩⬜
🟩🟨⬜🟩⬜
🟩🟩🟩🟩🟩",1520251735956398080,everyone,1488526918068719623,,"{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/rOYQp0mElg', 'expanded_url': 'https://jhlov.github.io/wordle', 'display_url': 'jhlov.github.io/wordle'}]}",,,,
1520251733200539648,2022-04-30T04:00:32.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 3/6

🟩🟨⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",1520251733200539648,everyone,47503688,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251732294619137,2022-04-30T04:00:32.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 314 2/6 ⁦@BrettScott46⁩ has been killing Wordle this last week with 2/6s &amp; solving in less than a minute!

🟩⬛🟩🟨🟨
🟩🟩🟩🟩🟩",1520251732294619137,everyone,15917482,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 16, 'end': 29, 'username': 'BrettScott46', 'id': '102514653'}]}",,,,
1520251706218774529,2022-04-30T04:00:26.000Z,Twitter for Android,False,ht,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","kayak handsign jakmania

Wordle 315 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520251706218774529,everyone,15846381,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251635779387393,2022-04-30T04:00:09.000Z,Twitter,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","wordle-solver 315 4/6
🟨⬛🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
(wordle-solver is a DIY Wordle solver I wrote in NodeJS.  If you beat the bot, you're doing great!)",1520251635779387393,everyone,1218261,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251618637324290,2022-04-30T04:00:05.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520251618637324290,everyone,547657018,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251615428898819,2022-04-30T04:00:04.000Z,Twitter for iPad,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 3/6

🟨🟨🟩⬛🟨
🟩⬛🟩🟨🟨
🟩🟩🟩🟩🟩",1520251615428898819,everyone,533815430,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251606226194433,2022-04-30T04:00:02.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩⬜⬜⬜⬜
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩",1520251606226194433,everyone,957478971595112448,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251595195248641,2022-04-30T03:59:59.000Z,Twitter for Android,False,de,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wördl 315 2/6 🔥2

⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩

https://t.co/BsoOiug4a2",1520251595195248641,everyone,1361390483155669001,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/BsoOiug4a2', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1520251581450842112,2022-04-30T03:59:56.000Z,Twitter for iPhone,False,ko,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","#한글 #워들 #Korean #Wordle https://t.co/ckVROZLcxe 189 5/6

⬜🟩⬜⬜🟩
⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

띠용",1518912481774964736,everyone,181490410,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/ckVROZLcxe', 'expanded_url': 'http://k-wordle.com', 'display_url': 'k-wordle.com'}], 'hashtags': [{'start': 0, 'end': 3, 'tag': '한글'}, {'start': 4, 'end': 7, 'tag': '워들'}, {'start': 8, 'end': 15, 'tag': 'Korean'}, {'start': 16, 'end': 23, 'tag': 'Wordle'}]}",,181490410,"[{'type': 'replied_to', 'id': '1519906008822591488'}]",
1520251567298994176,2022-04-30T03:59:53.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520251567298994176,everyone,19617456,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251516153597953,2022-04-30T03:59:41.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

Just when I thought Wordle was getting easier, it throws a curveball like this one 😕",1520251516153597953,everyone,1409502479725699073,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'annotations': [{'start': 85, 'end': 90, 'probability': 0.8353, 'type': 'Person', 'normalized_text': 'Wordle'}]}",,,,
1520251509254266880,2022-04-30T03:59:39.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Uff!

Wordle 315 6/6

⬛⬛🟨🟨⬛
🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520251509254266880,everyone,61521212,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251496411017217,2022-04-30T03:59:36.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬜🟩⬜⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟨⬜⬜
🟩🟩🟩🟩🟩",1520251496411017217,everyone,87509268,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251480057729024,2022-04-30T03:59:32.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 315 X/6

⬛🟨⬛⬛⬛
⬛⬛🟩🟨⬛
🟨⬛🟩🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩",1495658391100076035,everyone,722581904067678208,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,722581904067678208,"[{'type': 'replied_to', 'id': '1519875254768005120'}]",
1520251469005733888,2022-04-30T03:59:29.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #113 3/6

⬛🟨⬛⬛🟩
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/j1l38jI9WG",1520251469005733888,everyone,239867539,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/j1l38jI9WG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520251451762970624,2022-04-30T03:59:25.000Z,Twitter for iPad,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 2/6

🟩⬛🟩🟨🟨
🟩🟩🟩🟩🟩

AAAAAAAAA",1520251451762970624,everyone,811691838868508672,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251443164610562,2022-04-30T03:59:23.000Z,Twitter for Android,False,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Word #120 (🇩🇪 - Klassisch) - 4/6

🟨⬛⬛🟨🟨
⬛🟨🟨⬛🟩
🟨⬛🟨🟩🟩
🟩🟩🟩🟩🟩

#wordle #dailywordchallenge #dailywordleclub",1520251443164610562,everyone,86401239,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 59, 'end': 66, 'tag': 'wordle'}, {'start': 67, 'end': 86, 'tag': 'dailywordchallenge'}, {'start': 87, 'end': 103, 'tag': 'dailywordleclub'}]}",,,,
1520251422951886848,2022-04-30T03:59:18.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 4/10

⬛⬛⬛🟩⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/cbwC8HkO4e
 #ポケモンWordle",1520251422951886848,everyone,2205790152,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/cbwC8HkO4e', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1520251404736245761,2022-04-30T03:59:14.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 5/6

🟨⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜⬜🟩⬜🟨
🟨⬜🟩🟨⬜
🟩🟩🟩🟩🟩",1520251404736245761,everyone,33710430,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251400659292161,2022-04-30T03:59:13.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 314 5/6

🟨⬛⬛⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩🟩

I need to get better at this. 😡",1520251400659292161,everyone,56797399,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251337237098496,2022-04-30T03:58:58.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","🗑️ Wordle 314 4/6

🟨⬛🟩⬛🟨
⬛🟨🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520251337237098496,everyone,455394628,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251322037063680,2022-04-30T03:58:54.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 5/6

⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",1520251322037063680,everyone,1408272174163664897,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251295315415040,2022-04-30T03:58:48.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6*

🟨🟨⬜⬜⬜
⬜🟩🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",1492952156949069824,everyone,1449845014457040898,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,1449845014457040898,"[{'type': 'replied_to', 'id': '1519695239501721600'}]",
1520251273186283522,2022-04-30T03:58:43.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜🟨⬜⬜⬜
🟩⬜⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",1520251273186283522,everyone,37158721,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251259881541632,2022-04-30T03:58:39.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩
😮‍💨",1520251259881541632,everyone,4607423952,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251255599529984,2022-04-30T03:58:38.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",1520251255599529984,everyone,41317155,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251250012569601,2022-04-30T03:58:37.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 X/6

⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩⬛

bruh",1520251250012569601,everyone,2891323623,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251243423174656,2022-04-30T03:58:35.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 X/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
🟩🟩⬜⬜🟨
🟩🟩⬜🟨⬜
⬜🟨⬜⬜⬜
🟩🟩🟩⬜⬜あかん",1520251243423174656,everyone,231678574,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251227803885569,2022-04-30T03:58:32.000Z,Twitter for Android,False,tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 315 5/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟨⬜⬜🟩
🟨⬜🟨⬜🟩
🟩🟩🟩🟩🟩",1520251227803885569,everyone,1148099357788516352,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251216512512000,2022-04-30T03:58:29.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 3/6

🟨🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1520251216512512000,everyone,1238969124358893568,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251214394318848,2022-04-30T03:58:29.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 315 3/6

⬜🟨🟨⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩

Whenever Bio related talaga 😅",1484923406294597635,everyone,899529870241288192,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,899529870241288192,"[{'type': 'replied_to', 'id': '1519822966388838402'}]",
1520251206525878272,2022-04-30T03:58:27.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 3/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩",1520251206525878272,everyone,1310591493346750477,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520251200251531264,2022-04-30T03:58:25.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 X/6

🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟨🟩🟩⬛🟩",1520251200251531264,everyone,127264632,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
