id,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,referenced_tweets,entities,in_reply_to_user_id,geo,attachments
1521066988033830912,1509703544437321733,nl,False,everyone,"Wordle 317 6/6

⬛⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

Muntik na naman pakshet.","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",130524609,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:00:04.000Z,Twitter for Android,"[{'type': 'replied_to', 'id': '1520692173934501888'}]",,130524609,,
1521066984061952001,1521066984061952001,en,False,everyone,"Wordle 317 3/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21547145,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:00:03.000Z,Twitter for iPhone,,,,,
1521066969562296320,1484957366617583618,en,False,everyone,"Wordle (ES)  #116 6/6

⬜⬜🟩⬜🟨
⬜🟨🟩⬜⬜
🟨⬜⬜🟨🟨
⬜⬜🟩🟨⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/RVLP4nMWhk","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1363247768,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T10:00:00.000Z,Twitter Web App,"[{'type': 'replied_to', 'id': '1520733097377083392'}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/RVLP4nMWhk', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1363247768,,
1521066966379003904,1521066966379003904,ja,False,everyone,"Wordle 317 4/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

2手目からの3手目で決まったと思いきや、安易に行きすぎたわ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269384807,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:59.000Z,Twitter for iPhone,,,,,
1521066954685132800,1521066954685132800,en,False,everyone,"Wordle 317 4/6

⬜🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",385065781,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:56.000Z,Twitter for Android,,,,,
1521066947827273728,1521066947827273728,en,False,everyone,"Wordle 317 4/6

⬛⬛🟩⬛🟨
⬛⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",378202260,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:55.000Z,Twitter Web App,,,,,
1521066947131158531,1521066947131158531,en,False,everyone,"Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩⬛⬛🟩⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21460748,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:54.000Z,Twitter for Android,,,,,
1521066934351147009,1521066934351147009,en,False,everyone,"Wordle 317 5/6

⬛⬛⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1425893012454977542,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:51.000Z,Twitter for iPhone,,,,,
1521066927942246400,1521066927942246400,es,False,everyone,"Wordle Tildes #63 5/6

⬜⬜⬜⬜🟨⬜
⬜⬜⬜🟨🟨⬜
⬜⬜🟩🟨⬜🟨
⬜⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/NuPOFFai14

Qué polla tengo","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4582097537,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:50.000Z,Twitter for Android,,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/NuPOFFai14', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,
1521066918555365376,1521066918555365376,en,False,everyone,"Wordle 317 4/6

🟨⬜⬜⬜🟨
🟨🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4438094182,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:48.000Z,Twitter Web App,,,,,
1521066918010134529,1521066918010134529,en,False,everyone,"Wordle 317 5/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛🟨
⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",362266022,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:47.000Z,Twitter for iPhone,,,,,
1521066917028630530,1521066917028630530,en,False,everyone,"Wordle 317 4/6

🟨⬜⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265322948,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:47.000Z,Twitter for iPhone,,,,,
1521066913740337157,1521066913740337157,en,False,everyone,"JAMAN
Wordle 317 3/6

⬜⬜🟨⬜🟩
🟩🟨⬜⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1312755711152189442,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:46.000Z,Twitter for Android,,,,,
1521066907696312322,1521066907696312322,en,False,everyone,"Wordle Tildes #63 3/6

⬜⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/9CJFmKTD6J","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",229197659,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:45.000Z,Twitter for Android,,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/9CJFmKTD6J', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,
1521066899114807297,1521066899114807297,en,False,everyone,"Wordle Tildes #63 4/6

⬛🟩⬛⬛⬛🟩
⬛🟩⬛⬛⬛🟩
⬛🟩⬛🟨🟨🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/tLtE4wy3yo","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",910582792316219392,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:43.000Z,Twitter for Android,,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/tLtE4wy3yo', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,
1521066898846535681,1521066898846535681,en,False,everyone,"Wordle 317 3/6

⬛⬛🟩⬛🟨
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1304744713690456066,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:43.000Z,Twitter for Android,,,,,
1521066897244098561,1521066897244098561,en,False,everyone,"Wordle 317 3/6

⬛⬛⬛⬛🟨
🟩⬛⬛⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1365393961959972869,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:43.000Z,Twitter for Android,,,,,
1521066892622016512,1521066892622016512,en,False,everyone,"Wordle 317 5/6

🟩🟨⬜🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113027782,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:41.000Z,Twitter for iPhone,,,,,
1521066891275558914,1521066891275558914,en,False,everyone,"Wordle 317 4/6

⬛⬛🟩⬛🟨
🟨⬛🟩🟨⬛
🟨🟨🟩🟨⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3430267053,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:41.000Z,Twitter for iPhone,,,,,
1521066888117293056,1521066888117293056,es,False,everyone,"dios como he sudado
#WordleCAT 122 6/6

🟨⬜🟨🟨⬜
⬜🟨🟨⬜🟨
🟩🟩⬜⬜🟨
🟩🟩🟩🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/W5vju5inNv","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",806104178175148032,,2022-05-02T09:59:40.000Z,TweetDeck,,"{'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/W5vju5inNv', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 20, 'end': 30, 'tag': 'WordleCAT'}]}",,,
1521066885739008000,1521066885739008000,en,False,everyone,"Wordle 317 5/6

⬛🟨⬛⬛⬛
⬛⬛⬛⬛🟨
⬛⬛⬛⬛🟩
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14490154,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:40.000Z,Twitter for iPhone,,,,,
1521066881372807168,1521066881372807168,en,False,everyone,"Wordle (ES)  #116 5/6

⬜🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩
 https://t.co/znoiHDUPoj","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3043506153,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:39.000Z,Twitter for Android,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/znoiHDUPoj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521066881255636994,1521066881255636994,en,False,everyone,"Wordle 317 4/6

⬛⬛🟨⬛🟨
🟨⬛🟨⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",6788642,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:39.000Z,Twitter for iPhone,,,,,
1521066841535361024,1521066841535361024,en,False,everyone,"Wordle (ES)  #116 4/6

⬜🟨⬜🟨🟨
🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/whNrfUoEcI","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1315925634913390593,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:29.000Z,Twitter for Android,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/whNrfUoEcI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521066830634401792,1521066830634401792,en,False,everyone,"Wordle 317 5/6

⬜⬜🟨🟨🟩
🟨⬜⬜⬜🟩
🟨⬜⬜🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",988059746392473600,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:27.000Z,Twitter for Android,,,,,
1521066812212973569,1521066812212973569,en,False,everyone,"Wordle 317 4/6

⬜⬜🟨⬜🟨
🟨🟨⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",171311225,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:22.000Z,Twitter for Android,,,,,
1521066811839565824,1521066811839565824,en,False,everyone,"Wordle 317 5/6

🟨⬛⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",378081382,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:22.000Z,Twitter Web App,,,,,
1521066781070270465,1521066781070270465,en,False,everyone,"Wordle 317 4/6

⬜⬜🟨⬜🟩
🟩⬜⬜⬜🟩
🟩⬜⬜⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",824977441198321665,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:15.000Z,Twitter for iPhone,,,,,
1521066779560271872,1521027684377276416,en,False,everyone,"@GirlGiada Wordle 317 3/6
Me too
🟩⬜⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",844595990749433856,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:14.000Z,Twitter for Android,"[{'type': 'replied_to', 'id': '1521027684377276416'}]","{'mentions': [{'start': 0, 'end': 10, 'username': 'GirlGiada', 'id': '3602010316'}]}",3602010316,,
1521066776775335936,1521066776775335936,en,False,everyone,"Wordle 317 4/6
Nice .....to tell!!

⬜⬜⬜🟩🟨
🟨🟨🟨⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284604197,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:14.000Z,Twitter Web App,,,,,
1521066773956546561,1521066773956546561,en,False,everyone,"Wordle (ES)  #116 3/6

⬜🟩⬜⬜⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/IAeUyK8hxa","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1427363520543432709,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:13.000Z,Twitter for Android,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/IAeUyK8hxa', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521066772312772608,1521066772312772608,en,False,everyone,"Wordle 317 2/6

🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩 https://t.co/mr9lFmNG5o","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",28703643,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:13.000Z,Twitter for Android,,"{'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/mr9lFmNG5o', 'expanded_url': 'https://twitter.com/TheRealGruber/status/1521066772312772608/photo/1', 'display_url': 'pic.twitter.com/mr9lFmNG5o', 'media_key': '16_1521066763496341504'}]}",,,{'media_keys': ['16_1521066763496341504']}
1521066771691810816,1521066771691810816,fr,False,everyone,"Le Mot (@WordleFR) #113 5/6

⬛🟩⬛🟨🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/ZXVfMdcTQf

@LarckeningXuruo @Scottishrag","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1223346486341226497,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:13.000Z,Twitter for Android,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/ZXVfMdcTQf', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}, {'start': 85, 'end': 101, 'username': 'LarckeningXuruo', 'id': '83610054'}, {'start': 102, 'end': 114, 'username': 'Scottishrag', 'id': '259055227'}]}",,,
1521066767875215360,1521066767875215360,ja,True,everyone,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩

https://t.co/RqPVY4N0Fa
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3090277470,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T09:59:12.000Z,Twitter for Android,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/RqPVY4N0Fa', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,,
1521066767073873921,1503061087415066624,und,False,mentionedUsers,"2/5/22

⬛🟩⬛🟩⬛
⬛🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/Rz6ArZxX6K","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1445123103483441155,,2022-05-02T09:59:11.000Z,Twitter for Android,"[{'type': 'replied_to', 'id': '1520867973065494528'}]","{'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/Rz6ArZxX6K', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1445123103483441155,,
1521066749311197184,1521066749311197184,ja,False,everyone,"Wordle 317 2/6

⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩

これはw","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1004151388153176064,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:07.000Z,Twitter for iPhone,,,,,
1521066746081427464,1521066746081427464,et,False,everyone,"Wordle (ES)  #116 5/6
siiu
🟨⬜🟨🟨⬜
⬜🟨⬜🟨🟨
⬜🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/C48mxZ51N1","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1271543146627960839,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:06.000Z,Twitter for Android,,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/C48mxZ51N1', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521066735796957184,1490294083390164996,en,False,everyone,"Wordle 317 6/6

⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟨
🟩⬛⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",810468124982185984,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:04.000Z,Twitter Web App,"[{'type': 'replied_to', 'id': '1520310610436759558'}]",,810468124982185984,,
1521066735503392768,1521066735503392768,en,False,everyone,"Wordle 317 4/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17137905,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:04.000Z,Tweetbot for iΟS,,,,,
1521066735419412485,1521066735419412485,en,True,everyone,"Wordle (ES)  #116 5/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟨
⬜🟩⬜🟩🟨
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/e6vRR9s1pJ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",167494368,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:04.000Z,Twitter for iPhone,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/e6vRR9s1pJ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521066734735839237,1521066734735839237,en,False,everyone,"Wordle 317 5/6

⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1492849056917471241,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T09:59:04.000Z,Twitter for iPhone,,,,,
