id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,entities,conversation_id,reply_settings,author_id,referenced_tweets,in_reply_to_user_id,attachments,geo
1521877422177759232,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:27.000Z,"Wordle 319 3/6

⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521877422177759232,everyone,1699782829,,,,
1521877421338681344,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-04T15:40:27.000Z,"Wordle (ES)  #118 2/6

Podrán?

🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Mvwwfut5qj",Twitter for Android,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/Mvwwfut5qj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521877421338681344,everyone,1182015357869015045,,,,
1521877417433853953,False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:40:26.000Z,"RT @bio_jill: Wordle 320 X/6

⬛⬛🟨⬛⬛
⬛⬛⬛⬛🟨
🟨⬛⬛🟩⬛
⬛🟨⬛🟨🟨
🟨🟩🟨🟩⬛
⬛🟩🟩🟩🟩

はい…",AppkasBot,"{'mentions': [{'start': 3, 'end': 12, 'username': 'bio_jill', 'id': '518309979'}]}",1521877417433853953,everyone,1475377478156054528,"[{'type': 'retweeted', 'id': '1521877412014743552'}]",,,
1521877416712486914,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:25.000Z,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521877416712486914,everyone,1463200793142562820,,,,
1521877412014743552,False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:40:24.000Z,"Wordle 320 X/6

⬛⬛🟨⬛⬛
⬛⬛⬛⬛🟨
🟨⬛⬛🟩⬛
⬛🟨⬛🟨🟨
🟨🟩🟨🟩⬛
⬛🟩🟩🟩🟩

はい…",Twitter for iPhone,,1521877412014743552,everyone,518309979,,,,
1521877393614544897,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:20.000Z,"Wordle (ES)  #118 3/6

🟩🟨⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/SHW8oH9cjx",Twitter for Android,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/SHW8oH9cjx', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1493211645446967303,everyone,557072525,"[{'type': 'replied_to', 'id': '1521429821141794816'}]",557072525,,
1521877392901521408,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:20.000Z,"Wordle (ES)  #118 3/6

⬜⬜🟨⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/e712mzZRJl",Twitter for Android,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/e712mzZRJl', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521877392901521408,everyone,793394164042006528,,,,
1521877389508284418,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",de,2022-05-04T15:40:19.000Z,"Wördl 319 6/6 🔥56

⬛🟩⬛⬛🟨
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/OfurOfD47j https://t.co/OeEutApTwu https://t.co/uVZtUfVwSH",Twitter Web App,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/OfurOfD47j', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520401775618150402/KzonVAaE?format=png&name=orig', 'width': 192, 'height': 192}, {'url': 'https://pbs.twimg.com/news_img/1520401775618150402/KzonVAaE?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle auf Deutsch', 'description': 'Errate das versteckte Wort mit 6 Versuchen. Jeden Tag wartet ein neues Rätsel auf dich.', 'unwound_url': 'https://wordle.at/'}, {'start': 80, 'end': 103, 'url': 'https://t.co/OeEutApTwu', 'expanded_url': 'https://twitter.com/bazdagreat/status/1521877389508284418/photo/1', 'display_url': 'pic.twitter.com/OeEutApTwu', 'media_key': '16_1521877382671519745'}, {'start': 104, 'end': 127, 'url': 'https://t.co/uVZtUfVwSH', 'expanded_url': 'https://twitter.com/bazdagreat/status/1519094519886749696', 'display_url': 'twitter.com/bazdagreat/sta…'}]}",1521877389508284418,everyone,1076619711964684289,"[{'type': 'quoted', 'id': '1519094519886749696'}]",,{'media_keys': ['16_1521877382671519745']},
1521877388652859394,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046397689', 'name': '仮面ライダーエグゼイド'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:40:19.000Z,"ワードスナイプ / 日本語Wordle https://t.co/4IM3QywzjZ
 No. 505
🟧⬜⬜⬜
⬜🟨🟧🟧
🟧🟨⬜🟧
🟨🟩⬜⬜
🟨🟩🟩⬜
⬜🟩🟩🟩
🟩🟩🟩🟩

😊🌤",Twitter for iPhone,"{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/4IM3QywzjZ', 'expanded_url': 'http://inertia-yehu.github.io/wordsnipe', 'display_url': 'inertia-yehu.github.io/wordsnipe'}]}",1521877388652859394,everyone,881092116641796098,,,,
1521877383527030784,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T15:40:18.000Z,"いぇい✌️

Wordle 320 4/6

⬜⬜⬜⬜🟨
⬜🟨⬜🟩⬜
🟨⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1521877383527030784,everyone,17130078,,,,
1521877382688382979,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:17.000Z,"Wordle 319 3/6

⬜⬜🟩⬜🟨
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",Twitter for Android,,1521877382688382979,everyone,65736166,,,,
1521877370814164993,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:14.000Z,"Wordle 320 5/6

⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟨
⬜⬜⬜🟩🟨
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for Android,,1521877370814164993,everyone,420905110,,,,
1521877367446142977,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:14.000Z,"Wordle 320 5/6

⬜🟨⬜⬜⬜
🟨🟨⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟨🟨🟨
🟩🟩🟩🟩🟩",Twitter for Android,,1521877367446142977,everyone,63738591,,,,
1521877366444032000,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:13.000Z,"Wordle 320 5/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟩🟩
⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩",Twitter for Android,,1521877366444032000,everyone,3133578576,,,,
1521877365462544384,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:13.000Z,"Wordle 320 3/6

⬜🟩⬜⬜🟨
🟩🟩🟨⬜🟨
🟩🟩🟩🟩🟩",Twitter for Android,,1521877365462544384,everyone,350113973,,,,
1521877357153648641,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T15:40:11.000Z,"ポケモンWordle 7/10

⬛⬛⬛⬛⬛  ⬛🟨🟩⬛⬛
⬛⬛⬛⬛🟨  🟩🟩🟩🟩🟩
⬛⬛⬛🟨⬛
🟨⬛⬛⬛⬛
⬛🟨⬛⬛🟨

https://t.co/hKgQvjvn4M
 #ポケモンWordle",Twitter for Android,"{'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/hKgQvjvn4M', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1521877357153648641,everyone,860811768632811520,,,,
1521877357065289730,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:11.000Z,"Wordle (ES)  #118 3/6

⬜⬜🟩⬜⬜
🟨🟨🟩⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/ogzZwKPHON",Twitter Web App,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/ogzZwKPHON', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",1521877357065289730,everyone,552933018,,,,
1521877354456526849,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",de,2022-05-04T15:40:11.000Z,"Wördl 319 6/6 🔥7

⬜⬜⬜⬜🟨
🟨⬜🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/WaiwHCGzMJ",Twitter Web App,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/WaiwHCGzMJ', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",1521877354456526849,everyone,944182882913923073,,,,
1521877348831928328,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:09.000Z,"Wordle (ES)  #118 4/6

⬜⬜🟨⬜🟩
🟩⬜⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/H0hTuWdLjU",Twitter for Android,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/H0hTuWdLjU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521877348831928328,everyone,276674537,,,,
1521877347225714688,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T15:40:09.000Z,"ポケモンWordle 5/10

🟨⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/i9M7rg5vJV
 #ポケモンWordle",Twitter Web App,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/i9M7rg5vJV', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1521877347225714688,everyone,931016911340445696,,,,
1521877328158392323,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T15:40:04.000Z,"ポケモンWordle 8/10

⬛⬛⬛⬛⬛  ⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛  ⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/bvwkYUo1L7
 #ポケモンWordle",Twitter Web App,"{'hashtags': [{'start': 94, 'end': 105, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/bvwkYUo1L7', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1521877328158392323,everyone,1219150027710316544,,,,
1521877326392446977,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:04.000Z,"Wordle (ES)  #118 3/6

⬜⬜🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/7iynCXo82f",Twitter for iPhone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/7iynCXo82f', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521877326392446977,everyone,974358218477629445,,,,
1521877323729051648,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:03.000Z,"Wordle 319 2/6

⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩

I’m amazing",Twitter for iPhone,,1521877323729051648,everyone,1633392906,,,,
1521877323313815553,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:40:03.000Z,"Wordle 319 4/6

⬜⬜🟩⬜⬜
⬜⬜⬜⬜🟨
⬜🟩🟨🟨⬜
🟩🟩🟩🟩🟩",TweetDeck,,1521877323313815553,everyone,60770401,,,,
1521877296046518274,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:57.000Z,"Wordle 320 X/6

⬜⬜⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",ツイタマ+ for Android,,1521877296046518274,everyone,281001623,,,,
1521877289738379264,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:55.000Z,"Wordle 319 3/6

🟨🟨⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩I picked an ‘odder’ word when the answer was easier.",Twitter for iPhone,,1521877289738379264,everyone,1018926390069071872,,,,
1521877286605443072,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:54.000Z,"Wordle 320 5/6

⬜🟨⬜⬜🟨
🟩🟨⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",OpenTween,,1521877286605443072,everyone,73694095,,,,
1521877282368806912,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:53.000Z,"All letters in my 2 starting words. 

Wordle 319 3/6

🟨⬜🟨⬜🟩
⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩",Twitter Web App,,1521877282368806912,everyone,1055124020,,,,
1521877276014485504,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:52.000Z,"Wordle 320 X/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter Web App,,1521877276014485504,everyone,1389617431,,,,
1521877274542284800,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-04T15:39:52.000Z,"ポケモンWordle 10/10

⬛⬛⬛⬛⬛  ⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛  ⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛  ⬛⬛⬛🟩⬛
⬛⬛⬛⬛⬛  ⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩

https://t.co/pdbW8WWChI
 #ポケモンWordle",Twitter for Android,"{'hashtags': [{'start': 109, 'end': 120, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/pdbW8WWChI', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1521877274542284800,everyone,286236308,,,,
1521877272793288705,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:51.000Z,"@samanthamathis Wordle 319 4/6

⬜⬜⬜🟨🟨
🟩⬜⬜🟩⬜
🟩🟨⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPad,"{'mentions': [{'start': 0, 'end': 15, 'username': 'samanthamathis', 'id': '528804165'}]}",1521810661113802753,everyone,60764228,"[{'type': 'replied_to', 'id': '1521810661113802753'}]",528804165,,
1521877271178399745,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:51.000Z,"Wordle 320 5/6

⬛🟩🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521877271178399745,everyone,824270858394869761,,,,
1521877269714591744,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:50.000Z,"Wordle 320 4/6

⬜🟩🟨⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,,1521877269714591744,everyone,4911821600,,,,
1521877266908729347,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T15:39:50.000Z,"Wordle 319 5/6

⬛⬛🟩⬛⬛
⬛🟨⬛⬛🟨
⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩
 Got lucky",Twitter for iPhone,,1521877266908729347,everyone,1386749770857947140,,,,
