id,username,url,profile_image_url,location,verified,description,name,protected,public_metrics,pinned_tweet_id,entities
1.1523498906154148e+18,Th3kingknight,,https://pbs.twimg.com/profile_images/1507087184813252608/PB4y8zCx_normal.jpg,"Falls Church, VA",False,"Gemini ♊ 26, Gamer 🎮, Blred,
Bookworm 📙 , Otaku, Tatted 💉

Cash App: Th3kingknight7",Mike* new to Booktwt. CR: TBR,False,"{'followers_count': 78, 'following_count': 373, 'tweet_count': 601, 'listed_count': 0}",1.5070116559174574e+18,
1.2947673031675494e+18,theowitha,,https://pbs.twimg.com/profile_images/1500898778458451975/E1x_-04K_normal.jpg,"Colorado, USA",False,“Theo - With - a - T” idk why ppl find it so difficult ||| he/him |||| Denver sports fan |||| xo |||| tmrwgang |||| All of my social medias are “theowitha_t”,theowitha_t,False,"{'followers_count': 13, 'following_count': 130, 'tweet_count': 2398, 'listed_count': 0}",1.3974083471968584e+18,
2703125592.0,holla531,,https://pbs.twimg.com/profile_images/495771951101521921/2fUQ9BHO_normal.jpeg,,False,the details of my life are quite inconsequential...,Holly Crisp,False,"{'followers_count': 3, 'following_count': 74, 'tweet_count': 221, 'listed_count': 0}",,
157774275.0,naturdayy,,https://pbs.twimg.com/profile_images/1399908927442202625/gbXmKkqZ_normal.jpg,,False,"Follow your heart, kid, and you'll never go wrong.",Naty,False,"{'followers_count': 413, 'following_count': 726, 'tweet_count': 14106, 'listed_count': 2}",1.0355717891271844e+18,
261001705.0,Jay_kay_bee,,https://pbs.twimg.com/profile_images/1254893139375972354/na7_SxXL_normal.jpg,"Edmonton, Alberta",False,"My name is Justin, I like beer and hockey.",Jay Bee,False,"{'followers_count': 86, 'following_count': 232, 'tweet_count': 3600, 'listed_count': 3}",,
13496332.0,epzilla,,https://pbs.twimg.com/profile_images/531211997543555072/GmlpeZQJ_normal.jpeg,"Madison, AL",False,,Adam Epling,False,"{'followers_count': 310, 'following_count': 612, 'tweet_count': 15706, 'listed_count': 9}",1.5171084075007427e+18,
1.0440432880119153e+18,camxelizabeth,,https://pbs.twimg.com/profile_images/1483836596625444867/qnBY595a_normal.jpg,hell,False,she/her • 19 • musical theatre enthusiast,camryn,False,"{'followers_count': 62, 'following_count': 345, 'tweet_count': 1784, 'listed_count': 1}",,
59976174.0,cleansewithfire,,https://pbs.twimg.com/profile_images/1266158869727731713/tbe0F41c_normal.jpg,amiskwacîwâskahikan/Edmonton,False,"he/him
https://t.co/jDBbnTcgdO%…",Boxcar,False,"{'followers_count': 680, 'following_count': 2114, 'tweet_count': 5744, 'listed_count': 10}",1.521309979201794e+18,"{'description': {'urls': [{'start': 7, 'end': 30, 'url': 'https://t.co/jDBbnTcgdO', 'expanded_url': 'https://twitter.com/search?q=from', 'display_url': 'twitter.com/search?q=from'}]}}"
25474703.0,sprinklettitts,https://t.co/am8dQu4mbv,https://pbs.twimg.com/profile_images/1514784475531526144/e8TUmoHs_normal.jpg,,False,Northeast Booking Agent for Little Ozzy .Aspiring Radio Personality & One Bad Ass Bitch. Worse than Brady DeAngelo,sprinkle tits,False,"{'followers_count': 1357, 'following_count': 3235, 'tweet_count': 12162, 'listed_count': 22}",1.2621667991158497e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/am8dQu4mbv', 'expanded_url': 'http://www.littleozzybites.com', 'display_url': 'littleozzybites.com'}]}}"
118861255.0,MikeKISW,https://t.co/S1TTMIrl3P,https://pbs.twimg.com/profile_images/854364723994701825/Yw9suGwe_normal.jpg,"Enumclaw, WA",True,"Executive Producer, call screener, & newsman for The Mens Room on 99.9 KISW M-F 2-6, But I'm not working on it",Mike Hawk,False,"{'followers_count': 3413, 'following_count': 426, 'tweet_count': 3404, 'listed_count': 7}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S1TTMIrl3P', 'expanded_url': 'https://linktr.ee/BigMikeOTM', 'display_url': 'linktr.ee/BigMikeOTM'}]}}"
232631726.0,MayorChuka,,https://pbs.twimg.com/profile_images/1454633744124493824/DdPmEuxS_normal.jpg,Global ,False,Evolving,TheMayor,False,"{'followers_count': 789, 'following_count': 726, 'tweet_count': 21007, 'listed_count': 8}",1.5015910822070026e+18,
1491570457.0,_juiced,,https://pbs.twimg.com/profile_images/1512874451184070656/JIkHza-O_normal.jpg,"Dallas, TX",False,Counselor|🔺🐘|28,Pusha T,False,"{'followers_count': 366, 'following_count': 284, 'tweet_count': 25254, 'listed_count': 1}",1.341845773248557e+18,
443905618.0,juliettiza,,https://pbs.twimg.com/profile_images/1312275952219676672/VEAWCwk7_normal.jpg,,False,geminiana a más no poder,juli,False,"{'followers_count': 15, 'following_count': 286, 'tweet_count': 6900, 'listed_count': 0}",1.166517153069224e+18,
228432451.0,JoeyCajiao,https://t.co/9Zgk3t8f5b,https://pbs.twimg.com/profile_images/1511681481189597192/4pTMJVg4_normal.jpg,Aquí.,False,"No me hago responsable de lo que usted entienda.
Football Enthusiast. Metalhead. Romantic piece of shit.
DeporCali y Liverpool son pasión.","☆ Joey, Fueled by champús con empanada ☆",False,"{'followers_count': 167, 'following_count': 444, 'tweet_count': 20673, 'listed_count': 5}",1.321876359321428e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9Zgk3t8f5b', 'expanded_url': 'https://www.instagram.com/joey_cajiao/', 'display_url': 'instagram.com/joey_cajiao/'}]}}"
1633835191.0,Brixgoods,https://t.co/IrnCaoNj3o,https://pbs.twimg.com/profile_images/1347239932079742976/daWbrc0y_normal.jpg,,False,Whatever Brah. Let's Blade,Bricks,False,"{'followers_count': 721, 'following_count': 570, 'tweet_count': 4049, 'listed_count': 1}",1.346955357252305e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IrnCaoNj3o', 'expanded_url': 'https://www.instagram.com/brixgoods/', 'display_url': 'instagram.com/brixgoods/'}]}}"
1.5059393113378734e+18,KathyHemming18,,https://pbs.twimg.com/profile_images/1511883003974324230/iei6eqq0_normal.jpg,"Wisconsin, USA",False,,Kathy Hemming,False,"{'followers_count': 2, 'following_count': 15, 'tweet_count': 39, 'listed_count': 0}",,
3034717889.0,zirano11,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,False,"En contra de todo el sistema político mexicano, antipluri",Alejandro P. Zirano,False,"{'followers_count': 38, 'following_count': 447, 'tweet_count': 647, 'listed_count': 0}",,
2764143947.0,mamanuska,,https://pbs.twimg.com/profile_images/1126781378320846848/PVqvrJCs_normal.jpg,,False,"Mamá y educadora infantil
#ComunidadGlobera 🎈",mamanuska,False,"{'followers_count': 1033, 'following_count': 1437, 'tweet_count': 10262, 'listed_count': 14}",1.1963778085426176e+18,"{'description': {'hashtags': [{'start': 26, 'end': 43, 'tag': 'ComunidadGlobera'}]}}"
1469183030.0,laurenyanooo,https://t.co/ih8dzr3Mz9,https://pbs.twimg.com/profile_images/1438546744929918976/Qbx3HG4u_normal.jpg,Somewhere,False,Sporting Clube de Portugal | Member of the Blocked by Fábio Martins Club | Formula 1,Lauren,False,"{'followers_count': 1372, 'following_count': 309, 'tweet_count': 125225, 'listed_count': 21}",1.0485125731073188e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ih8dzr3Mz9', 'expanded_url': 'https://cantonaschipblog.wordpress.com/', 'display_url': 'cantonaschipblog.wordpress.com'}]}}"
32703457.0,ActivePhysique,,https://pbs.twimg.com/profile_images/1336474880/janet1_normal.jpg,Matthew 6:33 - The Kingdom,False,#Resist #Persist - - #StayHealthy https://t.co/f0HLcoXNRt #WearaMask #washyourhands #vaccinated #staysafe,🇺🇸Physique Athlete - Madam VP is my Soror💉💉💉,False,"{'followers_count': 3340, 'following_count': 3323, 'tweet_count': 89453, 'listed_count': 93}",1.522942877323694e+18,"{'description': {'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/f0HLcoXNRt', 'expanded_url': 'http://coronavirus.jhu.edu/us-map', 'display_url': 'coronavirus.jhu.edu/us-map'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Resist'}, {'start': 8, 'end': 16, 'tag': 'Persist'}, {'start': 21, 'end': 33, 'tag': 'StayHealthy'}, {'start': 58, 'end': 68, 'tag': 'WearaMask'}, {'start': 69, 'end': 83, 'tag': 'washyourhands'}, {'start': 84, 'end': 95, 'tag': 'vaccinated'}, {'start': 96, 'end': 105, 'tag': 'staysafe'}]}}"
19173508.0,Leo989,https://t.co/N11vxuc6ZY,https://pbs.twimg.com/profile_images/1490078590079315974/HvW8e8CU_normal.jpg,"South Carolina, USA",False,"He/him, queer, X-Men Trash",Durags in The Desert,False,"{'followers_count': 77, 'following_count': 450, 'tweet_count': 6889, 'listed_count': 0}",1.1930460296309187e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N11vxuc6ZY', 'expanded_url': 'http://orionmunroe.tumblr.com/', 'display_url': 'orionmunroe.tumblr.com'}]}}"
1155416629.0,melindroacid,,https://pbs.twimg.com/profile_images/1409975120408481797/Mbj4r162_normal.jpg,,False,#Llibertadpresospolítics  #FreeCatalonia 🎗️✊🏽,Amèlia Serres 🎗️,False,"{'followers_count': 447, 'following_count': 690, 'tweet_count': 70391, 'listed_count': 4}",1.046206516418814e+18,"{'description': {'hashtags': [{'start': 0, 'end': 24, 'tag': 'Llibertadpresospolítics'}, {'start': 26, 'end': 40, 'tag': 'FreeCatalonia'}]}}"
22114386.0,kirakiirahanabi,https://t.co/QtxZSvk67f,https://pbs.twimg.com/profile_images/1266336033785942017/Fs4bKYHa_normal.jpg,MI,False,"28yo. ♊️♊️♊️ he/him but like, if lacroix had a he/him flavor. the world’s premier yashiro tsurugi fan. pfp by @colorbrews.",Bondforged KK,False,"{'followers_count': 715, 'following_count': 1519, 'tweet_count': 54136, 'listed_count': 12}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QtxZSvk67f', 'expanded_url': 'http://machinegunrobotboyfriend.tumblr.com/', 'display_url': 'machinegunrobotboyfriend.tumblr.com'}]}, 'description': {'mentions': [{'start': 110, 'end': 121, 'username': 'colorbrews'}]}}"
14660096.0,jamesoliphant,https://t.co/wlSoPt8xZK,https://pbs.twimg.com/profile_images/1325959829282762754/2n5OVl7t_normal.jpg,"Washington, DC",True,"National politics correspondent @Reuters. Father. Lawyer. Film guy. Proudly from flyover country. Ex-White House, Congress, Supreme Court reporter.",James Oliphant,False,"{'followers_count': 20280, 'following_count': 9988, 'tweet_count': 37902, 'listed_count': 697}",1.473997050580775e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wlSoPt8xZK', 'expanded_url': 'https://www.reuters.com/journalists/james-oliphant', 'display_url': 'reuters.com/journalists/ja…'}]}, 'description': {'mentions': [{'start': 32, 'end': 40, 'username': 'Reuters'}]}}"
380416448.0,mac_1211,https://t.co/jvGezN4g1l,https://pbs.twimg.com/profile_images/1324319061501743106/tvDybl5j_normal.jpg,Spain,False,Ingeniero informático y emprendedor social ◢◤,Miki,False,"{'followers_count': 321, 'following_count': 214, 'tweet_count': 5101, 'listed_count': 6}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jvGezN4g1l', 'expanded_url': 'https://www.miguelandrescaballero.es/', 'display_url': 'miguelandrescaballero.es'}]}}"
1.1090730784646021e+18,looke525,,https://pbs.twimg.com/profile_images/1472228668080463873/obOs2LlU_normal.jpg,in my zone,False,the voice of a generation,the 47th president of the united states,False,"{'followers_count': 24, 'following_count': 187, 'tweet_count': 333, 'listed_count': 0}",,
117751532.0,310_prfm,,https://pbs.twimg.com/profile_images/1244189246572773376/OPoCLsz3_normal.jpg,東京,False,Perfume/松山ケンイチ/コウペンちゃん オタク垢(@310_yume100) りあぴかわいいbot(@sato_dempa310) 寿司も好きな左利き,砂糖,False,"{'followers_count': 718, 'following_count': 733, 'tweet_count': 108043, 'listed_count': 42}",8.60879395896021e+17,"{'description': {'mentions': [{'start': 28, 'end': 40, 'username': '310_yume100'}, {'start': 53, 'end': 67, 'username': 'sato_dempa310'}]}}"
14913822.0,LauraLunaLu,https://t.co/aNapReKorS,https://pbs.twimg.com/profile_images/1377303046401753096/h7qY0Fqe_normal.jpg,,True,Host in @UBeat @EsportsBLive | FG commentator | Warrior princess in @DeadRabbitsClub | Writer in @Meristation @RevistaManual | Actress in @Trece_Gatos,DR | Laura Lu-Na 🎸,False,"{'followers_count': 8153, 'following_count': 1158, 'tweet_count': 153989, 'listed_count': 161}",1.4108955120400998e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aNapReKorS', 'expanded_url': 'http://twitch.tv/lauralunalu', 'display_url': 'twitch.tv/lauralunalu'}]}, 'description': {'mentions': [{'start': 8, 'end': 14, 'username': 'UBeat'}, {'start': 15, 'end': 28, 'username': 'EsportsBLive'}, {'start': 68, 'end': 84, 'username': 'DeadRabbitsClub'}, {'start': 97, 'end': 109, 'username': 'Meristation'}, {'start': 110, 'end': 124, 'username': 'RevistaManual'}, {'start': 138, 'end': 150, 'username': 'Trece_Gatos'}]}}"
275536020.0,_KeepitGEEEE,,https://pbs.twimg.com/profile_images/1513201194126262278/EKmQZamt_normal.jpg,In my bag,False,A well-read and driven Black woman navigating through this journey called life. | she/her | A Virgo ass Virgo |,7th Letter,False,"{'followers_count': 541, 'following_count': 514, 'tweet_count': 78313, 'listed_count': 2}",7.871435615317852e+17,
31066236.0,Osan912,http://t.co/SVrysRwEii,https://pbs.twimg.com/profile_images/480592842339807232/RudoqYdp_normal.jpeg,"Austin, Tx",False,SEU student with an unhealthy obsession with Film.,Orlando Sanchez,False,"{'followers_count': 28, 'following_count': 105, 'tweet_count': 1303, 'listed_count': 5}",1.0377186676126188e+18,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/SVrysRwEii', 'expanded_url': 'http://CollegeMovieReview.com', 'display_url': 'CollegeMovieReview.com'}]}}"
15161605.0,crisnaza,https://t.co/RelmNlzwtc,https://pbs.twimg.com/profile_images/1399445936624046080/JH_CZNFt_normal.jpg,VER/LZC/CDMX/PTY,False,"Economísta, dibujante, cinéfino, artista frustrado, cantante de karaoke, Gryffindor, guardián de la galaxia y entrenador Pokemon. Valar Morghulis.",Drunken Pikachu,False,"{'followers_count': 757, 'following_count': 707, 'tweet_count': 20696, 'listed_count': 25}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RelmNlzwtc', 'expanded_url': 'http://instagram.com/crisnaza__', 'display_url': 'instagram.com/crisnaza__'}]}}"
822280.0,cjewel,https://t.co/Q1EP2drhuB,https://pbs.twimg.com/profile_images/1243368023592849410/DZQm7Fak_normal.jpg,Petaluma CA USA,False,Author. Parrot owner. Holder of opinions subject to evidence-based change. She/her. Data collected is data abused. Jewel vs. NSA.,Carolyn Jewel,False,"{'followers_count': 5024, 'following_count': 1304, 'tweet_count': 74840, 'listed_count': 249}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q1EP2drhuB', 'expanded_url': 'http://www.carolynjewel.com', 'display_url': 'carolynjewel.com'}]}}"
216587765.0,chrisponder74,,https://pbs.twimg.com/profile_images/1402031004513144837/6uWcU3Dk_normal.jpg,Indianapolis/USA,False,On Earth to make people laugh & think.,Christopher Ponder,False,"{'followers_count': 37, 'following_count': 354, 'tweet_count': 608, 'listed_count': 0}",,
1.2897611064084808e+18,DamienMemedoza,,https://pbs.twimg.com/profile_images/1511875225826344967/iRn2Jmid_normal.jpg,Genderflux + PNs change,False,Damien/Novah/Skip/Scarlett | 15‼| Permanently Online™️ | Unus | B.L.Fucking.M. | Omnisexual | 💙@Kris52412177💜 | @etyciraP @edgynagnsty | Pfp By @clownicals ‼‼,🔪💀Quandale Diggleshits💀🔪 (Any/All),False,"{'followers_count': 141, 'following_count': 743, 'tweet_count': 9219, 'listed_count': 3}",1.5234993198019174e+18,"{'description': {'mentions': [{'start': 95, 'end': 108, 'username': 'Kris52412177'}, {'start': 112, 'end': 121, 'username': 'etyciraP'}, {'start': 122, 'end': 134, 'username': 'edgynagnsty'}, {'start': 144, 'end': 155, 'username': 'clownicals'}]}}"
22422904.0,AdamRothberg,,https://pbs.twimg.com/profile_images/570433207275757568/crUu0Hg7_normal.jpeg,New York,False,"Simon & Schuster pr guy, husband, father, futbol fan (MUFC!),  bicyclist, music nut, Columbia College '81, he/him/his. Opinions: standard disclaimer applies.",Adam Rothberg,False,"{'followers_count': 902, 'following_count': 922, 'tweet_count': 4287, 'listed_count': 19}",,
21262285.0,Artaud,https://t.co/sTuP5m3iu8,https://pbs.twimg.com/profile_images/1313911627033513986/QQRv4NPc_normal.jpg,CDMX y Santiago de Chile,False,autóctono y prescindible. https://t.co/Vi0caquPKe,Christopher Holloway,False,"{'followers_count': 2263, 'following_count': 3016, 'tweet_count': 57714, 'listed_count': 61}",9.618494318249083e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sTuP5m3iu8', 'expanded_url': 'http://artaud.tumblr.com/', 'display_url': 'artaud.tumblr.com'}]}, 'description': {'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/Vi0caquPKe', 'expanded_url': 'http://salalacalleymuere.tumblr.com/', 'display_url': 'salalacalleymuere.tumblr.com'}]}}"
62779555.0,NutslikeaFox,,https://pbs.twimg.com/profile_images/1367602914961817600/9mnI6xLw_normal.jpg,"Crewe, Cheshire",False,Whatever people say I am... it's probably true,Steve Robinson,False,"{'followers_count': 105, 'following_count': 514, 'tweet_count': 3117, 'listed_count': 1}",,
2610578076.0,melamedp,,https://pbs.twimg.com/profile_images/486639756864802816/IV0KvBTB_normal.jpeg,,False,,Paul Melamed,False,"{'followers_count': 76, 'following_count': 74, 'tweet_count': 1789, 'listed_count': 2}",,
86596738.0,PhilYanda,https://t.co/Of2syWXQAi,https://pbs.twimg.com/profile_images/1452298843148754948/ZIF1kGLG_normal.jpg,"Cinco Ranch, TX",False,Kryptō w/ Christ in God (Col 3:3) Hubs to C #TillDeathOrRapture #TeamYanda @Starbucks partner @HoustonDash #JND @HFBCCypress,Phil Yanda,False,"{'followers_count': 719, 'following_count': 1215, 'tweet_count': 29986, 'listed_count': 26}",1.3215957515506483e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Of2syWXQAi', 'expanded_url': 'https://linktr.ee/PhilYanda', 'display_url': 'linktr.ee/PhilYanda'}]}, 'description': {'hashtags': [{'start': 44, 'end': 63, 'tag': 'TillDeathOrRapture'}, {'start': 64, 'end': 74, 'tag': 'TeamYanda'}, {'start': 107, 'end': 111, 'tag': 'JND'}], 'mentions': [{'start': 75, 'end': 85, 'username': 'Starbucks'}, {'start': 94, 'end': 106, 'username': 'HoustonDash'}, {'start': 112, 'end': 124, 'username': 'HFBCCypress'}]}}"
8.019107225485066e+17,drink_waater,https://t.co/wqlvLGQb1T,https://pbs.twimg.com/profile_images/1480444271152926721/lqWiaTCO_normal.jpg,baffroom,False,"gavin || artist, writer, graphic designer, video editor || he/him || working on @326_game_ || random hero fan || PLEASE PLAY OMORI || omori au - @naiko_story",Waater 🌺 || commissions coming soon,False,"{'followers_count': 48, 'following_count': 94, 'tweet_count': 3318, 'listed_count': 0}",1.519943498962641e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wqlvLGQb1T', 'expanded_url': 'https://youtube.com/channel/UC5nBpX0_AnBj9Jdq8T2QkTg', 'display_url': 'youtube.com/channel/UC5nBp…'}]}, 'description': {'mentions': [{'start': 80, 'end': 90, 'username': '326_game_'}, {'start': 145, 'end': 157, 'username': 'naiko_story'}]}}"
44909333.0,StuMagoo2,,https://pbs.twimg.com/profile_images/1271046021364289541/4CePSdbw_normal.jpg,Two legs or Two wheels,False,🇺🇦 It's nice to be nice! 🇺🇦,Stuart J McDonald,False,"{'followers_count': 134, 'following_count': 542, 'tweet_count': 7145, 'listed_count': 3}",,
167448404.0,Windrunner75,https://t.co/Q0AuqWILbw,https://pbs.twimg.com/profile_images/1367616061890318338/YMZijySj_normal.jpg,"Ottawa, Ontario",False,"A peril-prone pony who's decided to come out of the forest and show off his tender hooves. He/him. Weaknesses: Tigers. Hyenas. Himself.
Banner by @moosemead",Reiver,False,"{'followers_count': 540, 'following_count': 725, 'tweet_count': 14725, 'listed_count': 9}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q0AuqWILbw', 'expanded_url': 'http://www.furaffinity.net/user/reiver/', 'display_url': 'furaffinity.net/user/reiver/'}]}, 'description': {'mentions': [{'start': 146, 'end': 156, 'username': 'moosemead'}]}}"
1.149800185310208e+18,beyonce_left,,https://pbs.twimg.com/profile_images/1488161480071692296/o_fdEcLe_normal.jpg,,False,,🇸🇴,False,"{'followers_count': 9, 'following_count': 211, 'tweet_count': 2023, 'listed_count': 0}",,
17570462.0,DRE3K,https://t.co/63goyWdGs1,https://pbs.twimg.com/profile_images/1520107961191968771/VinpyHMf_normal.jpg,VA 🛫 ATL,False,Andre B. Tillman | 32 | | NSU Alum  | Leo | He/Him #SuperProudBlackNerd. |  Published Creator 📸 /  Occasional Cosplayer 💥IG dre_3k | https://t.co/YX7NuCMX8d,Ruff Worlock,False,"{'followers_count': 1666, 'following_count': 1515, 'tweet_count': 99336, 'listed_count': 52}",1.207131978761429e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/63goyWdGs1', 'expanded_url': 'http://shotbydre.com', 'display_url': 'shotbydre.com'}]}, 'description': {'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/YX7NuCMX8d', 'expanded_url': 'http://www.rookieatl.com', 'display_url': 'rookieatl.com'}], 'hashtags': [{'start': 51, 'end': 71, 'tag': 'SuperProudBlackNerd'}]}}"
45849253.0,ccast585,,https://pbs.twimg.com/profile_images/378800000824474481/4478226337aef98877b1899332bf3937_normal.jpeg,,False,,585,False,"{'followers_count': 49, 'following_count': 406, 'tweet_count': 371, 'listed_count': 0}",,
15999367.0,RobbieThompson2,,https://pbs.twimg.com/profile_images/1344672171344474115/d5cvPqbA_normal.jpg,"Harrisburg, PA",False,"Music, sports, mindless POV's O&A/Bennington/Sam&JimShow/DaveyMac/TheBonfire Huge fan of entertaining people...legalize it 💨",Rob Thompson,False,"{'followers_count': 2188, 'following_count': 4675, 'tweet_count': 66486, 'listed_count': 31}",1.4840019760693699e+18,
1.1464850517917409e+18,its_bexx_,https://t.co/WCZnHpKInO,https://pbs.twimg.com/profile_images/1459193938942779394/z_zIIeMU_normal.jpg,Minestrone soup,False,"Madiba, Ngqolomsila, Sophitsho, Yem-Yem, Vela bembhemtsela, Ndinga, Zondwa, Dlomo👑 Xhosa hun.🇿🇦 I love Ye.❤️ A saggiterrorist with a ♋️ rising and ♒️ moon",YOUTUBE:Bexxology 101,False,"{'followers_count': 2293, 'following_count': 1121, 'tweet_count': 27874, 'listed_count': 0}",1.2675859341340713e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WCZnHpKInO', 'expanded_url': 'https://youtube.com/c/bexxology101', 'display_url': 'youtube.com/c/bexxology101'}]}}"
225975634.0,salvantich,https://t.co/3cgao4p3Dl,https://pbs.twimg.com/profile_images/1643268660/imagen_343_normal.jpg,"Illes Balears, Spain",False,,Salvantich,False,"{'followers_count': 140, 'following_count': 1347, 'tweet_count': 2194, 'listed_count': 4}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3cgao4p3Dl', 'expanded_url': 'http://instagram.com/salvantich', 'display_url': 'instagram.com/salvantich'}]}}"
1064577990.0,abbyhalee,https://t.co/1fMszq4ive,https://pbs.twimg.com/profile_images/1515505933111242752/IYlDZsWH_normal.jpg,"St Petersburg, FL",False,| Tampa FL📍| ‘23 📚 | CSI 🕵🏼‍♀️ |,Abby 👑,False,"{'followers_count': 562, 'following_count': 394, 'tweet_count': 6420, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1fMszq4ive', 'expanded_url': 'https://instagram.com/_abbyhale_', 'display_url': 'instagram.com/_abbyhale_'}]}}"
773543095.0,DarkKnight093,https://t.co/FoxtaBjFlH,https://pbs.twimg.com/profile_images/1460170557400698880/TWMJ-wwS_normal.jpg,三槍沼の最深部,False,アラサーゲーマー貴腐人(腐女子)のごった煮アカ。風花雪月はフェリ愛…そしてディミ✨刀剣は実家。三槍と鬼丸✨呪は伏黒家と狗巻✨ポケモンBDSPはW購入済,月見団子@フカ,False,"{'followers_count': 109, 'following_count': 165, 'tweet_count': 81835, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FoxtaBjFlH', 'expanded_url': 'http://twpf.jp/DarkKnight093', 'display_url': 'twpf.jp/DarkKnight093'}]}}"
55046175.0,bookishandodd,https://t.co/3JeBaUGGy0,https://pbs.twimg.com/profile_images/1483859105035034631/idpYDej0_normal.jpg,Chicago,False,bookish and odd,nerdishly,False,"{'followers_count': 153, 'following_count': 118, 'tweet_count': 1780, 'listed_count': 6}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3JeBaUGGy0', 'expanded_url': 'http://nerdishly.com', 'display_url': 'nerdishly.com'}]}}"
8.546507325109494e+17,ramaileon,https://t.co/rKs5AM0uq7,https://pbs.twimg.com/profile_images/1263835677831114754/5msr5pMG_normal.jpg,Comodoro Rivadavia ,False,,ً,False,"{'followers_count': 61, 'following_count': 81, 'tweet_count': 1089, 'listed_count': 0}",1.157753285115351e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rKs5AM0uq7', 'expanded_url': 'https://open.spotify.com/user/zenieje?si=58lddYESR2GiVRbN9VuDCg&utm_source=copy-link', 'display_url': 'open.spotify.com/user/zenieje?s…'}]}}"
19241655.0,DavidCatherine,,https://pbs.twimg.com/profile_images/1379028654370529284/Dd8U4lZI_normal.jpg,PA,False,,David Catherine,False,"{'followers_count': 186, 'following_count': 3040, 'tweet_count': 12484, 'listed_count': 0}",,
283820621.0,kaypee65,,https://pbs.twimg.com/profile_images/814984605493145600/iH6TDT4Q_normal.jpg,"Alaska, USA",False,"Work as a chemist, play as an artist.",Kristen Nelson,False,"{'followers_count': 175, 'following_count': 331, 'tweet_count': 3819, 'listed_count': 4}",,
2701537548.0,CurtisDeem,,https://pbs.twimg.com/profile_images/1516161790505328646/mBcZVsqp_normal.jpg,"Wake Forest, NC",False,"CBJ enthusiast, former WHL prospects writer. Recently relocated to the Raleigh area.
Good Goal next
Call me on my cell
Contributor for @UnionandBlue",Curtis D,False,"{'followers_count': 100, 'following_count': 216, 'tweet_count': 3141, 'listed_count': 3}",,"{'description': {'mentions': [{'start': 135, 'end': 148, 'username': 'UnionandBlue'}]}}"
9.883773853084262e+17,traderjoe68262,https://t.co/og5EiPflXo,https://pbs.twimg.com/profile_images/1495300070400565253/0KwTl9tE_normal.jpg,temp public for silly giveaway,False,"“WITH ONE DELAYED SINGLE AXEL, ONE TRIPLE AXEL, YUZURU HANYU, DOUBLE OLYMPIC GOLD MEDALIST, JUST GAVE A MASTERCLASS ON WHAT FIGURE SKATING ACTUALLY IS.”",isa against god,False,"{'followers_count': 11, 'following_count': 140, 'tweet_count': 31037, 'listed_count': 3}",1.4952870330105242e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/og5EiPflXo', 'expanded_url': 'https://open.spotify.com/track/0jOnZhF75V68VsBObWx2XO?si=rY3YIu1MQWO65TfNIqvkpQ', 'display_url': 'open.spotify.com/track/0jOnZhF7…'}]}}"
