id,source,lang,entities,reply_settings,context_annotations,conversation_id,text,author_id,possibly_sensitive,created_at,public_metrics,referenced_tweets,in_reply_to_user_id,geo,attachments
1521486512092815360,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1504425426021715971,"Wordle 318 3/6

⬛🟨🟩⬛⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩

🐥",84449563,False,2022-05-03T13:47:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1521104204835741696'}]",84449563,,
1521486508489940996,Twitter Web App,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486508489940996,"the best i've done so far!
Wordle 318 3/6

🟨⬜🟩⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩",908046806776512513,False,2022-05-03T13:47:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,
1521486502722744323,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486502722744323,"Wordle 318 5/6

⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
IT is one of those word scrambles again",20307719,False,2022-05-03T13:47:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,
1521486497408598017,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486497408598017,"Wordle 318 4/6*

⬛🟩🟨⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛🟨⬛
🟩🟩🟩🟩🟩",748593048,False,2022-05-03T13:47:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486496347394051,Twitter for Android,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486496347394051,"Wordle 318 4/6

🟨🟩🟩⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",264561188,False,2022-05-03T13:47:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,
1521486488646660096,Twitter Web App,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486488646660096,"Wordle 318 5/6

⬜⬜⬜🟨🟨
⬜⬜🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1344845996,False,2022-05-03T13:47:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,,,
1521486484284616707,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486484284616707,"Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛🟩🟨⬛🟨
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",112733987,False,2022-05-03T13:47:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486480685912066,Twitter for Android,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1519358131276591104,"Wordle 318 4/6
I'm a dumb bitch I wanted to win from 2 guess so bad and the word is so easy...
🟩⬛🟨⬛🟩
⬛⬛🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",1516096270061944834,False,2022-05-03T13:46:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1519358296196587521'}]",1516096270061944834,,
1521486480539103234,Twitter for iPad,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486480539103234,"Wordle 318 5/6

🟨⬛🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",62872377,False,2022-05-03T13:46:59.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,,,
1521486470896365568,Twitter for iPhone,en,"{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/4a8DrTnfkx', 'expanded_url': 'https://twitter.com/SamMMAFanBronx/status/1521486470896365568/photo/1', 'display_url': 'pic.twitter.com/4a8DrTnfkx', 'media_key': '3_1521486465972285440'}]}",everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486470896365568,"Two days in a row 😳😥 

Wordle 318 6/6

⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/4a8DrTnfkx",388003893,False,2022-05-03T13:46:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,{'media_keys': ['3_1521486465972285440']}
1521486462511951872,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486462511951872,"Wordle 318 5/6

⬛🟨🟨⬛🟩
⬛🟨🟩⬛⬛
⬛⬛🟨⬛⬛
⬛🟨⬛🟨⬛
🟩🟩🟩🟩🟩",263944285,False,2022-05-03T13:46:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486457344516096,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486457344516096,"Wordle 318 3/6

⬜🟨🟨🟨⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩",2787507478,False,2022-05-03T13:46:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,,,
1521486455813648386,Twitter Web App,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/MuqAzkwaWz', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486455813648386,"Wordle (ES)  #117 4/6

🟨⬜⬜🟨🟩
🟨🟨⬜⬜🟩
⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/MuqAzkwaWz",162454101,False,2022-05-03T13:46:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486451606794240,Twitter Web App,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486451606794240,"Wordle (archive) 318 3/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",60435953,False,2022-05-03T13:46:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486450230972416,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486450230972416,"Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩 How today’s word is not ANGER is beyond me. Nevertheless, thank you starter word!",2203497702,False,2022-05-03T13:46:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486444862316544,Twitter Web App,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/rur8Edn1LU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486444862316544,"Wordle (ES)  #117 4/6

🟨⬜⬜⬜🟩
⬜⬜🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/rur8Edn1LU",837132791703810048,False,2022-05-03T13:46:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486432912785409,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486432912785409,"Wordle 318 5/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",16649478,False,2022-05-03T13:46:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486432715833345,TweetDeck,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486432715833345,"Wordle 318 4/6*

⬛🟩⬛⬛🟨
🟨🟩⬛🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1884985542,False,2022-05-03T13:46:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486431658688512,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486431658688512,"Wordle 318 6/6

⬛⬛🟩⬛🟩
⬛🟨🟩⬛🟩
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",965317712,False,2022-05-03T13:46:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486430572363782,Twitter for Android,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1484154042259587074,"Wordle 318 X/6
😑
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩⬛🟩🟩",4657037188,False,2022-05-03T13:46:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1521126811207450624'}]",4657037188,,
1521486426507984896,Twitter Web App,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486426507984896,"Wordle 318 4/6

⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",332300381,False,2022-05-03T13:46:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486426403217413,Twitter for Android,en,,following,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1482210582292213760,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟨🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",7116372,False,2022-05-03T13:46:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1521072681596375046'}]",7116372,,
1521486425501356033,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486425501356033,"Wordle 318 6/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟨⬛🟨⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",153133366,False,2022-05-03T13:46:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,,,
1521486424792604672,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486424792604672,"Wordle 318 4/6

⬜🟨⬜⬜⬜
🟩⬜⬜🟨⬜
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩",20536186,False,2022-05-03T13:46:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486424683560962,Twitter Web App,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486424683560962,"Wordle 318 6/6

⬜🟨🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1596644077,False,2022-05-03T13:46:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,
1521486422838063106,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486422838063106,"Wordle 318 4/6

🟨⬛⬛⬛⬛
🟩🟩🟨⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",535685335,False,2022-05-03T13:46:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486420992569348,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486420992569348,"Wordle 318 4/6

⬛⬛⬛⬛⬛
⬛🟨🟩⬛⬛
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩",13645602,False,2022-05-03T13:46:45.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,,,
1521486420363329541,Twitter for Android,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/2tMR3kFYcf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486420363329541,"Wordle (ES)  #117 5/6

⬜⬜⬜🟨⬜
🟨⬜⬜🟨⬜
⬜🟨🟨⬜🟩
🟨🟩🟩🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/2tMR3kFYcf",1268526940236939264,False,2022-05-03T13:46:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486416575975424,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486416575975424,"Wordle 318 5/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1672139160,False,2022-05-03T13:46:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486415598698500,Twitter Web App,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486415598698500,"Wordle 318 4/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",18079988,False,2022-05-03T13:46:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486409370152960,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486409370152960,"Wordle 318 3/6

⬜🟨⬜⬜⬜
🟨⬜🟨⬜🟩
🟩🟩🟩🟩🟩",34111322,False,2022-05-03T13:46:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486408829054980,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486408829054980,"Wordle 318 3/6

⬜⬜⬜🟩⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩",164718669,False,2022-05-03T13:46:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,
1521486390806077443,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521134500046151680,"Wordle 318 5/6

⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",955206549873549313,False,2022-05-03T13:46:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1521134500046151680'}]",955206549873549313,,
1521486388335726604,Twitter Web App,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486388335726604,"Wordle 318 5/6*

🟨⬛🟩⬛⬛
⬛🟨🟩🟨⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",72725556,False,2022-05-03T13:46:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486375517892609,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486375517892609,"Wordle 318 3/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",537306282,False,2022-05-03T13:46:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,
1521486365644500992,Twitter for Android,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486365644500992,"Wordle 318 5/6

⬛🟨🟨⬛⬛
⬛🟨⬛🟨⬛
⬛🟨⬛🟨🟨
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",311223757,False,2022-05-03T13:46:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,,,
1521486364377817089,Twitter Web App,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486364377817089,"Hint: not the wizard
Wordle 318 5/6

🟨⬜🟩⬜⬜
🟨⬜🟩⬜⬜
⬜🟨🟩⬜🟨
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩",938159210973589504,False,2022-05-03T13:46:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486357931212806,Twitter Web App,es,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/zVBhd1IPqH', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486357931212806,"Wordle Científico #51 3/6

🟨⬛⬛🟨⬛🟨⬛
⬛🟩⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/zVBhd1IPqH",189505857,False,2022-05-03T13:46:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486356484141056,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486356484141056,"Wordle 318 3/6

⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1037691636,False,2022-05-03T13:46:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486354500231171,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486354500231171,"Wordle 318 3/6

⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩
Good job 👍",1394664265517207554,False,2022-05-03T13:46:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486345600139265,Twitter for Android,ja,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486345600139265,"Wordle 318 6/6

⬜🟨🟨🟨⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

あぶない、、、、",53329272,False,2022-05-03T13:46:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
1521486343687348233,Twitter for Android,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486343687348233,"On a roll huh Wordle 318 2/6

⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",1729295515,False,2022-05-03T13:46:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,,,
1521486342265397249,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486342265397249,"Wordle 318 4/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜🟩
⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩",1396469258100428804,False,2022-05-03T13:46:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,
1521486341116252161,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486341116252161,"Wordle 318 4/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩it’s my birthday",1349350877304389632,False,2022-05-03T13:46:26.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",,,,
1521486314134200320,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486314134200320,"Wordle 318 2/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩",1435268232483540992,False,2022-05-03T13:46:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,
1521486311328260096,Twitter for iPhone,en,,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521486311328260096,"Wordle 318 6/6

⬛⬛🟨⬛⬛
⬛🟩🟨⬛⬛
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2778577978,False,2022-05-03T13:46:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,
