id,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,referenced_tweets,in_reply_to_user_id,entities,geo,attachments
1522257697550352385,1522257697550352385,en,False,everyone,"A five putt? Strategic disaster.

Wordle 320 X/6

⬜🟨⬜⬜🟨
🟨⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩","{'retweet_count': 0, 'reply_count': 3, 'like_count': 5, 'quote_count': 0}",49855286,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:31.000Z,Twitter for iPhone,,,,,
1522257685676445696,1522257685676445696,en,False,everyone,"Wordle 321 4/6

⬜⬜🟨⬜🟨
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62727489,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:29.000Z,Twitter for Android,,,,,
1522257684287741965,1478433221624926224,en,False,everyone,"@peetiesweetstuf @missbeaniez @hipsterickster @_danb__ Wordle 320 X/6

⬛🟨⬛⬛⬛
⬛⬛🟨🟨🟨
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",952641837683978240,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:28.000Z,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1522255663614681104'}]",2931718706,"{'mentions': [{'start': 0, 'end': 16, 'username': 'peetiesweetstuf', 'id': '2931718706'}, {'start': 17, 'end': 29, 'username': 'missbeaniez', 'id': '890427894488551425'}, {'start': 30, 'end': 45, 'username': 'hipsterickster', 'id': '1090623216'}, {'start': 46, 'end': 54, 'username': '_danb__', 'id': '902990476915208194'}]}",,
1522257681146433536,1522257681146433536,tr,False,everyone,"Wordle Türkçe 320 4/6

⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/1cuGjMidOS","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1409797978890645507,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:28.000Z,Twitter for Android,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/1cuGjMidOS', 'expanded_url': 'https://www.wordleturkce.com/', 'display_url': 'wordleturkce.com'}]}",,
1522257680966250496,1487499665847500801,th,False,everyone,"Wordle 320 5/6

⬜⬜⬜🟨⬜
⬜🟨⬜⬜🟨
🟩🟨⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

#Thwordle 107 4/6

⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩

วดท คือเปิดแท้กเจอคนใบ้เลยนึกออก ยอมเปิดเพราะเกือบลืมเล่น ช่วงนี้ขก เล่นละ อิ้งก้พอถูไถไปได้","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1201338422079582209,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:27.000Z,Twitter for Android,"[{'type': 'replied_to', 'id': '1521713538360025088'}]",1201338422079582209,"{'hashtags': [{'start': 47, 'end': 56, 'tag': 'Thwordle'}]}",,
1522257680781520898,1487467947190804488,en,False,everyone,"@OMGchristalee @dgordon888 @heymissdonda @lily_argo2 @HuffakerKyle @lauren_5E75 Wordle 320 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1268193921005477890,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:27.000Z,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1522158359557943297'}]",23656363,"{'mentions': [{'start': 0, 'end': 14, 'username': 'OMGchristalee', 'id': '23656363'}, {'start': 15, 'end': 26, 'username': 'dgordon888', 'id': '747482667147399168'}, {'start': 27, 'end': 40, 'username': 'heymissdonda', 'id': '1402353935042723849'}, {'start': 41, 'end': 52, 'username': 'lily_argo2', 'id': '812530343676940288'}, {'start': 53, 'end': 66, 'username': 'HuffakerKyle', 'id': '3184481167'}, {'start': 67, 'end': 79, 'username': 'lauren_5E75', 'id': '1248293289427640321'}]}",,
1522257678449668097,1522257678449668097,en,False,everyone,"Wordle 321 4/6

⬛⬛⬛⬛🟩
⬛⬛⬛🟨🟩
🟨⬛⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",42359454,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:27.000Z,Twitter for iPhone,,,,,
1522257659453644800,1522257659453644800,en,False,everyone,"Wordle 321 6/6

⬛⬛⬛⬛⬛
🟨⬛⬛🟨🟩
🟨⬛🟨⬛🟩
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",8188802,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:22.000Z,Twitter for Android,,,,,
1522257628377747456,1522257628377747456,en,False,everyone,"Wordle 321 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",93202465,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:15.000Z,Echofon,,,,,
1522257625307660288,1522257625307660288,en,False,everyone,"Wordle 320 6/6

⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4068610923,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:14.000Z,Twitter for iPhone,,,,,
1522257615375327235,1522257615375327235,en,False,everyone,"Wordle 321 4/6

⬛⬛🟨⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",469341505,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:12.000Z,Twitter for iPhone,,,,,
1522257615337582592,1522257615337582592,en,False,everyone,"#Wordle 320 X/6
Waaaah
⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
⬛🟩⬛🟩⬛
🟨⬛⬛🟩⬛
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",851859460297375744,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:12.000Z,Twitter for iPhone,,,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,
1522257613043507202,1522167326350659584,en,False,everyone,"@AydenCanavos @Thiqq_Raccoon @andrew_canavos Wordle 320 X/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩absolutely brutal","{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",366749565,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:11.000Z,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1522167326350659584'}]",463463683,"{'mentions': [{'start': 0, 'end': 13, 'username': 'AydenCanavos', 'id': '463463683'}, {'start': 14, 'end': 28, 'username': 'Thiqq_Raccoon', 'id': '1456713310724923399'}, {'start': 29, 'end': 44, 'username': 'andrew_canavos', 'id': '473522197'}]}",,
1522257612464869376,1522257612464869376,ja,False,everyone,"ポケモンWordle 2/10

⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩
 https://t.co/o99ZqF6CKO","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1329466226880471045,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-05T16:51:11.000Z,Twitter for iPhone,,,"{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/o99ZqF6CKO', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,
1522257596077735937,1522257596077735937,ja,False,everyone,"ポケモンWordle 3/10

⬛🟨🟨⬛🟩
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/8qp0rRqxU8
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311353996,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-05T16:51:07.000Z,Twitter for Android,,,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/8qp0rRqxU8', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,
1522257592470233088,1522257592470233088,en,False,everyone,"Wordle 321 4/6

🟩⬛⬛⬛⬛
🟩⬛🟨⬛🟨
🟩🟩⬛🟨🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",101996164,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:06.000Z,Twitter for iPhone,,,,,
1522257590218297344,1522257590218297344,en,False,everyone,"Wordle 321 4/6

⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2430316999,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:06.000Z,Twitter Web App,,,,,
1522257586673917952,1522257581611405313,en,False,everyone,"Wordle 320 X/6

⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛
🟨🟩⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",18478781,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:05.000Z,Twitter Web App,"[{'type': 'replied_to', 'id': '1522257584966799364'}]",18478781,,,
1522257584966799364,1522257581611405313,en,False,everyone,"Wordle Tildes #66 6/6

⬛⬛🟨🟨⬛⬛
⬛🟨🟨⬛🟨⬛
🟨🟩🟨⬛⬛⬛
⬛🟩⬛🟨⬛⬛
⬛🟨⬛🟩🟩🟩
🟩🟩🟩🟩🟩🟩

https://t.co/yz0p2hWMEg","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",18478781,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:05.000Z,Twitter Web App,"[{'type': 'replied_to', 'id': '1522257583322636288'}]",18478781,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/yz0p2hWMEg', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,
1522257583322636288,1522257581611405313,es,False,everyone,"Wordle Científico #53 6/6

⬛🟩⬛⬛🟨⬛
⬛🟩🟩⬛🟨⬛
⬛🟩🟩🟩⬛🟩
🟨🟩🟩🟩⬛🟩
⬛🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩

https://t.co/WdFJf4lc41","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",18478781,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:04.000Z,Twitter Web App,"[{'type': 'replied_to', 'id': '1522257581611405313'}]",18478781,"{'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/WdFJf4lc41', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1522257581611405313,1522257581611405313,en,False,everyone,"Wordle (ES)  #119 4/6

⬛🟩⬛⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/tiWBvcHJUr","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",18478781,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:51:04.000Z,Twitter Web App,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/tiWBvcHJUr', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1522257570475302919,1522257570475302919,ja,False,everyone,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟨⬛🟩🟩
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩

https://t.co/Z1J92BEXt3
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1371646812,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-05T16:51:01.000Z,Twitter for Android,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/Z1J92BEXt3', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,
1522257559587295232,1522257559587295232,ja,False,everyone,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟨
🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/1h5PASrlQR
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76959934,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-05T16:50:59.000Z,Twitter for iPhone,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/1h5PASrlQR', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,
1522257555070005248,1490631110208159744,ja,False,everyone,"Wordle 321 3/6*

🟨⬛⬛⬛🟩
🟩⬛🟨🟨🟩
🟩🟩🟩🟩🟩

2手目を良い感じでキメれた。","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",155122976,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:50:57.000Z,Twitter for iPad,"[{'type': 'replied_to', 'id': '1521891112230989824'}]",155122976,,,
1522257552574144517,1522257552574144517,en,False,everyone,"Wordle 320 5/6

⬛🟨⬛🟨⬛
🟨🟩⬛🟩⬛
⬛🟩🟨🟩⬛
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715330838813097985,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:50:57.000Z,Twitter for iPhone,,,,,
1522257552469155840,1522257552469155840,ja,False,everyone,"ポケモンWordle 4/10

⬛🟨⬛⬛🟨
⬛⬛⬛🟨🟩
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/YvYecC46mW
 #ポケモンWordle
上々。","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",157596881,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-05T16:50:57.000Z,Twitter for Android,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/YvYecC46mW', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1523164396175839233/PfuT0q9R?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1523164396175839233/PfuT0q9R?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,
1522257547218063361,1522257547218063361,en,False,everyone,"Wordle 320 3/6

🟨⬛⬛⬛🟨
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",66094351,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:50:56.000Z,Twitter for iPhone,,,,,
1522257545301090329,1484871113905930243,hu,True,everyone,"goblooooo

Wordle 320 X/6
⬜⬜⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩

Katla 105 X/6
⬜️🟩⬜️🟨⬜️
⬜️🟩🟨⬜️🟨
⬜️🟩⬜️⬜️🟨
⬜️🟩🟩🟩🟩
⬜️🟩🟩🟩🟩
⬜️🟩🟩🟩🟩
https://t.co/RU4Yq4XLBG

KECLAP 124 4/6
⬜⬜🟨⬜⬜
🟨🟩🟨🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
https://t.co/3D8RxAyE03","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",248590752,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:50:55.000Z,Twitter for Android,"[{'type': 'replied_to', 'id': '1521654540663091200'}]",248590752,"{'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/RU4Yq4XLBG', 'expanded_url': 'https://katla.vercel.app/', 'display_url': 'katla.vercel.app'}, {'start': 188, 'end': 211, 'url': 'https://t.co/3D8RxAyE03', 'expanded_url': 'https://keclap.xyz', 'display_url': 'keclap.xyz'}]}",,
1522257541035851776,1522257541035851776,ja,False,everyone,"Wordle 321 5/6

⬛🟨⬛⬛🟨
⬛🟩⬛🟨⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

競艇もワードルも無駄に手こずった","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1460439165053845504,"[{'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1308892785282412544', 'name': 'Boat racing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:50:54.000Z,Twitter for Android,,,,,
1522257539605229568,1522257539605229568,en,False,everyone,"Wordle 321 6/6

🟨⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1264595320941342720,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:50:54.000Z,Twitter for iPhone,,,,,
1522257537080438784,1522257537080438784,en,False,everyone,"Wordle 320 5/6

🟨⬛⬛🟩⬛
⬛🟨⬛🟩⬛
⬛🟩🟨🟩⬛
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2822598692,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T16:50:53.000Z,Twitter for iPad,,,,,
