id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1522207552527691776,2022-05-05T13:32:16.000Z,everyone,1522207552527691776,False,"Wordle 320 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",103472331,en,,,,,
1522207545565147137,2022-05-05T13:32:14.000Z,everyone,1522207545565147137,False,"Wordle 320 4/6

⬛⬛⬛⬛🟨
🟨🟩⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",7625662,en,,,,,
1522207543228993539,2022-05-05T13:32:14.000Z,everyone,1522192746844463105,False,"@mikefreemanNFL Wordle 320 3/6

⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",57158747,en,"{'mentions': [{'start': 0, 'end': 15, 'username': 'mikefreemanNFL', 'id': '19050461'}]}","[{'type': 'replied_to', 'id': '1522192746844463105'}]",19050461,,
1522207541224218624,2022-05-05T13:32:13.000Z,everyone,1522207541224218624,False,"Wordle 320 6/6

⬛⬛⬛⬛🟨
🟨🟨⬛⬛⬛
🟨⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",43728615,en,,,,,
1522207533263323142,2022-05-05T13:32:11.000Z,everyone,1522207533263323142,False,"Wordle 320 3/6*

⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2417978094,en,,,,,
1522207530377641984,2022-05-05T13:32:11.000Z,everyone,1522207530377641984,False,"Wordle 320 6/6

⬜🟩🟨⬜🟨
🟨🟩⬜⬜🟨
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩 whew!",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1912961546,en,,,,,
1522207523998027779,2022-05-05T13:32:09.000Z,everyone,1522207523998027779,False,"Wordle 320 4/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜🟩
🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩

可もなく不可もなく",TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1345669905178214402,ja,,,,,
1522207507111944192,2022-05-05T13:32:05.000Z,everyone,1522207507111944192,False,"Wordle 320 3/6

⬛⬛⬛🟩⬛
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1386900966,en,,,,,
1522207501860671490,2022-05-05T13:32:04.000Z,everyone,1522207501860671490,False,"Wordle 320 5/6

⬜🟨⬜🟨⬜
⬜⬜🟨⬜⬜
⬜⬜🟩⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",224208769,en,,,,,
1522207500224761858,2022-05-05T13:32:03.000Z,everyone,1522207500224761858,False,"Not bad.
Wordle 320 4/6

⬜🟨⬜⬜🟨
⬜🟩🟨🟩⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2542454832,en,,,,,
1522207489197965312,2022-05-05T13:32:01.000Z,everyone,1522207489197965312,False,"Wordle (ES)  #119 3/6

⬜⬜⬜🟨🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/SHk2Jnrsrt",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1032324423175557125,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/SHk2Jnrsrt', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522207483015663616,2022-05-05T13:31:59.000Z,everyone,1522207483015663616,False,"This one was quite the odyssey
Wordle 320 6/6*

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1272639309317840896,en,,,,,
1522207479723339782,2022-05-05T13:31:59.000Z,everyone,1522207479723339782,False,"Wordle 320 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25276743,en,,,,,
1522207476170457091,2022-05-05T13:31:58.000Z,everyone,1513735006002327554,False,"@gavroche @GeekyVetGirl Wordle 320 4/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩 Yup.",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15159627,en,"{'mentions': [{'start': 0, 'end': 9, 'username': 'gavroche', 'id': '7772142'}, {'start': 10, 'end': 23, 'username': 'GeekyVetGirl', 'id': '16626126'}]}","[{'type': 'replied_to', 'id': '1521860381513187328'}]",15159627,,
1522207475012931584,2022-05-05T13:31:57.000Z,everyone,1522207475012931584,False,"Lame

Wordle 320 X/6*

🟨🟨⬜⬜⬜
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",16216403,en,,,,,
1522207472592855041,2022-05-05T13:31:57.000Z,everyone,1522207472592855041,False,"Mercy
Wordle 320 6/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",264866085,en,,,,,
1522207466544668673,2022-05-05T13:31:55.000Z,everyone,1522207466544668673,False,"Wordle 320 4/6

⬛⬛⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",16398987,en,,,,,
1522207465265561601,2022-05-05T13:31:55.000Z,everyone,1522207465265561601,False,"Wordle 320 6/6
이열 
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1245184484527357952,ko,,,,,
1522207464996970497,2022-05-05T13:31:55.000Z,everyone,1522207464996970497,False,"Word #125 (🇪🇸 - Clásico) - 3/6

⬛⬛⬛⬛🟩
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩

¡Juega aquí!
https://t.co/9r1jx51PYR

#wordle #dailywordchallenge #dailywordleclub",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",129264729,es,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/9r1jx51PYR', 'expanded_url': 'https://onelink.to/wordlegame', 'display_url': 'onelink.to/wordlegame'}], 'hashtags': [{'start': 89, 'end': 96, 'tag': 'wordle'}, {'start': 97, 'end': 116, 'tag': 'dailywordchallenge'}, {'start': 117, 'end': 133, 'tag': 'dailywordleclub'}]}",,,,
1522207452158205955,2022-05-05T13:31:52.000Z,everyone,1522207452158205955,False,"Wordle 320 X/6

⬜⬜⬜🟨🟨
🟨🟨⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩 😭😭😭",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",329228001,en,,,,,
1522207452057403392,2022-05-05T13:31:52.000Z,everyone,1522207452057403392,False,"Ups 😃
Wordle (ES)  #119 6/6

⬜🟩⬜🟨⬜
⬜🟩⬜🟨⬜
⬜🟨🟨⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/rNgW0AQgN1",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",769587919,en,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/rNgW0AQgN1', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522207445891788801,2022-05-05T13:31:51.000Z,everyone,1522207445891788801,False,"Wordle 320 5/6

⬛🟨🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",17327791,en,,,,,
1522207445690437633,2022-05-05T13:31:50.000Z,everyone,1485966559713513473,False,"Wordle 320 4/6

⬜⬜🟨⬜⬜
⬜🟨⬜⬜🟨
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩

Back from retirement",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847896364256067584', 'name': 'Society', 'description': 'Society'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847896601955770369', 'name': 'Retired life', 'description': 'Senior living'}}]",37116701,en,,"[{'type': 'replied_to', 'id': '1510671961445208068'}]",37116701,,
1522207428602904578,2022-05-05T13:31:46.000Z,everyone,1522207428602904578,False,"Doh!

Wordle 320 3/6

⬛🟩⬛🟨🟨
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",816080248454475776,en,,,,,
1522207417647484928,2022-05-05T13:31:44.000Z,everyone,1522207417647484928,False,"Wordle (ES)  #119 5/6

⬜⬜🟨⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/3EOiAX5lW2",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",162118483,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/3EOiAX5lW2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522207414535131136,2022-05-05T13:31:43.000Z,everyone,1522207414535131136,False,"Wordle 320 6/6

⬜⬜⬜🟩⬜
⬜⬜🟩🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",719191886,en,,,,,
1522207401532874753,2022-05-05T13:31:40.000Z,everyone,1522207401532874753,False,"Wordle 320 2/6

⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3614630307,en,,,,,
1522207401218248704,2022-05-05T13:31:40.000Z,everyone,1522207401218248704,False,"Boeh 🙄
Wordle (ES)  #119 6/6

🟨⬜🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/tQhq928b6z",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",204443288,en,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/tQhq928b6z', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522207396948549632,2022-05-05T13:31:39.000Z,everyone,1522207396948549632,False,"Wordle (ES)  #119 X/6
No te lo puedo creer
⬜⬜⬜🟨🟩
🟨⬜⬜⬜🟩
🟩⬜🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
 https://t.co/dbWkymFMl7",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",971879837043511296,es,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/dbWkymFMl7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522207394100613120,2022-05-05T13:31:38.000Z,everyone,1522207394100613120,False,"Wordle (ES)  #119 3/6

⬜⬜⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/rXpsb6Ia6z",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",109402449,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/rXpsb6Ia6z', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522207388824227841,2022-05-05T13:31:37.000Z,everyone,1522207388824227841,False,"Wordle 320 3/6

🟨🟩⬜🟩⬜
⬜🟨🟨🟨⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1287933835339071495,en,,,,,
1522207378946478080,2022-05-05T13:31:35.000Z,everyone,1522207378946478080,False,"Wordle 320 3/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",871496940197789697,en,,,,,
1522207377684054016,2022-05-05T13:31:34.000Z,everyone,1522207377684054016,False,"Wordle 320 3/6

🟩🟨⬜🟨⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",764978652383707136,en,,,,,
1522207370365087745,2022-05-05T13:31:32.000Z,everyone,1522207370365087745,False,"Wordle (ES)  #119 3/6

⬜🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/WPYHwhbNQj",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",192570425,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/WPYHwhbNQj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522207365885575168,2022-05-05T13:31:31.000Z,everyone,1522207365885575168,False,"Wordle 320 4/6

⬛⬛⬛🟩⬛
🟨🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2800170871,en,,,,,
1522207364199292928,2022-05-05T13:31:31.000Z,everyone,1522207364199292928,False,"Wordle 320 5/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛🟨
🟨⬛⬛🟨🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Yeah…sure.",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",36521396,en,,,,,
1522207362450399232,2022-05-05T13:31:31.000Z,everyone,1522207362450399232,False,"Wordle 320 6/6

⬜🟨⬜⬜🟨
⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩🟨🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",776571804500525056,en,,,,,
1522207358138880001,2022-05-05T13:31:30.000Z,everyone,1522207358138880001,False,"Wordle 320 4/6

⬜🟨⬜🟨🟨
⬜🟩⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",856376628678610944,en,,,,,
1522207355663958017,2022-05-05T13:31:29.000Z,everyone,1522171408842907650,False,"@BravesGasm D’oh! 

Wordle 320 4/6

⬛⬛🟨🟩⬛
⬛🟨⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1183313611,en,"{'mentions': [{'start': 0, 'end': 11, 'username': 'BravesGasm', 'id': '53509516'}]}","[{'type': 'replied_to', 'id': '1522171408842907650'}]",53509516,,
1522207347665420288,2022-05-05T13:31:27.000Z,everyone,1522207347665420288,False,"Wordle 320 5/6

⬜⬜🟨⬜⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1221131761456947206,en,,,,,
1522207337037062144,2022-05-05T13:31:25.000Z,everyone,1522207337037062144,False,"Wordle 320 4/6

⬛⬛⬛🟩🟩
⬛🟩⬛⬛🟨
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",21006913,en,,,,,
1522207330888159232,2022-05-05T13:31:23.000Z,everyone,1522207330888159232,False,"Wordle (ES)  #119 6/6

⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/xHZN4SttWX",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3298289320,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/xHZN4SttWX', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
