id,source,reply_settings,created_at,lang,possibly_sensitive,public_metrics,text,entities,conversation_id,author_id,context_annotations,geo,in_reply_to_user_id,referenced_tweets,attachments
1521238357107429379,Twitter for iPhone,everyone,2022-05-02T21:21:02.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

God sake",,1521238357107429379,202383807,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '152', 'name': 'Food', 'description': 'Topics about food, like Donuts or Brunch'}, 'entity': {'id': '1303483003801202688', 'name': 'Sake'}}]",,,,
1521238349649903616,Twitter for Android,everyone,2022-05-02T21:21:00.000Z,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬜⬜⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
@pitchaijohn1961 
@cleviic","{'mentions': [{'start': 52, 'end': 68, 'username': 'pitchaijohn1961', 'id': '970138980'}, {'start': 70, 'end': 78, 'username': 'cleviic', 'id': '833363024'}]}",1521238349649903616,1263771476102168576,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238335196307457,Twitter for Android,everyone,2022-05-02T21:20:57.000Z,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬜🟨⬜🟨⬜
⬜⬜🟨⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,1516987140315308032,2535192242,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,2535192242,"[{'type': 'replied_to', 'id': '1520655951753216000'}]",
1521238323024785408,Twitter for iPhone,everyone,2022-05-02T21:20:54.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 2/10

⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/E6fSxdQgER
 #ポケモンWordle","{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/E6fSxdQgER', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}]}",1521238323024785408,1107673264673837057,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,,
1521238317379076097,Twitter for Android,everyone,2022-05-02T21:20:52.000Z,tr,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 318 3/6

🟨⬛⬛🟩⬛
🟨⬛🟨🟩⬛
🟩🟩🟩🟩🟩

https://t.co/2MqbHyvCKP","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/2MqbHyvCKP', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/', 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': ""Wordle Türkçe Bundle'da! Her gün yeni, 5 harfli bulmacayı 6 denemede bulun. Bugünün Wordle bulmacasını çözmek için hemen tıklayın."", 'unwound_url': 'https://www.bundle.app/wordle-tr/'}]}",1521238317379076097,490328819,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238304934477824,Twitter for Android,everyone,2022-05-02T21:20:49.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","First time with this pattern | Wordle 317 4/6

🟩⬛⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,1521238304934477824,187392396,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238299079327744,Twitter Web App,everyone,2022-05-02T21:20:48.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 6/6

🟨⬜⬜🟨⬜
⬜🟩🟨⬜🟨
🟩🟩🟨⬜⬜
🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
🥴",,1521238299079327744,1314220188171153408,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238293567967232,Twitter for Android,everyone,2022-05-02T21:20:47.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6*

🟩⬜⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩",,1521238293567967232,61543234,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238292120805376,Twitter for iPhone,everyone,2022-05-02T21:20:46.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",,1521238292120805376,1244151248326029312,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238290099187712,Twitter for iPhone,everyone,2022-05-02T21:20:46.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@elizaorlins @BriCorridan Mild panic involved 

Wordle 317 5/6*

⬛⬛⬛⬛🟨
🟨⬛🟩⬛⬛
⬛🟨🟩🟨🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'mentions': [{'start': 0, 'end': 12, 'username': 'elizaorlins', 'id': '7391432'}, {'start': 13, 'end': 25, 'username': 'BriCorridan', 'id': '2871818711'}]}",1521079611790184449,2994212565,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,7391432,"[{'type': 'replied_to', 'id': '1521079611790184449'}]",
1521238283719688197,Twitter for Android,everyone,2022-05-02T21:20:44.000Z,tr,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 318 6/6

⬛⬛⬛⬛⬛
🟨🟨⬛⬛⬛
⬛🟨⬛🟩⬛
⬛⬛🟨🟩⬛
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/mICseXoOJa","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/mICseXoOJa', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",1521238283719688197,2199942062,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238281580691456,Twitter Web App,everyone,2022-05-02T21:20:44.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #63 5/6

⬜🟨🟩⬜⬜⬜
⬜⬜🟩⬜🟨⬜
⬜🟨🟩⬜⬜🟨
⬜⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/StDB1qK7Wb 
como costó!!!!!","{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/StDB1qK7Wb', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",1521238281580691456,334924413,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238280016216064,Twitter for iPhone,everyone,2022-05-02T21:20:43.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","VAMOS NENEEE
Wordle Científico #50 3/6

⬜🟩⬜⬜🟩
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/0ysubxSPwR","{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/0ysubxSPwR', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521711979752136704/Qr2DllcV?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521711979752136704/Qr2DllcV?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/ciencia/index.html'}]}",1521238280016216064,1269329714587541504,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238274559582208,Twitter for iPhone,everyone,2022-05-02T21:20:42.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛🟨🟩⬛
🟩⬛⬛⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩

😶",,1521238274559582208,1484745469246930946,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238269333327874,Twitter for Android,everyone,2022-05-02T21:20:41.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #50 2/6

🟩⬜🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/PAF6DNljrz","{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/PAF6DNljrz', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521711979752136704/Qr2DllcV?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521711979752136704/Qr2DllcV?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/ciencia/index.html'}]}",1521238269333327874,1124736782032080897,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238265289969665,Twitter for iPhone,everyone,2022-05-02T21:20:40.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6*

🟩⬛⬛⬛⬛
🟩🟨⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,1521238265289969665,472344062,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238250546946050,Twitter for iPhone,everyone,2022-05-02T21:20:36.000Z,tr,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 318 4/6

⬛⬛⬛⬛⬛
🟨⬛⬛🟩⬛
🟨⬛🟨🟩⬛
🟩🟩🟩🟩🟩

https://t.co/Fqnewi0FEN","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/Fqnewi0FEN', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",1521238250546946050,36032265,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238238282850305,Twitter for iPhone,everyone,2022-05-02T21:20:33.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜🟨🟨⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",,1521238238282850305,770086020142469120,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238228635897858,Twitter for Android,everyone,2022-05-02T21:20:31.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 318 6/6

⬛🟨⬛⬛⬛
⬛⬛⬛🟩⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1521238228635897858,1072071047283990528,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238226886926338,Twitter for iPhone,everyone,2022-05-02T21:20:31.000Z,tr,True,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 318 3/6

⬜⬜⬜⬜🟩
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/0TektqLGs7","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/0TektqLGs7', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",1521238226886926338,1149600543490232320,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238217521086465,Twitter for iPhone,everyone,2022-05-02T21:20:28.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 4/6

🟨⬛⬛⬛🟩
⬛⬛🟨⬛🟩
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩",,1521238217521086465,23553518,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238209740656641,Twitter for iPhone,everyone,2022-05-02T21:20:27.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩🟩",,1521238209740656641,1191931724822745088,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238197359022082,Twitter Web App,everyone,2022-05-02T21:20:24.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 4/6

🟩⬛⬛🟩⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,1521238197359022082,29001725,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238195853316104,Twitter Web App,everyone,2022-05-02T21:20:23.000Z,tr,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 318 3/6

⬜⬜⬜⬜⬜
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/znfpAR774k","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/znfpAR774k', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",1521238195853316104,282931179,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238191071764480,Twitter for iPhone,everyone,2022-05-02T21:20:22.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 2/6*
slay

🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",,1521238191071764480,739071527669354496,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238179214413830,Twitter for iPhone,everyone,2022-05-02T21:20:19.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

⬜⬜⬜⬜⬜
⬜🟨🟩⬜⬜
⬜⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,1521238179214413830,27749512,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238177435971584,Twitter for iPhone,everyone,2022-05-02T21:20:19.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

⬛⬛🟨⬛🟨
🟨🟨⬛⬛⬛
⬛⬛🟩⬛🟨
⬛🟨🟩🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",,1521238177435971584,1239412508,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238172033699840,Twitter for iPhone,everyone,2022-05-02T21:20:18.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟨⬛⬛🟨⬛
⬛🟨⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",,1521238172033699840,105259896,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238165822005253,Twitter for Android,everyone,2022-05-02T21:20:16.000Z,en,False,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @RatonPiruleroEl: Wordle (ES)  #116 4/6

⬜🟨⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/ksq79wu7UB 😔 https://t.co/GqXkoJQRaA","{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/ksq79wu7UB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}, {'start': 95, 'end': 118, 'url': 'https://t.co/GqXkoJQRaA', 'expanded_url': 'https://twitter.com/RatonPiruleroEl/status/1521113892411355136/video/1', 'display_url': 'pic.twitter.com/GqXkoJQRaA', 'media_key': '7_1521113831421927428'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'RatonPiruleroEl', 'id': '1210953121641287680'}]}",1521238165822005253,1203792859822018565,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"[{'type': 'retweeted', 'id': '1521113892411355136'}]",{'media_keys': ['7_1521113831421927428']}
1521238165587218433,Twitter for Android,everyone,2022-05-02T21:20:16.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Grr!

Wordle 317 5/6

⬜⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,1521238165587218433,89572205,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238164060487680,Twitter for Android,everyone,2022-05-02T21:20:16.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩⬜⬜🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",,1521238164060487680,42918443,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238156674310150,asmallmachine,everyone,2022-05-02T21:20:14.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",My hands have unionized. Wordle 224 5/6 ⬛🟩⬛🟨⬛ 🟨🟩🟨⬛⬛ ⬛🟩🟨⬛🟨 ⬛🟩⬛⬛⬛ 🟩🟩🟩🟩🟩 yet another word i forgot to take the throne from every game genre.,,1521238156674310150,1018949713809141760,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238154732355586,Twitter for Android,everyone,2022-05-02T21:20:13.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 5/6

⬜🟩⬜⬜🟨
⬜🟨🟨🟩⬜
⬜🟩⬜🟩🟨
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/rI1v0UZzFr","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/rI1v0UZzFr', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521238154732355586,1107049261,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238144951148547,Twitter Web App,everyone,2022-05-02T21:20:11.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 6/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟨
⬜🟨🟨🟨⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/Pzwfed1JAC Bastante brava ! 😐","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/Pzwfed1JAC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521238144951148547,109665609,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238144573751296,Twitter for Android,everyone,2022-05-02T21:20:11.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛🟨
⬛🟩🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",,1521238144573751296,245509565,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238130346827776,Twitter for Android,everyone,2022-05-02T21:20:08.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Wordle 318 2/6*

⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩

おや。",,1521238130346827776,378115126,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238128153014273,Twitter for Android,everyone,2022-05-02T21:20:07.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","-- Wordle 317 6/6

⬛⬛🟨⬛🟨
⬛⬛⬛⬛🟨
🟨⬛⬛🟨⬛
🟨🟨🟨⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",,1521238128153014273,63214012,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1521238117365297153,Twitter for iPhone,everyone,2022-05-02T21:20:05.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 3/6

⬛⬛⬛🟨🟨
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,1521238117365297153,37842059,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
