id,entities,conversation_id,lang,possibly_sensitive,text,author_id,public_metrics,source,reply_settings,context_annotations,created_at,referenced_tweets,in_reply_to_user_id,geo,attachments
1520180261568360449,,1520180261568360449,en,False,"Possibly the only good thing that happened today. 
Wordle 314 2/6

🟩🟨⬜🟩⬜
🟩🟩🟩🟩🟩",1441017403572473862,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:32.000Z,,,,
1520180256161808386,,1520180256161808386,en,False,"Wordle 315 5/6

⬛⬛🟨🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",419587155,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:31.000Z,,,,
1520180250495307776,,1520180250495307776,en,False,"Wordle 315 6/6

⬜🟨⬜⬜🟨
🟩⬜🟨🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",481306260,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:29.000Z,,,,
1520180240428912640,,1520180240428912640,en,False,"Wordle 315 6/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1217218238964101120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:27.000Z,,,,
1520180235878436865,"{'hashtags': [{'start': 7, 'end': 14, 'tag': 'Wordle'}]}",1520180235878436865,hi,False,"Sheesh #Wordle 315 5/6

⬜⬜⬜🟨⬜
🟨⬜🟨⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩",1211969428327288832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:26.000Z,,,,
1520180224180297731,"{'mentions': [{'start': 96, 'end': 104, 'username': 'KMacTWN', 'id': '26160744'}, {'start': 107, 'end': 116, 'username': 'TeriHart', 'id': '29537567'}]}",1520180224180297731,en,False,"Wordle 314 2/6

🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩 I guess that’s an eagle.  Ahhh, the weekend will be  awesome now.  ⁦@KMacTWN⁩ ⁦@TeriHart⁩",844335504,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:23.000Z,,,,
1520180220774469635,"{'annotations': [{'start': 0, 'end': 6, 'probability': 0.4215, 'type': 'Product', 'normalized_text': 'Twitter'}], 'hashtags': [{'start': 14, 'end': 21, 'tag': 'Wordle'}]}",1520180220774469635,en,False,"Twitter Plays #Wordle #223

S   H   I   E   R
🟨⬜🟨⬜🟨
R   I   S   K   Y
🟨🟩🟨⬜⬜
V   E   N   U   S
🟩⬜⬜🟩🟩
V   I   R   U   S
🟩🟩🟩🟩🟩

⬛⬛⬛⬛⬛

⬛⬛⬛⬛⬛

Splendid, new word in 30 minutes.",1503917778977366018,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",WordleGame_Bot,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",2022-04-29T23:16:22.000Z,,,,
1520180216534024192,,1520180216534024192,en,False,"Wordle 315 3/6*

⬛⬛⬛🟨🟩
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩",2181869264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:21.000Z,,,,
1520180211492409344,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/C7zUvnKQ9b', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520180211492409344,en,False,"Wordle (ES)  #113 2/6

⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/C7zUvnKQ9b",1190796955393437696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:20.000Z,,,,
1520180200763502593,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/TOgmAekrZD', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",1520180200763502593,fr,False,"Le Mot (@WordleFR) #111 6/6

🟨⬛⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/TOgmAekrZD",22034783,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:18.000Z,,,,
1520180195206078469,,1520180195206078469,en,False,"Wordle 315 6/6

🟩⬜🟨🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

I clutched but sorry that is not a word surely 😂",799017701641506822,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:16.000Z,,,,
1520180187379519488,,1520180187379519488,en,False,"🏆

Wordle 315 2/6

⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩",994172430355779584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:14.000Z,,,,
1520180183902396416,,1520180183902396416,en,False,"Wordle 314 4/6

⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2374599433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:14.000Z,,,,
1520180182300061697,,1520180182300061697,en,False,"Boo.

Wordle 315 X/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟨
🟩🟩🟩⬜⬜",1186792192326520832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:13.000Z,,,,
1520180178298847236,,1520180178298847236,en,False,"Wordle 314 4/6

⬛⬛🟨⬛🟨
🟨⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",732062001858416642,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:12.000Z,,,,
1520180172980318208,,1520180172980318208,ja,False,"Wordle 315 5/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟩⬜
⬜🟩🟩🟩⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩

土みたい",4780650962,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:11.000Z,,,,
1520180170774118400,,1520180170774118400,en,False,"Wordle 314 6/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨🟨
🟩🟩🟩🟩🟩",26093460,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:10.000Z,,,,
1520180154470969349,,1520180154470969349,en,False,"Wordle 315 4/6

⬛⬛⬛🟨⬛
🟩⬛🟨⬛🟨
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩",1422307000617213952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:07.000Z,,,,
1520180152772214784,,1520180152772214784,en,False,"Wordle 315 3/6

⬛🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",3423820193,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:06.000Z,,,,
1520180152483090432,,1520180152483090432,ja,False,"Wordle 315 6/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
⬜🟨🟨⬜⬜
🟨🟨🟨🟨⬜
🟩🟩🟩🟩🟩

ムズ",1124561474641207296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:06.000Z,,,,
1520180150725455873,,1520180150725455873,en,False,"Wordle 315 X/6

🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟨🟩🟩⬛🟩

sick of this stupid game",1105598176587907072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:06.000Z,,,,
1520180141518852096,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/CUy1kl84mO', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1520180141518852096,ja,False,"ポケモンWordle 5/10

⬛⬛🟨⬛⬛
⬛⬛🟨⬛🟨
⬛⬛⬛🟩🟨
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/CUy1kl84mO
 #ポケモンWordle",21573377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T23:16:03.000Z,,,,
1520180136846544898,,1520180136846544898,en,False,"Wordle 314 3/6

🟨⬛🟨🟨⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1316245129150300161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:02.000Z,,,,
1520180133067382784,,1520180133067382784,en,False,"Wordle 315 2/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩

Superior",56083617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:01.000Z,,,,
1520180131163041792,,1520180131163041792,en,False,"Wordle 314 2/6

Easy two when the word is your kindred spirit

🟨🟨⬜🟩⬜
🟩🟩🟩🟩🟩",145527732,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:16:01.000Z,,,,
1520180121998663681,,1520180121998663681,nl,False,"Wordle 315 X/6 🇬🇧 &gt;&gt;&gt; nooit van gehoord

⬛⬛⬛🟨⬛
🟨⬛🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩⬛⬛

Wördl 315 4/6 🔥2 🇩🇪

⬛⬛⬛🟨🟨
⬛⬛⬛⬛🟨
🟨🟩🟩⬛🟨
🟩🟩🟩🟩🟩

Woordle 315 6/6 🇳🇱 &gt;&gt;&gt; bah!

⬛⬛⬛🟨⬛
⬛⬛🟨🟨🟨
🟨⬛⬛🟨🟨
🟨🟨🟨⬛⬛
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩",1497601764924788736,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:59.000Z,,,,
1520180119020703745,,1520180119020703745,en,False,"Wordle 315 6/6

⬛🟩⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩Phew indeed!",20641746,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:58.000Z,,,,
1520180111802179585,"{'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/5FdTzYAfTC', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1520180111802179585,ja,False,"ポケモンWordle 2/10

⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/5FdTzYAfTC
 #ポケモンWordle",1245480663102279681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T23:15:56.000Z,,,,
1520180105787719680,,1520180105787719680,en,False,"Wordle 315 6/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1230580104193028098,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:55.000Z,,,,
1520180105427193857,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/cd9DTVjLfv', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",1520180105427193857,ja,False,"ポケモンWordle 5/10

⬛🟨⬛⬛⬛
⬛⬛⬛🟩🟨
🟨🟨⬛⬛⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/cd9DTVjLfv
 #ポケモンWordle",47138462,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T23:15:55.000Z,,,,
1520180100427390977,,1520180100427390977,en,False,"Wordle 314 3/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",979798489847779329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:54.000Z,,,,
1520180095624925184,"{'hashtags': [{'start': 51, 'end': 61, 'tag': 'Wordle315'}, {'start': 62, 'end': 69, 'tag': 'Wordle'}], 'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/o4MR8ZatBK', 'expanded_url': 'https://twitter.com/Hauzinho13/status/1520180095624925184/photo/1', 'display_url': 'pic.twitter.com/o4MR8ZatBK', 'media_key': '16_1520180087529824258'}]}",1520180095624925184,en,False,"Wordle 315 4/6 mmmmm not sure that's a word tbh 🤔

#Wordle315
#Wordle
⬜🟩⬜⬜🟩
🟩🟩⬜⬜⬜
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩 https://t.co/o4MR8ZatBK",2676188937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:53.000Z,,,{'place_id': '723427e351a01e72'},{'media_keys': ['16_1520180087529824258']}
1520180093557035010,,1520180093557035010,ja,False,"Wordle 314 5/6

⬛⬛⬛🟩🟨
⬛⬛⬛🟩⬛
⬛⬛🟩🟩⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩
黄色の文字使い忘れてた😢",1082278952696086528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:52.000Z,,,,
1520180080869261319,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/1DmmiXvIHm', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520180080869261319,en,False,"Wordle (ES)  #113 3/6

⬜⬜🟩⬜🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/1DmmiXvIHm",343485916,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:49.000Z,,,,
1520180077266407424,,1520180077266407424,en,False,"Wordle 315 6/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",1186064756677009409,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:48.000Z,,,,
1520180069070778373,,1520180069070778373,en,False,"Wordle 315 4/6

🟨⬜🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",490358485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T23:15:46.000Z,,,,
1520180031221288963,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}], 'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/FuuRBzwEGS', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}]}",1520180031221288963,und,False,"#WordleCAT 120 6/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/FuuRBzwEGS",109020558,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,,2022-04-29T23:15:37.000Z,,,{'place_id': 'e117fce907c54997'},
