id,author_id,lang,created_at,text,public_metrics,reply_settings,possibly_sensitive,source,conversation_id,context_annotations,referenced_tweets,in_reply_to_user_id,entities,attachments,geo
1521179956180488193,1237888600244551682,en,2022-05-02T17:28:58.000Z,"Wordle 317 2/6

🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179956180488193,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179955190673409,171980137,en,2022-05-02T17:28:58.000Z,"Wordle 317 2/6

⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩

Dude.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179955190673409,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179940812898305,407051873,de,2022-05-02T17:28:54.000Z,"Wördl 318 5/6 🔥7

⬛⬛🟨⬛⬛
⬛🟩⬛🟨🟨
⬛🟩🟩⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/Ug52uHCuaB","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179940812898305,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/Ug52uHCuaB', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,
1521179932663382016,20234953,en,2022-05-02T17:28:52.000Z,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521179932663382016,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179923855020032,1080702147564429312,en,2022-05-02T17:28:50.000Z,"That took longer than it should have...

Wordle 317 5/6

🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521179923855020032,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179923762843648,1303099553357410307,en,2022-05-02T17:28:50.000Z,"Wordle (ES)  #116 5/6

⬜⬜⬜🟩🟨
🟩🟨⬜⬜⬜
🟩⬜⬜🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/KqqF3D1GOO","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179923762843648,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/KqqF3D1GOO', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521179920621264899,23195481,en,2022-05-02T17:28:49.000Z,"Wordle 317 5/6

🟩⬜🟨⬜⬜
⬜🟨⬜⬜🟨
🟩⬜⬜⬜⬜
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩

😊","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPad,1521179920621264899,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179917479968768,885363332454137856,ja,2022-05-02T17:28:49.000Z,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟨
🟩🟩🟩🟩🟩

https://t.co/U1JsDoFpYc
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521179917479968768,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/U1JsDoFpYc', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,
1521179911649730561,27767924,nl,2022-05-02T17:28:47.000Z,"Wordle 317 5/6 oof 

⬛🟨⬛⬛⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179911649730561,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179910760402944,72541865,en,2022-05-02T17:28:47.000Z,"Wordle 318 4/6

⬛🟨⬛🟨⬛
⬛🟨🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

Need to shave more often","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179910760402944,,,,,,
1521179909946843138,2245371807,fr,2022-05-02T17:28:47.000Z,"@jean_marc83 @WordleFR Le Mot (@WordleFR) #113 4/6

⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/ybhmqm8JAr","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1520886925376339969,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'replied_to', 'id': '1520886925376339969'}]",134419343,"{'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/ybhmqm8JAr', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'jean_marc83', 'id': '134419343'}, {'start': 13, 'end': 22, 'username': 'WordleFR', 'id': '1480029602105995267'}, {'start': 31, 'end': 40, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,
1521179904024457217,539963950,en,2022-05-02T17:28:45.000Z,"Wordle 317 2/6

🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521179904024457217,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179899297288192,149926863,ja,2022-05-02T17:28:44.000Z,"ワードスナイプ / 日本語Wordle https://t.co/Q92iu6yeH5
 No. 503
⬜🟨⬜🟨
⬜⬜⬜🟩
🟧⬜⬜🟨
🟨🟩⬜🟩
⬜🟩🟩🟩
⬜🟩🟩🟩
⬜⬜⬜⬜
🟩🟩🟩🟩

あぁ。","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,True,Twitter for iPhone,1521179899297288192,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046397689', 'name': '仮面ライダーエグゼイド'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/Q92iu6yeH5', 'expanded_url': 'http://inertia-yehu.github.io/wordsnipe', 'display_url': 'inertia-yehu.github.io/wordsnipe'}]}",,
1521179884780851200,1339184043137486849,en,2022-05-02T17:28:41.000Z,"Wordle 318 5/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521179884780851200,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179880133591040,3255423786,ko,2022-05-02T17:28:40.000Z,"Wordle 318 3/6*
난 별로
⬛⬛🟨⬛🟨
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521179880133591040,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179878594605056,815614947157680128,ko,2022-05-02T17:28:39.000Z,"Wordle 318 5/6

⬛🟩🟩⬛⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 ㅡㅡ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179878594605056,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179872206499840,1353056665,en,2022-05-02T17:28:38.000Z,"Wordle 317 5/6*

🟩⬜🟩🟩⬜
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521179872206499840,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179869626961922,1189412514834071552,es,2022-05-02T17:28:37.000Z,"Wordle Científico #50 2/6

🟩⬜🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/kcxhYmX40d","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521179869626961922,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/kcxhYmX40d', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1521179868234498048,1188455875431849984,de,2022-05-02T17:28:37.000Z,"Wördl 317 6/6* 🔥2

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟨⬛🟨⬛
🟨🟨🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/th1KVk01vi","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521179868234498048,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/th1KVk01vi', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,
1521179859611189249,1281115863949574145,en,2022-05-02T17:28:35.000Z,"Opposite Feet
#Wordle
#Wordle318 3/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179859611189249,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'hashtags': [{'start': 14, 'end': 21, 'tag': 'Wordle'}, {'start': 22, 'end': 32, 'tag': 'Wordle318'}]}",,
1521179856838438912,1053545207617085440,en,2022-05-02T17:28:34.000Z,"Wordle 318 5/6

⬛⬛🟨🟨⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179856838438912,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179854527291393,212566455,ja,2022-05-02T17:28:34.000Z,"ポケモンWordle 7/10

⬛⬛⬛⬛⬛  🟩⬛⬛⬛🟩
⬛🟨⬛⬛🟨  🟩🟩🟩🟩🟩
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛

https://t.co/A7tm9v5LQE
 #ポケモンWordle 
めっちゃスッキリ……","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521179854527291393,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/A7tm9v5LQE', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",,
1521179853961240576,48711033,es,2022-05-02T17:28:33.000Z,"Wordle Científico #50 3/6

🟩🟨⬜🟨⬜
🟩⬜⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/FgPBXaQQj4","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521179853961240576,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/FgPBXaQQj4', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1521179851251757057,811975440541827072,en,2022-05-02T17:28:33.000Z,"Wordle 317 4/6

⬛⬛🟩⬛⬛
⬛🟨⬛🟨⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521179851251757057,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179842972200961,709291796,en,2022-05-02T17:28:31.000Z,"Wordle (ES)  #116 5/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜⬜
🟩🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/7f2EnYhond","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179842972200961,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/7f2EnYhond', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,
1521179840728399875,59666112,en,2022-05-02T17:28:30.000Z,"Wordle 318 5/6

⬜🟨🟨⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟨⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1495450680278286339,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'replied_to', 'id': '1520823133493952513'}]",59666112,,,
1521179840669437952,311729133,en,2022-05-02T17:28:30.000Z,"Wordle 317 3/6

🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179840669437952,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179838819835907,917288208,en,2022-05-02T17:28:30.000Z,"Wordle 317 5/6

⬜⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPad,1521179838819835907,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179835195875334,937672790697791489,en,2022-05-02T17:28:29.000Z,"Wordle 317 6/6
GRRRRR
⬜⬜⬜⬜🟨
🟩⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179835195875334,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179834944208901,249860566,ca,2022-05-02T17:28:29.000Z,"Wördl 317 4/6 🔥1

⬜🟩⬜⬜🟩
⬜🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/lteuANdnNE

Pista: És un terme ferroviari... 😁","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521179834944208901,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/lteuANdnNE', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,
1521179834235371520,389441824,en,2022-05-02T17:28:29.000Z,"Wordle 317 2/6

🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179834235371520,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179833606287361,928513560,en,2022-05-02T17:28:29.000Z,"#WordleCAT 122 3/6

⬜⬜⬜🟨⬜
⬜🟩⬜🟩🟨
🟩🟩🟩🟩🟩

https://t.co/sOgzWI9uEM

ok wat","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,TweetDeck,1521179833606287361,,,,"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/sOgzWI9uEM', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",,
1521179829546422272,1474907028728340481,und,2022-05-02T17:28:28.000Z,"#Wordle318 4/6

⬛🟩⬛⬛🟨
⬛🟩⬛🟩⬛
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩
#wordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521179829546422272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle318'}, {'start': 40, 'end': 47, 'tag': 'wordle'}]}",,
1521179807429820416,3118545099,ja,2022-05-02T17:28:22.000Z,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟨⬛⬛⬛

https://t.co/OSiHemuQzu
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521179807429820416,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/OSiHemuQzu', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,
1521179804397150208,342841756,en,2022-05-02T17:28:22.000Z,"Wordle 317 4/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521179804397150208,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521179798885830659,370704309,en,2022-05-02T17:28:20.000Z,"@WordleStats #Wordle317
Wordle 317 4/6

🟨🟨⬜⬜⬜
🟩⬜🟩⬜⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521172824227868673,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'replied_to', 'id': '1521172824227868673'}]",1479469664623378433,"{'hashtags': [{'start': 13, 'end': 23, 'tag': 'Wordle317'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'WordleStats', 'id': '1479469664623378433'}]}",,
