id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,entities,attachments,geo
1521989398153379840,2022-05-04T23:05:24.000Z,everyone,1521989398153379840,False,"Wordle 320 4/6

⬛⬛🟨⬛🟨
🟨🟩⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",29685463,en,,,,,
1521989397662605312,2022-05-04T23:05:24.000Z,everyone,1521989397662605312,False,"Gestern noch smart gefühlt, heute direkt extrem dumm
Wördl 320 X/6 🔥0

⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜⬜🟩⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩

https://t.co/eEV4StIycl",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1500212684435959822,de,,,"{'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/eEV4StIycl', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,
1521989394768482307,2022-05-04T23:05:23.000Z,everyone,1521988961417244672,False,"@aj_trappy69 Wordle 320 6/6

⬛⬛⬛🟨🟨
⬛🟨🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1068853679472734209,en,"[{'type': 'replied_to', 'id': '1521988961417244672'}]",1412170348511088649,"{'mentions': [{'start': 0, 'end': 12, 'username': 'aj_trappy69', 'id': '1412170348511088649'}]}",,
1521989383024484353,2022-05-04T23:05:20.000Z,everyone,1521989383024484353,False,"Wordle 320 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩

Frank Ocean fan came in handy",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '884842921589002241', 'name': 'Frank Ocean', 'description': 'Frank Ocean'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '884842921589002241', 'name': 'Frank Ocean', 'description': 'Frank Ocean'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]",1427650194812936195,en,,,"{'annotations': [{'start': 50, 'end': 60, 'probability': 0.7041, 'type': 'Person', 'normalized_text': 'Frank Ocean'}]}",,
1521989382626213889,2022-05-04T23:05:20.000Z,everyone,1521989382626213889,False,"Wordle 320 4/6

🟨🟨⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1380994756692574213,en,,,,,
1521989381120475136,2022-05-04T23:05:20.000Z,everyone,1521989381120475136,False,"Wordle 320 3/6

🟩⬛⬛🟨⬛
🟩🟨🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",5742082,en,,,,,
1521989376078667776,2022-05-04T23:05:19.000Z,everyone,1521989376078667776,False,"Wordle 320 5/6

⬛⬛⬛🟨⬛
🟨⬛⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Meh.",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1249976818012172295,en,,,,,
1521989373230788608,2022-05-04T23:05:18.000Z,everyone,1521989373230788608,False,"Cr@p 
Wordle 320 X/6

🟨⬛🟨⬛⬛
⬛🟨🟨⬛🟨
🟨🟩⬛🟩⬛
⬛🟩🟨🟩⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2972874586,en,,,,,{'place_id': '28679b23ed15b380'}
1521989369585885186,2022-05-04T23:05:17.000Z,everyone,1521989369585885186,False,"Wordle 320 3/6

⬛⬛⬛🟩⬛
🟨🟩⬛⬛🟨
🟩🟩🟩🟩🟩

dabbing",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1469106809332019202,en,,,,,
1521989368919040000,2022-05-04T23:05:17.000Z,everyone,1521989368919040000,False,"Wordle 320 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4379849542,en,,,,,
1521989368080125952,2022-05-04T23:05:17.000Z,everyone,1521988433408929795,False,"@paulsinha Arrgh! 
Wordle 320 X/6

⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",260463473,en,"[{'type': 'replied_to', 'id': '1521988433408929795'}]",20481697,"{'mentions': [{'start': 0, 'end': 10, 'username': 'paulsinha', 'id': '20481697'}]}",,
1521989367757426688,2022-05-04T23:05:17.000Z,everyone,1521989367757426688,False,"Wordle 320 6/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜⬜⬜🟩⬜
⬜⬜⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",133945435,en,,,,,
1521989352372707330,2022-05-04T23:05:13.000Z,everyone,1521989352372707330,False,"Wordle 320 X/6

⬛⬛⬛🟨🟨
🟨🟨⬛⬛⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩

F",Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",45880127,en,,,,,
1521989348949958660,2022-05-04T23:05:12.000Z,everyone,1521989348949958660,False,"Wordle 320 X/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩

Absolute liberty.....",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1210314698362642432,en,,,,,
1521989347779784704,2022-05-04T23:05:12.000Z,everyone,1521989347779784704,False,"Wordle 320 6/6

⬛🟨⬛⬛⬛
🟨⬛⬛🟩⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

not a word",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1056274317862993920,en,,,,,
1521989347775557632,2022-05-04T23:05:12.000Z,everyone,1521989347775557632,False,"Wordle 320 X/6*what the f*ck?

🟨⬛🟨⬛⬛
⬛🟨⬛⬛🟨
🟨⬛🟨🟨⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",597597726,en,,,,,
1521989347427426305,2022-05-04T23:05:12.000Z,everyone,1521989347427426305,False,"Wordle 320 X/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩

Absolute pisstake",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 10, 'like_count': 25, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",79583794,en,,,,,
1521989332436848641,2022-05-04T23:05:08.000Z,everyone,1521989332436848641,False,"ポケモンWordle 3/10

⬛⬛⬛🟨⬛
🟨⬛🟨⬛⬛
🟩🟩🟩🟩🟩

https://t.co/5136o33iRv
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",129753980,ja,,,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/5136o33iRv', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1523164396175839233/PfuT0q9R?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1523164396175839233/PfuT0q9R?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,
1521989331878961152,2022-05-04T23:05:08.000Z,everyone,1521989331878961152,False,"Wordle 320 4/6

🟨⬜🟨⬜⬜
🟨⬜⬜🟩⬜
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",78148569,en,,,,,
1521989327361921025,2022-05-04T23:05:07.000Z,everyone,1521989327361921025,False,"Wordle 320 5/6

⬜🟩⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟨⬜🟨
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

A guess. Never heard of it 🤔",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",897526514849374208,en,,,,,
1521989325776474113,2022-05-04T23:05:07.000Z,everyone,1521989325776474113,False,"Wordle 319 3/6

⬜⬜⬜⬜🟨
🟩⬜🟨⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",293862038,en,,,,,
1521989319732256768,2022-05-04T23:05:05.000Z,everyone,1521989319732256768,False,"Wordle 320 6/6

⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩 🤬",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",738159209389293568,en,,,,,
1521989315571691521,2022-05-04T23:05:04.000Z,everyone,1521989315571691521,False,"Wordle 320 6/6

⬛⬛⬛⬛🟨
⬛⬛⬛🟩⬛
🟨🟩⬛🟩⬛
🟨🟩⬛🟩⬛
⬛🟨🟨⬛🟨
🟩🟩🟩🟩🟩

phew",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",904507787505541120,en,,,,,
1521989315244535810,2022-05-04T23:05:04.000Z,everyone,1521989315244535810,False,"Wordle 320 4/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",531525751,en,,,,,
1521989310555496448,2022-05-04T23:05:03.000Z,everyone,1521989310555496448,False,"Is this a word? REALLY?

Wordle 320 4/6

🟩🟩⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19858447,en,,,,,{'place_id': 'e59069aafae0aa25'}
1521989308114161666,2022-05-04T23:05:02.000Z,everyone,1521989308114161666,False,"Wordle 320 6/6

🟨⬜🟨⬜⬜
🟨⬜🟨🟨⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

Phew",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",84189670,en,,,,,
1521989302485499904,2022-05-04T23:05:01.000Z,everyone,1521988433408929795,False,"@paulsinha Same, and our scores rarely coincide (though fair to say my first guess did the heavy lifting)

Wordle 320 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1044694764350840832,en,"[{'type': 'replied_to', 'id': '1521988433408929795'}]",20481697,"{'mentions': [{'start': 0, 'end': 10, 'username': 'paulsinha', 'id': '20481697'}]}",,
1521989290829492226,2022-05-04T23:04:58.000Z,everyone,1521989290829492226,False,"Not too difficult tonight. 

Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜⬜🟨🟨⬜
🟨🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4866885803,en,,,,,
1521989288074035201,2022-05-04T23:04:58.000Z,everyone,1521989288074035201,False,"むずい
Wordle 320 5/6

⬜⬜⬜🟩🟩
🟨🟨🟨⬜⬜
⬜🟨⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",293776658,ja,,,,,
1521989278091612160,2022-05-04T23:04:55.000Z,everyone,1521989278091612160,False,"Wordle 320 4/6

🟨⬛⬛⬛🟨
⬛🟩⬛⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩

Daily Quordle 101
4️⃣8️⃣
5️⃣7️⃣
https://t.co/2bgBnHJa8G https://t.co/YqzsaaYDV3",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",991322455657496576,en,,,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/2bgBnHJa8G', 'expanded_url': 'http://quordle.com', 'display_url': 'quordle.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1524167123102474240/i4cf0FXr?format=png&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1524167123102474240/i4cf0FXr?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Quordle', 'description': 'Put your skills to the test and solve four Wordles at once! You have 9 guesses to solve all four words. A new Quordle available each day to solve.', 'unwound_url': 'https://www.quordle.com/'}, {'start': 97, 'end': 120, 'url': 'https://t.co/YqzsaaYDV3', 'expanded_url': 'https://twitter.com/fiela96862092/status/1521989278091612160/photo/1', 'display_url': 'pic.twitter.com/YqzsaaYDV3', 'media_key': '3_1521989273032925184'}]}",{'media_keys': ['3_1521989273032925184']},
1521989271183409152,2022-05-04T23:04:54.000Z,everyone,1521989271183409152,False,"Wordle (ES)  #118 3/6

⬜🟩⬜⬜🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/AzsNkGvbhy",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1466213076932333569,en,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/AzsNkGvbhy', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1524210207479693312/gVnofE-r?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1524210207479693312/gVnofE-r?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,
1521989267513397250,2022-05-04T23:04:53.000Z,everyone,1521989267513397250,False,"Wordle 320 3/6

⬜⬜🟨⬜🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩 what a fluke",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",30637698,en,,,,,
1521989266208919555,2022-05-04T23:04:52.000Z,everyone,1521989266208919555,False,"Wordle 320 5/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜⬜
⬜🟩⬜🟩⬜
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",926734203840065536,en,,,,,
1521989256721231872,2022-05-04T23:04:50.000Z,everyone,1521989256721231872,False,"Wordle 320 4/6

⬜🟨⬜⬜🟨
🟩⬜🟨🟩⬜
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩

あー3手でいけた",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",857018551864926208,ja,,,,,
1521989253487546368,2022-05-04T23:04:49.000Z,everyone,1521989253487546368,False,"Wordle 320 6/6

⬛🟩⬛⬛🟨
⬛🟩⬛🟩⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",159765741,en,,,,,
1521989250224373763,2022-05-04T23:04:49.000Z,everyone,1521989250224373763,False,"Wordle 320 4/6

⬜⬜⬜⬜🟨
🟨⬜⬜⬜🟩
⬜⬜🟩🟨🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",17977180,en,,,,,
1521989247103766529,2022-05-04T23:04:48.000Z,everyone,1521989247103766529,False,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/SUREStKjXe
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",754259118601277441,ja,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/SUREStKjXe', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,
