id,created_at,source,possibly_sensitive,lang,public_metrics,text,conversation_id,reply_settings,author_id,context_annotations,entities,in_reply_to_user_id,referenced_tweets,attachments,geo
1522332961764524032,2022-05-05T21:50:36.000Z,Twitter Web App,False,und,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#WordleEUS #112 3/6

⬜🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩

 https://t.co/HXgawBOpN9",1522332961764524032,everyone,358135674,,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleEUS'}], 'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/HXgawBOpN9', 'expanded_url': 'https://wordle.talaios.coop', 'display_url': 'wordle.talaios.coop'}]}",,,,
1522332959050657792,2022-05-05T21:50:35.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 320 3/6

⬛⬛🟨⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1522332959050657792,everyone,1182484629984555008,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332954718248961,2022-05-05T21:50:34.000Z,Twitter for Android,False,ko,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 6/6

아슬아슬했네 휴...

⬜⬜⬜⬜🟨
⬜⬜🟨⬜⬜
🟨⬜🟨🟨🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1522332954718248961,everyone,232113411,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332947482828803,2022-05-05T21:50:32.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 5/6

🟨🟨⬛⬛⬛
⬛⬛🟨⬛🟩
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522332947482828803,everyone,1383107000,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332943808667648,2022-05-05T21:50:32.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 320 X/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩 https://t.co/86GLIKnYAP",1522332943808667648,everyone,561673113,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/86GLIKnYAP', 'expanded_url': 'https://twitter.com/Iexgo/status/1522332943808667648/video/1', 'display_url': 'pic.twitter.com/86GLIKnYAP', 'media_key': '7_1522332877547089922'}]}",,,{'media_keys': ['7_1522332877547089922']},
1522332941657214976,2022-05-05T21:50:31.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","No honor in this one 😏

Wordle 321 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜🟩
🟨⬜⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩",1522332941657214976,everyone,1237939922570371072,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332941501837312,2022-05-05T21:50:31.000Z,Twitter for iPhone,False,tr,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","🤌🏼 Wordle Türkçe 321 2/6

⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩",1501351617978937347,everyone,1300025984146706433,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,1300025984146706433,"[{'type': 'replied_to', 'id': '1521790883351441410'}]",,
1522332938737623040,2022-05-05T21:50:30.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 5/6

⬛🟩⬛⬛⬛
⬛⬛⬛⬛🟨
⬛⬛🟨⬛⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1522332938737623040,everyone,721634729649254400,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332934430408704,2022-05-05T21:50:29.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 321 3/6

⬛⬛🟨⬛🟩
🟩⬛⬛⬛🟨
🟩🟩🟩🟩🟩",1483627691714949120,everyone,46960309,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,46960309,"[{'type': 'replied_to', 'id': '1521990984519008256'}]",,
1522332934149230592,2022-05-05T21:50:29.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 6/6

⬛🟨⬛🟨⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522332934149230592,everyone,110391371,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332933092438016,2022-05-05T21:50:29.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","ポケモンWordle 2/10

⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩

あああああああいつも一番に入れるやつが今日のお題だった！！！
気分で違うのを入れてしまった！！！
いちげきひっさつ狙えたのに！！！悔しいーーー😭 https://t.co/c3IwqRjznr",1522332933092438016,everyone,1302260852007923714,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/c3IwqRjznr', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1522332904755724288,2022-05-05T21:50:22.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟨🟨
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1522332904755724288,everyone,3259554756,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332903853678592,2022-05-05T21:50:22.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 320 6/6

⬜⬜⬜⬜🟨
⬜⬜🟨⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522332903853678592,everyone,968102706,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332903388385280,2022-05-05T21:50:22.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 321 3/6

⬛⬛⬛⬛🟩
🟩⬛🟨🟨🟩
🟩🟩🟩🟩🟩",1522332903388385280,everyone,731058796823355393,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332882412396544,2022-05-05T21:50:17.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #119 3/6

⬜⬜🟩⬜🟨
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/72uJ8rPlCp",1522332882412396544,everyone,989986439822757888,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/72uJ8rPlCp', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522332879858008064,2022-05-05T21:50:16.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 3/6

⬜⬜⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1522332879858008064,everyone,981019726720638976,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332879250128896,2022-05-05T21:50:16.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 X/6

⬛⬛⬛🟨🟩
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
⬛⬛⬛⬛⬛
🟨⬛⬛⬛⬛
⬛⬛⬛⬛🟩
全くわからず、やけくそに",1522332879250128896,everyone,1204001020528881664,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332873105231874,2022-05-05T21:50:15.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 4/6

⬛⬛🟨🟨⬛
🟩⬛⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522332873105231874,everyone,338269576,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332842927263748,2022-05-05T21:50:07.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 321 6/6

🟨⬜🟨⬜⬜
⬜🟩⬜⬜⬜
🟩⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩",1506023636544729092,everyone,2201764867,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,2201764867,"[{'type': 'replied_to', 'id': '1521961586486874112'}]",,
1522332842738561025,2022-05-05T21:50:07.000Z,Twitter Web App,False,de,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wördl 320 3/6 🔥2

🟨⬜⬜🟨🟨
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/5czNyVRlw5",1522332842738561025,everyone,858735344941969409,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/5czNyVRlw5', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1522332838728966144,2022-05-05T21:50:06.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Wordle 321 6/6

🟨🟨⬜🟨⬜
⬜⬜🟨🟨🟨
🟨⬜🟨🟨⬜
⬜🟩🟩⬜🟩
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",1522332838728966144,everyone,3170426574,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332838107963394,2022-05-05T21:50:06.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Wordle 320 X/6

⬜⬜⬜🟩🟩
🟨🟨⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩",1522332838107963394,everyone,313549435,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332833741635584,2022-05-05T21:50:05.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 3/6

⬛🟨⬛🟩⬛
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩",1522332833741635584,everyone,1285093784745766913,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332827190448128,2022-05-05T21:50:04.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 5/6

⬜⬜⬜🟨⬜
⬜⬜🟨⬜⬜
🟩🟨⬜⬜⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",1522332827190448128,everyone,446816643,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332826275786752,2022-05-05T21:50:04.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 3/6

⬜⬜🟨⬜🟩
🟨🟨⬜🟨🟩
🟩🟩🟩🟩🟩",1522332826275786752,everyone,35624726,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332823289757696,2022-05-05T21:50:03.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 321 4/6*

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

And so we rebuild",1522332823289757696,everyone,2191058287,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332816763105280,2022-05-05T21:50:01.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","😊
Wordle 320 4/6

⬛🟩⬛🟨🟨
🟨🟩⬛🟩⬛
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522332816763105280,everyone,28929168,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332813059534850,2022-05-05T21:50:00.000Z,Twitter for Android,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛⬛🟨🟨⬛
🟩🟩🟩🟩🟩

https://t.co/fmdprjBgOL
 #ポケモンWordle",1522332813059534850,everyone,2473959366,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/fmdprjBgOL', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1522332804855574530,2022-05-05T21:49:58.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #119 3/6

⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/oDsfPxkk7Z",1522332804855574530,everyone,2987960597,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/oDsfPxkk7Z', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522332802729058306,2022-05-05T21:49:58.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #66 6/6

⬜⬜⬜🟨⬜⬜
🟩🟨⬜⬜🟨🟨
🟩⬜⬜🟨🟨⬜
⬜⬜🟨🟨🟨⬜
🟨⬜⬜🟨🟨⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/QuYeRfTJga",1522332802729058306,everyone,2387079798,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/QuYeRfTJga', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1522332799340105729,2022-05-05T21:49:57.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}","Wordle 320 6/6

⬛🟨⬛⬛🟨
🟩🟨⬛⬛⬛
🟩⬛⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1522332799340105729,everyone,73223945,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332789390987264,2022-05-05T21:49:55.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 6/6

⬛⬛🟨⬛🟩
⬛⬛⬛⬛🟩
🟨⬛⬛⬛🟩
🟨🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩",1522332789390987264,everyone,296895906,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332780184625154,2022-05-05T21:49:53.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 4/6

⬛⬛⬛🟩⬛
⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522332780184625154,everyone,1352661787389403138,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332773091999745,2022-05-05T21:49:51.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}","Wordle 321 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",1522332773091999745,everyone,1238545172750721024,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332764158275590,2022-05-05T21:49:49.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 4/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522332764158275590,everyone,792238025719676928,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332757736804360,2022-05-05T21:49:47.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 4/6

⬛⬛🟨🟨⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522332757736804360,everyone,1224332333970489344,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332753206910976,2022-05-05T21:49:46.000Z,Twitter for Android,False,tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 321 5/6

🟨⬜⬜⬜⬜
⬜🟨⬜⬜🟩
⬜⬜🟩⬜🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/F7YfJKsOsx",1522332753206910976,everyone,1255236588675780610,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/F7YfJKsOsx', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1522332748265967619,2022-05-05T21:49:45.000Z,Twitter for iPhone,False,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @timpeters2911: How optimistic was I after my first try…?

Wordle 320 X/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",1522332748265967619,everyone,367567970,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 3, 'end': 17, 'username': 'timpeters2911', 'id': '1176539295911469057'}]}",,"[{'type': 'retweeted', 'id': '1522171139119792128'}]",,
1522332737356529664,2022-05-05T21:49:42.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 3/6

⬜⬜⬜🟨⬜
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩",1522332737356529664,everyone,1005259002,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1522332736928768001,2022-05-05T21:49:42.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #119 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/XD5VcCPbam 

bueno",1522332736928768001,everyone,1504257268031832065,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/XD5VcCPbam', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522332723464970240,2022-05-05T21:49:39.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 6/6

⬜🟨⬜🟩⬜
⬜⬜🟨⬜⬜
⬜⬜⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1522332723464970240,everyone,1419105763,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
